Precinct,Ballot Style,source_file,rank1,rank2,rank3,Num cands,Num seats
AD: 28 ED: 075,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 075,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 075,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 075,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 075,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 075,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 075,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 075,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 075,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 075,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 076,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 076,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 076,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 076,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 076,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 076,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 076,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 076,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 076,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 076,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 076,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 076,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 076,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 076,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 076,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 076,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 076,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 076,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 076,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 076,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 076,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 076,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 076,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 076,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 077,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 077,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 077,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 077,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 077,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 077,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 077,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 077,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 077,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 077,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 077,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 077,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 078,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,Robert F. Holden,skipped,3,1
AD: 28 ED: 078,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 078,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 078,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 078,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 078,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 078,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 078,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 078,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,Robert F. Holden,skipped,3,1
AD: 28 ED: 078,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,Robert F. Holden,skipped,3,1
AD: 28 ED: 078,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,Robert F. Holden,skipped,3,1
AD: 28 ED: 078,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 078,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,Robert F. Holden,skipped,3,1
AD: 28 ED: 078,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,Robert F. Holden,skipped,3,1
AD: 34 ED: 062,DEM ABS Ballot Style 50,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 34 ED: 062,DEM ABS Ballot Style 50,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 34 ED: 062,DEM ABS Ballot Style 50,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 34 ED: 062,DEM ABS Ballot Style 50,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 34 ED: 062,DEM ABS Ballot Style 50,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 014,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 014,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,Robert F. Holden,skipped,3,1
AD: 28 ED: 014,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 014,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 014,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 014,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 014,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,Robert F. Holden,skipped,3,1
AD: 28 ED: 014,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 014,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 014,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,Robert F. Holden,skipped,3,1
AD: 28 ED: 014,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 014,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,Robert F. Holden,skipped,3,1
AD: 28 ED: 014,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 014,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 014,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,Robert F. Holden,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,Robert F. Holden,writein,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,Robert F. Holden,writein,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,Robert F. Holden,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,Robert F. Holden,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 016,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 016,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,Robert F. Holden,skipped,3,1
AD: 28 ED: 016,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 016,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 016,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 016,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 016,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 016,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 074,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 34 ED: 056,DEM ABS Ballot Style 50,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 34 ED: 056,DEM ABS Ballot Style 50,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 34 ED: 056,DEM ABS Ballot Style 50,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 34 ED: 056,DEM ABS Ballot Style 50,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 34 ED: 056,DEM ABS Ballot Style 50,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 006,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 006,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 006,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 006,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 006,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 006,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 006,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 006,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 006,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,Robert F. Holden,skipped,3,1
AD: 28 ED: 006,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 006,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 006,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,Robert F. Holden,skipped,3,1
AD: 28 ED: 006,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 006,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 006,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 006,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 006,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 006,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 006,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 006,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 006,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 006,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 006,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 006,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 006,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Juan D. Ardila,writein,skipped,3,1
AD: 28 ED: 015,DEM ABS Ballot Style 40,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 073,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 082,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 082,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 082,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 082,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 082,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 083,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Juan D. Ardila,Robert F. Holden,skipped,3,1
AD: 28 ED: 083,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Juan D. Ardila,Robert F. Holden,skipped,3,1
AD: 28 ED: 083,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 083,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 083,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 083,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 083,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Juan D. Ardila,Robert F. Holden,skipped,3,1
AD: 28 ED: 083,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 083,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 083,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 083,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 083,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 083,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 083,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 083,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 083,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 083,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 083,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 083,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Juan D. Ardila,Robert F. Holden,skipped,3,1
AD: 28 ED: 083,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
AD: 28 ED: 083,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,Juan D. Ardila,skipped,3,1
AD: 28 ED: 083,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Juan D. Ardila,skipped,skipped,3,1
AD: 28 ED: 083,DEM ABS Ballot Style 42,2021P4V1_ABS_DEM,Robert F. Holden,skipped,skipped,3,1
