Precinct,Ballot Style,source_file,rank1,rank2,rank3,rank4,rank5,Num cands,Num seats
AD: 43 ED: 085,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Deirdre M. Levy,skipped,skipped,skipped,8,1
AD: 43 ED: 085,DEM ABS Ballot Style 11,2021P3V1_ABS,Renee T. Collymore,Curtis M. Harris,skipped,skipped,skipped,8,1
AD: 43 ED: 085,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,skipped,skipped,skipped,skipped,8,1
AD: 43 ED: 085,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Hector Robertson,Renee T. Collymore,Curtis M. Harris,skipped,8,1
AD: 43 ED: 085,DEM ABS Ballot Style 11,2021P3V1_ABS,Michael Hollingsworth,Crystal Hudson,Hector Robertson,Deirdre M. Levy,skipped,8,1
AD: 43 ED: 085,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Hector Robertson,Renee T. Collymore,Curtis M. Harris,skipped,8,1
AD: 43 ED: 085,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Hector Robertson,Renee T. Collymore,Curtis M. Harris,skipped,8,1
AD: 43 ED: 085,DEM ABS Ballot Style 11,2021P3V1_ABS,Curtis M. Harris,Renee T. Collymore,Deirdre M. Levy,Michael Hollingsworth,Hector Robertson,8,1
AD: 43 ED: 085,DEM ABS Ballot Style 11,2021P3V1_ABS,Curtis M. Harris,Deirdre M. Levy,Regina A. Kinsey,Crystal Hudson,Hector Robertson,8,1
AD: 43 ED: 085,DEM ABS Ballot Style 11,2021P3V1_ABS,Renee T. Collymore,Deirdre M. Levy,Crystal Hudson,Hector Robertson,Curtis M. Harris,8,1
AD: 43 ED: 085,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Renee T. Collymore,Michael Hollingsworth,Curtis M. Harris,skipped,8,1
AD: 43 ED: 085,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Hector Robertson,Renee T. Collymore,Curtis M. Harris,skipped,8,1
AD: 43 ED: 063,DEM ABS Ballot Style 11,2021P3V1_ABS,Deirdre M. Levy,Michael Hollingsworth,Regina A. Kinsey,Hector Robertson,Renee T. Collymore,8,1
AD: 43 ED: 063,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Regina A. Kinsey,Curtis M. Harris,Hector Robertson,Renee T. Collymore,8,1
AD: 43 ED: 063,DEM ABS Ballot Style 11,2021P3V1_ABS,Deirdre M. Levy,skipped,skipped,skipped,skipped,8,1
AD: 43 ED: 063,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,skipped,skipped,skipped,skipped,8,1
AD: 43 ED: 063,DEM ABS Ballot Style 11,2021P3V1_ABS,Curtis M. Harris,Crystal Hudson,Renee T. Collymore,Regina A. Kinsey,Deirdre M. Levy,8,1
AD: 43 ED: 063,DEM ABS Ballot Style 11,2021P3V1_ABS,Michael Hollingsworth,Hector Robertson,Crystal Hudson,Regina A. Kinsey,skipped,8,1
AD: 43 ED: 063,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Regina A. Kinsey,Renee T. Collymore,Deirdre M. Levy,Michael Hollingsworth,8,1
AD: 43 ED: 063,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Hector Robertson,Renee T. Collymore,Curtis M. Harris,skipped,8,1
AD: 43 ED: 063,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Hector Robertson,Renee T. Collymore,Curtis M. Harris,skipped,8,1
AD: 43 ED: 063,DEM ABS Ballot Style 11,2021P3V1_ABS,Michael Hollingsworth,Crystal Hudson,Hector Robertson,Renee T. Collymore,Curtis M. Harris,8,1
AD: 43 ED: 063,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Hector Robertson,Renee T. Collymore,Curtis M. Harris,skipped,8,1
AD: 43 ED: 063,DEM ABS Ballot Style 11,2021P3V1_ABS,Michael Hollingsworth,Crystal Hudson,Deirdre M. Levy,Curtis M. Harris,Renee T. Collymore,8,1
AD: 43 ED: 063,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,skipped,skipped,skipped,skipped,8,1
AD: 43 ED: 063,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Michael Hollingsworth,Hector Robertson,Curtis M. Harris,Deirdre M. Levy,8,1
AD: 43 ED: 063,DEM ABS Ballot Style 11,2021P3V1_ABS,Curtis M. Harris,Michael Hollingsworth,Crystal Hudson,Hector Robertson,Renee T. Collymore,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Deirdre M. Levy,Regina A. Kinsey,Curtis M. Harris,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Renee T. Collymore,Michael Hollingsworth,Hector Robertson,Curtis M. Harris,Deirdre M. Levy,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Crystal Hudson,skipped,skipped,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Michael Hollingsworth,skipped,skipped,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Regina A. Kinsey,Hector Robertson,skipped,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Crystal Hudson,Michael Hollingsworth,skipped,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Crystal Hudson,Michael Hollingsworth,Curtis M. Harris,Renee T. Collymore,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Crystal Hudson,Renee T. Collymore,Regina A. Kinsey,Deirdre M. Levy,Michael Hollingsworth,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Regina A. Kinsey,Deirdre M. Levy,Curtis M. Harris,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Renee T. Collymore,Regina A. Kinsey,Hector Robertson,Deirdre M. Levy,Michael Hollingsworth,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Renee T. Collymore,Michael Hollingsworth,Hector Robertson,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Crystal Hudson,Curtis M. Harris,Renee T. Collymore,Michael Hollingsworth,Deirdre M. Levy,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Crystal Hudson,Michael Hollingsworth,skipped,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Crystal Hudson,Michael Hollingsworth,skipped,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Crystal Hudson,skipped,skipped,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Renee T. Collymore,skipped,skipped,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Michael Hollingsworth,Renee T. Collymore,Crystal Hudson,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Crystal Hudson,skipped,skipped,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Crystal Hudson,Renee T. Collymore,skipped,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Deirdre M. Levy,Regina A. Kinsey,skipped,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Crystal Hudson,skipped,skipped,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Crystal Hudson,skipped,skipped,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Crystal Hudson,Michael Hollingsworth,Renee T. Collymore,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Renee T. Collymore,Curtis M. Harris,Crystal Hudson,Regina A. Kinsey,Michael Hollingsworth,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Regina A. Kinsey,Crystal Hudson,Michael Hollingsworth,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Crystal Hudson,Michael Hollingsworth,skipped,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Crystal Hudson,Curtis M. Harris,skipped,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Crystal Hudson,Michael Hollingsworth,skipped,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Michael Hollingsworth,skipped,skipped,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Crystal Hudson,Deirdre M. Levy,Renee T. Collymore,Curtis M. Harris,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Michael Hollingsworth,skipped,skipped,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Michael Hollingsworth,Crystal Hudson,Curtis M. Harris,Hector Robertson,Renee T. Collymore,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Crystal Hudson,skipped,skipped,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Crystal Hudson,Michael Hollingsworth,skipped,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Crystal Hudson,Michael Hollingsworth,skipped,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Crystal Hudson,skipped,skipped,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Michael Hollingsworth,skipped,skipped,skipped,skipped,8,1
AD: 52 ED: 113,DEM ABS Ballot Style 12,2021P3V1_ABS,Crystal Hudson,Michael Hollingsworth,skipped,skipped,skipped,8,1
AD: 43 ED: 064,DEM ABS Ballot Style 11,2021P3V1_ABS,Michael Hollingsworth,skipped,skipped,skipped,skipped,8,1
AD: 43 ED: 064,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,skipped,skipped,skipped,skipped,8,1
AD: 43 ED: 064,DEM ABS Ballot Style 11,2021P3V1_ABS,Michael Hollingsworth,Crystal Hudson,Curtis M. Harris,skipped,skipped,8,1
AD: 43 ED: 064,DEM ABS Ballot Style 11,2021P3V1_ABS,Michael Hollingsworth,Crystal Hudson,Curtis M. Harris,Regina A. Kinsey,Hector Robertson,8,1
AD: 43 ED: 064,DEM ABS Ballot Style 11,2021P3V1_ABS,Renee T. Collymore,Michael Hollingsworth,Hector Robertson,Curtis M. Harris,skipped,8,1
AD: 43 ED: 064,DEM ABS Ballot Style 11,2021P3V1_ABS,Hector Robertson,Michael Hollingsworth,skipped,skipped,skipped,8,1
AD: 43 ED: 064,DEM ABS Ballot Style 11,2021P3V1_ABS,Michael Hollingsworth,Crystal Hudson,Deirdre M. Levy,Regina A. Kinsey,Curtis M. Harris,8,1
AD: 43 ED: 064,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,skipped,skipped,skipped,skipped,8,1
AD: 43 ED: 064,DEM ABS Ballot Style 11,2021P3V1_ABS,Michael Hollingsworth,Crystal Hudson,Deirdre M. Levy,Regina A. Kinsey,Curtis M. Harris,8,1
AD: 43 ED: 064,DEM ABS Ballot Style 11,2021P3V1_ABS,Michael Hollingsworth,skipped,skipped,skipped,skipped,8,1
AD: 43 ED: 064,DEM ABS Ballot Style 11,2021P3V1_ABS,Deirdre M. Levy,skipped,skipped,skipped,skipped,8,1
AD: 43 ED: 064,DEM ABS Ballot Style 11,2021P3V1_ABS,Deirdre M. Levy,Regina A. Kinsey,Renee T. Collymore,Crystal Hudson,Michael Hollingsworth,8,1
AD: 43 ED: 064,DEM ABS Ballot Style 11,2021P3V1_ABS,Curtis M. Harris,Hector Robertson,Renee T. Collymore,Crystal Hudson,Michael Hollingsworth,8,1
AD: 43 ED: 064,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Renee T. Collymore,Curtis M. Harris,Deirdre M. Levy,Hector Robertson,8,1
AD: 43 ED: 064,DEM ABS Ballot Style 11,2021P3V1_ABS,Curtis M. Harris,Hector Robertson,Renee T. Collymore,Michael Hollingsworth,Crystal Hudson,8,1
AD: 43 ED: 064,DEM ABS Ballot Style 11,2021P3V1_ABS,Renee T. Collymore,Regina A. Kinsey,Deirdre M. Levy,Crystal Hudson,Curtis M. Harris,8,1
AD: 43 ED: 064,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Renee T. Collymore,Michael Hollingsworth,Deirdre M. Levy,Hector Robertson,8,1
AD: 43 ED: 060,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Curtis M. Harris,Renee T. Collymore,Regina A. Kinsey,skipped,8,1
AD: 43 ED: 060,DEM ABS Ballot Style 11,2021P3V1_ABS,Michael Hollingsworth,Crystal Hudson,Curtis M. Harris,Hector Robertson,Renee T. Collymore,8,1
AD: 43 ED: 060,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Hector Robertson,Renee T. Collymore,Curtis M. Harris,skipped,8,1
AD: 43 ED: 060,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Regina A. Kinsey,Deirdre M. Levy,Renee T. Collymore,skipped,8,1
AD: 43 ED: 060,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Hector Robertson,Regina A. Kinsey,Curtis M. Harris,Michael Hollingsworth,8,1
AD: 43 ED: 060,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Hector Robertson,Renee T. Collymore,Curtis M. Harris,skipped,8,1
AD: 43 ED: 060,DEM ABS Ballot Style 11,2021P3V1_ABS,Michael Hollingsworth,skipped,skipped,skipped,skipped,8,1
AD: 43 ED: 060,DEM ABS Ballot Style 11,2021P3V1_ABS,Renee T. Collymore,Curtis M. Harris,skipped,skipped,skipped,8,1
AD: 43 ED: 060,DEM ABS Ballot Style 11,2021P3V1_ABS,Regina A. Kinsey,Crystal Hudson,Deirdre M. Levy,Renee T. Collymore,skipped,8,1
AD: 43 ED: 060,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Curtis M. Harris,Renee T. Collymore,Hector Robertson,Regina A. Kinsey,8,1
AD: 43 ED: 060,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Hector Robertson,Renee T. Collymore,Curtis M. Harris,skipped,8,1
AD: 43 ED: 060,DEM ABS Ballot Style 11,2021P3V1_ABS,Renee T. Collymore,Curtis M. Harris,skipped,skipped,skipped,8,1
AD: 43 ED: 060,DEM ABS Ballot Style 11,2021P3V1_ABS,Renee T. Collymore,Crystal Hudson,Michael Hollingsworth,Curtis M. Harris,Hector Robertson,8,1
AD: 43 ED: 060,DEM ABS Ballot Style 11,2021P3V1_ABS,Michael Hollingsworth,skipped,skipped,skipped,skipped,8,1
AD: 43 ED: 060,DEM ABS Ballot Style 11,2021P3V1_ABS,Regina A. Kinsey,Crystal Hudson,Hector Robertson,Renee T. Collymore,Curtis M. Harris,8,1
AD: 43 ED: 060,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Hector Robertson,Renee T. Collymore,Curtis M. Harris,skipped,8,1
AD: 43 ED: 051,DEM ABS Ballot Style 13,2021P3V1_ABS,Regina A. Kinsey,Michael Hollingsworth,Crystal Hudson,Renee T. Collymore,skipped,8,1
AD: 43 ED: 065,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Regina A. Kinsey,Deirdre M. Levy,Hector Robertson,skipped,8,1
AD: 43 ED: 065,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,skipped,skipped,skipped,skipped,8,1
AD: 43 ED: 065,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Regina A. Kinsey,Curtis M. Harris,Renee T. Collymore,Hector Robertson,8,1
AD: 43 ED: 065,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Deirdre M. Levy,Curtis M. Harris,Regina A. Kinsey,Hector Robertson,8,1
AD: 43 ED: 065,DEM ABS Ballot Style 11,2021P3V1_ABS,Curtis M. Harris,Michael Hollingsworth,Deirdre M. Levy,Crystal Hudson,Hector Robertson,8,1
AD: 43 ED: 065,DEM ABS Ballot Style 11,2021P3V1_ABS,Curtis M. Harris,Hector Robertson,Michael Hollingsworth,Renee T. Collymore,Crystal Hudson,8,1
AD: 43 ED: 059,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Renee T. Collymore,Curtis M. Harris,skipped,skipped,8,1
AD: 43 ED: 059,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Hector Robertson,Renee T. Collymore,Curtis M. Harris,skipped,8,1
AD: 43 ED: 059,DEM ABS Ballot Style 11,2021P3V1_ABS,Michael Hollingsworth,Renee T. Collymore,Curtis M. Harris,skipped,skipped,8,1
AD: 43 ED: 059,DEM ABS Ballot Style 11,2021P3V1_ABS,Curtis M. Harris,skipped,skipped,skipped,skipped,8,1
AD: 43 ED: 059,DEM ABS Ballot Style 11,2021P3V1_ABS,Curtis M. Harris,skipped,skipped,skipped,skipped,8,1
AD: 43 ED: 059,DEM ABS Ballot Style 11,2021P3V1_ABS,Deirdre M. Levy,Renee T. Collymore,Regina A. Kinsey,skipped,skipped,8,1
AD: 43 ED: 059,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Hector Robertson,Renee T. Collymore,Curtis M. Harris,skipped,8,1
AD: 43 ED: 059,DEM ABS Ballot Style 11,2021P3V1_ABS,Curtis M. Harris,Michael Hollingsworth,Regina A. Kinsey,Crystal Hudson,Hector Robertson,8,1
AD: 43 ED: 059,DEM ABS Ballot Style 11,2021P3V1_ABS,Curtis M. Harris,Crystal Hudson,Deirdre M. Levy,skipped,skipped,8,1
AD: 43 ED: 059,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Renee T. Collymore,Curtis M. Harris,skipped,skipped,8,1
AD: 43 ED: 059,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Michael Hollingsworth,skipped,skipped,skipped,8,1
AD: 43 ED: 059,DEM ABS Ballot Style 11,2021P3V1_ABS,Michael Hollingsworth,Crystal Hudson,Curtis M. Harris,Renee T. Collymore,skipped,8,1
AD: 43 ED: 059,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Hector Robertson,Renee T. Collymore,skipped,skipped,8,1
AD: 43 ED: 059,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Hector Robertson,skipped,skipped,skipped,8,1
AD: 43 ED: 059,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Hector Robertson,Renee T. Collymore,Curtis M. Harris,skipped,8,1
AD: 43 ED: 059,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Michael Hollingsworth,skipped,skipped,skipped,8,1
AD: 43 ED: 059,DEM ABS Ballot Style 11,2021P3V1_ABS,Curtis M. Harris,Regina A. Kinsey,Hector Robertson,Crystal Hudson,Michael Hollingsworth,8,1
AD: 43 ED: 059,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Hector Robertson,Renee T. Collymore,skipped,skipped,8,1
AD: 43 ED: 059,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Hector Robertson,Renee T. Collymore,Curtis M. Harris,skipped,8,1
AD: 43 ED: 059,DEM ABS Ballot Style 11,2021P3V1_ABS,Curtis M. Harris,skipped,skipped,skipped,skipped,8,1
AD: 43 ED: 059,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Curtis M. Harris,Michael Hollingsworth,Hector Robertson,Regina A. Kinsey,8,1
AD: 43 ED: 059,DEM ABS Ballot Style 11,2021P3V1_ABS,Curtis M. Harris,Michael Hollingsworth,Regina A. Kinsey,Crystal Hudson,Hector Robertson,8,1
AD: 43 ED: 059,DEM ABS Ballot Style 11,2021P3V1_ABS,Renee T. Collymore,Michael Hollingsworth,Deirdre M. Levy,Crystal Hudson,Hector Robertson,8,1
AD: 43 ED: 059,DEM ABS Ballot Style 11,2021P3V1_ABS,Curtis M. Harris,Michael Hollingsworth,Regina A. Kinsey,Crystal Hudson,Hector Robertson,8,1
AD: 43 ED: 059,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,skipped,skipped,skipped,skipped,8,1
AD: 43 ED: 043,DEM ABS Ballot Style 13,2021P3V1_ABS,Crystal Hudson,Michael Hollingsworth,skipped,skipped,skipped,8,1
AD: 43 ED: 043,DEM ABS Ballot Style 13,2021P3V1_ABS,Crystal Hudson,Michael Hollingsworth,Renee T. Collymore,Deirdre M. Levy,Hector Robertson,8,1
AD: 43 ED: 043,DEM ABS Ballot Style 13,2021P3V1_ABS,Michael Hollingsworth,skipped,skipped,skipped,skipped,8,1
AD: 43 ED: 043,DEM ABS Ballot Style 13,2021P3V1_ABS,Renee T. Collymore,Michael Hollingsworth,Curtis M. Harris,Deirdre M. Levy,Hector Robertson,8,1
AD: 43 ED: 043,DEM ABS Ballot Style 13,2021P3V1_ABS,Renee T. Collymore,Curtis M. Harris,Michael Hollingsworth,Regina A. Kinsey,Hector Robertson,8,1
AD: 43 ED: 043,DEM ABS Ballot Style 13,2021P3V1_ABS,Crystal Hudson,Hector Robertson,Renee T. Collymore,Curtis M. Harris,skipped,8,1
AD: 43 ED: 043,DEM ABS Ballot Style 13,2021P3V1_ABS,Michael Hollingsworth,Renee T. Collymore,skipped,skipped,skipped,8,1
AD: 52 ED: 003,DEM ABS Ballot Style 12,2021P3V1_ABS,Michael Hollingsworth,Crystal Hudson,skipped,skipped,skipped,8,1
AD: 52 ED: 003,DEM ABS Ballot Style 12,2021P3V1_ABS,Michael Hollingsworth,Deirdre M. Levy,Renee T. Collymore,Curtis M. Harris,Crystal Hudson,8,1
AD: 52 ED: 003,DEM ABS Ballot Style 12,2021P3V1_ABS,Crystal Hudson,Michael Hollingsworth,skipped,skipped,skipped,8,1
AD: 52 ED: 003,DEM ABS Ballot Style 12,2021P3V1_ABS,Crystal Hudson,Michael Hollingsworth,Renee T. Collymore,Curtis M. Harris,Regina A. Kinsey,8,1
AD: 52 ED: 003,DEM ABS Ballot Style 12,2021P3V1_ABS,Michael Hollingsworth,Crystal Hudson,Hector Robertson,skipped,skipped,8,1
AD: 52 ED: 003,DEM ABS Ballot Style 12,2021P3V1_ABS,Michael Hollingsworth,Crystal Hudson,Hector Robertson,skipped,skipped,8,1
AD: 52 ED: 003,DEM ABS Ballot Style 12,2021P3V1_ABS,Michael Hollingsworth,Crystal Hudson,Hector Robertson,skipped,skipped,8,1
AD: 52 ED: 003,DEM ABS Ballot Style 12,2021P3V1_ABS,Crystal Hudson,Renee T. Collymore,Hector Robertson,skipped,skipped,8,1
AD: 52 ED: 003,DEM ABS Ballot Style 12,2021P3V1_ABS,Crystal Hudson,skipped,skipped,skipped,skipped,8,1
AD: 52 ED: 003,DEM ABS Ballot Style 12,2021P3V1_ABS,Michael Hollingsworth,skipped,skipped,skipped,skipped,8,1
AD: 52 ED: 003,DEM ABS Ballot Style 12,2021P3V1_ABS,Crystal Hudson,skipped,skipped,skipped,skipped,8,1
AD: 52 ED: 003,DEM ABS Ballot Style 12,2021P3V1_ABS,Michael Hollingsworth,skipped,skipped,skipped,skipped,8,1
AD: 43 ED: 077,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Renee T. Collymore,Michael Hollingsworth,Curtis M. Harris,Hector Robertson,8,1
AD: 43 ED: 077,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Curtis M. Harris,Michael Hollingsworth,Regina A. Kinsey,skipped,8,1
AD: 43 ED: 077,DEM ABS Ballot Style 11,2021P3V1_ABS,Renee T. Collymore,Crystal Hudson,Michael Hollingsworth,Curtis M. Harris,Deirdre M. Levy,8,1
AD: 43 ED: 077,DEM ABS Ballot Style 11,2021P3V1_ABS,Crystal Hudson,Michael Hollingsworth,Curtis M. Harris,Hector Robertson,Regina A. Kinsey,8,1
AD: 43 ED: 077,DEM ABS Ballot Style 11,2021P3V1_ABS,Michael Hollingsworth,skipped,skipped,skipped,skipped,8,1
AD: 43 ED: 077,DEM ABS Ballot Style 11,2021P3V1_ABS,Regina A. Kinsey,Renee T. Collymore,Crystal Hudson,Michael Hollingsworth,Curtis M. Harris,8,1
