Precinct,Ballot Style,source_file,rank1,rank2,rank3,rank4,rank5,Num cands,Num seats
AD: 64 ED: 061,DEM ELE Ballot Style 86,2021P5V1_ELE,Selina Grey,John F. McBeth Sr.,David Hernandez,skipped,skipped,10,1
AD: 64 ED: 050,DEM ELE Ballot Style 82,2021P5V1_ELE,Selina Grey,skipped,skipped,skipped,skipped,10,1
AD: 64 ED: 053,DEM ELE Ballot Style 85,2021P5V1_ELE,Kamillah Hanks,skipped,skipped,skipped,skipped,10,1
AD: 64 ED: 053,DEM ELE Ballot Style 85,2021P5V1_ELE,Kamillah Hanks,Ranti Ogunleye,Troy McGhie,Kelvin Richards,Michael P. Schnall,10,1
AD: 64 ED: 050,DEM ELE Ballot Style 82,2021P5V1_ELE,David Hernandez,skipped,skipped,skipped,skipped,10,1
AD: 64 ED: 050,DEM ELE Ballot Style 82,2021P5V1_ELE,Kamillah Hanks,Ranti Ogunleye,skipped,skipped,skipped,10,1
AD: 64 ED: 047,DEM ELE Ballot Style 80,2021P5V1_ELE,Ranti Ogunleye,skipped,skipped,skipped,skipped,10,1
AD: 64 ED: 053,DEM ELE Ballot Style 85,2021P5V1_ELE,John F. McBeth Sr.,skipped,skipped,skipped,skipped,10,1
AD: 64 ED: 052,DEM ELE Ballot Style 84,2021P5V1_ELE,Kamillah Hanks,skipped,skipped,skipped,skipped,10,1
AD: 64 ED: 052,DEM ELE Ballot Style 84,2021P5V1_ELE,Amoy Barnes,Ranti Ogunleye,Kamillah Hanks,skipped,skipped,10,1
AD: 64 ED: 051,DEM ELE Ballot Style 83,2021P5V1_ELE,Michael P. Schnall,skipped,skipped,skipped,skipped,10,1
AD: 64 ED: 047,DEM ELE Ballot Style 80,2021P5V1_ELE,Ranti Ogunleye,Kelvin Richards,Michael P. Schnall,Selina Grey,Kamillah Hanks,10,1
AD: 64 ED: 051,DEM ELE Ballot Style 83,2021P5V1_ELE,Michael P. Schnall,John F. McBeth Sr.,David Hernandez,Selina Grey,Ranti Ogunleye,10,1
AD: 64 ED: 047,DEM ELE Ballot Style 80,2021P5V1_ELE,Troy McGhie,Kamillah Hanks,skipped,skipped,skipped,10,1
AD: 64 ED: 051,DEM ELE Ballot Style 83,2021P5V1_ELE,Amoy Barnes,Kamillah Hanks,Selina Grey,Kelvin Richards,skipped,10,1
AD: 64 ED: 061,DEM ELE Ballot Style 86,2021P5V1_ELE,Selina Grey,Kamillah Hanks,Amoy Barnes,David Hernandez,Ranti Ogunleye,10,1
AD: 64 ED: 061,DEM ELE Ballot Style 86,2021P5V1_ELE,Kamillah Hanks,John F. McBeth Sr.,Ranti Ogunleye,Kelvin Richards,skipped,10,1
AD: 64 ED: 053,DEM ELE Ballot Style 85,2021P5V1_ELE,Selina Grey,Amoy Barnes,Kamillah Hanks,David Hernandez,Kelvin Richards,10,1
AD: 64 ED: 061,DEM ELE Ballot Style 86,2021P5V1_ELE,Ranti Ogunleye,Kelvin Richards,Selina Grey,Troy McGhie,Amoy Barnes,10,1
AD: 64 ED: 052,DEM ELE Ballot Style 84,2021P5V1_ELE,Michael P. Schnall,Selina Grey,Troy McGhie,David Hernandez,John F. McBeth Sr.,10,1
AD: 64 ED: 061,DEM ELE Ballot Style 86,2021P5V1_ELE,Kamillah Hanks,Ranti Ogunleye,John F. McBeth Sr.,Selina Grey,David Hernandez,10,1
AD: 64 ED: 050,DEM ELE Ballot Style 82,2021P5V1_ELE,Amoy Barnes,Ranti Ogunleye,Kamillah Hanks,skipped,skipped,10,1
AD: 64 ED: 052,DEM ELE Ballot Style 84,2021P5V1_ELE,Kamillah Hanks,David Hernandez,Selina Grey,skipped,skipped,10,1
AD: 64 ED: 052,DEM ELE Ballot Style 84,2021P5V1_ELE,Amoy Barnes,Ranti Ogunleye,Kamillah Hanks,skipped,skipped,10,1
AD: 64 ED: 052,DEM ELE Ballot Style 84,2021P5V1_ELE,Kamillah Hanks,skipped,skipped,skipped,skipped,10,1
AD: 64 ED: 050,DEM ELE Ballot Style 82,2021P5V1_ELE,Kamillah Hanks,Amoy Barnes,skipped,skipped,skipped,10,1
AD: 64 ED: 052,DEM ELE Ballot Style 84,2021P5V1_ELE,writein,skipped,skipped,skipped,skipped,10,1
AD: 64 ED: 051,DEM ELE Ballot Style 83,2021P5V1_ELE,Kamillah Hanks,Ranti Ogunleye,skipped,skipped,skipped,10,1
AD: 64 ED: 053,DEM ELE Ballot Style 85,2021P5V1_ELE,Selina Grey,Kamillah Hanks,skipped,skipped,skipped,10,1
AD: 64 ED: 050,DEM ELE Ballot Style 82,2021P5V1_ELE,Kamillah Hanks,Amoy Barnes,Ranti Ogunleye,Kelvin Richards,David Hernandez,10,1
AD: 64 ED: 047,DEM ELE Ballot Style 80,2021P5V1_ELE,Ranti Ogunleye,Kamillah Hanks,Selina Grey,Kelvin Richards,Amoy Barnes,10,1
AD: 64 ED: 052,DEM ELE Ballot Style 84,2021P5V1_ELE,Amoy Barnes,Kamillah Hanks,David Hernandez,Troy McGhie,Selina Grey,10,1
AD: 64 ED: 051,DEM ELE Ballot Style 83,2021P5V1_ELE,Kamillah Hanks,Amoy Barnes,Kelvin Richards,Troy McGhie,Ranti Ogunleye,10,1
AD: 64 ED: 050,DEM ELE Ballot Style 82,2021P5V1_ELE,David Hernandez,Kamillah Hanks,Selina Grey,skipped,skipped,10,1
AD: 64 ED: 052,DEM ELE Ballot Style 84,2021P5V1_ELE,Kamillah Hanks,skipped,skipped,skipped,skipped,10,1
AD: 64 ED: 051,DEM ELE Ballot Style 83,2021P5V1_ELE,David Hernandez,skipped,skipped,skipped,skipped,10,1
AD: 64 ED: 052,DEM ELE Ballot Style 84,2021P5V1_ELE,Kamillah Hanks,skipped,skipped,skipped,skipped,10,1
AD: 64 ED: 053,DEM ELE Ballot Style 85,2021P5V1_ELE,Kamillah Hanks,Ranti Ogunleye,Selina Grey,David Hernandez,Amoy Barnes,10,1
AD: 64 ED: 052,DEM ELE Ballot Style 84,2021P5V1_ELE,Kamillah Hanks,Ranti Ogunleye,skipped,skipped,skipped,10,1
AD: 64 ED: 061,DEM ELE Ballot Style 86,2021P5V1_ELE,Selina Grey,skipped,skipped,skipped,skipped,10,1
AD: 64 ED: 051,DEM ELE Ballot Style 83,2021P5V1_ELE,Kamillah Hanks,Ranti Ogunleye,Kelvin Richards,David Hernandez,Amoy Barnes,10,1
AD: 64 ED: 050,DEM ELE Ballot Style 82,2021P5V1_ELE,Troy McGhie,Amoy Barnes,Kamillah Hanks,Michael P. Schnall,Kelvin Richards,10,1
AD: 64 ED: 052,DEM ELE Ballot Style 84,2021P5V1_ELE,Kelvin Richards,Troy McGhie,John F. McBeth Sr.,Kamillah Hanks,Amoy Barnes,10,1
AD: 64 ED: 050,DEM ELE Ballot Style 82,2021P5V1_ELE,Selina Grey,Amoy Barnes,Ranti Ogunleye,skipped,skipped,10,1
AD: 64 ED: 051,DEM ELE Ballot Style 83,2021P5V1_ELE,Troy McGhie,skipped,skipped,skipped,skipped,10,1
AD: 64 ED: 052,DEM ELE Ballot Style 84,2021P5V1_ELE,Kamillah Hanks,skipped,skipped,skipped,skipped,10,1
AD: 64 ED: 061,DEM ELE Ballot Style 86,2021P5V1_ELE,David Hernandez,Amoy Barnes,Kamillah Hanks,Selina Grey,Kelvin Richards,10,1
AD: 64 ED: 050,DEM ELE Ballot Style 82,2021P5V1_ELE,Amoy Barnes,Kamillah Hanks,Selina Grey,Ranti Ogunleye,David Hernandez,10,1
AD: 64 ED: 050,DEM ELE Ballot Style 82,2021P5V1_ELE,David Hernandez,Kamillah Hanks,Kelvin Richards,Amoy Barnes,Michael P. Schnall,10,1
AD: 64 ED: 061,DEM ELE Ballot Style 86,2021P5V1_ELE,Amoy Barnes,Selina Grey,Kamillah Hanks,David Hernandez,Ranti Ogunleye,10,1
AD: 64 ED: 061,DEM ELE Ballot Style 86,2021P5V1_ELE,David Hernandez,John F. McBeth Sr.,Michael P. Schnall,skipped,skipped,10,1
AD: 64 ED: 061,DEM ELE Ballot Style 86,2021P5V1_ELE,Michael P. Schnall,skipped,skipped,skipped,skipped,10,1
AD: 64 ED: 050,DEM ELE Ballot Style 82,2021P5V1_ELE,Kamillah Hanks,David Hernandez,Amoy Barnes,Troy McGhie,John F. McBeth Sr.,10,1
AD: 64 ED: 050,DEM ELE Ballot Style 82,2021P5V1_ELE,Troy McGhie,Kamillah Hanks,Kelvin Richards,Ranti Ogunleye,Amoy Barnes,10,1
AD: 64 ED: 053,DEM ELE Ballot Style 85,2021P5V1_ELE,Ranti Ogunleye,skipped,skipped,skipped,skipped,10,1
AD: 64 ED: 052,DEM ELE Ballot Style 84,2021P5V1_ELE,Selina Grey,Kamillah Hanks,David Hernandez,skipped,skipped,10,1
AD: 64 ED: 050,DEM ELE Ballot Style 82,2021P5V1_ELE,Kamillah Hanks,David Hernandez,Selina Grey,skipped,skipped,10,1
AD: 64 ED: 050,DEM ELE Ballot Style 82,2021P5V1_ELE,Kamillah Hanks,Selina Grey,David Hernandez,Troy McGhie,Michael P. Schnall,10,1
AD: 64 ED: 050,DEM ELE Ballot Style 82,2021P5V1_ELE,Kamillah Hanks,skipped,skipped,skipped,skipped,10,1
AD: 64 ED: 061,DEM ELE Ballot Style 86,2021P5V1_ELE,Kelvin Richards,David Hernandez,Amoy Barnes,Kamillah Hanks,Selina Grey,10,1
AD: 64 ED: 061,DEM ELE Ballot Style 86,2021P5V1_ELE,Kamillah Hanks,Amoy Barnes,Ranti Ogunleye,skipped,skipped,10,1
AD: 64 ED: 052,DEM ELE Ballot Style 84,2021P5V1_ELE,Selina Grey,Amoy Barnes,Kamillah Hanks,Troy McGhie,skipped,10,1
AD: 64 ED: 053,DEM ELE Ballot Style 85,2021P5V1_ELE,Michael P. Schnall,Amoy Barnes,Kamillah Hanks,Selina Grey,skipped,10,1
AD: 64 ED: 061,DEM ELE Ballot Style 86,2021P5V1_ELE,Selina Grey,Kamillah Hanks,skipped,skipped,skipped,10,1
AD: 64 ED: 061,DEM ELE Ballot Style 86,2021P5V1_ELE,Selina Grey,Kamillah Hanks,skipped,skipped,skipped,10,1
AD: 64 ED: 050,DEM ELE Ballot Style 82,2021P5V1_ELE,John F. McBeth Sr.,skipped,skipped,skipped,skipped,10,1
AD: 64 ED: 051,DEM ELE Ballot Style 83,2021P5V1_ELE,David Hernandez,Troy McGhie,Selina Grey,Kelvin Richards,Amoy Barnes,10,1
AD: 64 ED: 047,DEM ELE Ballot Style 80,2021P5V1_ELE,Selina Grey,Amoy Barnes,Kamillah Hanks,skipped,skipped,10,1
AD: 64 ED: 061,DEM ELE Ballot Style 86,2021P5V1_ELE,Kamillah Hanks,Michael P. Schnall,Amoy Barnes,Troy McGhie,Ranti Ogunleye,10,1
AD: 64 ED: 052,DEM ELE Ballot Style 84,2021P5V1_ELE,Kamillah Hanks,Ranti Ogunleye,Amoy Barnes,skipped,skipped,10,1
AD: 64 ED: 050,DEM ELE Ballot Style 82,2021P5V1_ELE,Amoy Barnes,David Hernandez,skipped,skipped,skipped,10,1
AD: 64 ED: 061,DEM ELE Ballot Style 86,2021P5V1_ELE,Selina Grey,Kamillah Hanks,David Hernandez,Amoy Barnes,Kelvin Richards,10,1
AD: 64 ED: 061,DEM ELE Ballot Style 86,2021P5V1_ELE,Troy McGhie,skipped,skipped,skipped,skipped,10,1
AD: 64 ED: 051,DEM ELE Ballot Style 83,2021P5V1_ELE,David Hernandez,skipped,skipped,skipped,skipped,10,1
AD: 64 ED: 051,DEM ELE Ballot Style 83,2021P5V1_ELE,David Hernandez,John F. McBeth Sr.,Ranti Ogunleye,Selina Grey,Kelvin Richards,10,1
AD: 64 ED: 052,DEM ELE Ballot Style 84,2021P5V1_ELE,Kamillah Hanks,skipped,skipped,skipped,skipped,10,1
AD: 64 ED: 052,DEM ELE Ballot Style 84,2021P5V1_ELE,Kelvin Richards,Selina Grey,Kamillah Hanks,David Hernandez,Amoy Barnes,10,1
AD: 64 ED: 053,DEM ELE Ballot Style 85,2021P5V1_ELE,David Hernandez,Kelvin Richards,Selina Grey,Amoy Barnes,Michael P. Schnall,10,1
AD: 61 ED: 031,DEM ELE Ballot Style 14,2021P5V1_ELE,Kamillah Hanks,Troy McGhie,David Hernandez,Amoy Barnes,Selina Grey,10,1
AD: 61 ED: 032,DEM ELE Ballot Style 15,2021P5V1_ELE,Ranti Ogunleye,Michael P. Schnall,Kelvin Richards,Troy McGhie,Kamillah Hanks,10,1
AD: 61 ED: 026,DEM ELE Ballot Style 9,2021P5V1_ELE,Kamillah Hanks,Ranti Ogunleye,Kelvin Richards,skipped,skipped,10,1
AD: 61 ED: 026,DEM ELE Ballot Style 9,2021P5V1_ELE,Selina Grey,Kamillah Hanks,skipped,skipped,skipped,10,1
AD: 61 ED: 031,DEM ELE Ballot Style 14,2021P5V1_ELE,John F. McBeth Sr.,skipped,skipped,skipped,skipped,10,1
AD: 61 ED: 027,DEM ELE Ballot Style 10,2021P5V1_ELE,David Hernandez,Kelvin Richards,Selina Grey,Troy McGhie,Kamillah Hanks,10,1
AD: 61 ED: 031,DEM ELE Ballot Style 14,2021P5V1_ELE,Selina Grey,Kamillah Hanks,Ranti Ogunleye,skipped,skipped,10,1
AD: 61 ED: 027,DEM ELE Ballot Style 10,2021P5V1_ELE,Ranti Ogunleye,Kelvin Richards,Selina Grey,Kamillah Hanks,Amoy Barnes,10,1
AD: 61 ED: 032,DEM ELE Ballot Style 15,2021P5V1_ELE,Kamillah Hanks,Amoy Barnes,Selina Grey,Michael P. Schnall,Kelvin Richards,10,1
AD: 63 ED: 041,DEM ELE Ballot Style 84,2021P5V1_ELE,writein,John F. McBeth Sr.,Kamillah Hanks,Ranti Ogunleye,David Hernandez,10,1
AD: 63 ED: 041,DEM ELE Ballot Style 84,2021P5V1_ELE,Kelvin Richards,Ranti Ogunleye,Troy McGhie,David Hernandez,Kamillah Hanks,10,1
AD: 61 ED: 032,DEM ELE Ballot Style 15,2021P5V1_ELE,Ranti Ogunleye,Amoy Barnes,Kamillah Hanks,writein,Kelvin Richards,10,1
AD: 61 ED: 031,DEM ELE Ballot Style 14,2021P5V1_ELE,Kamillah Hanks,skipped,skipped,skipped,skipped,10,1
AD: 63 ED: 041,DEM ELE Ballot Style 84,2021P5V1_ELE,Michael P. Schnall,Selina Grey,Amoy Barnes,David Hernandez,Kamillah Hanks,10,1
AD: 61 ED: 027,DEM ELE Ballot Style 10,2021P5V1_ELE,Kamillah Hanks,Amoy Barnes,Kelvin Richards,Selina Grey,David Hernandez,10,1
AD: 61 ED: 031,DEM ELE Ballot Style 14,2021P5V1_ELE,Ranti Ogunleye,Amoy Barnes,Troy McGhie,Kelvin Richards,David Hernandez,10,1
AD: 61 ED: 026,DEM ELE Ballot Style 9,2021P5V1_ELE,Ranti Ogunleye,Kamillah Hanks,Kelvin Richards,David Hernandez,Michael P. Schnall,10,1
AD: 61 ED: 026,DEM ELE Ballot Style 9,2021P5V1_ELE,Amoy Barnes,Kamillah Hanks,David Hernandez,Selina Grey,Ranti Ogunleye,10,1
AD: 61 ED: 027,DEM ELE Ballot Style 10,2021P5V1_ELE,Amoy Barnes,Kamillah Hanks,Troy McGhie,Kelvin Richards,Michael P. Schnall,10,1
AD: 61 ED: 032,DEM ELE Ballot Style 15,2021P5V1_ELE,Troy McGhie,Kamillah Hanks,Ranti Ogunleye,Selina Grey,John F. McBeth Sr.,10,1
AD: 61 ED: 031,DEM ELE Ballot Style 14,2021P5V1_ELE,Amoy Barnes,skipped,skipped,skipped,skipped,10,1
AD: 61 ED: 027,DEM ELE Ballot Style 10,2021P5V1_ELE,Ranti Ogunleye,John F. McBeth Sr.,Kamillah Hanks,skipped,skipped,10,1
AD: 61 ED: 027,DEM ELE Ballot Style 10,2021P5V1_ELE,Kamillah Hanks,Ranti Ogunleye,Kelvin Richards,Selina Grey,Troy McGhie,10,1
AD: 61 ED: 027,DEM ELE Ballot Style 10,2021P5V1_ELE,Amoy Barnes,Ranti Ogunleye,skipped,skipped,skipped,10,1
AD: 63 ED: 041,DEM ELE Ballot Style 84,2021P5V1_ELE,Ranti Ogunleye,Kelvin Richards,John F. McBeth Sr.,Kamillah Hanks,David Hernandez,10,1
AD: 61 ED: 031,DEM ELE Ballot Style 14,2021P5V1_ELE,Kelvin Richards,John F. McBeth Sr.,Troy McGhie,Amoy Barnes,Michael P. Schnall,10,1
AD: 61 ED: 026,DEM ELE Ballot Style 9,2021P5V1_ELE,Amoy Barnes,Kamillah Hanks,skipped,skipped,skipped,10,1
AD: 61 ED: 031,DEM ELE Ballot Style 14,2021P5V1_ELE,Amoy Barnes,Selina Grey,skipped,skipped,skipped,10,1
AD: 61 ED: 027,DEM ELE Ballot Style 10,2021P5V1_ELE,Kamillah Hanks,Amoy Barnes,Ranti Ogunleye,Troy McGhie,Selina Grey,10,1
AD: 61 ED: 026,DEM ELE Ballot Style 9,2021P5V1_ELE,Selina Grey,Kamillah Hanks,Amoy Barnes,skipped,skipped,10,1
AD: 61 ED: 031,DEM ELE Ballot Style 14,2021P5V1_ELE,Michael P. Schnall,Kamillah Hanks,Ranti Ogunleye,Selina Grey,Kelvin Richards,10,1
AD: 61 ED: 027,DEM ELE Ballot Style 10,2021P5V1_ELE,Kelvin Richards,skipped,skipped,skipped,skipped,10,1
AD: 61 ED: 032,DEM ELE Ballot Style 15,2021P5V1_ELE,Selina Grey,Amoy Barnes,David Hernandez,Kelvin Richards,Troy McGhie,10,1
AD: 63 ED: 041,DEM ELE Ballot Style 84,2021P5V1_ELE,Amoy Barnes,Kamillah Hanks,Ranti Ogunleye,skipped,skipped,10,1
AD: 61 ED: 031,DEM ELE Ballot Style 14,2021P5V1_ELE,Ranti Ogunleye,skipped,skipped,skipped,skipped,10,1
AD: 61 ED: 031,DEM ELE Ballot Style 14,2021P5V1_ELE,Amoy Barnes,Michael P. Schnall,skipped,skipped,skipped,10,1
AD: 61 ED: 031,DEM ELE Ballot Style 14,2021P5V1_ELE,David Hernandez,Selina Grey,skipped,skipped,skipped,10,1
AD: 61 ED: 027,DEM ELE Ballot Style 10,2021P5V1_ELE,Kamillah Hanks,skipped,skipped,skipped,skipped,10,1
AD: 61 ED: 032,DEM ELE Ballot Style 15,2021P5V1_ELE,Amoy Barnes,skipped,skipped,skipped,skipped,10,1
AD: 61 ED: 032,DEM ELE Ballot Style 15,2021P5V1_ELE,Kelvin Richards,Amoy Barnes,Kamillah Hanks,skipped,skipped,10,1
AD: 61 ED: 032,DEM ELE Ballot Style 15,2021P5V1_ELE,John F. McBeth Sr.,Kamillah Hanks,Selina Grey,skipped,skipped,10,1
AD: 63 ED: 041,DEM ELE Ballot Style 84,2021P5V1_ELE,Ranti Ogunleye,skipped,skipped,skipped,skipped,10,1
AD: 61 ED: 027,DEM ELE Ballot Style 10,2021P5V1_ELE,Amoy Barnes,Kamillah Hanks,Michael P. Schnall,Ranti Ogunleye,writein,10,1
AD: 61 ED: 031,DEM ELE Ballot Style 14,2021P5V1_ELE,Selina Grey,John F. McBeth Sr.,David Hernandez,Kamillah Hanks,Michael P. Schnall,10,1
AD: 61 ED: 027,DEM ELE Ballot Style 10,2021P5V1_ELE,Ranti Ogunleye,skipped,skipped,skipped,skipped,10,1
AD: 63 ED: 041,DEM ELE Ballot Style 84,2021P5V1_ELE,Kamillah Hanks,skipped,skipped,skipped,skipped,10,1
AD: 61 ED: 027,DEM ELE Ballot Style 10,2021P5V1_ELE,David Hernandez,Kamillah Hanks,Selina Grey,Michael P. Schnall,Amoy Barnes,10,1
AD: 61 ED: 026,DEM ELE Ballot Style 9,2021P5V1_ELE,Selina Grey,David Hernandez,skipped,skipped,skipped,10,1
AD: 61 ED: 032,DEM ELE Ballot Style 15,2021P5V1_ELE,Amoy Barnes,Kamillah Hanks,skipped,skipped,skipped,10,1
AD: 63 ED: 041,DEM ELE Ballot Style 84,2021P5V1_ELE,Amoy Barnes,skipped,skipped,skipped,skipped,10,1
AD: 61 ED: 026,DEM ELE Ballot Style 9,2021P5V1_ELE,Amoy Barnes,Selina Grey,Kamillah Hanks,Ranti Ogunleye,Troy McGhie,10,1
AD: 61 ED: 026,DEM ELE Ballot Style 9,2021P5V1_ELE,Selina Grey,John F. McBeth Sr.,Kamillah Hanks,skipped,skipped,10,1
AD: 61 ED: 032,DEM ELE Ballot Style 15,2021P5V1_ELE,Ranti Ogunleye,Amoy Barnes,skipped,skipped,skipped,10,1
AD: 61 ED: 026,DEM ELE Ballot Style 9,2021P5V1_ELE,Kamillah Hanks,Selina Grey,Kelvin Richards,skipped,skipped,10,1
AD: 61 ED: 026,DEM ELE Ballot Style 9,2021P5V1_ELE,Kamillah Hanks,Selina Grey,Kelvin Richards,Troy McGhie,Amoy Barnes,10,1
AD: 61 ED: 031,DEM ELE Ballot Style 14,2021P5V1_ELE,Kamillah Hanks,skipped,skipped,skipped,skipped,10,1
AD: 61 ED: 031,DEM ELE Ballot Style 14,2021P5V1_ELE,Kamillah Hanks,Michael P. Schnall,Amoy Barnes,Troy McGhie,Kelvin Richards,10,1
AD: 61 ED: 031,DEM ELE Ballot Style 14,2021P5V1_ELE,David Hernandez,Kamillah Hanks,Selina Grey,Ranti Ogunleye,Kelvin Richards,10,1
AD: 61 ED: 031,DEM ELE Ballot Style 14,2021P5V1_ELE,Kelvin Richards,Kamillah Hanks,skipped,skipped,skipped,10,1
AD: 61 ED: 032,DEM ELE Ballot Style 15,2021P5V1_ELE,Kamillah Hanks,skipped,skipped,skipped,skipped,10,1
AD: 61 ED: 031,DEM ELE Ballot Style 14,2021P5V1_ELE,Michael P. Schnall,John F. McBeth Sr.,Amoy Barnes,David Hernandez,Troy McGhie,10,1
AD: 61 ED: 026,DEM ELE Ballot Style 9,2021P5V1_ELE,Selina Grey,skipped,skipped,skipped,skipped,10,1
AD: 61 ED: 026,DEM ELE Ballot Style 9,2021P5V1_ELE,Amoy Barnes,Kelvin Richards,Troy McGhie,David Hernandez,Selina Grey,10,1
AD: 61 ED: 032,DEM ELE Ballot Style 15,2021P5V1_ELE,Selina Grey,David Hernandez,Kelvin Richards,Kamillah Hanks,Michael P. Schnall,10,1
AD: 61 ED: 032,DEM ELE Ballot Style 15,2021P5V1_ELE,John F. McBeth Sr.,skipped,skipped,skipped,skipped,10,1
AD: 61 ED: 032,DEM ELE Ballot Style 15,2021P5V1_ELE,Kamillah Hanks,Amoy Barnes,Troy McGhie,Michael P. Schnall,skipped,10,1
AD: 61 ED: 026,DEM ELE Ballot Style 9,2021P5V1_ELE,Kamillah Hanks,Amoy Barnes,Ranti Ogunleye,skipped,skipped,10,1
AD: 61 ED: 026,DEM ELE Ballot Style 9,2021P5V1_ELE,Ranti Ogunleye,Kamillah Hanks,Selina Grey,Amoy Barnes,Kelvin Richards,10,1
AD: 61 ED: 026,DEM ELE Ballot Style 9,2021P5V1_ELE,Selina Grey,skipped,skipped,skipped,skipped,10,1
AD: 61 ED: 031,DEM ELE Ballot Style 14,2021P5V1_ELE,Kelvin Richards,skipped,skipped,skipped,skipped,10,1
AD: 61 ED: 031,DEM ELE Ballot Style 14,2021P5V1_ELE,Kamillah Hanks,skipped,skipped,skipped,skipped,10,1
AD: 61 ED: 027,DEM ELE Ballot Style 10,2021P5V1_ELE,Ranti Ogunleye,skipped,skipped,skipped,skipped,10,1
