Precinct,Ballot Style,source_file,rank1,rank2,rank3,rank4,rank5,Num cands,Num seats
AD: 79 ED: 046,,2021P2V1_ABS,Ahmadou T. Diallo,Althea V. Stevens,Yves T. Filius,Abdourahamane Diallo,skipped,5,1
AD: 79 ED: 046,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 046,,2021P2V1_ABS,Althea V. Stevens,writein,Yves T. Filius,Abdourahamane Diallo,skipped,5,1
AD: 79 ED: 046,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,Ahmadou T. Diallo,skipped,skipped,5,1
AD: 79 ED: 046,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 046,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 071,,2021P2V1_ABS,Ahmadou T. Diallo,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 071,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 071,,2021P2V1_ABS,Althea V. Stevens,Ahmadou T. Diallo,Abdourahamane Diallo,Yves T. Filius,skipped,5,1
AD: 79 ED: 071,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,Ahmadou T. Diallo,Abdourahamane Diallo,skipped,5,1
AD: 79 ED: 071,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 071,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 071,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 071,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 071,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 086,,2021P2V1_ABS,Ahmadou T. Diallo,Althea V. Stevens,Abdourahamane Diallo,Yves T. Filius,skipped,5,1
AD: 79 ED: 086,,2021P2V1_ABS,Althea V. Stevens,Ahmadou T. Diallo,Yves T. Filius,skipped,skipped,5,1
AD: 79 ED: 068,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,Ahmadou T. Diallo,Abdourahamane Diallo,skipped,5,1
AD: 79 ED: 049,,2021P2V1_ABS,Althea V. Stevens,Ahmadou T. Diallo,Yves T. Filius,Abdourahamane Diallo,skipped,5,1
AD: 79 ED: 049,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 049,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,writein,Ahmadou T. Diallo,Abdourahamane Diallo,5,1
AD: 79 ED: 049,,2021P2V1_ABS,Yves T. Filius,Althea V. Stevens,Ahmadou T. Diallo,Abdourahamane Diallo,skipped,5,1
AD: 79 ED: 049,,2021P2V1_ABS,Yves T. Filius,Ahmadou T. Diallo,skipped,skipped,skipped,5,1
AD: 79 ED: 049,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,Ahmadou T. Diallo,Abdourahamane Diallo,skipped,5,1
AD: 79 ED: 049,,2021P2V1_ABS,Yves T. Filius,Abdourahamane Diallo,Ahmadou T. Diallo,Althea V. Stevens,skipped,5,1
AD: 79 ED: 049,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 049,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 049,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 049,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,Ahmadou T. Diallo,Abdourahamane Diallo,skipped,5,1
AD: 79 ED: 049,,2021P2V1_ABS,Yves T. Filius,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 049,,2021P2V1_ABS,Ahmadou T. Diallo,Abdourahamane Diallo,Yves T. Filius,Althea V. Stevens,skipped,5,1
AD: 79 ED: 083,,2021P2V1_ABS,Ahmadou T. Diallo,Althea V. Stevens,Abdourahamane Diallo,Yves T. Filius,skipped,5,1
AD: 79 ED: 083,,2021P2V1_ABS,Althea V. Stevens,Ahmadou T. Diallo,skipped,skipped,skipped,5,1
AD: 79 ED: 083,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 083,,2021P2V1_ABS,Althea V. Stevens,Abdourahamane Diallo,skipped,skipped,skipped,5,1
AD: 79 ED: 083,,2021P2V1_ABS,Althea V. Stevens,Ahmadou T. Diallo,skipped,skipped,skipped,5,1
AD: 79 ED: 083,,2021P2V1_ABS,Althea V. Stevens,Ahmadou T. Diallo,Abdourahamane Diallo,Yves T. Filius,skipped,5,1
AD: 79 ED: 083,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,Ahmadou T. Diallo,Abdourahamane Diallo,skipped,5,1
AD: 79 ED: 083,,2021P2V1_ABS,Abdourahamane Diallo,Ahmadou T. Diallo,Althea V. Stevens,Yves T. Filius,skipped,5,1
AD: 79 ED: 083,,2021P2V1_ABS,Ahmadou T. Diallo,Abdourahamane Diallo,Althea V. Stevens,Yves T. Filius,skipped,5,1
AD: 79 ED: 083,,2021P2V1_ABS,Althea V. Stevens,Abdourahamane Diallo,Ahmadou T. Diallo,Yves T. Filius,skipped,5,1
AD: 79 ED: 083,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 043,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,skipped,skipped,skipped,5,1
AD: 79 ED: 043,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,Abdourahamane Diallo,Ahmadou T. Diallo,skipped,5,1
AD: 79 ED: 043,,2021P2V1_ABS,Yves T. Filius,Althea V. Stevens,skipped,skipped,skipped,5,1
AD: 79 ED: 043,,2021P2V1_ABS,Althea V. Stevens,Ahmadou T. Diallo,skipped,skipped,skipped,5,1
AD: 79 ED: 043,,2021P2V1_ABS,Abdourahamane Diallo,Althea V. Stevens,Ahmadou T. Diallo,skipped,skipped,5,1
AD: 79 ED: 043,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 043,,2021P2V1_ABS,Abdourahamane Diallo,Althea V. Stevens,skipped,skipped,skipped,5,1
AD: 79 ED: 030,,2021P2V1_ABS,Abdourahamane Diallo,Althea V. Stevens,Ahmadou T. Diallo,Yves T. Filius,skipped,5,1
AD: 79 ED: 030,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,Abdourahamane Diallo,Ahmadou T. Diallo,skipped,5,1
AD: 79 ED: 030,,2021P2V1_ABS,Althea V. Stevens,Ahmadou T. Diallo,Yves T. Filius,skipped,skipped,5,1
AD: 79 ED: 030,,2021P2V1_ABS,Abdourahamane Diallo,Ahmadou T. Diallo,Althea V. Stevens,Yves T. Filius,skipped,5,1
AD: 79 ED: 072,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 072,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,Ahmadou T. Diallo,Abdourahamane Diallo,writein,5,1
AD: 79 ED: 072,,2021P2V1_ABS,Althea V. Stevens,Abdourahamane Diallo,Yves T. Filius,skipped,skipped,5,1
AD: 79 ED: 072,,2021P2V1_ABS,Althea V. Stevens,Ahmadou T. Diallo,skipped,skipped,skipped,5,1
AD: 79 ED: 072,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,Abdourahamane Diallo,Ahmadou T. Diallo,skipped,5,1
AD: 79 ED: 072,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 072,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,Ahmadou T. Diallo,Abdourahamane Diallo,skipped,5,1
AD: 79 ED: 072,,2021P2V1_ABS,Yves T. Filius,Althea V. Stevens,skipped,skipped,skipped,5,1
AD: 79 ED: 072,,2021P2V1_ABS,Althea V. Stevens,Ahmadou T. Diallo,skipped,skipped,skipped,5,1
AD: 79 ED: 020,,2021P2V1_ABS,Ahmadou T. Diallo,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 020,,2021P2V1_ABS,Althea V. Stevens,Ahmadou T. Diallo,skipped,skipped,skipped,5,1
AD: 79 ED: 020,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,Ahmadou T. Diallo,Abdourahamane Diallo,skipped,5,1
AD: 79 ED: 020,,2021P2V1_ABS,Yves T. Filius,Althea V. Stevens,Ahmadou T. Diallo,Abdourahamane Diallo,skipped,5,1
AD: 79 ED: 020,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 020,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 020,,2021P2V1_ABS,Ahmadou T. Diallo,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 079,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 079,,2021P2V1_ABS,Ahmadou T. Diallo,Yves T. Filius,Althea V. Stevens,Abdourahamane Diallo,skipped,5,1
AD: 79 ED: 033,,2021P2V1_ABS,Abdourahamane Diallo,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 033,,2021P2V1_ABS,Ahmadou T. Diallo,Althea V. Stevens,Abdourahamane Diallo,Yves T. Filius,skipped,5,1
AD: 79 ED: 033,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 033,,2021P2V1_ABS,Althea V. Stevens,Ahmadou T. Diallo,Yves T. Filius,Abdourahamane Diallo,skipped,5,1
AD: 79 ED: 033,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 033,,2021P2V1_ABS,Abdourahamane Diallo,Ahmadou T. Diallo,Yves T. Filius,Althea V. Stevens,writein,5,1
AD: 79 ED: 033,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,Ahmadou T. Diallo,Abdourahamane Diallo,writein,5,1
AD: 79 ED: 033,,2021P2V1_ABS,Althea V. Stevens,Abdourahamane Diallo,Ahmadou T. Diallo,Yves T. Filius,skipped,5,1
AD: 79 ED: 090,,2021P2V1_ABS,Althea V. Stevens,Abdourahamane Diallo,Yves T. Filius,Ahmadou T. Diallo,skipped,5,1
AD: 79 ED: 090,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 090,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,Ahmadou T. Diallo,Abdourahamane Diallo,skipped,5,1
AD: 79 ED: 090,,2021P2V1_ABS,Yves T. Filius,Ahmadou T. Diallo,skipped,skipped,skipped,5,1
AD: 79 ED: 090,,2021P2V1_ABS,Althea V. Stevens,Ahmadou T. Diallo,Abdourahamane Diallo,Yves T. Filius,skipped,5,1
AD: 79 ED: 090,,2021P2V1_ABS,Althea V. Stevens,Ahmadou T. Diallo,Abdourahamane Diallo,Yves T. Filius,skipped,5,1
AD: 79 ED: 090,,2021P2V1_ABS,Althea V. Stevens,Ahmadou T. Diallo,Yves T. Filius,skipped,skipped,5,1
AD: 79 ED: 090,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 090,,2021P2V1_ABS,Abdourahamane Diallo,Ahmadou T. Diallo,Althea V. Stevens,Yves T. Filius,skipped,5,1
AD: 79 ED: 090,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,Abdourahamane Diallo,Ahmadou T. Diallo,skipped,5,1
AD: 79 ED: 090,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,Abdourahamane Diallo,Ahmadou T. Diallo,skipped,5,1
AD: 79 ED: 090,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 090,,2021P2V1_ABS,Althea V. Stevens,Ahmadou T. Diallo,Abdourahamane Diallo,Yves T. Filius,skipped,5,1
AD: 79 ED: 090,,2021P2V1_ABS,Althea V. Stevens,Abdourahamane Diallo,Ahmadou T. Diallo,Yves T. Filius,skipped,5,1
AD: 79 ED: 090,,2021P2V1_ABS,Ahmadou T. Diallo,Althea V. Stevens,Abdourahamane Diallo,Yves T. Filius,skipped,5,1
AD: 79 ED: 090,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 090,,2021P2V1_ABS,Althea V. Stevens,writein,skipped,skipped,skipped,5,1
AD: 79 ED: 090,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,skipped,skipped,skipped,5,1
AD: 79 ED: 090,,2021P2V1_ABS,Abdourahamane Diallo,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 090,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 090,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,skipped,skipped,skipped,5,1
AD: 79 ED: 090,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,skipped,skipped,skipped,5,1
AD: 79 ED: 090,,2021P2V1_ABS,Yves T. Filius,Althea V. Stevens,skipped,skipped,skipped,5,1
AD: 79 ED: 090,,2021P2V1_ABS,Althea V. Stevens,Abdourahamane Diallo,Yves T. Filius,Ahmadou T. Diallo,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Ahmadou T. Diallo,Althea V. Stevens,Abdourahamane Diallo,skipped,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Ahmadou T. Diallo,Althea V. Stevens,Abdourahamane Diallo,Yves T. Filius,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Abdourahamane Diallo,Ahmadou T. Diallo,skipped,skipped,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,Ahmadou T. Diallo,skipped,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,Ahmadou T. Diallo,Abdourahamane Diallo,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,Ahmadou T. Diallo,Abdourahamane Diallo,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Althea V. Stevens,Abdourahamane Diallo,Yves T. Filius,Ahmadou T. Diallo,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Abdourahamane Diallo,Ahmadou T. Diallo,skipped,skipped,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,Ahmadou T. Diallo,Abdourahamane Diallo,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Ahmadou T. Diallo,Althea V. Stevens,Abdourahamane Diallo,Yves T. Filius,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,Ahmadou T. Diallo,Abdourahamane Diallo,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Abdourahamane Diallo,Ahmadou T. Diallo,Althea V. Stevens,Yves T. Filius,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,Ahmadou T. Diallo,skipped,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,Ahmadou T. Diallo,Abdourahamane Diallo,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Althea V. Stevens,Ahmadou T. Diallo,Abdourahamane Diallo,Yves T. Filius,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Yves T. Filius,Althea V. Stevens,Ahmadou T. Diallo,skipped,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Abdourahamane Diallo,Althea V. Stevens,Ahmadou T. Diallo,Yves T. Filius,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,Abdourahamane Diallo,Ahmadou T. Diallo,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Yves T. Filius,Ahmadou T. Diallo,Abdourahamane Diallo,skipped,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,skipped,skipped,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Ahmadou T. Diallo,Abdourahamane Diallo,skipped,skipped,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Althea V. Stevens,writein,Yves T. Filius,Abdourahamane Diallo,Ahmadou T. Diallo,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Althea V. Stevens,Abdourahamane Diallo,Ahmadou T. Diallo,Yves T. Filius,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Yves T. Filius,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Althea V. Stevens,Abdourahamane Diallo,Ahmadou T. Diallo,Yves T. Filius,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Althea V. Stevens,Yves T. Filius,Ahmadou T. Diallo,Abdourahamane Diallo,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Althea V. Stevens,skipped,skipped,skipped,skipped,5,1
AD: 79 ED: 069,,2021P2V1_ABS,Ahmadou T. Diallo,skipped,skipped,skipped,skipped,5,1
