Precinct,Ballot Style,source_file,rank1,rank2,rank3,rank4,rank5,Num cands,Num seats
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Julie Menin,skipped,skipped,skipped,skipped,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Julie Menin,Tricia M. Shimamura,skipped,skipped,skipped,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Julie Menin,skipped,skipped,skipped,skipped,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Julie Menin,skipped,skipped,skipped,skipped,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Julie Menin,Tricia M. Shimamura,Kim Moscaritolo,Rebecca N. Lamorte,skipped,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Rebecca N. Lamorte,Billy Freeland,Christopher  A. Sosa,Kim Moscaritolo,Tricia M. Shimamura,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Julie Menin,Rebecca N. Lamorte,Billy Freeland,Christopher  A. Sosa,Kim Moscaritolo,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Julie Menin,skipped,skipped,skipped,skipped,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Tricia M. Shimamura,skipped,skipped,skipped,skipped,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Julie Menin,Billy Freeland,Kim Moscaritolo,Tricia M. Shimamura,Christopher  A. Sosa,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Julie Menin,skipped,skipped,skipped,skipped,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Julie Menin,Rebecca N. Lamorte,Tricia M. Shimamura,Kim Moscaritolo,Christopher  A. Sosa,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Christopher  A. Sosa,Kim Moscaritolo,Rebecca N. Lamorte,Julie Menin,Marco A. Tamayo,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Billy Freeland,Julie Menin,skipped,skipped,skipped,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Julie Menin,Marco A. Tamayo,skipped,skipped,skipped,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Tricia M. Shimamura,skipped,skipped,skipped,skipped,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Julie Menin,Tricia M. Shimamura,Billy Freeland,Christopher  A. Sosa,Marco A. Tamayo,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Julie Menin,Billy Freeland,Christopher  A. Sosa,skipped,skipped,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Julie Menin,Billy Freeland,Christopher  A. Sosa,skipped,skipped,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Tricia M. Shimamura,Kim Moscaritolo,skipped,skipped,skipped,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Tricia M. Shimamura,skipped,skipped,skipped,skipped,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Tricia M. Shimamura,Kim Moscaritolo,Rebecca N. Lamorte,skipped,skipped,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Billy Freeland,Julie Menin,Kim Moscaritolo,Christopher  A. Sosa,skipped,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Tricia M. Shimamura,Kim Moscaritolo,skipped,skipped,skipped,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Julie Menin,skipped,skipped,skipped,skipped,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Tricia M. Shimamura,skipped,skipped,skipped,skipped,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Julie Menin,Billy Freeland,Kim Moscaritolo,Tricia M. Shimamura,Marco A. Tamayo,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Tricia M. Shimamura,Julie Menin,Billy Freeland,skipped,skipped,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Kim Moscaritolo,Tricia M. Shimamura,skipped,skipped,skipped,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Rebecca N. Lamorte,Billy Freeland,Tricia M. Shimamura,Kim Moscaritolo,Julie Menin,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Julie Menin,Billy Freeland,Christopher  A. Sosa,skipped,skipped,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Julie Menin,Tricia M. Shimamura,Christopher  A. Sosa,skipped,skipped,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Julie Menin,Billy Freeland,Christopher  A. Sosa,skipped,skipped,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Tricia M. Shimamura,Julie Menin,Billy Freeland,skipped,skipped,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Julie Menin,Billy Freeland,Tricia M. Shimamura,Kim Moscaritolo,Marco A. Tamayo,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Julie Menin,Tricia M. Shimamura,Rebecca N. Lamorte,Kim Moscaritolo,Christopher  A. Sosa,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Julie Menin,Tricia M. Shimamura,Rebecca N. Lamorte,Kim Moscaritolo,Christopher  A. Sosa,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Julie Menin,Marco A. Tamayo,Tricia M. Shimamura,skipped,skipped,8,1
AD: 73 ED: 036,DEM ABS Ballot Style 64,2021P1V1_ABS,Julie Menin,Tricia M. Shimamura,Billy Freeland,Rebecca N. Lamorte,Kim Moscaritolo,8,1
AD: 76 ED: 085,DEM ABS Ballot Style 67,2021P1V1_ABS,Rebecca N. Lamorte,Tricia M. Shimamura,Julie Menin,skipped,skipped,8,1
AD: 76 ED: 085,DEM ABS Ballot Style 67,2021P1V1_ABS,Rebecca N. Lamorte,skipped,skipped,skipped,skipped,8,1
AD: 76 ED: 085,DEM ABS Ballot Style 67,2021P1V1_ABS,Marco A. Tamayo,Billy Freeland,Kim Moscaritolo,Tricia M. Shimamura,Julie Menin,8,1
AD: 76 ED: 085,DEM ABS Ballot Style 67,2021P1V1_ABS,Tricia M. Shimamura,Rebecca N. Lamorte,skipped,skipped,skipped,8,1
AD: 76 ED: 085,DEM ABS Ballot Style 67,2021P1V1_ABS,Rebecca N. Lamorte,Billy Freeland,Christopher  A. Sosa,skipped,skipped,8,1
AD: 76 ED: 085,DEM ABS Ballot Style 67,2021P1V1_ABS,Tricia M. Shimamura,skipped,skipped,skipped,skipped,8,1
AD: 76 ED: 085,DEM ABS Ballot Style 67,2021P1V1_ABS,Christopher  A. Sosa,Marco A. Tamayo,Kim Moscaritolo,Rebecca N. Lamorte,Julie Menin,8,1
AD: 76 ED: 085,DEM ABS Ballot Style 67,2021P1V1_ABS,Kim Moscaritolo,Tricia M. Shimamura,Julie Menin,Billy Freeland,Christopher  A. Sosa,8,1
AD: 76 ED: 085,DEM ABS Ballot Style 67,2021P1V1_ABS,Marco A. Tamayo,Kim Moscaritolo,Tricia M. Shimamura,skipped,skipped,8,1
AD: 76 ED: 085,DEM ABS Ballot Style 67,2021P1V1_ABS,Kim Moscaritolo,Christopher  A. Sosa,Marco A. Tamayo,Rebecca N. Lamorte,Tricia M. Shimamura,8,1
AD: 76 ED: 085,DEM ABS Ballot Style 67,2021P1V1_ABS,Christopher  A. Sosa,Marco A. Tamayo,Kim Moscaritolo,Rebecca N. Lamorte,Julie Menin,8,1
AD: 76 ED: 085,DEM ABS Ballot Style 67,2021P1V1_ABS,Julie Menin,Tricia M. Shimamura,Kim Moscaritolo,Billy Freeland,Rebecca N. Lamorte,8,1
AD: 76 ED: 085,DEM ABS Ballot Style 67,2021P1V1_ABS,Tricia M. Shimamura,Rebecca N. Lamorte,Marco A. Tamayo,Billy Freeland,skipped,8,1
AD: 76 ED: 085,DEM ABS Ballot Style 67,2021P1V1_ABS,Tricia M. Shimamura,Billy Freeland,Christopher  A. Sosa,Marco A. Tamayo,Rebecca N. Lamorte,8,1
AD: 76 ED: 085,DEM ABS Ballot Style 67,2021P1V1_ABS,Kim Moscaritolo,Christopher  A. Sosa,Marco A. Tamayo,Rebecca N. Lamorte,Tricia M. Shimamura,8,1
AD: 76 ED: 085,DEM ABS Ballot Style 67,2021P1V1_ABS,Tricia M. Shimamura,Julie Menin,Rebecca N. Lamorte,skipped,skipped,8,1
AD: 76 ED: 085,DEM ABS Ballot Style 67,2021P1V1_ABS,Kim Moscaritolo,skipped,skipped,skipped,skipped,8,1
AD: 76 ED: 085,DEM ABS Ballot Style 67,2021P1V1_ABS,Tricia M. Shimamura,Christopher  A. Sosa,Marco A. Tamayo,Kim Moscaritolo,Julie Menin,8,1
AD: 76 ED: 085,DEM ABS Ballot Style 67,2021P1V1_ABS,Tricia M. Shimamura,Rebecca N. Lamorte,Julie Menin,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,writein,skipped,skipped,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Christopher  A. Sosa,skipped,skipped,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,writein,skipped,skipped,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Julie Menin,Tricia M. Shimamura,Kim Moscaritolo,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Tricia M. Shimamura,Julie Menin,Rebecca N. Lamorte,Billy Freeland,Kim Moscaritolo,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Billy Freeland,skipped,skipped,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Julie Menin,Tricia M. Shimamura,Kim Moscaritolo,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Rebecca N. Lamorte,Tricia M. Shimamura,skipped,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Julie Menin,Tricia M. Shimamura,Rebecca N. Lamorte,Marco A. Tamayo,Christopher  A. Sosa,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Tricia M. Shimamura,Rebecca N. Lamorte,skipped,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Tricia M. Shimamura,Rebecca N. Lamorte,skipped,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Rebecca N. Lamorte,skipped,skipped,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Marco A. Tamayo,skipped,skipped,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Christopher  A. Sosa,skipped,skipped,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Billy Freeland,Rebecca N. Lamorte,Tricia M. Shimamura,Christopher  A. Sosa,Kim Moscaritolo,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Julie Menin,Tricia M. Shimamura,Billy Freeland,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Christopher  A. Sosa,Marco A. Tamayo,Tricia M. Shimamura,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Julie Menin,Christopher  A. Sosa,Kim Moscaritolo,Tricia M. Shimamura,Rebecca N. Lamorte,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Kim Moscaritolo,Tricia M. Shimamura,Julie Menin,Billy Freeland,Rebecca N. Lamorte,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Rebecca N. Lamorte,Billy Freeland,Kim Moscaritolo,Christopher  A. Sosa,Julie Menin,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Tricia M. Shimamura,Rebecca N. Lamorte,Kim Moscaritolo,Billy Freeland,Christopher  A. Sosa,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Rebecca N. Lamorte,skipped,skipped,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Christopher  A. Sosa,Marco A. Tamayo,Tricia M. Shimamura,Rebecca N. Lamorte,Kim Moscaritolo,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Tricia M. Shimamura,Julie Menin,Billy Freeland,Rebecca N. Lamorte,Kim Moscaritolo,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Tricia M. Shimamura,skipped,skipped,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Billy Freeland,skipped,skipped,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Marco A. Tamayo,writein,Kim Moscaritolo,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Tricia M. Shimamura,Julie Menin,Rebecca N. Lamorte,Christopher  A. Sosa,writein,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Christopher  A. Sosa,Rebecca N. Lamorte,Tricia M. Shimamura,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Julie Menin,Billy Freeland,Tricia M. Shimamura,Kim Moscaritolo,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Billy Freeland,skipped,skipped,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Julie Menin,Billy Freeland,Kim Moscaritolo,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Tricia M. Shimamura,skipped,skipped,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Tricia M. Shimamura,Julie Menin,skipped,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Julie Menin,Kim Moscaritolo,Marco A. Tamayo,Billy Freeland,Tricia M. Shimamura,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Julie Menin,skipped,skipped,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Rebecca N. Lamorte,Tricia M. Shimamura,Kim Moscaritolo,Julie Menin,Billy Freeland,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Christopher  A. Sosa,Rebecca N. Lamorte,Julie Menin,Tricia M. Shimamura,Kim Moscaritolo,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Julie Menin,Tricia M. Shimamura,Billy Freeland,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Rebecca N. Lamorte,Billy Freeland,Kim Moscaritolo,Christopher  A. Sosa,Marco A. Tamayo,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Tricia M. Shimamura,Christopher  A. Sosa,Kim Moscaritolo,Rebecca N. Lamorte,Julie Menin,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Christopher  A. Sosa,skipped,skipped,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Christopher  A. Sosa,skipped,skipped,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Billy Freeland,skipped,skipped,skipped,skipped,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Rebecca N. Lamorte,Julie Menin,Tricia M. Shimamura,Kim Moscaritolo,Christopher  A. Sosa,8,1
AD: 76 ED: 101,DEM ABS Ballot Style 70,2021P1V1_ABS,Christopher  A. Sosa,Rebecca N. Lamorte,Tricia M. Shimamura,Billy Freeland,Kim Moscaritolo,8,1
AD: 76 ED: 001,DEM ABS Ballot Style 67,2021P1V1_ABS,Julie Menin,Rebecca N. Lamorte,Marco A. Tamayo,Christopher  A. Sosa,Tricia M. Shimamura,8,1
AD: 76 ED: 001,DEM ABS Ballot Style 67,2021P1V1_ABS,Tricia M. Shimamura,Rebecca N. Lamorte,Julie Menin,Kim Moscaritolo,writein,8,1
AD: 76 ED: 001,DEM ABS Ballot Style 67,2021P1V1_ABS,Rebecca N. Lamorte,skipped,skipped,skipped,skipped,8,1
AD: 76 ED: 001,DEM ABS Ballot Style 67,2021P1V1_ABS,Tricia M. Shimamura,Christopher  A. Sosa,skipped,skipped,skipped,8,1
AD: 76 ED: 001,DEM ABS Ballot Style 67,2021P1V1_ABS,Rebecca N. Lamorte,Christopher  A. Sosa,Billy Freeland,Tricia M. Shimamura,Kim Moscaritolo,8,1
AD: 76 ED: 001,DEM ABS Ballot Style 67,2021P1V1_ABS,Julie Menin,Tricia M. Shimamura,Marco A. Tamayo,Billy Freeland,Kim Moscaritolo,8,1
AD: 76 ED: 001,DEM ABS Ballot Style 67,2021P1V1_ABS,Tricia M. Shimamura,Kim Moscaritolo,Billy Freeland,skipped,skipped,8,1
AD: 76 ED: 001,DEM ABS Ballot Style 67,2021P1V1_ABS,Christopher  A. Sosa,skipped,skipped,skipped,skipped,8,1
AD: 76 ED: 001,DEM ABS Ballot Style 67,2021P1V1_ABS,Marco A. Tamayo,Billy Freeland,Christopher  A. Sosa,skipped,skipped,8,1
AD: 76 ED: 001,DEM ABS Ballot Style 67,2021P1V1_ABS,Christopher  A. Sosa,skipped,skipped,skipped,skipped,8,1
AD: 76 ED: 001,DEM ABS Ballot Style 67,2021P1V1_ABS,Rebecca N. Lamorte,skipped,skipped,skipped,skipped,8,1
AD: 76 ED: 001,DEM ABS Ballot Style 67,2021P1V1_ABS,Billy Freeland,Tricia M. Shimamura,Rebecca N. Lamorte,Julie Menin,Kim Moscaritolo,8,1
AD: 76 ED: 001,DEM ABS Ballot Style 67,2021P1V1_ABS,writein,skipped,skipped,skipped,skipped,8,1
AD: 76 ED: 001,DEM ABS Ballot Style 67,2021P1V1_ABS,Julie Menin,Rebecca N. Lamorte,Kim Moscaritolo,Tricia M. Shimamura,skipped,8,1
AD: 76 ED: 001,DEM ABS Ballot Style 67,2021P1V1_ABS,Rebecca N. Lamorte,Christopher  A. Sosa,Billy Freeland,Tricia M. Shimamura,Kim Moscaritolo,8,1
AD: 76 ED: 001,DEM ABS Ballot Style 67,2021P1V1_ABS,Kim Moscaritolo,Tricia M. Shimamura,Marco A. Tamayo,skipped,skipped,8,1
AD: 76 ED: 001,DEM ABS Ballot Style 67,2021P1V1_ABS,Rebecca N. Lamorte,Julie Menin,Tricia M. Shimamura,Marco A. Tamayo,Billy Freeland,8,1
AD: 76 ED: 001,DEM ABS Ballot Style 67,2021P1V1_ABS,Julie Menin,Tricia M. Shimamura,Kim Moscaritolo,skipped,skipped,8,1
AD: 76 ED: 001,DEM ABS Ballot Style 67,2021P1V1_ABS,Rebecca N. Lamorte,skipped,skipped,skipped,skipped,8,1
AD: 76 ED: 001,DEM ABS Ballot Style 67,2021P1V1_ABS,Kim Moscaritolo,Rebecca N. Lamorte,Julie Menin,Tricia M. Shimamura,Marco A. Tamayo,8,1
AD: 76 ED: 001,DEM ABS Ballot Style 67,2021P1V1_ABS,Christopher  A. Sosa,Rebecca N. Lamorte,Marco A. Tamayo,skipped,skipped,8,1
AD: 76 ED: 001,DEM ABS Ballot Style 67,2021P1V1_ABS,Tricia M. Shimamura,Kim Moscaritolo,Julie Menin,Billy Freeland,Rebecca N. Lamorte,8,1
AD: 76 ED: 001,DEM ABS Ballot Style 67,2021P1V1_ABS,Billy Freeland,Rebecca N. Lamorte,Julie Menin,skipped,skipped,8,1
AD: 76 ED: 001,DEM ABS Ballot Style 67,2021P1V1_ABS,Tricia M. Shimamura,Billy Freeland,skipped,skipped,skipped,8,1
AD: 76 ED: 001,DEM ABS Ballot Style 67,2021P1V1_ABS,Kim Moscaritolo,Tricia M. Shimamura,skipped,skipped,skipped,8,1
AD: 76 ED: 001,DEM ABS Ballot Style 67,2021P1V1_ABS,Kim Moscaritolo,Tricia M. Shimamura,skipped,skipped,skipped,8,1
AD: 76 ED: 001,DEM ABS Ballot Style 67,2021P1V1_ABS,Julie Menin,skipped,skipped,skipped,skipped,8,1
