Precinct,Ballot Style,source_file,rank1,rank2,rank3,rank4,rank5,Num cands,Num seats
AD: 24 ED: 057,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Nantasha M. Williams,Marie M. Adam-Ovide,Harold C. Miller Jr.,Al-Hassan Kanu,Jason Myles Clark,13,1
AD: 24 ED: 057,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Jermaine Sean Smith,Nantasha M. Williams,Al-Hassan Kanu,James J. Johnson,Kerryanne C. Burke,13,1
AD: 24 ED: 057,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Al-Hassan Kanu,skipped,skipped,skipped,skipped,13,1
AD: 24 ED: 057,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Al-Hassan Kanu,Nantasha M. Williams,Linda Guillebeaux,Marie M. Adam-Ovide,Anthony Rivers,13,1
AD: 24 ED: 057,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Al-Hassan Kanu,Nantasha M. Williams,Linda Guillebeaux,Marie M. Adam-Ovide,Anthony Rivers,13,1
AD: 24 ED: 057,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Al-Hassan Kanu,Leroy Gadsden,James J. Johnson,Jermaine Sean Smith,Anthony Rivers,13,1
AD: 24 ED: 057,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Harold C. Miller Jr.,Nantasha M. Williams,Marie M. Adam-Ovide,Kerryanne C. Burke,Al-Hassan Kanu,13,1
AD: 24 ED: 057,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Al-Hassan Kanu,Anthony Rivers,Nantasha M. Williams,Jason Myles Clark,Rene A. Hill,13,1
AD: 24 ED: 057,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Al-Hassan Kanu,Leroy Gadsden,James J. Johnson,Jermaine Sean Smith,Anthony Rivers,13,1
AD: 29 ED: 011,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Nantasha M. Williams,skipped,skipped,skipped,skipped,13,1
AD: 29 ED: 011,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Kerryanne C. Burke,Nantasha M. Williams,Linda Guillebeaux,skipped,skipped,13,1
AD: 29 ED: 011,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Anthony Rivers,Nantasha M. Williams,James J. Johnson,Al-Hassan Kanu,Jason Myles Clark,13,1
AD: 29 ED: 011,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Nantasha M. Williams,James J. Johnson,Jermaine Sean Smith,Kerryanne C. Burke,Marie M. Adam-Ovide,13,1
AD: 29 ED: 011,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Nantasha M. Williams,Jason Myles Clark,Jermaine Sean Smith,James J. Johnson,Harold C. Miller Jr.,13,1
AD: 29 ED: 011,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Nantasha M. Williams,James J. Johnson,Kerryanne C. Burke,Linda Guillebeaux,Leroy Gadsden,13,1
AD: 29 ED: 011,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Nantasha M. Williams,Jason Myles Clark,Jermaine Sean Smith,James J. Johnson,Al-Hassan Kanu,13,1
AD: 29 ED: 011,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Nantasha M. Williams,Jason Myles Clark,Jermaine Sean Smith,James J. Johnson,Harold C. Miller Jr.,13,1
AD: 29 ED: 011,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Nantasha M. Williams,Kerryanne C. Burke,Al-Hassan Kanu,Harold C. Miller Jr.,Marie M. Adam-Ovide,13,1
AD: 29 ED: 011,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,James J. Johnson,Al-Hassan Kanu,Marie M. Adam-Ovide,Nantasha M. Williams,Kerryanne C. Burke,13,1
AD: 29 ED: 011,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,James J. Johnson,Kerryanne C. Burke,Nantasha M. Williams,skipped,skipped,13,1
AD: 29 ED: 011,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Nantasha M. Williams,Al-Hassan Kanu,Marie M. Adam-Ovide,Kerryanne C. Burke,James J. Johnson,13,1
AD: 29 ED: 011,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Nantasha M. Williams,Al-Hassan Kanu,Marie M. Adam-Ovide,Kerryanne C. Burke,James J. Johnson,13,1
AD: 29 ED: 011,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Linda Guillebeaux,Jermaine Sean Smith,Nantasha M. Williams,Leroy Gadsden,Rene A. Hill,13,1
AD: 29 ED: 011,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Harold C. Miller Jr.,skipped,skipped,skipped,skipped,13,1
AD: 29 ED: 011,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Jermaine Sean Smith,Al-Hassan Kanu,Kerryanne C. Burke,Jason Myles Clark,Marie M. Adam-Ovide,13,1
AD: 29 ED: 011,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Al-Hassan Kanu,James J. Johnson,Kerryanne C. Burke,Marie M. Adam-Ovide,Nantasha M. Williams,13,1
AD: 29 ED: 011,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Al-Hassan Kanu,James J. Johnson,Marie M. Adam-Ovide,Kerryanne C. Burke,Nantasha M. Williams,13,1
AD: 29 ED: 011,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Kerryanne C. Burke,skipped,skipped,skipped,skipped,13,1
AD: 29 ED: 011,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Nantasha M. Williams,Harold C. Miller Jr.,Anthony Rivers,Linda Guillebeaux,Rene A. Hill,13,1
AD: 29 ED: 011,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Nantasha M. Williams,Harold C. Miller Jr.,Anthony Rivers,Linda Guillebeaux,Rene A. Hill,13,1
AD: 29 ED: 011,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Harold C. Miller Jr.,skipped,skipped,skipped,skipped,13,1
AD: 29 ED: 011,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Kerryanne C. Burke,Harold C. Miller Jr.,Al-Hassan Kanu,skipped,skipped,13,1
AD: 29 ED: 011,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Al-Hassan Kanu,Harold C. Miller Jr.,Nantasha M. Williams,Rene A. Hill,James J. Johnson,13,1
AD: 29 ED: 011,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Al-Hassan Kanu,skipped,skipped,skipped,skipped,13,1
AD: 29 ED: 011,DEM ABS Ballot Style 20,2021P4V1_ABS_DEM,Harold C. Miller Jr.,skipped,skipped,skipped,skipped,13,1
AD: 29 ED: 019,DEM ABS Ballot Style 45,2021P4V1_ABS_DEM,Kerryanne C. Burke,Jason Myles Clark,Nantasha M. Williams,skipped,skipped,13,1
AD: 29 ED: 019,DEM ABS Ballot Style 45,2021P4V1_ABS_DEM,Rene A. Hill,Nantasha M. Williams,Jason Myles Clark,James J. Johnson,Jermaine Sean Smith,13,1
AD: 29 ED: 019,DEM ABS Ballot Style 45,2021P4V1_ABS_DEM,Marie M. Adam-Ovide,Al-Hassan Kanu,Linda Guillebeaux,Harold C. Miller Jr.,Rene A. Hill,13,1
AD: 29 ED: 019,DEM ABS Ballot Style 45,2021P4V1_ABS_DEM,Jason Myles Clark,Nantasha M. Williams,Rene A. Hill,James J. Johnson,Leroy Gadsden,13,1
AD: 29 ED: 019,DEM ABS Ballot Style 45,2021P4V1_ABS_DEM,Jason Myles Clark,Nantasha M. Williams,Anthony Rivers,James J. Johnson,Al-Hassan Kanu,13,1
