Precinct,Ballot Style,source_file,rank1,rank2,rank3,rank4,rank5,Num cands,Num seats
AD: 39 ED: 009,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Ingrid P. Gomez,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 009,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,David Aiken,George Onuorah,skipped,skipped,6,1
AD: 39 ED: 009,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 009,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 010,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,Talea E. Wufka,David Aiken,George Onuorah,6,1
AD: 39 ED: 010,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,David Aiken,Talea E. Wufka,George Onuorah,6,1
AD: 39 ED: 010,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,David Aiken,Ingrid P. Gomez,Francisco P. Moya,writein,George Onuorah,6,1
AD: 39 ED: 010,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Francisco P. Moya,David Aiken,Ingrid P. Gomez,Talea E. Wufka,George Onuorah,6,1
AD: 39 ED: 010,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Talea E. Wufka,David Aiken,Francisco P. Moya,Ingrid P. Gomez,George Onuorah,6,1
AD: 39 ED: 010,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Ingrid P. Gomez,George Onuorah,Francisco P. Moya,Talea E. Wufka,David Aiken,6,1
AD: 39 ED: 010,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 010,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Talea E. Wufka,Ingrid P. Gomez,Francisco P. Moya,George Onuorah,David Aiken,6,1
AD: 39 ED: 054,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 054,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 054,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Ingrid P. Gomez,Francisco P. Moya,Talea E. Wufka,skipped,skipped,6,1
AD: 39 ED: 054,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 054,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,Talea E. Wufka,George Onuorah,Ingrid P. Gomez,skipped,6,1
AD: 39 ED: 054,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 054,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 054,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,skipped,skipped,skipped,6,1
AD: 39 ED: 054,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 054,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 054,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 054,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,David Aiken,skipped,skipped,skipped,6,1
AD: 39 ED: 054,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,writein,Talea E. Wufka,David Aiken,Ingrid P. Gomez,6,1
AD: 39 ED: 012,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 012,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,David Aiken,George Onuorah,Talea E. Wufka,6,1
AD: 39 ED: 012,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Ingrid P. Gomez,Francisco P. Moya,David Aiken,George Onuorah,Talea E. Wufka,6,1
AD: 39 ED: 012,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,George Onuorah,Ingrid P. Gomez,David Aiken,Talea E. Wufka,6,1
AD: 39 ED: 012,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 34 ED: 065,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Ingrid P. Gomez,Francisco P. Moya,George Onuorah,David Aiken,Talea E. Wufka,6,1
AD: 34 ED: 065,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,David Aiken,skipped,skipped,skipped,skipped,6,1
AD: 34 ED: 065,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 34 ED: 065,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Talea E. Wufka,writein,Francisco P. Moya,Ingrid P. Gomez,David Aiken,6,1
AD: 34 ED: 001,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Francisco P. Moya,Talea E. Wufka,Ingrid P. Gomez,George Onuorah,David Aiken,6,1
AD: 34 ED: 001,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Talea E. Wufka,Francisco P. Moya,George Onuorah,Ingrid P. Gomez,David Aiken,6,1
AD: 34 ED: 001,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Ingrid P. Gomez,skipped,skipped,skipped,skipped,6,1
AD: 34 ED: 001,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,skipped,skipped,skipped,6,1
AD: 34 ED: 001,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,Talea E. Wufka,David Aiken,George Onuorah,6,1
AD: 34 ED: 002,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Francisco P. Moya,Talea E. Wufka,Ingrid P. Gomez,George Onuorah,skipped,6,1
AD: 34 ED: 002,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Francisco P. Moya,George Onuorah,Ingrid P. Gomez,skipped,skipped,6,1
AD: 34 ED: 002,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Ingrid P. Gomez,Francisco P. Moya,skipped,skipped,skipped,6,1
AD: 34 ED: 002,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,David Aiken,Francisco P. Moya,Ingrid P. Gomez,Talea E. Wufka,George Onuorah,6,1
AD: 34 ED: 002,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 34 ED: 002,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Francisco P. Moya,David Aiken,Ingrid P. Gomez,George Onuorah,Talea E. Wufka,6,1
AD: 34 ED: 003,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,David Aiken,George Onuorah,Talea E. Wufka,6,1
AD: 34 ED: 003,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,David Aiken,George Onuorah,Talea E. Wufka,6,1
AD: 34 ED: 004,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Ingrid P. Gomez,Francisco P. Moya,skipped,skipped,skipped,6,1
AD: 34 ED: 004,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,David Aiken,George Onuorah,skipped,skipped,6,1
AD: 34 ED: 004,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,David Aiken,George Onuorah,Ingrid P. Gomez,Talea E. Wufka,6,1
AD: 34 ED: 004,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,George Onuorah,David Aiken,Talea E. Wufka,6,1
AD: 34 ED: 004,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,David Aiken,George Onuorah,Talea E. Wufka,6,1
AD: 34 ED: 004,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Ingrid P. Gomez,Francisco P. Moya,skipped,skipped,skipped,6,1
AD: 34 ED: 004,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,George Onuorah,Talea E. Wufka,David Aiken,6,1
AD: 34 ED: 004,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,George Onuorah,Talea E. Wufka,David Aiken,6,1
AD: 34 ED: 004,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Ingrid P. Gomez,David Aiken,Francisco P. Moya,skipped,skipped,6,1
AD: 34 ED: 004,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,George Onuorah,David Aiken,Talea E. Wufka,6,1
AD: 34 ED: 004,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,skipped,skipped,skipped,6,1
AD: 34 ED: 005,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 34 ED: 005,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,George Onuorah,skipped,skipped,skipped,skipped,6,1
AD: 34 ED: 005,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,David Aiken,Talea E. Wufka,Francisco P. Moya,George Onuorah,Ingrid P. Gomez,6,1
AD: 34 ED: 005,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,David Aiken,Talea E. Wufka,skipped,6,1
AD: 34 ED: 005,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 34 ED: 005,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 34 ED: 012,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,David Aiken,Ingrid P. Gomez,Francisco P. Moya,Talea E. Wufka,George Onuorah,6,1
AD: 34 ED: 012,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Talea E. Wufka,skipped,skipped,skipped,skipped,6,1
AD: 34 ED: 012,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,David Aiken,George Onuorah,Talea E. Wufka,6,1
AD: 34 ED: 012,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,David Aiken,Ingrid P. Gomez,skipped,skipped,skipped,6,1
AD: 34 ED: 012,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Ingrid P. Gomez,Francisco P. Moya,George Onuorah,David Aiken,Talea E. Wufka,6,1
AD: 34 ED: 012,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Ingrid P. Gomez,skipped,skipped,skipped,skipped,6,1
AD: 34 ED: 007,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Ingrid P. Gomez,Francisco P. Moya,Talea E. Wufka,skipped,skipped,6,1
AD: 34 ED: 007,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Ingrid P. Gomez,skipped,skipped,skipped,skipped,6,1
AD: 34 ED: 007,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,skipped,skipped,skipped,6,1
AD: 34 ED: 007,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,Talea E. Wufka,David Aiken,George Onuorah,6,1
AD: 34 ED: 007,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Ingrid P. Gomez,Francisco P. Moya,David Aiken,Talea E. Wufka,George Onuorah,6,1
AD: 34 ED: 007,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,David Aiken,George Onuorah,skipped,6,1
AD: 34 ED: 007,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,Talea E. Wufka,David Aiken,George Onuorah,6,1
AD: 34 ED: 007,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,Talea E. Wufka,David Aiken,George Onuorah,6,1
AD: 34 ED: 007,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 34 ED: 007,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,George Onuorah,Francisco P. Moya,skipped,skipped,skipped,6,1
AD: 34 ED: 009,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Ingrid P. Gomez,skipped,skipped,skipped,skipped,6,1
AD: 34 ED: 009,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Talea E. Wufka,George Onuorah,David Aiken,Francisco P. Moya,Ingrid P. Gomez,6,1
AD: 34 ED: 009,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,Talea E. Wufka,David Aiken,George Onuorah,Ingrid P. Gomez,6,1
AD: 34 ED: 009,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Talea E. Wufka,David Aiken,Francisco P. Moya,Ingrid P. Gomez,George Onuorah,6,1
AD: 34 ED: 009,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Ingrid P. Gomez,David Aiken,George Onuorah,skipped,skipped,6,1
AD: 34 ED: 009,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,David Aiken,Francisco P. Moya,skipped,skipped,skipped,6,1
AD: 34 ED: 009,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Ingrid P. Gomez,Talea E. Wufka,David Aiken,George Onuorah,skipped,6,1
AD: 34 ED: 009,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Talea E. Wufka,David Aiken,Ingrid P. Gomez,George Onuorah,Francisco P. Moya,6,1
AD: 34 ED: 009,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,George Onuorah,skipped,skipped,skipped,skipped,6,1
AD: 34 ED: 009,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 028,DEM ABS Ballot Style 37,2021P4V1_ABS_DEM,Ingrid P. Gomez,Francisco P. Moya,skipped,skipped,skipped,6,1
AD: 39 ED: 001,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,George Onuorah,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 001,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 001,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Ingrid P. Gomez,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 001,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Ingrid P. Gomez,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 001,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,writein,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 001,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Ingrid P. Gomez,Talea E. Wufka,George Onuorah,Francisco P. Moya,David Aiken,6,1
AD: 39 ED: 001,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,George Onuorah,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 001,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,David Aiken,George Onuorah,Talea E. Wufka,6,1
AD: 39 ED: 001,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,George Onuorah,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 001,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 001,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Ingrid P. Gomez,Francisco P. Moya,George Onuorah,Talea E. Wufka,David Aiken,6,1
AD: 39 ED: 001,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 001,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,George Onuorah,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 001,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,George Onuorah,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 001,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,David Aiken,Talea E. Wufka,skipped,6,1
AD: 39 ED: 001,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,David Aiken,Ingrid P. Gomez,Talea E. Wufka,George Onuorah,6,1
AD: 39 ED: 002,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 002,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 002,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Talea E. Wufka,Francisco P. Moya,George Onuorah,skipped,skipped,6,1
AD: 39 ED: 002,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,George Onuorah,Ingrid P. Gomez,skipped,skipped,6,1
AD: 39 ED: 002,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,David Aiken,Talea E. Wufka,Francisco P. Moya,George Onuorah,Ingrid P. Gomez,6,1
AD: 39 ED: 002,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Talea E. Wufka,David Aiken,George Onuorah,Francisco P. Moya,Ingrid P. Gomez,6,1
AD: 39 ED: 002,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,David Aiken,Talea E. Wufka,skipped,6,1
AD: 39 ED: 002,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,George Onuorah,Francisco P. Moya,Ingrid P. Gomez,skipped,skipped,6,1
AD: 39 ED: 002,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 002,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,David Aiken,Talea E. Wufka,skipped,6,1
AD: 39 ED: 002,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,David Aiken,Talea E. Wufka,George Onuorah,6,1
AD: 39 ED: 003,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 003,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 003,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,Talea E. Wufka,David Aiken,Ingrid P. Gomez,George Onuorah,6,1
AD: 39 ED: 004,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 004,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Ingrid P. Gomez,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 004,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,David Aiken,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 005,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 005,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Francisco P. Moya,David Aiken,Ingrid P. Gomez,George Onuorah,Talea E. Wufka,6,1
AD: 39 ED: 005,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Ingrid P. Gomez,Talea E. Wufka,George Onuorah,Francisco P. Moya,skipped,6,1
AD: 39 ED: 005,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,David Aiken,George Onuorah,Talea E. Wufka,6,1
AD: 39 ED: 005,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Talea E. Wufka,Francisco P. Moya,Ingrid P. Gomez,skipped,skipped,6,1
AD: 39 ED: 005,DEM ABS Ballot Style 36,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,skipped,skipped,skipped,6,1
AD: 39 ED: 018,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,George Onuorah,David Aiken,Ingrid P. Gomez,Talea E. Wufka,6,1
AD: 39 ED: 018,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,skipped,skipped,skipped,6,1
AD: 39 ED: 018,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 018,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,skipped,skipped,skipped,6,1
AD: 39 ED: 018,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Ingrid P. Gomez,Francisco P. Moya,George Onuorah,skipped,skipped,6,1
AD: 39 ED: 018,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Ingrid P. Gomez,Francisco P. Moya,Talea E. Wufka,George Onuorah,David Aiken,6,1
AD: 39 ED: 018,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,David Aiken,Talea E. Wufka,Ingrid P. Gomez,George Onuorah,6,1
AD: 39 ED: 018,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Ingrid P. Gomez,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 018,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Ingrid P. Gomez,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 018,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,David Aiken,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 018,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Ingrid P. Gomez,skipped,skipped,skipped,skipped,6,1
AD: 39 ED: 018,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Ingrid P. Gomez,Francisco P. Moya,skipped,skipped,skipped,6,1
AD: 39 ED: 018,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Ingrid P. Gomez,Francisco P. Moya,skipped,skipped,skipped,6,1
AD: 39 ED: 018,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,Talea E. Wufka,George Onuorah,David Aiken,6,1
AD: 39 ED: 018,DEM ABS Ballot Style 71,2021P4V1_ABS_DEM,Francisco P. Moya,Ingrid P. Gomez,Talea E. Wufka,skipped,skipped,6,1
