Precinct,Ballot Style,source_file,rank1,rank2,rank3,rank4,rank5,Num cands,Num seats
AD: 34 ED: 045,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Hailie Kim,Julie Won,Ebony R. Young,skipped,skipped,16,1
AD: 34 ED: 045,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Hailie Kim,Julie Won,Denise M. Keehan-Smith,skipped,skipped,16,1
AD: 34 ED: 045,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Amit S. Bagga,Hailie Kim,Ebony R. Young,Julia L. Forman,Badrun Khan,16,1
AD: 34 ED: 045,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Steven B. Raga,Julie Won,Badrun Khan,Brent O'Leary,Jesse Laymon,16,1
AD: 34 ED: 045,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Hailie Kim,Julie Won,Brent O'Leary,Badrun Khan,skipped,16,1
AD: 34 ED: 045,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Julia L. Forman,skipped,skipped,skipped,skipped,16,1
AD: 34 ED: 045,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Sultan Al Maruf,Julia L. Forman,Badrun Khan,Julie Won,Amit S. Bagga,16,1
AD: 34 ED: 045,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Steven B. Raga,Brent O'Leary,Glennis E. Gomez,skipped,skipped,16,1
AD: 34 ED: 046,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Steven B. Raga,Lorenzo Brea,skipped,skipped,skipped,16,1
AD: 34 ED: 046,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Steven B. Raga,Glennis E. Gomez,Julie Won,Ebony R. Young,Hailie Kim,16,1
AD: 34 ED: 046,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Julie Won,skipped,skipped,skipped,skipped,16,1
AD: 34 ED: 046,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Glennis E. Gomez,Jesse Laymon,Hailie Kim,Julie Won,skipped,16,1
AD: 34 ED: 046,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Steven B. Raga,Amit S. Bagga,Hailie Kim,Julie Won,Emily E. Sharpe,16,1
AD: 34 ED: 046,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Steven B. Raga,Julie Won,Hailie Kim,Julia L. Forman,Jesse Laymon,16,1
AD: 34 ED: 048,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Julie Won,Steven B. Raga,skipped,skipped,skipped,16,1
AD: 34 ED: 048,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Jesse Laymon,Julia L. Forman,Hailie Kim,Denise M. Keehan-Smith,Jonathan Bailey,16,1
AD: 34 ED: 048,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Julia L. Forman,Amit S. Bagga,Jesse Laymon,Ebony R. Young,Emily E. Sharpe,16,1
AD: 34 ED: 048,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Brent O'Leary,Hailie Kim,Badrun Khan,skipped,skipped,16,1
AD: 34 ED: 048,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Julie Won,Amit S. Bagga,Brent O'Leary,Lorenzo Brea,Hailie Kim,16,1
AD: 34 ED: 048,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Julie Won,Amit S. Bagga,Brent O'Leary,Lorenzo Brea,Hailie Kim,16,1
AD: 34 ED: 048,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Denise M. Keehan-Smith,skipped,skipped,skipped,skipped,16,1
AD: 34 ED: 048,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Jesse Laymon,Julia L. Forman,skipped,skipped,skipped,16,1
AD: 34 ED: 048,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Brent O'Leary,Jesse Laymon,Hailie Kim,Denise M. Keehan-Smith,skipped,16,1
AD: 34 ED: 060,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Badrun Khan,Amit S. Bagga,Sultan Al Maruf,Hailie Kim,Julie Won,16,1
AD: 34 ED: 060,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Denise M. Keehan-Smith,Brent O'Leary,Julia L. Forman,Emily E. Sharpe,skipped,16,1
AD: 34 ED: 060,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Julie Won,Jonathan Bailey,Julia L. Forman,Hailie Kim,Emily E. Sharpe,16,1
AD: 34 ED: 060,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Hailie Kim,Julie Won,Jonathan Bailey,Julia L. Forman,skipped,16,1
AD: 34 ED: 060,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Sultan Al Maruf,Badrun Khan,Amit S. Bagga,Steven B. Raga,Julie Won,16,1
AD: 34 ED: 060,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Julia L. Forman,Ebony R. Young,Emily E. Sharpe,Denise M. Keehan-Smith,Amit S. Bagga,16,1
AD: 36 ED: 064,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Denise M. Keehan-Smith,Glennis E. Gomez,Julie Won,Julia L. Forman,Ebony R. Young,16,1
AD: 34 ED: 049,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Julie Won,Hailie Kim,skipped,skipped,skipped,16,1
AD: 34 ED: 049,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Julie Won,Brent O'Leary,Emily E. Sharpe,Jesse Laymon,Amit S. Bagga,16,1
AD: 34 ED: 049,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Julie Won,Hailie Kim,skipped,skipped,skipped,16,1
AD: 34 ED: 049,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Julie Won,Hailie Kim,skipped,skipped,skipped,16,1
AD: 34 ED: 049,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Julie Won,Hailie Kim,Ebony R. Young,Sultan Al Maruf,Julia L. Forman,16,1
AD: 34 ED: 049,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Brent O'Leary,Steven B. Raga,Amit S. Bagga,Denise M. Keehan-Smith,Badrun Khan,16,1
AD: 34 ED: 049,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Glennis E. Gomez,Steven B. Raga,Lorenzo Brea,Julie Won,Ebony R. Young,16,1
AD: 34 ED: 049,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Glennis E. Gomez,Steven B. Raga,Lorenzo Brea,Julie Won,Ebony R. Young,16,1
AD: 34 ED: 049,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Julia L. Forman,Lorenzo Brea,Glennis E. Gomez,Denise M. Keehan-Smith,Hailie Kim,16,1
AD: 34 ED: 050,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Denise M. Keehan-Smith,Brent O'Leary,Ebony R. Young,skipped,skipped,16,1
AD: 34 ED: 050,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Glennis E. Gomez,Julia L. Forman,Emily E. Sharpe,Denise M. Keehan-Smith,Jesse Laymon,16,1
AD: 34 ED: 050,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Denise M. Keehan-Smith,Brent O'Leary,Ebony R. Young,skipped,skipped,16,1
AD: 34 ED: 050,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Steven B. Raga,Amit S. Bagga,Julie Won,Julia L. Forman,Emily E. Sharpe,16,1
AD: 34 ED: 050,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Steven B. Raga,Amit S. Bagga,Julie Won,Julia L. Forman,Emily E. Sharpe,16,1
AD: 34 ED: 050,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Julie Won,Jesse Laymon,Emily E. Sharpe,Amit S. Bagga,Hailie Kim,16,1
AD: 34 ED: 050,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Badrun Khan,skipped,skipped,skipped,skipped,16,1
AD: 34 ED: 050,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Julie Won,Hailie Kim,Glennis E. Gomez,Ebony R. Young,Amit S. Bagga,16,1
AD: 34 ED: 050,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Julie Won,Hailie Kim,Ebony R. Young,Glennis E. Gomez,Amit S. Bagga,16,1
AD: 34 ED: 050,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Badrun Khan,Sultan Al Maruf,Amit S. Bagga,Hailie Kim,skipped,16,1
AD: 34 ED: 050,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Julie Won,Amit S. Bagga,Hailie Kim,Jesse Laymon,Brent O'Leary,16,1
AD: 34 ED: 050,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Denise M. Keehan-Smith,Julie Won,Julia L. Forman,Sultan Al Maruf,Emily E. Sharpe,16,1
AD: 34 ED: 050,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Julie Won,Amit S. Bagga,Hailie Kim,Jesse Laymon,Brent O'Leary,16,1
AD: 34 ED: 050,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Hailie Kim,skipped,skipped,skipped,skipped,16,1
AD: 34 ED: 050,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Jesse Laymon,Jonathan Bailey,Amit S. Bagga,Hailie Kim,Julie Won,16,1
AD: 34 ED: 050,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Hailie Kim,skipped,skipped,skipped,skipped,16,1
AD: 34 ED: 050,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Jonathan Bailey,Julie Won,Steven B. Raga,Badrun Khan,Sultan Al Maruf,16,1
AD: 34 ED: 050,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Julie Won,Hailie Kim,Emily E. Sharpe,Julia L. Forman,Badrun Khan,16,1
AD: 34 ED: 050,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Emily E. Sharpe,Amit S. Bagga,Julie Won,skipped,skipped,16,1
AD: 34 ED: 051,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Amit S. Bagga,skipped,skipped,skipped,skipped,16,1
AD: 34 ED: 051,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Amit S. Bagga,Julie Won,skipped,skipped,skipped,16,1
AD: 34 ED: 051,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Denise M. Keehan-Smith,Brent O'Leary,Jonathan Bailey,Emily E. Sharpe,Ebony R. Young,16,1
AD: 34 ED: 051,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Julia L. Forman,Sultan Al Maruf,Jesse Laymon,Amit S. Bagga,Badrun Khan,16,1
AD: 34 ED: 051,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Denise M. Keehan-Smith,skipped,skipped,skipped,skipped,16,1
AD: 34 ED: 051,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Amit S. Bagga,Julia L. Forman,Julie Won,Hailie Kim,Brent O'Leary,16,1
AD: 34 ED: 051,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Jonathan Bailey,Emily E. Sharpe,skipped,skipped,skipped,16,1
AD: 34 ED: 051,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Denise M. Keehan-Smith,skipped,skipped,skipped,skipped,16,1
AD: 34 ED: 051,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Julie Won,Hailie Kim,Ebony R. Young,Badrun Khan,Glennis E. Gomez,16,1
AD: 34 ED: 051,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Jesse Laymon,Julia L. Forman,Julie Won,Jonathan Bailey,Hailie Kim,16,1
AD: 34 ED: 051,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Jesse Laymon,Julia L. Forman,Jonathan Bailey,Hailie Kim,Julie Won,16,1
AD: 34 ED: 051,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Amit S. Bagga,Julie Won,Jonathan Bailey,Jesse Laymon,Brent O'Leary,16,1
AD: 34 ED: 051,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Amit S. Bagga,Denise M. Keehan-Smith,skipped,skipped,skipped,16,1
AD: 34 ED: 051,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Amit S. Bagga,Denise M. Keehan-Smith,skipped,skipped,skipped,16,1
AD: 34 ED: 051,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Denise M. Keehan-Smith,Amit S. Bagga,skipped,skipped,skipped,16,1
AD: 34 ED: 051,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Julie Won,Amit S. Bagga,Jonathan Bailey,Sultan Al Maruf,Denise M. Keehan-Smith,16,1
AD: 34 ED: 052,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Amit S. Bagga,Jesse Laymon,Brent O'Leary,Hailie Kim,Julie Won,16,1
AD: 34 ED: 052,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Amit S. Bagga,Jesse Laymon,Brent O'Leary,Hailie Kim,Julie Won,16,1
AD: 34 ED: 052,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Julie Won,Hailie Kim,Ebony R. Young,skipped,skipped,16,1
AD: 34 ED: 052,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Julie Won,Hailie Kim,Ebony R. Young,Julia L. Forman,Emily E. Sharpe,16,1
AD: 34 ED: 052,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Badrun Khan,Sultan Al Maruf,skipped,skipped,skipped,16,1
AD: 34 ED: 052,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Badrun Khan,Sultan Al Maruf,skipped,skipped,skipped,16,1
AD: 34 ED: 052,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Emily E. Sharpe,Julia L. Forman,Julie Won,Hailie Kim,Jesse Laymon,16,1
AD: 34 ED: 052,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Amit S. Bagga,Brent O'Leary,Badrun Khan,Jonathan Bailey,Sultan Al Maruf,16,1
AD: 34 ED: 052,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Amit S. Bagga,Jesse Laymon,Brent O'Leary,Hailie Kim,Julie Won,16,1
AD: 34 ED: 052,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Amit S. Bagga,Jesse Laymon,Brent O'Leary,Hailie Kim,Julie Won,16,1
AD: 34 ED: 052,DEM ABS Ballot Style 56,2021P4V1_ABS_DEM,Ebony R. Young,Emily E. Sharpe,skipped,skipped,skipped,16,1
AD: 36 ED: 026,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Glennis E. Gomez,Denise M. Keehan-Smith,Jesse Laymon,Ebony R. Young,skipped,16,1
AD: 36 ED: 026,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Julie Won,skipped,skipped,skipped,skipped,16,1
AD: 36 ED: 026,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Julie Won,Jonathan Bailey,Amit S. Bagga,Julia L. Forman,Jesse Laymon,16,1
AD: 36 ED: 026,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Julia L. Forman,Denise M. Keehan-Smith,skipped,skipped,skipped,16,1
AD: 36 ED: 026,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Julie Won,Amit S. Bagga,Steven B. Raga,Julia L. Forman,Brent O'Leary,16,1
AD: 36 ED: 026,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Hailie Kim,Julie Won,Badrun Khan,skipped,skipped,16,1
AD: 36 ED: 026,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Julie Won,Glennis E. Gomez,Brent O'Leary,Amit S. Bagga,Steven B. Raga,16,1
AD: 36 ED: 026,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Julie Won,Denise M. Keehan-Smith,Brent O'Leary,Jesse Laymon,Amit S. Bagga,16,1
AD: 36 ED: 026,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Julie Won,skipped,skipped,skipped,skipped,16,1
AD: 36 ED: 026,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Badrun Khan,Ebony R. Young,Jesse Laymon,Brent O'Leary,skipped,16,1
AD: 36 ED: 026,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Julia L. Forman,Badrun Khan,Glennis E. Gomez,Hailie Kim,skipped,16,1
AD: 36 ED: 026,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Glennis E. Gomez,Badrun Khan,Steven B. Raga,Ebony R. Young,Sultan Al Maruf,16,1
AD: 36 ED: 026,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Amit S. Bagga,Julie Won,Steven B. Raga,Brent O'Leary,Glennis E. Gomez,16,1
AD: 36 ED: 026,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Julia L. Forman,Denise M. Keehan-Smith,Brent O'Leary,Amit S. Bagga,Steven B. Raga,16,1
AD: 36 ED: 026,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Brent O'Leary,skipped,skipped,skipped,skipped,16,1
AD: 36 ED: 026,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Julie Won,Julia L. Forman,Badrun Khan,Steven B. Raga,Ebony R. Young,16,1
AD: 36 ED: 026,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Julia L. Forman,Emily E. Sharpe,Denise M. Keehan-Smith,Julie Won,Lorenzo Brea,16,1
AD: 36 ED: 026,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Amit S. Bagga,Julie Won,Hailie Kim,Emily E. Sharpe,Julia L. Forman,16,1
AD: 36 ED: 026,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Julia L. Forman,Ebony R. Young,Emily E. Sharpe,Denise M. Keehan-Smith,Brent O'Leary,16,1
AD: 36 ED: 026,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Steven B. Raga,Denise M. Keehan-Smith,Emily E. Sharpe,Julia L. Forman,Brent O'Leary,16,1
AD: 36 ED: 026,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Hailie Kim,Denise M. Keehan-Smith,Amit S. Bagga,Ebony R. Young,Julia L. Forman,16,1
AD: 36 ED: 026,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Jesse Laymon,Jonathan Bailey,Amit S. Bagga,skipped,skipped,16,1
AD: 36 ED: 026,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Amit S. Bagga,Julie Won,Brent O'Leary,skipped,skipped,16,1
AD: 36 ED: 026,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Denise M. Keehan-Smith,skipped,skipped,skipped,skipped,16,1
AD: 36 ED: 026,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Julia L. Forman,Jesse Laymon,skipped,skipped,skipped,16,1
AD: 36 ED: 026,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Brent O'Leary,Emily E. Sharpe,Julie Won,Hailie Kim,skipped,16,1
AD: 36 ED: 028,DEM ABS Ballot Style 54,2021P4V1_ABS_DEM,Glennis E. Gomez,Denise M. Keehan-Smith,skipped,skipped,skipped,16,1
AD: 36 ED: 028,DEM ABS Ballot Style 54,2021P4V1_ABS_DEM,Jesse Laymon,Julia L. Forman,Hailie Kim,Badrun Khan,Brent O'Leary,16,1
AD: 36 ED: 028,DEM ABS Ballot Style 54,2021P4V1_ABS_DEM,Denise M. Keehan-Smith,skipped,skipped,skipped,skipped,16,1
AD: 36 ED: 028,DEM ABS Ballot Style 54,2021P4V1_ABS_DEM,Jesse Laymon,Brent O'Leary,Hailie Kim,Jonathan Bailey,writein,16,1
AD: 36 ED: 028,DEM ABS Ballot Style 54,2021P4V1_ABS_DEM,Amit S. Bagga,Jesse Laymon,skipped,skipped,skipped,16,1
AD: 36 ED: 028,DEM ABS Ballot Style 54,2021P4V1_ABS_DEM,Jonathan Bailey,Amit S. Bagga,Julia L. Forman,Julie Won,Jesse Laymon,16,1
AD: 36 ED: 028,DEM ABS Ballot Style 54,2021P4V1_ABS_DEM,Denise M. Keehan-Smith,Ebony R. Young,Julie Won,skipped,skipped,16,1
AD: 36 ED: 028,DEM ABS Ballot Style 54,2021P4V1_ABS_DEM,Jonathan Bailey,Julie Won,Sultan Al Maruf,Ebony R. Young,Badrun Khan,16,1
AD: 36 ED: 028,DEM ABS Ballot Style 54,2021P4V1_ABS_DEM,Brent O'Leary,Jonathan Bailey,Denise M. Keehan-Smith,skipped,skipped,16,1
AD: 36 ED: 028,DEM ABS Ballot Style 54,2021P4V1_ABS_DEM,Amit S. Bagga,Julie Won,Steven B. Raga,Lorenzo Brea,Jonathan Bailey,16,1
AD: 36 ED: 028,DEM ABS Ballot Style 54,2021P4V1_ABS_DEM,Brent O'Leary,Emily E. Sharpe,Julia L. Forman,Jesse Laymon,Jonathan Bailey,16,1
AD: 36 ED: 028,DEM ABS Ballot Style 54,2021P4V1_ABS_DEM,Julie Won,Ebony R. Young,Hailie Kim,Julia L. Forman,Denise M. Keehan-Smith,16,1
AD: 36 ED: 064,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Julie Won,Glennis E. Gomez,Jesse Laymon,Hailie Kim,Amit S. Bagga,16,1
AD: 36 ED: 064,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Steven B. Raga,Julie Won,skipped,skipped,skipped,16,1
AD: 36 ED: 064,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Julia L. Forman,Julie Won,Ebony R. Young,Hailie Kim,Badrun Khan,16,1
AD: 36 ED: 064,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Amit S. Bagga,Julia L. Forman,Jesse Laymon,skipped,skipped,16,1
AD: 36 ED: 064,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Jonathan Bailey,Amit S. Bagga,Jesse Laymon,skipped,skipped,16,1
AD: 36 ED: 064,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Julie Won,Julia L. Forman,Emily E. Sharpe,Amit S. Bagga,Brent O'Leary,16,1
AD: 36 ED: 064,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Julia L. Forman,Emily E. Sharpe,Denise M. Keehan-Smith,Jesse Laymon,Hailie Kim,16,1
AD: 36 ED: 064,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Julia L. Forman,skipped,skipped,skipped,skipped,16,1
AD: 36 ED: 064,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Jonathan Bailey,Amit S. Bagga,Jesse Laymon,skipped,skipped,16,1
AD: 36 ED: 064,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Julie Won,Ebony R. Young,Jonathan Bailey,Badrun Khan,Sultan Al Maruf,16,1
AD: 36 ED: 064,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Julia L. Forman,Ebony R. Young,skipped,skipped,skipped,16,1
AD: 36 ED: 064,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Jonathan Bailey,Amit S. Bagga,Jesse Laymon,skipped,skipped,16,1
AD: 36 ED: 064,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Amit S. Bagga,Jesse Laymon,Julie Won,Julia L. Forman,Jonathan Bailey,16,1
AD: 36 ED: 064,DEM ABS Ballot Style 53,2021P4V1_ABS_DEM,Julie Won,Julia L. Forman,Amit S. Bagga,Hailie Kim,Jesse Laymon,16,1
AD: 36 ED: 065,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Jesse Laymon,Steven B. Raga,Amit S. Bagga,Julie Won,Glennis E. Gomez,16,1
AD: 36 ED: 065,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Amit S. Bagga,Jesse Laymon,Badrun Khan,Julie Won,Glennis E. Gomez,16,1
AD: 36 ED: 065,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Badrun Khan,Jesse Laymon,Jonathan Bailey,Amit S. Bagga,Brent O'Leary,16,1
AD: 36 ED: 065,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Jesse Laymon,Steven B. Raga,Amit S. Bagga,Julie Won,Glennis E. Gomez,16,1
AD: 36 ED: 065,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Jesse Laymon,Emily E. Sharpe,Julie Won,Hailie Kim,Amit S. Bagga,16,1
AD: 36 ED: 065,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Denise M. Keehan-Smith,Julia L. Forman,Jonathan Bailey,skipped,skipped,16,1
AD: 36 ED: 065,DEM ABS Ballot Style 58,2021P4V1_ABS_DEM,Jesse Laymon,Steven B. Raga,Ebony R. Young,Julia L. Forman,Denise M. Keehan-Smith,16,1
