Precinct,Ballot Style,source_file,rank1,rank2,rank3,rank4,rank5,Num cands,Num seats
AD: 86 ED: 015,,2021P2V1_ABS,Haile Rivera,Socrates S. Solano,Yudelka Tapia,Pierina Ana Sanchez,Fernando A. Aquino,7,1
AD: 86 ED: 015,,2021P2V1_ABS,Pierina Ana Sanchez,Haile Rivera,Yudelka Tapia,Fernando A. Aquino,Socrates S. Solano,7,1
AD: 86 ED: 015,,2021P2V1_ABS,Pierina Ana Sanchez,Yudelka Tapia,Socrates S. Solano,Adolfo Abreu,Fernando A. Aquino,7,1
AD: 86 ED: 015,,2021P2V1_ABS,Fernando A. Aquino,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 015,,2021P2V1_ABS,Adolfo Abreu,Fernando A. Aquino,Haile Rivera,Yudelka Tapia,Pierina Ana Sanchez,7,1
AD: 86 ED: 015,,2021P2V1_ABS,Pierina Ana Sanchez,Adolfo Abreu,Fernando A. Aquino,skipped,skipped,7,1
AD: 86 ED: 015,,2021P2V1_ABS,Pierina Ana Sanchez,Haile Rivera,Yudelka Tapia,Fernando A. Aquino,Socrates S. Solano,7,1
AD: 86 ED: 015,,2021P2V1_ABS,Pierina Ana Sanchez,Haile Rivera,Yudelka Tapia,Socrates S. Solano,Fernando A. Aquino,7,1
AD: 86 ED: 015,,2021P2V1_ABS,Pierina Ana Sanchez,Adolfo Abreu,Haile Rivera,skipped,skipped,7,1
AD: 86 ED: 015,,2021P2V1_ABS,Adolfo Abreu,Fernando A. Aquino,Socrates S. Solano,Haile Rivera,skipped,7,1
AD: 86 ED: 023,,2021P2V1_ABS,Pierina Ana Sanchez,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 023,,2021P2V1_ABS,Haile Rivera,Pierina Ana Sanchez,skipped,skipped,skipped,7,1
AD: 86 ED: 023,,2021P2V1_ABS,Pierina Ana Sanchez,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 023,,2021P2V1_ABS,Yudelka Tapia,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 023,,2021P2V1_ABS,Pierina Ana Sanchez,Fernando A. Aquino,Adolfo Abreu,Haile Rivera,Yudelka Tapia,7,1
AD: 86 ED: 023,,2021P2V1_ABS,Yudelka Tapia,Adolfo Abreu,Socrates S. Solano,Fernando A. Aquino,Haile Rivera,7,1
AD: 86 ED: 023,,2021P2V1_ABS,Yudelka Tapia,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 023,,2021P2V1_ABS,Yudelka Tapia,Adolfo Abreu,Fernando A. Aquino,skipped,skipped,7,1
AD: 86 ED: 023,,2021P2V1_ABS,Pierina Ana Sanchez,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 023,,2021P2V1_ABS,Pierina Ana Sanchez,Adolfo Abreu,Yudelka Tapia,skipped,skipped,7,1
AD: 86 ED: 023,,2021P2V1_ABS,Pierina Ana Sanchez,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 023,,2021P2V1_ABS,Adolfo Abreu,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 023,,2021P2V1_ABS,Fernando A. Aquino,Haile Rivera,Socrates S. Solano,Adolfo Abreu,Yudelka Tapia,7,1
AD: 86 ED: 023,,2021P2V1_ABS,Fernando A. Aquino,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 031,,2021P2V1_ABS,Fernando A. Aquino,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 031,,2021P2V1_ABS,Pierina Ana Sanchez,Adolfo Abreu,Yudelka Tapia,Fernando A. Aquino,Socrates S. Solano,7,1
AD: 86 ED: 031,,2021P2V1_ABS,Pierina Ana Sanchez,Haile Rivera,Yudelka Tapia,Fernando A. Aquino,Adolfo Abreu,7,1
AD: 81 ED: 009,,2021P2V1_ABS,Pierina Ana Sanchez,Yudelka Tapia,skipped,skipped,skipped,7,1
AD: 81 ED: 009,,2021P2V1_ABS,Pierina Ana Sanchez,Yudelka Tapia,Fernando A. Aquino,skipped,skipped,7,1
AD: 81 ED: 009,,2021P2V1_ABS,Pierina Ana Sanchez,skipped,skipped,skipped,skipped,7,1
AD: 81 ED: 009,,2021P2V1_ABS,Haile Rivera,Pierina Ana Sanchez,Socrates S. Solano,skipped,skipped,7,1
AD: 81 ED: 009,,2021P2V1_ABS,Pierina Ana Sanchez,Yudelka Tapia,Adolfo Abreu,skipped,skipped,7,1
AD: 81 ED: 009,,2021P2V1_ABS,Pierina Ana Sanchez,Yudelka Tapia,skipped,skipped,skipped,7,1
AD: 81 ED: 009,,2021P2V1_ABS,Fernando A. Aquino,Haile Rivera,Pierina Ana Sanchez,skipped,skipped,7,1
AD: 81 ED: 009,,2021P2V1_ABS,Pierina Ana Sanchez,Yudelka Tapia,Haile Rivera,Adolfo Abreu,Fernando A. Aquino,7,1
AD: 81 ED: 009,,2021P2V1_ABS,Adolfo Abreu,skipped,skipped,skipped,skipped,7,1
AD: 81 ED: 009,,2021P2V1_ABS,Pierina Ana Sanchez,Yudelka Tapia,Fernando A. Aquino,Haile Rivera,Adolfo Abreu,7,1
AD: 81 ED: 009,,2021P2V1_ABS,Haile Rivera,Fernando A. Aquino,skipped,skipped,skipped,7,1
AD: 81 ED: 009,,2021P2V1_ABS,Pierina Ana Sanchez,Yudelka Tapia,Haile Rivera,Adolfo Abreu,Fernando A. Aquino,7,1
AD: 81 ED: 009,,2021P2V1_ABS,Pierina Ana Sanchez,skipped,skipped,skipped,skipped,7,1
AD: 81 ED: 009,,2021P2V1_ABS,Socrates S. Solano,Adolfo Abreu,Fernando A. Aquino,Haile Rivera,Pierina Ana Sanchez,7,1
AD: 81 ED: 009,,2021P2V1_ABS,Pierina Ana Sanchez,Yudelka Tapia,Adolfo Abreu,Socrates S. Solano,Fernando A. Aquino,7,1
AD: 81 ED: 009,,2021P2V1_ABS,Yudelka Tapia,Adolfo Abreu,Fernando A. Aquino,skipped,skipped,7,1
AD: 81 ED: 008,,2021P2V1_ABS,Adolfo Abreu,skipped,skipped,skipped,skipped,7,1
AD: 81 ED: 008,,2021P2V1_ABS,Adolfo Abreu,Haile Rivera,Pierina Ana Sanchez,Socrates S. Solano,Fernando A. Aquino,7,1
AD: 81 ED: 008,,2021P2V1_ABS,Adolfo Abreu,Haile Rivera,Yudelka Tapia,Fernando A. Aquino,Pierina Ana Sanchez,7,1
AD: 81 ED: 008,,2021P2V1_ABS,Adolfo Abreu,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 027,,2021P2V1_ABS,Yudelka Tapia,Pierina Ana Sanchez,Fernando A. Aquino,Socrates S. Solano,Adolfo Abreu,7,1
AD: 86 ED: 027,,2021P2V1_ABS,Yudelka Tapia,Socrates S. Solano,Pierina Ana Sanchez,Fernando A. Aquino,Adolfo Abreu,7,1
AD: 86 ED: 027,,2021P2V1_ABS,Fernando A. Aquino,Yudelka Tapia,skipped,skipped,skipped,7,1
AD: 86 ED: 027,,2021P2V1_ABS,Yudelka Tapia,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 027,,2021P2V1_ABS,Yudelka Tapia,Fernando A. Aquino,Haile Rivera,Adolfo Abreu,Pierina Ana Sanchez,7,1
AD: 86 ED: 027,,2021P2V1_ABS,Fernando A. Aquino,Pierina Ana Sanchez,Adolfo Abreu,Yudelka Tapia,Socrates S. Solano,7,1
AD: 86 ED: 007,,2021P2V1_ABS,Adolfo Abreu,Yudelka Tapia,Haile Rivera,Pierina Ana Sanchez,Fernando A. Aquino,7,1
AD: 86 ED: 007,,2021P2V1_ABS,Adolfo Abreu,Yudelka Tapia,Haile Rivera,Pierina Ana Sanchez,Fernando A. Aquino,7,1
AD: 86 ED: 007,,2021P2V1_ABS,Haile Rivera,Yudelka Tapia,Adolfo Abreu,Pierina Ana Sanchez,Socrates S. Solano,7,1
AD: 86 ED: 007,,2021P2V1_ABS,Haile Rivera,Adolfo Abreu,Yudelka Tapia,Socrates S. Solano,Fernando A. Aquino,7,1
AD: 86 ED: 007,,2021P2V1_ABS,Adolfo Abreu,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 018,,2021P2V1_ABS,Haile Rivera,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 018,,2021P2V1_ABS,Haile Rivera,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 008,,2021P2V1_ABS,Pierina Ana Sanchez,Fernando A. Aquino,skipped,skipped,skipped,7,1
AD: 86 ED: 008,,2021P2V1_ABS,Adolfo Abreu,Pierina Ana Sanchez,Fernando A. Aquino,skipped,skipped,7,1
AD: 86 ED: 008,,2021P2V1_ABS,Pierina Ana Sanchez,Socrates S. Solano,Adolfo Abreu,Haile Rivera,Yudelka Tapia,7,1
AD: 86 ED: 008,,2021P2V1_ABS,Yudelka Tapia,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 008,,2021P2V1_ABS,Yudelka Tapia,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 008,,2021P2V1_ABS,Yudelka Tapia,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 008,,2021P2V1_ABS,Adolfo Abreu,Pierina Ana Sanchez,Yudelka Tapia,Fernando A. Aquino,Haile Rivera,7,1
AD: 86 ED: 008,,2021P2V1_ABS,Haile Rivera,Yudelka Tapia,Adolfo Abreu,Pierina Ana Sanchez,Socrates S. Solano,7,1
AD: 86 ED: 008,,2021P2V1_ABS,Yudelka Tapia,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 008,,2021P2V1_ABS,Adolfo Abreu,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 006,,2021P2V1_ABS,Adolfo Abreu,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 006,,2021P2V1_ABS,Yudelka Tapia,Adolfo Abreu,Pierina Ana Sanchez,skipped,skipped,7,1
AD: 86 ED: 006,,2021P2V1_ABS,Haile Rivera,Yudelka Tapia,Pierina Ana Sanchez,skipped,skipped,7,1
AD: 86 ED: 006,,2021P2V1_ABS,Pierina Ana Sanchez,Haile Rivera,skipped,skipped,skipped,7,1
AD: 86 ED: 006,,2021P2V1_ABS,Socrates S. Solano,Haile Rivera,Fernando A. Aquino,Adolfo Abreu,Pierina Ana Sanchez,7,1
AD: 86 ED: 006,,2021P2V1_ABS,Pierina Ana Sanchez,Socrates S. Solano,Fernando A. Aquino,Adolfo Abreu,Yudelka Tapia,7,1
AD: 86 ED: 006,,2021P2V1_ABS,Socrates S. Solano,Fernando A. Aquino,Pierina Ana Sanchez,Adolfo Abreu,Haile Rivera,7,1
AD: 86 ED: 006,,2021P2V1_ABS,Adolfo Abreu,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 006,,2021P2V1_ABS,Pierina Ana Sanchez,Yudelka Tapia,Haile Rivera,skipped,skipped,7,1
AD: 86 ED: 006,,2021P2V1_ABS,Pierina Ana Sanchez,Yudelka Tapia,Adolfo Abreu,Fernando A. Aquino,Haile Rivera,7,1
AD: 86 ED: 006,,2021P2V1_ABS,Fernando A. Aquino,Haile Rivera,Yudelka Tapia,Adolfo Abreu,skipped,7,1
AD: 86 ED: 006,,2021P2V1_ABS,Pierina Ana Sanchez,Yudelka Tapia,Fernando A. Aquino,Adolfo Abreu,Haile Rivera,7,1
AD: 81 ED: 007,,2021P2V1_ABS,Adolfo Abreu,Pierina Ana Sanchez,skipped,skipped,skipped,7,1
AD: 81 ED: 007,,2021P2V1_ABS,Adolfo Abreu,Pierina Ana Sanchez,skipped,skipped,skipped,7,1
AD: 81 ED: 007,,2021P2V1_ABS,Adolfo Abreu,Pierina Ana Sanchez,skipped,skipped,skipped,7,1
AD: 81 ED: 007,,2021P2V1_ABS,Haile Rivera,Yudelka Tapia,Pierina Ana Sanchez,Socrates S. Solano,Fernando A. Aquino,7,1
AD: 81 ED: 007,,2021P2V1_ABS,Yudelka Tapia,Pierina Ana Sanchez,Socrates S. Solano,Fernando A. Aquino,Adolfo Abreu,7,1
AD: 81 ED: 007,,2021P2V1_ABS,writein,skipped,skipped,skipped,skipped,7,1
AD: 81 ED: 007,,2021P2V1_ABS,Haile Rivera,Socrates S. Solano,Adolfo Abreu,Yudelka Tapia,Fernando A. Aquino,7,1
AD: 81 ED: 007,,2021P2V1_ABS,Haile Rivera,Pierina Ana Sanchez,Yudelka Tapia,Socrates S. Solano,Fernando A. Aquino,7,1
AD: 81 ED: 007,,2021P2V1_ABS,Yudelka Tapia,Pierina Ana Sanchez,Fernando A. Aquino,Haile Rivera,writein,7,1
AD: 81 ED: 007,,2021P2V1_ABS,Pierina Ana Sanchez,Yudelka Tapia,Haile Rivera,skipped,skipped,7,1
AD: 81 ED: 007,,2021P2V1_ABS,Pierina Ana Sanchez,Yudelka Tapia,Fernando A. Aquino,Socrates S. Solano,skipped,7,1
AD: 86 ED: 020,,2021P2V1_ABS,Pierina Ana Sanchez,Adolfo Abreu,Fernando A. Aquino,skipped,skipped,7,1
AD: 86 ED: 020,,2021P2V1_ABS,Fernando A. Aquino,Pierina Ana Sanchez,skipped,skipped,skipped,7,1
AD: 86 ED: 020,,2021P2V1_ABS,Yudelka Tapia,Adolfo Abreu,skipped,skipped,skipped,7,1
AD: 86 ED: 020,,2021P2V1_ABS,Pierina Ana Sanchez,Fernando A. Aquino,Haile Rivera,Adolfo Abreu,Socrates S. Solano,7,1
AD: 86 ED: 020,,2021P2V1_ABS,Adolfo Abreu,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 020,,2021P2V1_ABS,Yudelka Tapia,Haile Rivera,Pierina Ana Sanchez,Socrates S. Solano,Fernando A. Aquino,7,1
AD: 86 ED: 020,,2021P2V1_ABS,Adolfo Abreu,Fernando A. Aquino,Pierina Ana Sanchez,Haile Rivera,Socrates S. Solano,7,1
AD: 86 ED: 020,,2021P2V1_ABS,Yudelka Tapia,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 020,,2021P2V1_ABS,Haile Rivera,Socrates S. Solano,Fernando A. Aquino,Pierina Ana Sanchez,Adolfo Abreu,7,1
AD: 86 ED: 020,,2021P2V1_ABS,Haile Rivera,Pierina Ana Sanchez,Yudelka Tapia,Socrates S. Solano,Adolfo Abreu,7,1
AD: 86 ED: 058,,2021P2V1_ABS,Yudelka Tapia,Pierina Ana Sanchez,Fernando A. Aquino,Adolfo Abreu,Haile Rivera,7,1
AD: 86 ED: 058,,2021P2V1_ABS,Haile Rivera,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 058,,2021P2V1_ABS,Yudelka Tapia,Haile Rivera,Pierina Ana Sanchez,Fernando A. Aquino,Adolfo Abreu,7,1
AD: 86 ED: 058,,2021P2V1_ABS,Yudelka Tapia,Pierina Ana Sanchez,Fernando A. Aquino,Socrates S. Solano,Haile Rivera,7,1
AD: 86 ED: 058,,2021P2V1_ABS,Pierina Ana Sanchez,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 058,,2021P2V1_ABS,Pierina Ana Sanchez,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 058,,2021P2V1_ABS,Yudelka Tapia,Pierina Ana Sanchez,Socrates S. Solano,Fernando A. Aquino,Haile Rivera,7,1
AD: 86 ED: 058,,2021P2V1_ABS,Pierina Ana Sanchez,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 058,,2021P2V1_ABS,Pierina Ana Sanchez,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 058,,2021P2V1_ABS,Pierina Ana Sanchez,Fernando A. Aquino,Yudelka Tapia,Haile Rivera,skipped,7,1
AD: 86 ED: 058,,2021P2V1_ABS,Yudelka Tapia,Pierina Ana Sanchez,Fernando A. Aquino,Haile Rivera,Socrates S. Solano,7,1
AD: 86 ED: 005,,2021P2V1_ABS,Fernando A. Aquino,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 005,,2021P2V1_ABS,Adolfo Abreu,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 005,,2021P2V1_ABS,Haile Rivera,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 005,,2021P2V1_ABS,Pierina Ana Sanchez,Fernando A. Aquino,skipped,skipped,skipped,7,1
AD: 86 ED: 012,,2021P2V1_ABS,Adolfo Abreu,Pierina Ana Sanchez,Yudelka Tapia,Haile Rivera,Fernando A. Aquino,7,1
AD: 86 ED: 012,,2021P2V1_ABS,Pierina Ana Sanchez,Yudelka Tapia,Adolfo Abreu,Haile Rivera,Fernando A. Aquino,7,1
AD: 86 ED: 012,,2021P2V1_ABS,Pierina Ana Sanchez,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 012,,2021P2V1_ABS,Pierina Ana Sanchez,Adolfo Abreu,Yudelka Tapia,skipped,skipped,7,1
AD: 86 ED: 012,,2021P2V1_ABS,Adolfo Abreu,Haile Rivera,Yudelka Tapia,Socrates S. Solano,Pierina Ana Sanchez,7,1
AD: 86 ED: 012,,2021P2V1_ABS,Haile Rivera,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 012,,2021P2V1_ABS,Yudelka Tapia,skipped,skipped,skipped,skipped,7,1
AD: 81 ED: 003,,2021P2V1_ABS,Yudelka Tapia,Fernando A. Aquino,Pierina Ana Sanchez,skipped,skipped,7,1
AD: 81 ED: 003,,2021P2V1_ABS,Adolfo Abreu,Haile Rivera,Yudelka Tapia,skipped,skipped,7,1
AD: 81 ED: 003,,2021P2V1_ABS,Yudelka Tapia,Haile Rivera,skipped,skipped,skipped,7,1
AD: 81 ED: 003,,2021P2V1_ABS,Pierina Ana Sanchez,Haile Rivera,Yudelka Tapia,Fernando A. Aquino,Adolfo Abreu,7,1
AD: 86 ED: 010,,2021P2V1_ABS,Fernando A. Aquino,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 010,,2021P2V1_ABS,Yudelka Tapia,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 010,,2021P2V1_ABS,Yudelka Tapia,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 010,,2021P2V1_ABS,Socrates S. Solano,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 010,,2021P2V1_ABS,Pierina Ana Sanchez,Yudelka Tapia,Fernando A. Aquino,Adolfo Abreu,Socrates S. Solano,7,1
AD: 86 ED: 067,,2021P2V1_ABS,Adolfo Abreu,Pierina Ana Sanchez,Yudelka Tapia,skipped,skipped,7,1
AD: 86 ED: 067,,2021P2V1_ABS,Adolfo Abreu,Haile Rivera,Socrates S. Solano,Pierina Ana Sanchez,Fernando A. Aquino,7,1
AD: 86 ED: 067,,2021P2V1_ABS,Yudelka Tapia,Fernando A. Aquino,Adolfo Abreu,Socrates S. Solano,Haile Rivera,7,1
AD: 86 ED: 067,,2021P2V1_ABS,Yudelka Tapia,Socrates S. Solano,Adolfo Abreu,Haile Rivera,Fernando A. Aquino,7,1
AD: 86 ED: 067,,2021P2V1_ABS,Fernando A. Aquino,Haile Rivera,Yudelka Tapia,Pierina Ana Sanchez,Adolfo Abreu,7,1
AD: 86 ED: 067,,2021P2V1_ABS,Pierina Ana Sanchez,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 063,,2021P2V1_ABS,Adolfo Abreu,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 063,,2021P2V1_ABS,Adolfo Abreu,Yudelka Tapia,Pierina Ana Sanchez,Socrates S. Solano,Haile Rivera,7,1
AD: 86 ED: 063,,2021P2V1_ABS,Haile Rivera,Yudelka Tapia,Adolfo Abreu,Pierina Ana Sanchez,Socrates S. Solano,7,1
AD: 86 ED: 063,,2021P2V1_ABS,Socrates S. Solano,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 063,,2021P2V1_ABS,writein,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 063,,2021P2V1_ABS,Fernando A. Aquino,skipped,skipped,skipped,skipped,7,1
AD: 86 ED: 063,,2021P2V1_ABS,Pierina Ana Sanchez,Yudelka Tapia,Socrates S. Solano,Fernando A. Aquino,writein,7,1
AD: 86 ED: 063,,2021P2V1_ABS,Haile Rivera,Pierina Ana Sanchez,Adolfo Abreu,skipped,skipped,7,1
AD: 86 ED: 063,,2021P2V1_ABS,Haile Rivera,Adolfo Abreu,Socrates S. Solano,Fernando A. Aquino,Pierina Ana Sanchez,7,1
AD: 86 ED: 063,,2021P2V1_ABS,Socrates S. Solano,Fernando A. Aquino,Adolfo Abreu,skipped,skipped,7,1
AD: 86 ED: 063,,2021P2V1_ABS,Pierina Ana Sanchez,Yudelka Tapia,Haile Rivera,Socrates S. Solano,Adolfo Abreu,7,1
AD: 86 ED: 001,,2021P2V1_ABS,writein,Pierina Ana Sanchez,Yudelka Tapia,Socrates S. Solano,Adolfo Abreu,7,1
AD: 86 ED: 001,,2021P2V1_ABS,Pierina Ana Sanchez,skipped,skipped,skipped,skipped,7,1
AD: 81 ED: 001,,2021P2V1_ABS,Pierina Ana Sanchez,Yudelka Tapia,Socrates S. Solano,Fernando A. Aquino,Adolfo Abreu,7,1
AD: 81 ED: 001,,2021P2V1_ABS,Pierina Ana Sanchez,Haile Rivera,Adolfo Abreu,Socrates S. Solano,Fernando A. Aquino,7,1
AD: 81 ED: 001,,2021P2V1_ABS,Yudelka Tapia,Haile Rivera,Adolfo Abreu,Socrates S. Solano,Fernando A. Aquino,7,1
AD: 81 ED: 001,,2021P2V1_ABS,Adolfo Abreu,Haile Rivera,Pierina Ana Sanchez,Fernando A. Aquino,Yudelka Tapia,7,1
AD: 81 ED: 001,,2021P2V1_ABS,Adolfo Abreu,Fernando A. Aquino,Yudelka Tapia,Socrates S. Solano,Pierina Ana Sanchez,7,1
AD: 81 ED: 001,,2021P2V1_ABS,Haile Rivera,Adolfo Abreu,Socrates S. Solano,Fernando A. Aquino,Yudelka Tapia,7,1
AD: 81 ED: 001,,2021P2V1_ABS,Pierina Ana Sanchez,Fernando A. Aquino,Adolfo Abreu,Yudelka Tapia,Haile Rivera,7,1
AD: 81 ED: 001,,2021P2V1_ABS,Fernando A. Aquino,skipped,skipped,skipped,skipped,7,1
AD: 81 ED: 001,,2021P2V1_ABS,Haile Rivera,Adolfo Abreu,Pierina Ana Sanchez,skipped,skipped,7,1
AD: 81 ED: 001,,2021P2V1_ABS,Adolfo Abreu,Haile Rivera,Socrates S. Solano,Fernando A. Aquino,Pierina Ana Sanchez,7,1
