4 1
81 1 0
15 1 2 0
164 1 2 3 0
4 1 2 4 0
24 1 3 0
244 1 3 2 0
7 1 3 4 0
4 1 4 0
59 2 0
11 2 1 0
209 2 1 3 0
27 2 3 0
495 2 3 1 0
3 2 3 4 0
2 2 4 1 0
136 3 0
45 3 1 0
399 3 1 2 0
10 3 1 4 0
20 3 2 0
446 3 2 1 0
2 3 2 4 0
2 3 4 0
4 3 4 1 0
1 3 4 2 0
7 4 0
1 4 1 3 0
2 4 2 1 0
2 4 2 3 0
1 4 3 0
2 4 3 1 0
0
Cliff Feldman
Nyssa Towsley
Tony Cadena
Write-in
