voterId,rank1,rank2,rank3,rank4,numSeats,numCands
0,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
1,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
2,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
3,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
4,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
5,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
6,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
7,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
8,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
9,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
10,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
11,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
12,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
13,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
14,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
15,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
16,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
17,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
18,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
19,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
20,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
21,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
22,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
23,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
24,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
25,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
26,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
27,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
28,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
29,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
30,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
31,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
32,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
33,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
34,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
35,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
36,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
37,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
38,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
39,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
40,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
41,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
42,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
43,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
44,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
45,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
46,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
47,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
48,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
49,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
50,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
51,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
52,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
53,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
54,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
55,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
56,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
57,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
58,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
59,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
60,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
61,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
62,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
63,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
64,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
65,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
66,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
67,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
68,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
69,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
70,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
71,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
72,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
73,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
74,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
75,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
76,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
77,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
78,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
79,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
80,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
81,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
82,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
83,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
84,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
85,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
86,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
87,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
88,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
89,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
90,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
91,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
92,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
93,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
94,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
95,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
96,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
97,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
98,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
99,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
100,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
101,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
102,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
103,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
104,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
105,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
106,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
107,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
108,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
109,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
110,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
111,Lorna Catherine BINNIE (SNP),skipped,skipped,skipped,3,4
