6 1
4270 1 0
19 1 2 0
3 1 2 3 0
1 1 2 3 4 5 6 0
1 1 2 3 4 6 5 0
7 1 2 3 5 4 6 0
4 1 2 3 5 6 4 0
4 1 2 3 6 4 5 0
6 1 2 3 6 5 4 0
3 1 2 4 3 6 5 0
1 1 2 4 5 3 6 0
1 1 2 4 5 6 0
3 1 2 4 5 6 3 0
2 1 2 4 6 3 5 0
3 1 2 4 6 5 3 0
2 1 2 5 0
5 1 2 5 3 4 6 0
2 1 2 5 3 6 4 0
9 1 2 5 4 6 3 0
6 1 2 5 6 3 4 0
11 1 2 5 6 4 3 0
4 1 2 6 0
3 1 2 6 3 4 5 0
1 1 2 6 3 5 4 0
6 1 2 6 4 3 5 0
1 1 2 6 4 5 0
27 1 2 6 4 5 3 0
10 1 2 6 5 3 4 0
15 1 2 6 5 4 3 0
155 1 3 0
2 1 3 2 0
4 1 3 2 4 5 6 0
5 1 3 2 4 6 5 0
9 1 3 2 5 4 6 0
5 1 3 2 5 6 4 0
13 1 3 2 6 4 5 0
4 1 3 2 6 5 4 0
3 1 3 4 0
2 1 3 4 2 5 6 0
5 1 3 4 2 6 5 0
2 1 3 4 5 0
5 1 3 4 5 2 6 0
1 1 3 4 5 6 0
30 1 3 4 5 6 2 0
19 1 3 4 6 2 5 0
10 1 3 4 6 5 2 0
30 1 3 5 0
1 1 3 5 2 0
13 1 3 5 2 4 6 0
19 1 3 5 2 6 4 0
28 1 3 5 4 2 6 0
3 1 3 5 4 6 0
180 1 3 5 4 6 2 0
3 1 3 5 6 0
36 1 3 5 6 2 4 0
1 1 3 5 6 4 0
79 1 3 5 6 4 2 0
8 1 3 6 0
12 1 3 6 2 4 5 0
13 1 3 6 2 5 4 0
1 1 3 6 4 0
1 1 3 6 4 2 0
12 1 3 6 4 2 5 0
22 1 3 6 4 5 2 0
1 1 3 6 5 0
19 1 3 6 5 2 4 0
46 1 3 6 5 4 2 0
22 1 4 0
1 1 4 2 3 5 6 0
3 1 4 2 5 3 6 0
8 1 4 2 5 6 3 0
5 1 4 2 6 3 5 0
6 1 4 2 6 5 3 0
3 1 4 3 0
1 1 4 3 2 6 5 0
1 1 4 3 5 0
1 1 4 3 5 2 6 0
4 1 4 3 5 6 2 0
1 1 4 3 6 0
2 1 4 3 6 2 5 0
7 1 4 3 6 5 2 0
1 1 4 5 2 3 6 0
8 1 4 5 2 6 3 0
11 1 4 5 3 2 6 0
17 1 4 5 3 6 2 0
1 1 4 5 6 0
1 1 4 5 6 2 0
22 1 4 5 6 2 3 0
10 1 4 5 6 3 2 0
3 1 4 6 0
1 1 4 6 2 3 0
22 1 4 6 2 5 3 0
2 1 4 6 3 0
3 1 4 6 3 2 5 0
10 1 4 6 3 5 2 0
1 1 4 6 5 0
21 1 4 6 5 2 3 0
11 1 4 6 5 3 2 0
384 1 5 0
5 1 5 2 0
7 1 5 2 3 4 6 0
7 1 5 2 3 6 4 0
6 1 5 2 4 3 6 0
20 1 5 2 4 6 3 0
14 1 5 2 6 3 4 0
37 1 5 2 6 4 3 0
51 1 5 3 0
17 1 5 3 2 4 6 0
20 1 5 3 2 6 4 0
33 1 5 3 4 2 6 0
1 1 5 3 4 6 0
123 1 5 3 4 6 2 0
11 1 5 3 6 0
37 1 5 3 6 2 4 0
1 1 5 3 6 4 0
126 1 5 3 6 4 2 0
9 1 5 4 0
8 1 5 4 2 3 6 0
1 1 5 4 2 6 0
38 1 5 4 2 6 3 0
1 1 5 4 3 0
14 1 5 4 3 2 6 0
48 1 5 4 3 6 2 0
3 1 5 4 6 0
1 1 5 4 6 2 0
144 1 5 4 6 2 3 0
1 1 5 4 6 3 0
86 1 5 4 6 3 2 0
70 1 5 6 0
1 1 5 6 2 0
7 1 5 6 2 3 0
23 1 5 6 2 3 4 0
132 1 5 6 2 4 3 0
3 1 5 6 3 0
9 1 5 6 3 2 0
32 1 5 6 3 2 4 0
2 1 5 6 3 4 0
199 1 5 6 3 4 2 0
5 1 5 6 4 0
6 1 5 6 4 2 0
1571 1 5 6 4 2 3 0
1 1 5 6 4 3 0
236 1 5 6 4 3 2 0
66 1 6 0
6 1 6 2 0
7 1 6 2 3 4 5 0
6 1 6 2 3 5 4 0
9 1 6 2 4 3 5 0
31 1 6 2 4 5 3 0
3 1 6 2 5 3 4 0
21 1 6 2 5 4 3 0
6 1 6 3 0
2 1 6 3 2 4 5 0
9 1 6 3 2 5 4 0
5 1 6 3 4 2 5 0
11 1 6 3 4 5 2 0
1 1 6 3 5 0
1 1 6 3 5 2 0
10 1 6 3 5 2 4 0
1 1 6 3 5 4 0
42 1 6 3 5 4 2 0
1 1 6 4 0
4 1 6 4 2 3 5 0
13 1 6 4 2 5 3 0
1 1 6 4 3 0
2 1 6 4 3 2 5 0
9 1 6 4 3 5 2 0
1 1 6 4 5 0
32 1 6 4 5 2 3 0
1 1 6 4 5 3 0
15 1 6 4 5 3 2 0
17 1 6 5 0
1 1 6 5 2 0
1 1 6 5 2 3 0
8 1 6 5 2 3 4 0
1 1 6 5 2 4 0
41 1 6 5 2 4 3 0
6 1 6 5 3 0
3 1 6 5 3 2 0
16 1 6 5 3 2 4 0
2 1 6 5 3 4 0
73 1 6 5 3 4 2 0
3 1 6 5 4 0
102 1 6 5 4 2 3 0
1 1 6 5 4 3 0
63 1 6 5 4 3 2 0
452 2 0
11 2 1 0
4 2 1 3 0
1 2 1 3 4 6 5 0
5 2 1 3 5 4 6 0
6 2 1 3 5 6 4 0
10 2 1 3 6 4 5 0
3 2 1 3 6 5 4 0
1 2 1 4 3 6 5 0
1 2 1 4 5 3 6 0
1 2 1 4 5 6 3 0
1 2 1 4 6 3 5 0
4 2 1 5 3 4 6 0
1 2 1 5 3 6 4 0
3 2 1 5 4 6 3 0
2 2 1 5 6 4 3 0
6 2 1 6 3 4 5 0
2 2 1 6 3 5 4 0
1 2 1 6 4 3 5 0
2 2 1 6 4 5 3 0
2 2 1 6 5 3 4 0
3 2 1 6 5 4 3 0
231 2 3 0
4 2 3 1 0
3 2 3 1 4 5 6 0
11 2 3 1 4 6 5 0
10 2 3 1 5 4 6 0
10 2 3 1 5 6 4 0
43 2 3 1 6 4 5 0
