voterId,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
0,Con,skipped,skipped,skipped,skipped,4,5
1,Con,skipped,skipped,skipped,skipped,4,5
2,Con,skipped,skipped,skipped,skipped,4,5
3,Con,skipped,skipped,skipped,skipped,4,5
4,Con,skipped,skipped,skipped,skipped,4,5
5,Con,skipped,skipped,skipped,skipped,4,5
6,Con,skipped,skipped,skipped,skipped,4,5
7,Con,skipped,skipped,skipped,skipped,4,5
8,Con,skipped,skipped,skipped,skipped,4,5
9,Con,skipped,skipped,skipped,skipped,4,5
10,Con,skipped,skipped,skipped,skipped,4,5
11,Con,skipped,skipped,skipped,skipped,4,5
12,Con,skipped,skipped,skipped,skipped,4,5
13,Con,skipped,skipped,skipped,skipped,4,5
14,Con,skipped,skipped,skipped,skipped,4,5
15,Con,skipped,skipped,skipped,skipped,4,5
16,Con,skipped,skipped,skipped,skipped,4,5
17,Con,skipped,skipped,skipped,skipped,4,5
18,Con,skipped,skipped,skipped,skipped,4,5
19,Con,skipped,skipped,skipped,skipped,4,5
20,Con,skipped,skipped,skipped,skipped,4,5
21,Con,skipped,skipped,skipped,skipped,4,5
22,Con,skipped,skipped,skipped,skipped,4,5
23,Con,skipped,skipped,skipped,skipped,4,5
24,Con,skipped,skipped,skipped,skipped,4,5
25,Con,skipped,skipped,skipped,skipped,4,5
26,Con,skipped,skipped,skipped,skipped,4,5
27,Con,skipped,skipped,skipped,skipped,4,5
28,Con,skipped,skipped,skipped,skipped,4,5
29,Con,skipped,skipped,skipped,skipped,4,5
30,Con,skipped,skipped,skipped,skipped,4,5
31,Con,skipped,skipped,skipped,skipped,4,5
32,Con,skipped,skipped,skipped,skipped,4,5
33,Con,skipped,skipped,skipped,skipped,4,5
34,Con,skipped,skipped,skipped,skipped,4,5
35,Con,skipped,skipped,skipped,skipped,4,5
36,Con,skipped,skipped,skipped,skipped,4,5
37,Con,skipped,skipped,skipped,skipped,4,5
38,Con,skipped,skipped,skipped,skipped,4,5
39,Con,skipped,skipped,skipped,skipped,4,5
40,Con,skipped,skipped,skipped,skipped,4,5
41,Con,skipped,skipped,skipped,skipped,4,5
42,Con,skipped,skipped,skipped,skipped,4,5
43,Con,skipped,skipped,skipped,skipped,4,5
44,Con,skipped,skipped,skipped,skipped,4,5
45,Con,skipped,skipped,skipped,skipped,4,5
46,Con,skipped,skipped,skipped,skipped,4,5
47,Con,skipped,skipped,skipped,skipped,4,5
48,Con,skipped,skipped,skipped,skipped,4,5
49,Con,skipped,skipped,skipped,skipped,4,5
50,Con,skipped,skipped,skipped,skipped,4,5
51,Con,skipped,skipped,skipped,skipped,4,5
52,Con,skipped,skipped,skipped,skipped,4,5
53,Con,skipped,skipped,skipped,skipped,4,5
54,Con,skipped,skipped,skipped,skipped,4,5
55,Con,skipped,skipped,skipped,skipped,4,5
56,Con,skipped,skipped,skipped,skipped,4,5
57,Con,skipped,skipped,skipped,skipped,4,5
58,Con,skipped,skipped,skipped,skipped,4,5
59,Con,skipped,skipped,skipped,skipped,4,5
60,Con,skipped,skipped,skipped,skipped,4,5
61,Con,skipped,skipped,skipped,skipped,4,5
62,Con,skipped,skipped,skipped,skipped,4,5
63,Con,skipped,skipped,skipped,skipped,4,5
64,Con,skipped,skipped,skipped,skipped,4,5
65,Con,skipped,skipped,skipped,skipped,4,5
66,Con,skipped,skipped,skipped,skipped,4,5
67,Con,skipped,skipped,skipped,skipped,4,5
68,Con,skipped,skipped,skipped,skipped,4,5
69,Con,skipped,skipped,skipped,skipped,4,5
70,Con,skipped,skipped,skipped,skipped,4,5
71,Con,skipped,skipped,skipped,skipped,4,5
72,Con,skipped,skipped,skipped,skipped,4,5
73,Con,skipped,skipped,skipped,skipped,4,5
74,Con,skipped,skipped,skipped,skipped,4,5
75,Con,skipped,skipped,skipped,skipped,4,5
76,Con,skipped,skipped,skipped,skipped,4,5
77,Con,skipped,skipped,skipped,skipped,4,5
78,Con,skipped,skipped,skipped,skipped,4,5
79,Con,skipped,skipped,skipped,skipped,4,5
80,Con,skipped,skipped,skipped,skipped,4,5
81,Con,skipped,skipped,skipped,skipped,4,5
82,Con,skipped,skipped,skipped,skipped,4,5
83,Con,skipped,skipped,skipped,skipped,4,5
84,Con,skipped,skipped,skipped,skipped,4,5
85,Con,skipped,skipped,skipped,skipped,4,5
86,Con,skipped,skipped,skipped,skipped,4,5
87,Con,skipped,skipped,skipped,skipped,4,5
88,Con,skipped,skipped,skipped,skipped,4,5
89,Con,skipped,skipped,skipped,skipped,4,5
90,Con,skipped,skipped,skipped,skipped,4,5
91,Con,skipped,skipped,skipped,skipped,4,5
92,Con,skipped,skipped,skipped,skipped,4,5
93,Con,skipped,skipped,skipped,skipped,4,5
94,Con,skipped,skipped,skipped,skipped,4,5
95,Con,skipped,skipped,skipped,skipped,4,5
96,Con,skipped,skipped,skipped,skipped,4,5
97,Con,skipped,skipped,skipped,skipped,4,5
98,Con,skipped,skipped,skipped,skipped,4,5
99,Con,skipped,skipped,skipped,skipped,4,5
100,Con,skipped,skipped,skipped,skipped,4,5
101,Con,skipped,skipped,skipped,skipped,4,5
102,Con,skipped,skipped,skipped,skipped,4,5
103,Con,skipped,skipped,skipped,skipped,4,5
104,Con,skipped,skipped,skipped,skipped,4,5
105,Con,skipped,skipped,skipped,skipped,4,5
106,Con,skipped,skipped,skipped,skipped,4,5
107,Con,skipped,skipped,skipped,skipped,4,5
108,Con,skipped,skipped,skipped,skipped,4,5
109,Con,skipped,skipped,skipped,skipped,4,5
110,Con,skipped,skipped,skipped,skipped,4,5
111,Con,skipped,skipped,skipped,skipped,4,5
112,Con,skipped,skipped,skipped,skipped,4,5
113,Con,skipped,skipped,skipped,skipped,4,5
114,Con,skipped,skipped,skipped,skipped,4,5
115,Con,skipped,skipped,skipped,skipped,4,5
116,Con,skipped,skipped,skipped,skipped,4,5
117,Con,skipped,skipped,skipped,skipped,4,5
118,Con,skipped,skipped,skipped,skipped,4,5
119,Con,skipped,skipped,skipped,skipped,4,5
120,Con,skipped,skipped,skipped,skipped,4,5
121,Con,skipped,skipped,skipped,skipped,4,5
122,Con,skipped,skipped,skipped,skipped,4,5
123,Con,skipped,skipped,skipped,skipped,4,5
124,Con,skipped,skipped,skipped,skipped,4,5
125,Con,skipped,skipped,skipped,skipped,4,5
126,Con,skipped,skipped,skipped,skipped,4,5
127,Con,skipped,skipped,skipped,skipped,4,5
