voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,num_positions
0,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
1,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
2,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
3,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
4,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
5,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
6,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
7,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
8,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
9,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
10,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
11,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
12,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
13,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
14,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
15,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
16,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
17,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
18,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
19,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
20,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
21,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
22,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
23,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
24,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
25,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
26,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
27,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
28,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
29,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
30,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
31,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
32,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
33,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
34,David BREMNER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
35,David BREMNER (SNP),Donald CAMERON (LD),Kenneth John GILLESPIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
36,David BREMNER (SNP),Donald CAMERON (LD),Kenneth John GILLESPIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
37,David BREMNER (SNP),Donald CAMERON (LD),Kenneth John GILLESPIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
38,David BREMNER (SNP),Donald CAMERON (LD),Kenneth John GILLESPIE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
39,David BREMNER (SNP),Donald CAMERON (LD),Kenneth John GILLESPIE (Ind),Peter Jonathan HORTON (LD),skipped,skipped,skipped,skipped,skipped,3
