voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
1,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
2,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
3,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
4,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
5,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
6,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
7,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
8,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
9,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
10,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
11,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
12,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
13,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
14,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
15,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
16,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
17,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
18,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
19,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
20,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
21,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
22,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
23,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
24,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
25,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
26,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
27,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
28,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
29,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
30,Billy ADAMS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
