voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,numSeats,numCands
0,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
1,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
2,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
3,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
4,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
5,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
6,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
7,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
8,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
9,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
10,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
11,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
12,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
13,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
14,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
15,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
16,Thomas Joshua HARRISON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
17,Thomas Joshua HARRISON (Ind),Jim HAY (LD),skipped,skipped,skipped,skipped,skipped,skipped,4,8
18,Thomas Joshua HARRISON (Ind),Jim HAY (LD),skipped,skipped,skipped,skipped,skipped,skipped,4,8
19,Thomas Joshua HARRISON (Ind),Jim HAY (LD),skipped,skipped,skipped,skipped,skipped,skipped,4,8
20,Thomas Joshua HARRISON (Ind),Jim HAY (LD),skipped,skipped,skipped,skipped,skipped,skipped,4,8
21,Thomas Joshua HARRISON (Ind),Jim HAY (LD),Darren LEE (Con),George MATCHETT (Lab),skipped,skipped,skipped,skipped,4,8
22,Thomas Joshua HARRISON (Ind),Jim HAY (LD),Darren LEE (Con),George MATCHETT (Lab),Craig MILLER (Lab),Cara QUINN (Grn),Tina Margaret MURPHY (SNP),Les SHARP (SNP),4,8
23,Thomas Joshua HARRISON (Ind),Jim HAY (LD),Darren LEE (Con),Cara QUINN (Grn),Les SHARP (SNP),George MATCHETT (Lab),Craig MILLER (Lab),Tina Margaret MURPHY (SNP),4,8
24,Thomas Joshua HARRISON (Ind),Jim HAY (LD),George MATCHETT (Lab),Craig MILLER (Lab),skipped,skipped,skipped,skipped,4,8
25,Thomas Joshua HARRISON (Ind),Jim HAY (LD),Tina Margaret MURPHY (SNP),Les SHARP (SNP),skipped,skipped,skipped,skipped,4,8
26,Thomas Joshua HARRISON (Ind),Jim HAY (LD),Cara QUINN (Grn),skipped,skipped,skipped,skipped,skipped,4,8
27,Thomas Joshua HARRISON (Ind),Jim HAY (LD),Cara QUINN (Grn),Darren LEE (Con),skipped,skipped,skipped,skipped,4,8
28,Thomas Joshua HARRISON (Ind),Jim HAY (LD),Cara QUINN (Grn),Craig MILLER (Lab),skipped,skipped,skipped,skipped,4,8
29,Thomas Joshua HARRISON (Ind),Darren LEE (Con),skipped,skipped,skipped,skipped,skipped,skipped,4,8
30,Thomas Joshua HARRISON (Ind),Darren LEE (Con),skipped,skipped,skipped,skipped,skipped,skipped,4,8
31,Thomas Joshua HARRISON (Ind),Darren LEE (Con),Jim HAY (LD),skipped,skipped,skipped,skipped,skipped,4,8
32,Thomas Joshua HARRISON (Ind),Darren LEE (Con),Jim HAY (LD),skipped,skipped,skipped,skipped,skipped,4,8
33,Thomas Joshua HARRISON (Ind),Darren LEE (Con),Jim HAY (LD),George MATCHETT (Lab),Craig MILLER (Lab),skipped,skipped,skipped,4,8
34,Thomas Joshua HARRISON (Ind),Darren LEE (Con),Jim HAY (LD),George MATCHETT (Lab),Craig MILLER (Lab),Cara QUINN (Grn),Tina Margaret MURPHY (SNP),Les SHARP (SNP),4,8
35,Thomas Joshua HARRISON (Ind),Darren LEE (Con),Jim HAY (LD),Craig MILLER (Lab),skipped,skipped,skipped,skipped,4,8
36,Thomas Joshua HARRISON (Ind),Darren LEE (Con),Jim HAY (LD),Craig MILLER (Lab),George MATCHETT (Lab),Cara QUINN (Grn),Tina Margaret MURPHY (SNP),Les SHARP (SNP),4,8
37,Thomas Joshua HARRISON (Ind),Darren LEE (Con),George MATCHETT (Lab),skipped,skipped,skipped,skipped,skipped,4,8
38,Thomas Joshua HARRISON (Ind),Darren LEE (Con),George MATCHETT (Lab),Craig MILLER (Lab),skipped,skipped,skipped,skipped,4,8
39,Thomas Joshua HARRISON (Ind),Darren LEE (Con),George MATCHETT (Lab),Craig MILLER (Lab),skipped,skipped,skipped,skipped,4,8
40,Thomas Joshua HARRISON (Ind),Darren LEE (Con),Craig MILLER (Lab),skipped,skipped,skipped,skipped,skipped,4,8
41,Thomas Joshua HARRISON (Ind),Darren LEE (Con),Cara QUINN (Grn),skipped,skipped,skipped,skipped,skipped,4,8
42,Thomas Joshua HARRISON (Ind),George MATCHETT (Lab),Craig MILLER (Lab),skipped,skipped,skipped,skipped,skipped,4,8
43,Thomas Joshua HARRISON (Ind),George MATCHETT (Lab),Craig MILLER (Lab),skipped,skipped,skipped,skipped,skipped,4,8
44,Thomas Joshua HARRISON (Ind),George MATCHETT (Lab),Craig MILLER (Lab),skipped,skipped,skipped,skipped,skipped,4,8
45,Thomas Joshua HARRISON (Ind),George MATCHETT (Lab),Craig MILLER (Lab),Tina Margaret MURPHY (SNP),Jim HAY (LD),Les SHARP (SNP),Cara QUINN (Grn),Darren LEE (Con),4,8
46,Thomas Joshua HARRISON (Ind),George MATCHETT (Lab),Craig MILLER (Lab),Cara QUINN (Grn),Jim HAY (LD),skipped,skipped,skipped,4,8
47,Thomas Joshua HARRISON (Ind),George MATCHETT (Lab),Craig MILLER (Lab),Cara QUINN (Grn),Jim HAY (LD),Darren LEE (Con),Tina Margaret MURPHY (SNP),Les SHARP (SNP),4,8
48,Thomas Joshua HARRISON (Ind),George MATCHETT (Lab),Tina Margaret MURPHY (SNP),skipped,skipped,skipped,skipped,skipped,4,8
49,Thomas Joshua HARRISON (Ind),George MATCHETT (Lab),Tina Margaret MURPHY (SNP),Cara QUINN (Grn),skipped,skipped,skipped,skipped,4,8
50,Thomas Joshua HARRISON (Ind),Craig MILLER (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4,8
51,Thomas Joshua HARRISON (Ind),Craig MILLER (Lab),Darren LEE (Con),George MATCHETT (Lab),skipped,skipped,skipped,skipped,4,8
52,Thomas Joshua HARRISON (Ind),Craig MILLER (Lab),Darren LEE (Con),George MATCHETT (Lab),Jim HAY (LD),Cara QUINN (Grn),skipped,skipped,4,8
