,file_name,election_method,anomaly_type
0,./data/scotland/orkney22/Ward2-KirkwallWestandOrphirWard_ward2.csv,plurality,strat_compromise
1,./data/scotland/orkney22/Ward3-StromnessandSouthIslesWard_ward3.csv,plurality,strat_compromise
2,./data/scotland/orkney22/Ward4-WestMainlandWard_ward4.csv,plurality,strat_compromise
3,./data/scotland/angus12-ballots/BrechinandEdzell_angus12-02.csv,plurality,strat_compromise
4,./data/scotland/angus12-ballots/ForfarandDistrict_angus12-03.csv,plurality,strat_compromise
5,./data/scotland/angus12-ballots/ArbroathWestandLetham_angus12-06.csv,plurality,strat_compromise
6,./data/scotland/angus12-ballots/MontroseandDistrict_angus12-08.csv,plurality,strat_compromise
7,./data/scotland/orkney17-ballots/NorthIslesWard_orkney17-06.csv,plurality,strat_compromise
8,./data/scotland/orkney17-ballots/KirkwallEastWard_orkney17-01.csv,plurality,strat_compromise
9,./data/scotland/highland12-ballots/BadenochandStrathspeyWard_highland12-21.csv,plurality,strat_compromise
10,./data/scotland/highland12-ballots/CromartyFirthWard_highland12-07.csv,plurality,strat_compromise
11,./data/scotland/highland12-ballots/LandwardCaithnessWard_highland12-04.csv,plurality,strat_compromise
12,./data/scotland/highland12-ballots/CaolandMallaigWard_highland12-12.csv,plurality,strat_compromise
13,./data/scotland/highland12-ballots/BlackIsleWard_highland12-10.csv,plurality,strat_compromise
14,./data/scotland/highland12-ballots/ThursoWard_highland12-02.csv,plurality,strat_compromise
15,./data/scotland/highland12-ballots/CullodenandArdersierWard_highland12-18.csv,plurality,strat_compromise
16,./data/scotland/highland12-ballots/InvernessWestWard_highland12-14.csv,plurality,strat_compromise
17,./data/scotland/highland12-ballots/InvernessCentralWard_highland12-15.csv,plurality,strat_compromise
18,./data/scotland/highland12-ballots/Eileana'Che�Ward_highland12-11.csv,plurality,strat_compromise
19,./data/scotland/highland12-ballots/EastSutherlandandEddertonWard_highland12-05.csv,plurality,strat_compromise
20,./data/scotland/highland12-ballots/WesterRossStrathpefferandLochalshWard_highland12-06.csv,plurality,strat_compromise
21,./data/scotland/highland12-ballots/DingwallandSeaforthWard_highland12-09.csv,plurality,strat_compromise
22,./data/scotland/highland12-ballots/AirdandLochNessWard_highland12-13.csv,plurality,strat_compromise
23,./data/scotland/highland12-ballots/TainandEasterRossWard_highland12-08.csv,plurality,strat_compromise
24,./data/scotland/highland12-ballots/NairnWard_highland12-19.csv,plurality,strat_compromise
25,./data/scotland/highland12-ballots/FortWilliamandArdnamurchanWard_highland12-22.csv,plurality,strat_compromise
26,"./data/scotland/falkirk12-ballots/Carse,KinnairdandTryst_falkirk12-04.csv",plurality,strat_compromise
27,./data/scotland/falkirk12-ballots/Bo'nessandBlackness_falkirk12-01.csv,plurality,strat_compromise
28,./data/scotland/falkirk12-ballots/FalkirkSouth_falkirk12-07.csv,plurality,strat_compromise
29,./data/scotland/falkirk12-ballots/FalkirkNorth_falkirk12-06.csv,plurality,strat_compromise
30,./data/scotland/falkirk12-ballots/UpperBraes_falkirk12-09.csv,plurality,strat_compromise
31,./data/scotland/falkirk12-ballots/Grangemouth_falkirk12-02.csv,plurality,strat_compromise
32,./data/scotland/falkirk12-ballots/BonnybridgeandLarbert_falkirk12-05.csv,plurality,strat_compromise
33,./data/scotland/falkirk12-ballots/LowerBraes_falkirk12-08.csv,plurality,strat_compromise
34,./data/scotland/falkirk12-ballots/DennyandBanknock_falkirk12-03.csv,plurality,strat_compromise
35,./data/scotland/falkirk22/Ward8-LowerBraes_ward8.csv,plurality,strat_compromise
36,./data/scotland/falkirk22/Ward3-DennyandBanknock_ward3.csv,plurality,strat_compromise
37,./data/scotland/falkirk22/Ward9-UpperBraes_ward9.csv,plurality,strat_compromise
38,./data/scotland/falkirk22/Ward4-CarseKinnairdandTryst_ward4.csv,plurality,strat_compromise
39,./data/scotland/falkirk22/Ward2-Grangemouth_ward2.csv,plurality,strat_compromise
40,./data/scotland/falkirk22/Ward6-FalkirkNorth_ward6.csv,plurality,strat_compromise
41,./data/scotland/falkirk22/Ward7-FalkirkSouth_ward7.csv,plurality,strat_compromise
42,./data/scotland/falkirk22/Ward5-BonnybridgeandLarbert_ward5.csv,plurality,strat_compromise
43,./data/scotland/renfs17-ballots/Ward4-PaisleyNorthwest_renfs17-04.csv,plurality,strat_compromise
44,./data/scotland/renfs17-ballots/Ward6-PaisleySoutheast_renfs17-06.csv,plurality,strat_compromise
45,./data/scotland/renfs17-ballots/Ward8-JohnstoneSouthandElderslie_renfs17-08.csv,plurality,strat_compromise
46,./data/scotland/renfs17-ballots/Ward5-PaisleyEastandCentral_renfs17-05.csv,plurality,strat_compromise
47,./data/scotland/renfs17-ballots/Ward2-RenfrewSouthandGallowhill_renfs17-02.csv,plurality,strat_compromise
48,./data/scotland/renfs17-ballots/Ward7-PaisleySouthwest_renfs17-07.csv,plurality,strat_compromise
49,./data/scotland/renfs17-ballots/Ward12-ErskineandInchinnan_renfs17-12.csv,plurality,strat_compromise
50,"./data/scotland/renfs17-ballots/Ward9-JohnstoneNorth,Kilbarchan,HowwoodandLochwinnoch_renfs17-09.csv",plurality,strat_compromise
51,"./data/scotland/w-lothian17-ballots/Ward2-Broxburn,UphallandWinchburgh_w-lothian17-02.csv",plurality,strat_compromise
52,./data/scotland/w-lothian17-ballots/Ward5-EastLivingstonandEastCalder_w-lothian17-05.csv,plurality,strat_compromise
53,./data/scotland/w-lothian17-ballots/Ward4-LivingstonSouth_w-lothian17-04.csv,plurality,strat_compromise
54,./data/scotland/w-lothian17-ballots/Ward8-Bathgate_w-lothian17-08.csv,plurality,strat_compromise
55,./data/scotland/w-lothian17-ballots/Ward6-FauldhouseandtheBreichValley_w-lothian17-06.csv,plurality,strat_compromise
56,./data/scotland/w-lothian17-ballots/Ward7-WhitburnandBlackburn_w-lothian17-07.csv,plurality,strat_compromise
57,./data/scotland/scottish by-elections/Ward12-AirdandLochNess_Highland 2021 by-election Aird Ward 3.csv,plurality,strat_compromise
58,./data/scotland/scottish by-elections/Ward3-WickandEastCaithness_Highland 2021 by-election Wick.csv,plurality,strat_compromise
59,./data/scotland/scottish by-elections/Ward7-FalkirkSouth_Falkirk 2021 by-election South.csv,plurality,strat_compromise
60,./data/scotland/scottish by-elections/Ward5-InverclydeWest_Inverclyde 2024 by-election ward 5.csv,plurality,strat_compromise
61,./data/scotland/scottish by-elections/Ward6-CromartyFirth_Highland 2023 by-election Ward 6.csv,plurality,strat_compromise
62,./data/scotland/scottish by-elections/Ward1-Strathmartine_Dundee 2024 by-election Starthmartine.csv,plurality,strat_compromise
63,./data/scotland/scottish by-elections/Ward19-InvernessSouth_Highland 2024 by-election Ward 19.csv,plurality,strat_compromise
64,./data/scotland/scottish by-elections/Ward2-Lochee_Dundee 2024 by-election Lochee.csv,plurality,strat_compromise
65,./data/scotland/scottish by-elections/Ward7-WhitburnandBlackburn_West Lothian 2024 by-election Ward 7.csv,plurality,strat_compromise
66,./data/scotland/scottish by-elections/North Lanarkshire 2024 by-election Ward 16.csv,plurality,strat_compromise
67,./data/scotland/scottish by-elections/aberdeenshire by-election 2016 inverurie and district.csv,plurality,strat_compromise
68,./data/scotland/scottish by-elections/Ward14-InvernessCentral_Highland 2024 by-election Ward 14.csv,plurality,strat_compromise
69,./data/scotland/scottish by-elections/Glasgow by-election 2021 Ward 23 Partick East-Kelvindale.csv,plurality,strat_compromise
70,./data/scotland/scottish by-elections/East Lothian 2019 by-election Ward 5 haddington.csv,plurality,strat_compromise
71,./data/scotland/scottish by-elections/Ward12-LeithWalk_edinburgh 2019 by-election Leith Walk.csv,plurality,strat_compromise
72,./data/scotland/scottish by-elections/LeithWalkWard_edinburgh by-election 2015 Leith Walk.csv,plurality,strat_compromise
73,./data/scotland/scottish by-elections/Aberdeenshire 2020 by-election Ellon and District.csv,plurality,strat_compromise
74,./data/scotland/n-ayrshire17-ballots/IrvineWest_n-ayrshire17-01.csv,plurality,strat_compromise
75,./data/scotland/n-ayrshire17-ballots/ArdrossanandArran_n-ayrshire17-05.csv,plurality,strat_compromise
76,./data/scotland/n-ayrshire17-ballots/Kilwinning_n-ayrshire17-03.csv,plurality,strat_compromise
77,./data/scotland/n-ayrshire17-ballots/IrvineSouth_n-ayrshire17-10.csv,plurality,strat_compromise
78,./data/scotland/n-ayrshire17-ballots/Stevenston_n-ayrshire17-04.csv,plurality,strat_compromise
79,./data/scotland/n-ayrshire17-ballots/Saltcoats_n-ayrshire17-09.csv,plurality,strat_compromise
80,./data/scotland/n-ayrshire17-ballots/IrvineEast_n-ayrshire17-02.csv,plurality,strat_compromise
81,./data/scotland/n-ayrshire17-ballots/DalryandWestKilbride_n-ayrshire17-06.csv,plurality,strat_compromise
82,./data/scotland/n-ayrshire17-ballots/NorthCoastandCumbraes_n-ayrshire17-08.csv,plurality,strat_compromise
83,./data/scotland/dumgal12-ballots/NithWard_dumgal12-10.csv,plurality,strat_compromise
84,./data/scotland/dumgal12-ballots/MidGallowayWard_dumgal12-03.csv,plurality,strat_compromise
85,./data/scotland/dumgal12-ballots/AnnandaleEastandEskdaleWard_dumgal12-13.csv,plurality,strat_compromise
86,./data/scotland/dumgal12-ballots/CastleDouglasandGlenkensWard_dumgal12-05.csv,plurality,strat_compromise
87,./data/scotland/dumgal12-ballots/MidandUpperNithsdaleWard_dumgal12-08.csv,plurality,strat_compromise
88,./data/scotland/dumgal12-ballots/AnnandaleSouthWard_dumgal12-11.csv,plurality,strat_compromise
89,./data/scotland/dumgal12-ballots/NorthWestDumfriesWard_dumgal12-07.csv,plurality,strat_compromise
90,./data/scotland/dumgal12-ballots/AbbeyWard_dumgal12-06.csv,plurality,strat_compromise
91,./data/scotland/dumgal12-ballots/DeeWard_dumgal12-04.csv,plurality,strat_compromise
92,./data/scotland/e-lothian22/Ward5-HaddingtonandLammermuir_Ward5.csv,plurality,strat_compromise
93,./data/scotland/e-lothian22/Ward1-Musselburgh_Ward1.csv,plurality,strat_compromise
94,./data/scotland/e-lothian22/Ward3-TranentWallyfordandMacmerry_Ward3.csv,plurality,strat_compromise
95,./data/scotland/e-lothian22/Ward4-NorthBerwickCoastal_Ward4.csv,plurality,strat_compromise
96,./data/scotland/e-lothian22/Ward2-PrestonSetonandGosford_Ward2.csv,plurality,strat_compromise
97,./data/scotland/s-ayrshire12-ballots/Ward3-AyrNorth_s-ayrshire12-03.csv,plurality,strat_compromise
98,./data/scotland/s-ayrshire12-ballots/Ward4-AyrEast_s-ayrshire12-04.csv,plurality,strat_compromise
99,./data/scotland/s-ayrshire12-ballots/Ward1-Troon_s-ayrshire12-01.csv,plurality,strat_compromise
100,./data/scotland/s-ayrshire12-ballots/Ward6-Kyle_s-ayrshire12-06.csv,plurality,strat_compromise
101,./data/scotland/s-ayrshire12-ballots/Ward7-MayboleNorthCarrickandCoylton_s-ayrshire12-07.csv,plurality,strat_compromise
102,./data/scotland/shetland12-ballots/NorthIsles_shetland12-01.csv,plurality,strat_compromise
103,./data/scotland/shetland12-ballots/ShetlandWest_shetland12-03.csv,plurality,strat_compromise
104,./data/scotland/shetland12-ballots/ShetlandCentral_shetland12-04.csv,plurality,strat_compromise
105,./data/scotland/shetland12-ballots/ShetlandNorth_shetland12-02.csv,plurality,strat_compromise
