voterId,rank1,rank2,rank3,rank4,numSeats,numCands
0,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
1,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
2,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
3,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
4,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
5,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
6,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
7,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
8,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
9,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
10,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
11,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
12,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
13,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
14,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
15,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
16,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
17,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
18,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
19,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
20,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
21,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
22,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
23,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
24,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
25,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
26,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
27,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
28,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
29,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
30,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
31,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
32,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
33,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
34,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
35,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
36,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
37,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
38,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
39,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
40,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
41,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
42,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
43,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
44,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
45,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
46,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
47,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
48,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
49,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
50,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
51,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
52,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
53,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
54,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
55,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
56,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
57,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
58,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
59,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
60,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
61,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
62,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
63,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
64,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
65,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
66,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
67,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
68,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
69,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
70,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
71,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
72,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
73,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
74,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
75,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
76,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
77,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
78,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
79,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
80,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
81,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
82,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
83,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
84,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
85,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
86,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
87,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
88,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
89,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
90,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
91,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
92,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
93,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
94,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
95,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
96,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
97,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
98,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
99,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
100,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
101,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
102,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
103,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
104,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
105,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
106,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
107,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
108,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
109,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
110,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
111,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
112,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
113,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
114,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
115,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
116,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
117,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
118,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
119,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
120,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
121,David VIRGO (Con),Derek MILLIGAN (Lab),skipped,skipped,3,4
