voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,numSeats,numCands
0,(LD) David GREEN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
1,(LD) David GREEN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
2,(LD) David GREEN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
3,(LD) David GREEN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
4,(LD) David GREEN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
5,(LD) David GREEN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
6,(LD) David GREEN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
7,(LD) David GREEN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
8,(LD) David GREEN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
9,(LD) David GREEN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
10,(LD) David GREEN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
11,(LD) David GREEN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
12,(LD) David GREEN,(SNP) Jim NOBLE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
13,(LD) David GREEN,(SNP) Jim NOBLE,(Lab) Ramsay MILNE,skipped,skipped,skipped,skipped,skipped,skipped,,9
14,(LD) David GREEN,(SNP) Jim NOBLE,(Lab) Ramsay MILNE,skipped,skipped,skipped,skipped,skipped,skipped,,9
15,(LD) David GREEN,(SNP) Jim NOBLE,(NF) Mike PHILLIPS,skipped,skipped,skipped,skipped,skipped,skipped,,9
16,(LD) David GREEN,(SNP) Jim NOBLE,(SNP) Mike PARK,skipped,skipped,skipped,skipped,skipped,skipped,,9
17,(LD) David GREEN,(SNP) Jim NOBLE,(SNP) Mike PARK,skipped,skipped,skipped,skipped,skipped,skipped,,9
18,(LD) David GREEN,(NF) Mike PHILLIPS,(Lab) Ramsay MILNE,(Ind) Norman COLLIE,(Grn) Gina FORD,(Con) Daniel Stephen MCCROSKRIE,(Lab) Ross GRANT,skipped,skipped,,9
19,(LD) David GREEN,(SNP) Jim NOBLE,(NF) Mike PHILLIPS,(Grn) Gina FORD,skipped,skipped,skipped,skipped,skipped,,9
20,(LD) David GREEN,(Lab) Ross GRANT,(Grn) Gina FORD,(Ind) Norman COLLIE,(Con) Daniel Stephen MCCROSKRIE,(Lab) Ramsay MILNE,(NF) Mike PHILLIPS,skipped,skipped,,9
21,(LD) David GREEN,(SNP) Jim NOBLE,(SNP) Mike PARK,(Ind) Norman COLLIE,skipped,skipped,skipped,skipped,skipped,,9
