voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,numSeats,numCands
0,Philip BRAAT Glasgow (Lab),John Gerard CARSON Glasgow (Lab),Matthew James CLARK (LD),Carla ARRIGHI (Ind),Benn RAPSON (Ind),Christy MEARNS Re-elect your (Grn) Councillor,Angus MILLAR (SNP),Susan MCCOURT (Con),Eva BOLANDER (SNP),Nick THOMSON (Libtn),4,10
1,Angus MILLAR (SNP),Eva BOLANDER (SNP),Christy MEARNS Re-elect your (Grn) Councillor,Matthew James CLARK (LD),John Gerard CARSON Glasgow (Lab),Philip BRAAT Glasgow (Lab),Benn RAPSON (Ind),Susan MCCOURT (Con),Nick THOMSON (Libtn),Carla ARRIGHI (Ind),4,10
2,Christy MEARNS Re-elect your (Grn) Councillor,Philip BRAAT Glasgow (Lab),Eva BOLANDER (SNP),Angus MILLAR (SNP),John Gerard CARSON Glasgow (Lab),Matthew James CLARK (LD),skipped,skipped,skipped,skipped,4,10
3,Christy MEARNS Re-elect your (Grn) Councillor,Philip BRAAT Glasgow (Lab),Eva BOLANDER (SNP),Angus MILLAR (SNP),John Gerard CARSON Glasgow (Lab),Matthew James CLARK (LD),skipped,skipped,skipped,skipped,4,10
4,Philip BRAAT Glasgow (Lab),Angus MILLAR (SNP),Eva BOLANDER (SNP),John Gerard CARSON Glasgow (Lab),Christy MEARNS Re-elect your (Grn) Councillor,Matthew James CLARK (LD),Nick THOMSON (Libtn),skipped,skipped,skipped,4,10
5,John Gerard CARSON Glasgow (Lab),Angus MILLAR (SNP),Eva BOLANDER (SNP),Christy MEARNS Re-elect your (Grn) Councillor,skipped,skipped,skipped,skipped,skipped,skipped,4,10
6,Eva BOLANDER (SNP),Angus MILLAR (SNP),Christy MEARNS Re-elect your (Grn) Councillor,Benn RAPSON (Ind),Carla ARRIGHI (Ind),skipped,skipped,skipped,skipped,skipped,4,10
7,Eva BOLANDER (SNP),Christy MEARNS Re-elect your (Grn) Councillor,Angus MILLAR (SNP),Philip BRAAT Glasgow (Lab),John Gerard CARSON Glasgow (Lab),Benn RAPSON (Ind),Nick THOMSON (Libtn),Matthew James CLARK (LD),Susan MCCOURT (Con),Carla ARRIGHI (Ind),4,10
8,Christy MEARNS Re-elect your (Grn) Councillor,Angus MILLAR (SNP),Eva BOLANDER (SNP),Matthew James CLARK (LD),Philip BRAAT Glasgow (Lab),John Gerard CARSON Glasgow (Lab),Nick THOMSON (Libtn),Benn RAPSON (Ind),Carla ARRIGHI (Ind),Susan MCCOURT (Con),4,10
9,Eva BOLANDER (SNP),Christy MEARNS Re-elect your (Grn) Councillor,Carla ARRIGHI (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
10,Philip BRAAT Glasgow (Lab),John Gerard CARSON Glasgow (Lab),Angus MILLAR (SNP),Eva BOLANDER (SNP),Benn RAPSON (Ind),skipped,skipped,skipped,skipped,skipped,4,10
11,Christy MEARNS Re-elect your (Grn) Councillor,Angus MILLAR (SNP),Eva BOLANDER (SNP),Carla ARRIGHI (Ind),Benn RAPSON (Ind),Nick THOMSON (Libtn),Matthew James CLARK (LD),Philip BRAAT Glasgow (Lab),John Gerard CARSON Glasgow (Lab),skipped,4,10
12,Philip BRAAT Glasgow (Lab),John Gerard CARSON Glasgow (Lab),Susan MCCOURT (Con),Matthew James CLARK (LD),Carla ARRIGHI (Ind),Benn RAPSON (Ind),skipped,skipped,skipped,skipped,4,10
13,Angus MILLAR (SNP),Eva BOLANDER (SNP),John Gerard CARSON Glasgow (Lab),Philip BRAAT Glasgow (Lab),Christy MEARNS Re-elect your (Grn) Councillor,skipped,skipped,skipped,skipped,skipped,4,10
14,Carla ARRIGHI (Ind),Benn RAPSON (Ind),Nick THOMSON (Libtn),Matthew James CLARK (LD),John Gerard CARSON Glasgow (Lab),Philip BRAAT Glasgow (Lab),Susan MCCOURT (Con),skipped,skipped,skipped,4,10
15,Matthew James CLARK (LD),Christy MEARNS Re-elect your (Grn) Councillor,John Gerard CARSON Glasgow (Lab),Philip BRAAT Glasgow (Lab),Benn RAPSON (Ind),Nick THOMSON (Libtn),Carla ARRIGHI (Ind),Eva BOLANDER (SNP),Angus MILLAR (SNP),Susan MCCOURT (Con),4,10
16,Philip BRAAT Glasgow (Lab),John Gerard CARSON Glasgow (Lab),Angus MILLAR (SNP),Eva BOLANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,10
17,Philip BRAAT Glasgow (Lab),John Gerard CARSON Glasgow (Lab),Angus MILLAR (SNP),Eva BOLANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,10
18,Philip BRAAT Glasgow (Lab),John Gerard CARSON Glasgow (Lab),Angus MILLAR (SNP),Eva BOLANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,10
19,Philip BRAAT Glasgow (Lab),John Gerard CARSON Glasgow (Lab),Angus MILLAR (SNP),Eva BOLANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,10
20,Philip BRAAT Glasgow (Lab),John Gerard CARSON Glasgow (Lab),Angus MILLAR (SNP),Eva BOLANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,10
21,Philip BRAAT Glasgow (Lab),John Gerard CARSON Glasgow (Lab),Angus MILLAR (SNP),Eva BOLANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,10
22,Angus MILLAR (SNP),Philip BRAAT Glasgow (Lab),Christy MEARNS Re-elect your (Grn) Councillor,Eva BOLANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,10
23,Angus MILLAR (SNP),Philip BRAAT Glasgow (Lab),Christy MEARNS Re-elect your (Grn) Councillor,Eva BOLANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,10
24,Angus MILLAR (SNP),Eva BOLANDER (SNP),John Gerard CARSON Glasgow (Lab),Philip BRAAT Glasgow (Lab),Christy MEARNS Re-elect your (Grn) Councillor,Matthew James CLARK (LD),skipped,skipped,skipped,skipped,4,10
25,Angus MILLAR (SNP),Eva BOLANDER (SNP),John Gerard CARSON Glasgow (Lab),Philip BRAAT Glasgow (Lab),Christy MEARNS Re-elect your (Grn) Councillor,Matthew James CLARK (LD),skipped,skipped,skipped,skipped,4,10
26,Carla ARRIGHI (Ind),Christy MEARNS Re-elect your (Grn) Councillor,Eva BOLANDER (SNP),Angus MILLAR (SNP),Benn RAPSON (Ind),Philip BRAAT Glasgow (Lab),John Gerard CARSON Glasgow (Lab),skipped,skipped,skipped,4,10
27,Philip BRAAT Glasgow (Lab),Christy MEARNS Re-elect your (Grn) Councillor,John Gerard CARSON Glasgow (Lab),Matthew James CLARK (LD),Angus MILLAR (SNP),Eva BOLANDER (SNP),skipped,skipped,skipped,skipped,4,10
28,Philip BRAAT Glasgow (Lab),John Gerard CARSON Glasgow (Lab),Matthew James CLARK (LD),Eva BOLANDER (SNP),Christy MEARNS Re-elect your (Grn) Councillor,Angus MILLAR (SNP),Nick THOMSON (Libtn),Carla ARRIGHI (Ind),Susan MCCOURT (Con),Benn RAPSON (Ind),4,10
29,Eva BOLANDER (SNP),Christy MEARNS Re-elect your (Grn) Councillor,Matthew James CLARK (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
30,Benn RAPSON (Ind),Angus MILLAR (SNP),Christy MEARNS Re-elect your (Grn) Councillor,Eva BOLANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,10
31,Eva BOLANDER (SNP),John Gerard CARSON Glasgow (Lab),Christy MEARNS Re-elect your (Grn) Councillor,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
32,Eva BOLANDER (SNP),John Gerard CARSON Glasgow (Lab),Christy MEARNS Re-elect your (Grn) Councillor,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
33,Eva BOLANDER (SNP),John Gerard CARSON Glasgow (Lab),Christy MEARNS Re-elect your (Grn) Councillor,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
34,Eva BOLANDER (SNP),John Gerard CARSON Glasgow (Lab),Christy MEARNS Re-elect your (Grn) Councillor,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
35,Eva BOLANDER (SNP),John Gerard CARSON Glasgow (Lab),Christy MEARNS Re-elect your (Grn) Councillor,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
36,Angus MILLAR (SNP),Philip BRAAT Glasgow (Lab),Matthew James CLARK (LD),Eva BOLANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,10
37,Philip BRAAT Glasgow (Lab),John Gerard CARSON Glasgow (Lab),Christy MEARNS Re-elect your (Grn) Councillor,Angus MILLAR (SNP),Eva BOLANDER (SNP),Matthew James CLARK (LD),Nick THOMSON (Libtn),skipped,skipped,skipped,4,10
38,Christy MEARNS Re-elect your (Grn) Councillor,John Gerard CARSON Glasgow (Lab),Eva BOLANDER (SNP),Philip BRAAT Glasgow (Lab),Matthew James CLARK (LD),Susan MCCOURT (Con),skipped,skipped,skipped,skipped,4,10
39,Christy MEARNS Re-elect your (Grn) Councillor,Benn RAPSON (Ind),Angus MILLAR (SNP),Eva BOLANDER (SNP),Philip BRAAT Glasgow (Lab),John Gerard CARSON Glasgow (Lab),Matthew James CLARK (LD),Carla ARRIGHI (Ind),Nick THOMSON (Libtn),Susan MCCOURT (Con),4,10
40,Christy MEARNS Re-elect your (Grn) Councillor,Benn RAPSON (Ind),Angus MILLAR (SNP),Eva BOLANDER (SNP),Philip BRAAT Glasgow (Lab),John Gerard CARSON Glasgow (Lab),Matthew James CLARK (LD),Carla ARRIGHI (Ind),Nick THOMSON (Libtn),Susan MCCOURT (Con),4,10
41,Susan MCCOURT (Con),Carla ARRIGHI (Ind),Nick THOMSON (Libtn),Benn RAPSON (Ind),Matthew James CLARK (LD),Eva BOLANDER (SNP),Philip BRAAT Glasgow (Lab),John Gerard CARSON Glasgow (Lab),Christy MEARNS Re-elect your (Grn) Councillor,Angus MILLAR (SNP),4,10
42,Philip BRAAT Glasgow (Lab),John Gerard CARSON Glasgow (Lab),Susan MCCOURT (Con),Matthew James CLARK (LD),Benn RAPSON (Ind),Nick THOMSON (Libtn),Angus MILLAR (SNP),Christy MEARNS Re-elect your (Grn) Councillor,Eva BOLANDER (SNP),skipped,4,10
43,John Gerard CARSON Glasgow (Lab),Philip BRAAT Glasgow (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
44,John Gerard CARSON Glasgow (Lab),Philip BRAAT Glasgow (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
45,John Gerard CARSON Glasgow (Lab),Philip BRAAT Glasgow (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
46,John Gerard CARSON Glasgow (Lab),Philip BRAAT Glasgow (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
47,John Gerard CARSON Glasgow (Lab),Philip BRAAT Glasgow (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
48,John Gerard CARSON Glasgow (Lab),Philip BRAAT Glasgow (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
49,John Gerard CARSON Glasgow (Lab),Philip BRAAT Glasgow (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
