ballotID,ward,rank1,rank2,rank3,rank4,numSeats,numCands
420,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
544,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
583,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
639,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
644,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
736,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
737,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
758,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
828,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
841,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
893,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
896,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
935,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
1026,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
1035,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
1036,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
1130,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
1131,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
1205,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
1220,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
1244,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
1273,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
1292,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
1300,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
1307,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
1339,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
1425,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
1436,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
1467,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
1579,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
1613,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
1631,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
1697,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
1800,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
1835,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
1859,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
1868,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
1885,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
2027,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
2037,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
2090,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
2114,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
2174,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
2185,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
2218,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
2272,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
2359,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
2375,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
2434,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
2438,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
2536,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
2542,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
2630,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
2712,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
2821,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
2870,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
2900,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
2990,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
3004,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
3074,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
3158,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
3226,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
3303,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
3359,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
3560,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
3735,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
3756,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
3775,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
3776,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
3807,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
3808,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
3831,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
3902,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
3903,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
3934,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
4030,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
4037,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
4044,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
4128,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
4156,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
4172,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
4203,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
4238,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
4246,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
4247,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
4380,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
4577,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
4582,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
4643,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
4893,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
4947,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5023,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5094,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5096,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5112,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5151,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5199,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5215,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5298,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5310,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5321,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5322,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5352,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5354,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5419,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5590,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5598,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5608,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5625,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5658,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5681,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5682,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5684,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5689,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5697,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5743,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5744,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5753,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5757,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5778,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5827,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5867,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5875,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5894,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5914,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
5929,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
6019,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
6033,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
6067,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
6075,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
6092,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
6096,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
6098,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
6125,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
6139,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
6182,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
6184,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
6206,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
6326,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
6392,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,1,4
3394,100,Elizabeth Wallace,Shana Fulcher,skipped,skipped,1,4
6273,100,Elizabeth Wallace,Shana Fulcher,skipped,skipped,1,4
2,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
41,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
78,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
113,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
166,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
169,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
223,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
243,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
722,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
741,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
836,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
849,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
945,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
985,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
1068,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
1123,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
1232,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
1245,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
1246,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
1260,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
1266,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
1337,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
1520,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
1524,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
1696,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
1894,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
1920,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
1921,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
1966,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
2057,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
2138,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
2178,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
2299,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
2544,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
2746,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
2803,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
3198,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
3617,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
3643,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
3729,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
3858,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
3899,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
3901,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
4038,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
4129,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
4157,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
4539,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
4556,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
4639,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
4640,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
4887,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
4986,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
5202,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
5294,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
5318,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
5361,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
5394,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
5454,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
5503,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
5517,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
5519,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
5558,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
5853,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
5912,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
5969,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
6013,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
6014,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
6034,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
6062,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
6121,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
6144,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
6177,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
6195,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
6279,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
6351,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
6384,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
6430,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
6442,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,1,4
1955,100,Shana Fulcher,writein,Elizabeth Wallace,skipped,1,4
5637,100,Shana Fulcher,writein,Elizabeth Wallace,skipped,1,4
142,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
155,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
168,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
184,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
271,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
280,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
294,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
317,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
332,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
383,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
408,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
409,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
410,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
422,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
434,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
453,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
485,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
495,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
501,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
584,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
673,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
808,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
811,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
812,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
813,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
833,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
843,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
926,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
934,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1054,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1076,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1110,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1111,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1125,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1133,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1134,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1196,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1229,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1234,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1241,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1243,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1263,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1282,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1323,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1378,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1398,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1408,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1506,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1534,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1536,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1545,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1567,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1586,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1607,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1634,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1713,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1729,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1773,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1796,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1837,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1866,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1876,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1891,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1908,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1924,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1925,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1944,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1970,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
1988,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
2054,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
2076,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
2097,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
2131,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
2136,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
2146,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
2226,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
2273,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
2357,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
2532,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
2653,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
2833,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
2862,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
2874,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
2980,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
3059,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
3090,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
3179,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,1,4
