26 1.0
1 1 9 23 17 19 20 14 24 8 25 18 22 26 0
1 1 9 26 14 8 22 17 23 20 24 18 19 25 0
1 1 17 26 23 14 19 0
1 1 22 26 8 0
1 1 24 14 26 17 9 20 23 22 19 8 18 25 0
7 1 26 0
1 1 26 17 0
1 1 26 20 19 17 23 14 0
1 2 9 21 8 22 25 24 23 14 26 19 18 20 0
1 2 9 21 26 19 24 18 22 14 20 23 25 8 0
1 2 14 22 18 20 8 21 9 24 19 25 26 23 0
1 2 18 19 26 20 9 14 21 8 23 25 24 22 0
1 2 19 24 23 20 9 14 21 26 25 22 8 18 0
1 2 19 26 9 24 8 20 21 22 14 23 25 18 0
1 2 20 23 26 14 19 25 9 22 8 21 24 18 0
1 2 22 14 26 20 19 18 8 23 24 21 25 9 0
1 2 26 14 23 19 21 0
1 2 26 18 21 24 25 9 22 19 23 14 8 20 0
1 2 26 19 23 21 14 0
1 2 26 21 0
1 3 9 21 19 18 24 20 26 25 8 17 22 23 0
1 3 17 21 0
1 3 18 19 26 22 20 25 8 17 9 21 24 23 0
1 3 18 22 17 9 23 8 25 19 20 24 21 26 0
1 3 20 26 22 17 8 19 25 21 24 9 18 23 0
1 3 21 9 22 25 20 26 17 19 8 24 23 18 0
1 3 25 8 26 21 9 20 17 18 19 22 24 23 0
1 3 25 9 24 21 20 19 8 17 18 22 23 26 0
1 3 25 22 23 8 20 26 18 19 9 17 21 24 0
1 3 25 24 26 19 23 20 17 9 21 8 22 18 0
1 3 26 9 20 18 23 25 22 17 24 21 8 19 0
1 3 26 17 21 0
1 3 26 19 17 21 0
1 3 26 19 23 17 21 0
1 3 26 21 17 0
1 3 26 23 17 19 21 0
1 4 8 17 20 25 24 14 23 22 21 9 18 26 0
1 4 8 25 14 20 24 21 23 17 26 9 0
1 4 9 8 21 20 18 26 14 17 24 23 22 25 0
1 4 9 17 20 23 26 8 25 14 18 21 24 22 0
1 4 9 18 24 22 25 23 8 14 21 17 26 20 0
1 4 9 20 23 8 26 22 18 21 24 17 25 14 0
1 4 9 20 23 17 26 18 21 8 14 25 24 22 0
1 4 9 21 18 20 17 25 14 24 26 8 23 22 0
1 4 9 25 21 26 18 8 22 17 14 23 24 20 0
1 4 18 8 22 21 25 14 20 24 17 9 23 26 0
1 4 18 8 23 21 22 17 14 9 24 25 20 26 0
1 4 18 23 25 17 20 22 8 14 21 9 24 26 0
1 4 18 24 26 22 8 20 14 9 23 25 21 17 0
1 4 22 8 26 20 18 25 23 17 14 21 9 0
1 4 22 14 26 17 21 0
1 4 22 20 9 21 24 14 8 23 17 18 25 0
1 4 23 24 8 25 20 22 18 26 17 9 14 21 0
1 4 24 9 26 20 22 8 18 17 14 21 25 23 0
1 4 24 17 26 14 21 0
1 4 24 18 22 20 26 21 25 23 9 8 0
1 4 24 26 17 23 22 14 25 18 8 20 21 9 0
1 4 26 17 14 21 9 25 0
1 4 26 17 21 14 0
1 4 26 21 14 17 0
1 4 26 21 14 23 17 0
1 4 26 21 17 14 0
2 4 26 23 17 14 21 0
1 5 8 17 21 18 19 22 20 24 25 14 26 9 0
1 5 9 20 19 24 22 25 21 17 8 14 26 18 0
1 5 17 21 9 20 18 24 19 25 26 14 8 22 0
1 5 18 22 24 19 26 20 17 14 21 9 0
1 5 18 24 17 14 22 8 20 19 9 21 26 25 0
1 5 19 14 17 21 0
1 5 19 14 25 20 18 9 24 21 8 17 26 22 0
1 5 19 17 21 14 0
1 5 19 20 25 14 21 26 0
1 5 19 21 24 25 26 17 9 8 14 18 20 22 0
1 5 19 22 14 26 20 25 18 17 21 8 24 9 0
1 5 19 25 26 8 22 9 18 17 14 21 20 24 0
1 5 20 8 17 19 24 18 9 25 21 22 26 14 0
1 5 20 24 18 21 22 19 26 17 8 9 25 14 0
1 5 21 14 17 0
1 5 22 25 8 26 18 24 19 21 14 17 20 9 0
1 5 24 20 9 22 25 18 8 14 19 17 21 26 0
1 5 25 20 26 19 21 14 17 0
1 5 26 19 17 21 14 0
1 5 26 20 14 21 17 19 0
1 5 26 24 8 21 18 17 25 9 19 14 20 22 0
1 6 8 19 26 14 22 9 17 21 24 23 25 18 0
1 6 18 8 25 24 22 17 26 9 21 14 19 23 0
1 6 18 25 22 23 17 24 14 26 8 21 19 9 0
1 6 18 26 9 19 23 14 21 17 0
1 6 22 25 19 17 18 9 21 24 23 8 26 14 0
1 6 25 19 9 14 18 17 26 24 8 21 23 22 0
1 6 26 9 14 22 18 17 8 23 25 21 19 24 0
1 6 26 9 17 23 14 8 19 21 24 25 22 18 0
1 6 26 14 19 17 21 23 0
1 6 26 17 25 22 24 21 19 23 14 8 9 18 0
1 6 26 18 21 8 22 19 9 17 25 24 23 14 0
1 6 26 21 14 19 9 8 24 17 18 23 25 22 0
1 7 8 19 26 21 23 22 20 9 14 24 18 17 0
1 7 8 20 26 24 18 19 17 22 23 21 9 14 0
1 7 14 9 21 19 22 23 20 24 18 8 17 26 0
1 7 14 26 18 22 20 24 17 19 8 9 23 21 0
