14 1.0
1 1 14 2 0
2 2 1 0
1 2 4 14 6 5 3 1 7 8 0
1 2 11 9 7 8 1 5 12 13 10 6 4 3 14 0
1 3 2 1 14 5 12 11 13 4 0
1 3 2 4 14 1 0
1 3 2 14 1 0
1 3 4 14 2 1 0
1 3 14 1 2 0
1 4 6 9 10 2 14 3 8 13 5 11 12 1 7 0
1 4 12 6 1 14 13 11 5 9 2 10 7 3 0
1 4 14 1 3 5 2 0
1 7 6 1 10 8 13 9 2 4 11 5 14 3 12 0
1 7 14 4 1 3 5 8 2 6 0
1 8 5 9 10 12 1 4 3 13 2 6 11 7 14 0
1 8 7 4 3 6 1 0
1 9 1 14 13 2 3 0
1 10 6 3 11 1 7 14 2 0
1 11 6 1 3 2 4 5 0
1 13 8 14 10 6 7 3 5 12 2 11 4 1 9 0
1 13 14 1 4 9 7 12 8 3 2 6 10 5 11 0
2 14 1 0
2 14 1 2 3 0
2 14 1 3 2 0
1 14 2 1 3 0
1 14 2 3 1 0
1 14 3 1 2 0
1 14 3 2 1 0
1 14 3 4 2 1 5 0
1 14 3 4 5 1 2 0
1 14 4 2 1 3 0
1 14 4 3 2 1 0
1 14 5 1 8 2 4 6 3 0
1 14 7 10 1 2 3 6 8 9 4 5 0
1 14 9 8 6 3 4 7 1 5 2 0
0
1.0
2.0
3.0
4.0
5.0
6.0
7.0
8.0
9.0
10.0
11.0
12.0
13.0
14.0
