12 1.0
1 2 3 6 1 11 8 0
2 2 4 6 1 9 8 0
1 2 4 7 9 1 12 0
1 2 5 3 11 8 12 0
1 2 5 4 12 9 8 0
1 2 5 6 9 11 8 0
1 2 6 3 1 11 0
1 2 6 5 0
1 2 6 7 11 9 1 0
1 2 7 4 1 9 12 0
1 2 7 6 1 11 9 0
2 3 2 4 1 8 12 0
1 3 2 6 1 8 11 0
1 3 4 6 1 8 10 0
1 3 4 6 1 10 0
1 3 4 6 10 8 1 0
1 3 4 7 10 1 12 0
1 3 6 2 1 11 8 0
1 3 7 4 12 1 10 0
1 4 2 6 1 8 9 0
1 4 3 5 12 0
1 4 3 6 1 10 8 0
1 4 6 2 1 8 9 0
1 5 2 4 8 12 9 0
1 5 2 6 8 9 11 0
1 5 2 6 9 8 11 0
1 5 2 6 11 8 9 0
1 5 2 7 9 12 11 0
1 5 3 7 10 12 11 0
1 5 4 7 10 9 12 0
1 5 6 3 10 8 11 0
1 5 7 3 11 12 10 0
1 6 2 3 1 8 11 0
1 6 2 3 11 1 8 0
1 6 4 5 8 0
1 7 3 2 1 11 12 0
1 7 3 4 1 12 0
1 7 3 6 1 10 11 0
0
1
2
3
4
1
6
5
5
3
2
4
6
