21 1.0
1 1 21 12 16 4 13 20 3 10 18 17 15 19 0
1 2 16 12 10 3 18 21 4 20 14 0
1 2 16 18 10 4 20 14 19 17 12 21 3 13 0
1 2 18 3 16 19 14 10 4 21 12 13 17 20 0
1 5 12 3 16 19 15 14 17 10 21 18 20 0
1 5 12 14 16 21 19 18 4 20 10 17 15 3 0
1 5 12 15 16 19 20 4 3 21 10 14 18 0
1 5 14 19 16 20 17 4 10 21 12 15 3 18 0
1 5 15 18 12 21 3 10 17 20 16 19 14 0
1 6 10 18 16 21 13 12 17 3 14 4 20 15 0
1 6 14 3 12 17 15 16 21 13 10 20 4 18 0
1 6 14 10 12 21 4 13 3 15 16 17 18 20 0
1 6 14 15 16 4 18 10 17 20 12 21 3 13 0
1 6 15 14 12 17 20 16 21 3 10 4 13 18 0
1 6 15 18 13 17 10 16 4 21 12 14 20 3 0
1 6 16 18 15 21 10 14 17 4 3 13 20 12 0
1 6 18 21 12 4 15 16 17 3 10 13 20 14 0
1 7 12 15 10 17 13 18 21 20 16 3 19 14 0
1 7 14 15 12 21 13 10 17 18 16 19 3 20 0
1 7 14 20 12 3 17 13 19 10 16 21 18 15 0
1 7 15 3 16 17 19 10 20 13 12 21 18 14 0
1 7 18 15 10 21 19 20 17 14 16 3 13 12 0
1 8 10 13 16 17 3 4 21 14 12 19 18 15 0
2 9 0
1 9 3 12 14 20 15 17 10 16 19 4 13 0
1 9 3 13 18 4 15 12 20 19 16 17 14 10 0
1 9 10 3 16 17 4 18 13 20 12 19 15 14 0
1 9 10 13 12 3 15 18 20 19 16 4 17 14 0
1 9 10 13 12 19 15 18 17 20 16 4 3 14 0
1 9 10 14 16 19 4 17 3 18 12 20 13 15 0
1 9 10 14 16 19 13 18 17 3 12 4 20 15 0
1 9 10 15 12 3 19 13 4 20 16 17 14 18 0
1 9 10 15 16 19 20 12 4 3 14 17 13 18 0
1 9 10 18 12 17 13 15 4 20 16 19 3 14 0
1 9 10 19 12 4 15 18 13 20 16 17 3 14 0
1 9 10 20 16 13 3 15 12 18 14 0
1 9 10 20 16 17 13 14 4 15 12 19 3 18 0
1 9 12 10 16 18 14 0
1 9 12 13 16 20 18 10 4 19 15 17 3 14 0
1 9 12 20 15 13 17 10 19 3 16 4 18 14 0
1 9 13 19 12 15 10 20 18 14 16 17 4 3 0
1 9 14 3 16 19 20 10 4 15 13 18 17 12 0
1 9 14 4 12 15 19 3 20 10 16 17 18 13 0
1 9 14 10 16 3 13 18 17 15 12 4 20 19 0
1 9 14 15 12 18 3 4 20 16 17 10 0
1 9 14 18 16 4 3 10 19 20 12 17 13 15 0
1 9 14 19 16 4 13 15 20 18 10 12 3 0
1 9 14 20 16 17 19 12 4 18 10 13 15 3 0
1 9 15 14 3 19 10 4 17 12 16 18 13 20 0
1 9 16 0
1 9 16 3 12 17 19 15 14 4 13 18 10 20 0
1 9 16 3 20 19 14 10 15 17 12 4 13 18 0
1 9 16 12 0
1 9 16 17 10 15 4 14 3 13 12 20 19 18 0
1 9 16 20 13 10 19 0
1 9 18 10 19 4 3 16 17 12 14 15 20 0
1 9 18 13 16 17 12 14 4 3 10 19 20 15 0
1 9 18 20 12 13 17 19 3 10 16 4 14 15 0
1 9 18 20 16 3 14 10 13 19 12 17 4 15 0
1 9 19 15 12 18 10 17 14 16 4 0
1 9 20 14 12 4 3 18 19 13 16 17 10 15 0
1 11 3 10 14 19 4 13 15 16 12 21 18 20 0
1 11 10 12 19 21 13 18 4 14 16 15 20 3 0
1 11 10 15 16 19 4 13 20 14 12 21 3 18 0
1 11 10 18 15 19 14 16 4 13 12 21 3 20 0
1 11 10 21 16 4 18 12 3 19 15 13 20 14 0
1 11 12 15 20 4 19 16 13 21 10 3 18 14 0
1 11 12 18 14 21 3 16 4 13 10 19 20 15 0
1 11 12 20 16 21 3 10 4 19 14 13 18 15 0
1 11 14 10 12 21 3 15 19 18 16 4 13 20 0
1 11 15 4 16 13 20 3 21 10 12 19 18 14 0
1 11 15 10 16 4 3 20 13 19 12 21 14 18 0
1 11 15 12 16 4 13 3 20 10 18 21 14 19 0
1 11 16 21 12 18 20 14 15 13 10 4 19 3 0
1 11 19 10 12 4 15 13 21 14 16 3 18 20 0
0
4
6
8
11
9
10
11
7
13
3
12
2
9
4
6
1
12
5
10
7
13
