110 Unknown
1 3 110 2 5 4 1 0
1 3 110 14 6 19 8 7 13 16 12 17 1 10 15 20 4 11 2 5 9 0
1 5 110 14 17 18 16 20 21 8 2 10 9 1 7 6 19 3 4 15 13 11 12 0
1 7 110 12 24 20 21 10 17 22 23 9 19 11 4 5 1 6 14 18 8 2 3 13 16 25 15 0
1 10 86 90 3 103 64 63 32 18 83 61 35 53 93 91 56 47 17 19 70 51 50 59 13 69 31 88 71 52 66 81 45 36 110 74 76 33 60 5 107 97 57 79 68 38 12 44 72 75 41 100 27 1 55 105 77 39 95 14 9 49 2 54 8 109 84 22 106 87 62 85 29 48 89 102 101 34 30 92 94 108 98 82 73 80 11 46 15 37 6 58 42 67 23 43 28 78 96 4 104 26 7 21 99 20 25 65 16 40 24 0
1 13 110 17 3 23 14 26 16 5 4 15 6 7 9 24 25 22 1 18 21 8 2 19 11 20 12 0
1 15 110 3 27 32 31 33 40 37 41 18 26 6 28 8 35 36 17 1 34 10 42 11 13 2 14 39 23 29 25 16 19 9 22 24 7 21 12 38 20 4 30 5 0
1 20 101 81 2 44 86 108 31 36 91 79 69 78 84 103 59 35 38 28 70 9 65 62 14 98 29 90 11 37 92 54 71 56 110 83 6 49 67 77 64 5 57 88 3 16 53 95 58 47 97 46 68 60 43 80 17 30 26 24 45 10 63 22 40 87 8 75 48 42 100 25 39 85 96 94 33 21 106 82 93 105 104 109 50 18 55 7 61 76 72 51 99 1 52 27 73 74 15 41 32 12 19 102 34 4 107 23 89 13 0
1 22 1 110 2 3 4 0
1 22 110 8 9 35 33 29 36 3 23 30 13 34 31 1 2 25 17 18 6 20 5 21 12 14 32 16 24 26 38 28 15 11 19 7 37 10 27 4 0
1 109 5 3 1 108 2 4 0
1 110 1 0
1 110 1 2 0
1 110 1 3 2 5 4 0
1 110 1 3 4 2 0
1 110 1 6 3 0
1 110 2 4 3 1 0
1 110 2 4 6 3 5 9 8 7 1 0
1 110 2 5 4 1 0
1 110 2 5 6 3 4 1 0
1 110 2 6 3 7 1 8 5 4 0
1 110 2 8 3 7 11 9 13 4 6 12 1 0
1 110 3 1 2 0
1 110 3 4 2 1 0
1 110 3 13 16 2 9 17 14 1 12 15 8 4 5 7 10 11 6 0
1 110 4 2 3 1 5 0
1 110 4 2 3 7 5 1 0
1 110 4 6 7 9 8 5 2 1 3 0
1 110 4 7 10 12 2 9 1 11 3 13 8 14 6 0
1 110 5 2 7 9 6 3 4 1 0
1 110 6 1 2 7 8 3 9 4 10 0
1 110 6 5 7 3 10 12 11 9 8 1 4 2 0
1 110 6 9 10 5 4 7 3 2 1 0
1 110 9 6 7 10 1 3 5 4 8 2 0
1 110 16 14 5 2 13 1 10 4 12 3 9 7 11 15 6 8 0
1 110 24 26 14 25 9 13 91 21 19 20 7 27 1 101 4 23 8 3 95 22 102 100 2 80 92 18 5 6 99 90 17 15 16 0
0
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
39
40
41
42
43
44
45
46
47
48
49
50
51
52
53
54
55
56
57
58
59
60
61
62
63
64
65
66
67
68
69
70
71
72
73
74
75
76
77
78
79
80
81
82
83
84
85
86
87
88
89
90
91
92
93
94
95
96
97
98
99
100
101
102
103
104
105
106
107
108
109
110
