10 1.0
1 2 1 7 8 0
1 2 1 7 10 8 0
3 2 1 10 7 8 0
1 2 1 10 8 7 0
1 2 7 10 1 8 0
1 2 8 7 1 10 0
1 2 8 7 10 1 0
1 2 10 8 1 0
1 2 10 8 7 1 0
1 3 7 8 10 0
1 3 7 10 9 0
1 3 8 7 0
1 3 8 7 9 10 0
1 3 8 7 10 0
1 3 8 10 9 0
1 3 9 8 10 7 0
1 3 9 10 7 8 0
1 3 10 8 7 9 0
2 4 1 7 10 9 0
1 4 9 7 1 10 0
1 5 1 7 9 8 0
1 5 1 8 7 9 0
1 5 1 8 9 7 0
1 5 8 7 1 9 0
2 5 8 9 7 1 0
1 6 0
1 6 1 9 10 8 0
1 6 10 8 9 1 0
0
1
2
1
3
4
5
5
3
2
4
