10 1.0
2 2 3 1 7 10 0
1 2 3 10 1 7 0
1 2 3 10 7 1 0
1 2 4 7 8 10 0
2 2 4 8 7 10 0
1 2 5 1 7 8 0
2 2 5 7 1 8 0
1 2 5 8 7 1 0
1 2 6 1 0
1 2 6 1 8 10 0
2 3 2 1 10 7 0
2 3 4 7 10 9 0
1 3 4 9 7 0
1 3 4 9 7 10 0
1 3 4 10 7 9 0
1 3 5 7 1 9 0
1 3 6 10 1 9 0
1 4 2 8 7 10 0
1 4 3 9 10 7 0
1 4 5 7 8 9 0
1 4 5 9 7 8 0
1 4 6 9 10 8 0
4 5 2 1 7 8 0
1 5 2 7 1 0
1 5 2 8 1 7 0
1 5 2 8 7 1 0
1 5 3 1 7 9 0
1 5 4 8 7 9 0
2 5 4 9 7 8 0
1 5 6 9 1 8 0
1 6 2 1 8 10 0
1 6 3 9 1 10 0
1 6 3 9 10 1 0
1 6 4 0
1 6 4 8 9 0
1 6 4 8 10 9 0
2 6 4 9 0
0
1
2
3
1
4
5
5
3
2
4
