10 1.0
1 1 7 9 0
1 1 8 7 9 10 0
1 1 10 8 9 7 0
1 3 2 9 10 7 0
1 3 2 10 9 7 0
1 3 7 2 10 9 0
1 3 7 9 2 0
1 3 7 10 9 2 0
1 3 9 7 10 2 0
2 3 9 10 2 7 0
2 3 10 2 9 7 0
7 3 10 7 9 2 0
2 3 10 9 7 2 0
2 4 2 7 9 8 0
1 4 2 9 7 0
1 4 7 2 8 9 0
1 4 7 8 2 9 0
2 4 7 8 9 2 0
1 4 7 9 8 2 0
6 4 8 7 9 2 0
2 4 9 2 8 7 0
3 4 9 7 8 2 0
1 4 9 8 7 2 0
1 5 2 7 8 10 0
1 5 2 10 8 7 0
2 5 7 8 2 0
1 5 8 7 2 10 0
1 5 8 7 10 2 0
4 5 10 7 8 2 0
1 5 10 8 2 7 0
2 6 0
1 6 2 8 9 0
1 6 2 10 9 8 0
1 6 8 2 9 0
1 6 8 9 2 0
1 6 8 9 10 2 0
1 6 8 10 2 9 0
4 6 8 10 9 2 0
1 6 9 2 0
1 6 9 8 10 2 0
1 6 9 10 8 2 0
6 6 10 8 9 2 0
6 6 10 9 8 2 0
0
1
1
3
4
2
5
5
3
2
4
