12 1.0
2 2 3 8 1 12 11 0
1 2 4 9 1 8 12 0
1 2 5 1 12 9 11 0
1 3 2 11 8 1 12 0
1 3 6 8 10 1 11 0
1 3 6 11 8 1 10 0
1 3 7 12 10 11 8 0
1 4 2 9 1 8 12 0
1 4 2 9 12 8 1 0
1 4 5 12 1 10 9 0
1 5 2 12 1 11 9 0
1 5 3 11 1 12 10 0
2 5 4 9 1 12 10 0
3 5 4 12 1 9 10 0
1 6 2 1 0
1 6 2 8 1 9 11 0
1 6 2 8 1 11 9 0
1 6 3 8 1 11 10 0
1 6 3 10 1 8 11 0
1 6 3 11 1 8 10 0
1 6 3 11 1 10 0
1 6 4 1 8 9 10 0
2 6 4 8 1 9 10 0
1 6 4 8 1 10 9 0
1 6 5 9 10 11 1 0
1 6 5 11 1 9 10 0
1 6 7 0
1 6 7 8 10 11 9 0
1 6 7 10 0
1 7 2 8 11 9 12 0
1 7 3 10 8 12 11 0
1 7 3 12 8 10 11 0
0
1
2
3
4
5
6
1
5
3
2
4
6
