16 1.0
1 1 4 2 5 3 0
1 1 4 3 7 12 13 14 10 16 6 11 15 8 2 5 9 0
1 1 15 4 12 14 16 7 6 13 3 8 5 9 2 10 11 0
1 2 7 10 4 3 9 13 12 14 8 15 5 16 6 11 1 0
1 2 8 1 16 15 12 13 7 11 9 4 5 6 14 3 10 0
1 2 9 10 4 8 3 6 14 16 15 7 13 5 11 1 12 0
1 2 10 3 4 12 16 11 6 13 9 5 8 15 7 1 14 0
1 2 11 7 5 1 16 6 9 13 3 10 12 15 4 8 14 0
1 2 12 3 15 5 9 11 13 14 10 4 7 16 1 8 6 0
1 2 13 3 4 10 7 6 5 8 11 16 14 15 1 9 12 0
1 2 14 1 16 13 7 12 3 6 4 11 8 10 15 9 0
1 3 10 1 14 7 15 12 8 13 6 5 4 16 9 2 11 0
1 4 12 2 11 10 9 14 13 16 5 3 7 15 1 6 8 0
1 4 15 1 14 2 16 3 11 5 10 8 13 6 12 9 7 0
1 4 16 2 7 5 15 6 12 11 10 13 9 3 8 1 14 0
1 5 4 8 16 6 3 14 9 13 11 7 10 15 1 2 12 0
1 5 8 1 10 7 15 9 12 13 6 4 2 16 3 11 14 0
1 5 8 4 9 7 16 13 10 15 6 3 11 14 2 1 12 0
1 5 10 3 12 6 13 14 16 4 9 2 15 1 7 8 0
1 6 2 5 15 10 13 12 9 16 8 4 1 11 3 7 14 0
1 6 9 1 16 5 13 11 7 10 15 4 2 14 3 8 12 0
1 6 13 2 10 7 5 9 11 1 3 8 4 12 0
1 6 15 7 11 10 8 3 13 5 12 16 2 9 1 4 14 0
1 6 16 1 7 3 9 13 11 10 2 4 5 0
1 7 4 5 11 8 12 2 10 3 9 15 1 16 14 6 13 0
1 7 8 2 16 4 11 13 12 14 10 6 3 15 1 5 9 0
1 7 10 1 16 3 12 14 9 15 11 4 6 5 2 8 0
1 7 11 1 4 2 15 16 8 9 3 10 12 13 5 6 14 0
1 7 11 2 14 4 16 12 10 5 9 3 8 15 13 1 6 0
1 7 11 2 14 10 15 12 13 16 9 4 5 8 3 1 6 0
1 7 16 1 3 6 10 2 8 4 0
1 7 16 3 14 10 9 2 6 15 13 4 11 5 1 8 0
1 8 4 9 3 6 5 10 7 1 2 0
1 8 5 3 10 13 16 1 2 15 9 4 11 7 6 12 14 0
1 8 9 3 4 6 12 14 10 15 11 5 7 16 1 2 13 0
1 8 9 11 5 7 14 10 4 3 6 16 13 2 12 1 15 0
1 8 12 2 11 7 10 15 9 14 5 3 6 16 1 4 13 0
1 8 13 4 10 3 11 9 2 16 5 14 7 15 12 1 6 0
1 8 15 1 4 6 10 7 16 13 2 3 12 11 5 14 9 0
1 9 10 16 3 13 14 11 15 1 2 6 5 12 7 4 8 0
1 9 12 1 14 6 16 11 15 13 7 4 3 10 2 5 8 0
1 9 14 1 13 2 12 8 5 16 3 10 11 6 4 15 0
1 10 2 6 14 15 16 12 8 13 9 7 1 5 4 3 11 0
1 10 3 2 8 13 15 11 12 7 9 16 5 6 4 1 14 0
1 10 4 3 8 9 16 14 12 15 13 2 1 11 6 7 5 0
1 10 8 13 14 4 16 9 3 12 1 2 5 6 11 7 15 0
1 10 12 4 16 6 8 11 15 7 14 2 3 9 1 5 13 0
1 10 13 1 16 5 12 9 11 7 3 4 6 15 8 2 14 0
1 10 13 4 12 6 15 9 7 8 3 11 5 1 2 14 0
1 11 3 8 15 5 13 16 9 12 4 7 1 14 6 2 10 0
1 11 8 6 9 10 15 13 12 14 4 2 7 16 3 1 5 0
1 11 8 6 9 10 15 14 12 13 3 2 7 16 4 1 5 0
1 11 16 3 12 2 10 6 4 5 9 1 13 7 8 0
1 12 8 2 16 9 13 7 15 4 10 1 5 11 14 3 6 0
1 12 9 4 15 8 13 16 1 11 10 3 14 2 6 7 5 0
1 12 9 8 6 2 16 15 14 13 5 4 3 7 11 1 10 0
1 12 10 1 14 11 16 4 9 7 3 6 5 2 8 0
1 12 15 3 14 4 2 11 13 16 6 9 1 10 8 7 5 0
1 12 15 5 10 3 14 13 9 4 16 7 8 1 6 11 0
1 12 16 1 15 10 14 7 9 4 13 3 5 11 2 6 8 0
1 13 3 5 15 8 10 11 14 16 4 6 9 12 2 1 7 0
1 13 6 3 12 9 16 8 10 11 1 2 7 5 4 0
1 13 7 8 2 14 10 1 6 15 12 5 9 11 4 3 16 0
1 13 7 11 4 9 14 8 2 16 6 12 1 10 5 3 15 0
1 13 8 2 14 10 16 6 7 15 12 5 3 9 4 1 11 0
1 13 12 6 11 7 9 10 15 16 2 4 5 14 3 1 8 0
1 13 15 3 7 1 5 8 12 14 4 2 11 16 10 6 9 0
1 14 10 2 13 7 15 6 16 5 4 9 12 11 3 1 8 0
1 14 13 1 9 2 16 7 8 15 3 12 6 10 5 4 11 0
1 15 14 1 3 12 13 5 8 6 10 11 4 16 9 2 7 0
1 16 0
1 16 1 5 2 8 7 3 4 0
1 16 2 6 15 5 12 7 10 13 8 4 3 11 1 9 14 0
1 16 13 14 15 7 12 10 9 3 6 1 2 11 4 5 8 0
0
1.0
2.0
3.0
4.0
5.0
6.0
7.0
8.0
9.0
10.0
11.0
12.0
13.0
14.0
15.0
16.0
