61 1.0
2 15 28 32 0
1 15 28 32 1 0
1 15 28 32 45 4 46 2 0
1 15 60 33 55 22 25 51 48 28 32 39 43 27 0
1 18 51 1 57 3 41 30 20 61 39 28 47 44 43 37 26 42 19 35 38 52 46 55 48 36 25 50 53 11 0
1 18 51 10 15 56 31 57 48 17 50 44 43 28 46 55 20 58 9 35 26 45 60 40 52 47 38 25 39 42 22 0
1 18 57 8 28 1 39 20 58 32 44 40 50 45 52 41 38 12 25 43 46 30 47 53 36 26 37 0
1 18 58 22 50 3 44 55 27 12 57 26 25 15 40 31 51 43 21 59 42 36 39 53 46 41 47 20 60 30 32 0
1 20 28 19 32 2 60 30 18 27 47 58 6 59 15 55 51 42 36 44 52 45 0
1 20 28 32 2 15 18 30 41 42 46 0
1 25 44 32 28 2 46 45 15 0
1 27 8 28 35 6 15 39 60 10 46 58 45 44 55 18 48 9 0
1 27 24 25 2 44 60 6 48 45 18 55 58 50 30 15 41 32 0
1 27 28 19 1 43 55 32 51 39 38 26 30 3 22 57 31 20 50 53 52 0
1 27 31 7 49 29 48 30 3 28 42 36 5 6 45 58 44 26 2 0
1 27 40 24 47 1 36 51 49 23 43 48 42 39 41 30 54 56 44 37 45 31 18 46 25 58 52 26 21 0
1 27 60 32 28 51 13 52 57 56 29 15 55 46 0
1 28 1 2 32 0
1 28 1 32 15 0
1 28 3 1 32 46 4 39 0
1 28 6 40 32 56 60 41 42 45 15 30 21 33 44 18 51 50 46 39 26 0
1 28 7 55 2 40 31 34 15 47 61 32 27 39 60 58 0
1 28 8 30 32 9 15 46 7 45 25 44 48 58 2 0
1 28 9 55 5 30 39 8 44 32 35 50 45 25 15 18 29 0
1 28 12 30 6 3 43 15 32 39 18 26 44 13 0
1 28 15 32 45 39 0
1 28 19 1 10 44 25 46 37 54 32 55 45 18 43 29 0
1 28 20 11 26 1 44 6 39 45 32 10 25 46 48 41 42 13 0
1 28 23 51 11 52 50 1 53 44 26 57 25 40 43 41 10 61 45 47 46 38 48 42 36 18 39 22 0
28 28 32 0
21 28 32 1 0
1 28 32 1 8 46 42 30 58 45 44 18 25 41 39 0
1 28 32 1 10 58 42 46 25 45 41 44 18 39 0
1 28 32 1 29 0
1 28 32 1 35 30 44 60 45 46 39 51 0
3 28 32 1 39 0
1 28 32 1 39 44 46 45 0
1 28 32 1 39 45 44 0
1 28 32 1 45 0
1 28 32 1 45 46 25 39 44 0
1 28 32 1 46 39 44 45 0
1 28 32 1 55 45 44 39 29 0
1 28 32 1 60 3 30 0
1 28 32 2 8 25 45 30 7 44 15 41 46 0
1 28 32 2 15 0
1 28 32 2 15 25 44 46 45 0
1 28 32 2 15 44 45 0
1 28 32 2 45 46 44 49 25 18 15 42 0
1 28 32 2 60 31 45 18 42 44 46 15 25 0
1 28 32 4 39 15 0
1 28 32 7 15 14 30 25 39 41 44 33 47 40 42 60 46 51 45 48 11 0
1 28 32 7 18 47 30 45 15 44 46 39 0
1 28 32 8 39 45 25 46 15 44 0
10 28 32 15 0
1 28 32 15 2 0
2 28 32 15 39 0
1 28 32 15 39 45 0
1 28 32 15 60 0
1 28 32 25 39 5 41 15 42 45 58 44 18 30 0
1 28 32 26 1 25 45 18 30 46 47 44 39 42 41 58 48 0
1 28 32 29 31 53 43 55 50 57 37 1 0
1 28 32 39 1 0
1 28 32 39 15 0
1 28 32 39 44 1 46 45 0
1 28 32 39 44 15 0
1 28 32 44 46 1 45 0
1 28 32 45 15 39 0
1 28 32 45 27 0
1 28 32 46 16 37 27 47 15 53 48 44 18 60 25 41 42 50 39 33 0
1 28 32 46 25 45 44 39 15 18 0
1 28 32 49 2 15 46 45 25 44 0
1 28 32 57 23 49 48 10 47 38 18 46 45 42 26 25 41 40 44 58 36 30 16 0
1 28 32 60 45 44 2 1 0
1 28 33 1 29 57 20 32 30 60 27 0
1 28 33 60 1 31 27 41 52 30 51 55 57 58 32 0
1 28 34 60 19 44 32 55 20 52 58 40 61 39 45 53 38 42 15 0
1 28 35 55 6 13 45 31 34 32 15 44 40 25 60 0
1 28 42 32 1 39 45 4 25 18 46 0
