83 Unknown
1 48 75 63 50 24 53 38 45 31 5 20 51 74 9 15 33 13 77 56 18 73 22 4 1 78 83 7 10 64 6 47 69 25 41 42 26 32 8 81 66 12 3 80 36 28 59 58 27 70 43 61 39 21 71 40 44 49 57 34 14 67 29 16 52 46 2 68 11 19 17 30 35 60 82 0
1 53 4 29 54 82 41 16 10 48 57 30 37 1 25 77 32 36 19 67 34 2 22 75 52 65 83 58 59 55 5 69 61 60 63 17 11 31 68 8 73 47 43 81 44 51 24 78 21 12 33 70 13 6 76 3 38 28 64 35 9 45 56 14 27 80 50 46 49 79 42 62 39 74 66 72 15 71 40 23 18 7 20 26 0
1 74 56 47 83 65 6 60 17 26 75 79 9 46 50 14 23 34 13 80 53 62 30 21 18 33 5 38 44 71 39 25 29 68 42 49 76 67 82 78 3 63 32 37 11 40 58 48 2 22 59 10 15 54 69 61 20 19 24 73 36 43 52 16 70 51 41 4 12 1 27 45 7 35 64 28 8 81 57 31 72 0
4 83 1 0
3 83 1 2 0
1 83 1 2 3 0
3 83 1 2 4 3 5 0
1 83 1 2 5 4 3 0
2 83 1 3 2 0
1 83 1 3 6 4 9 10 8 5 7 2 0
1 83 1 6 5 4 2 3 0
2 83 2 1 0
1 83 2 1 3 0
1 83 2 1 3 4 6 7 8 5 0
1 83 3 1 2 4 6 5 0
1 83 3 1 4 2 0
1 83 4 1 3 2 5 0
1 83 5 1 3 2 4 0
1 83 5 1 4 2 3 0
1 83 5 3 1 0
1 83 5 4 1 2 3 0
1 83 5 4 2 3 1 0
1 83 5 14 1 12 0
1 83 6 1 7 4 5 3 2 0
1 83 6 5 1 8 9 4 7 2 3 0
1 83 6 12 7 8 5 10 1 2 9 4 13 11 3 0
1 83 7 3 4 1 2 5 10 6 0
1 83 7 6 3 2 5 4 1 0
1 83 7 9 10 2 1 8 4 3 6 5 0
1 83 9 18 16 10 3 4 11 5 2 12 1 20 8 17 13 7 14 15 0
1 83 29 7 14 12 3 6 8 18 21 1 11 22 13 16 10 15 30 5 20 9 17 4 2 19 0
0
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
39
40
41
42
43
44
45
46
47
48
49
50
51
52
53
54
55
56
57
58
59
60
61
62
63
64
65
66
67
68
69
70
71
72
73
74
75
76
77
78
79
80
81
82
83
