12 Unknown
1 2 3 0
1 2 3 8 9 11 12 0
1 2 3 8 9 12 0
1 2 3 11 9 0
1 2 3 11 9 12 8 0
1 2 3 12 0
1 2 7 8 12 10 11 0
1 2 7 12 8 10 11 0
1 3 2 12 8 11 9 0
1 3 2 12 11 9 0
1 3 4 8 9 12 1 0
1 3 4 12 9 1 0
1 3 5 12 11 1 9 0
1 4 2 10 8 12 9 0
1 4 3 9 8 1 12 0
2 4 3 12 9 8 1 0
1 4 5 9 12 1 10 0
1 4 7 1 8 12 10 0
1 4 7 1 12 10 8 0
1 4 7 8 10 1 0
1 5 2 12 9 10 0
1 5 4 1 10 12 0
1 5 6 10 9 1 0
1 5 7 12 11 1 10 0
2 6 2 0
1 6 2 8 10 9 0
1 6 2 11 9 10 8 0
1 6 3 9 1 11 0
1 6 7 10 1 0
1 7 3 1 8 11 12 0
1 7 3 1 11 12 8 0
2 7 3 8 11 1 12 0
1 7 3 8 11 12 1 0
1 7 4 10 8 1 12 0
1 7 6 10 1 0
0
1
1
2
4
5
6
3
5
3
2
4
6
