10 1.0
1 1 2 4 8 7 0
1 1 2 5 8 10 0
2 1 4 3 9 7 0
1 1 5 2 8 10 0
1 2 1 3 0
2 2 1 3 10 7 0
1 2 5 3 10 6 0
1 2 5 4 6 8 0
1 3 1 2 10 7 0
2 3 1 4 9 7 0
3 3 1 5 9 10 0
1 3 4 2 7 6 0
1 3 5 4 9 6 0
1 4 1 2 7 8 0
1 4 1 2 8 7 0
1 4 1 3 9 0
1 4 1 3 9 7 0
1 4 1 5 8 9 0
1 4 1 5 9 8 0
2 4 2 1 7 8 0
2 4 2 3 6 7 0
1 4 2 3 7 6 0
2 4 2 5 6 8 0
2 4 2 5 8 6 0
1 4 3 1 7 9 0
1 4 3 2 7 6 0
1 4 3 5 6 9 0
1 4 5 2 6 8 0
1 5 1 2 8 10 0
1 5 1 2 10 8 0
1 5 1 3 9 0
4 5 1 3 9 10 0
3 5 1 4 8 9 0
1 5 1 4 9 8 0
1 5 2 1 8 0
1 5 2 3 6 0
2 5 2 3 6 10 0
3 5 2 4 6 8 0
2 5 2 4 8 6 0
1 5 3 1 9 10 0
1 5 3 2 6 10 0
1 5 3 2 10 6 0
2 5 3 4 6 9 0
3 5 3 4 9 6 0
1 5 4 1 9 8 0
2 5 4 2 8 6 0
0
1
2
3
4
5
1
5
3
2
4
