20 1.0
46 1 0
1 1 7 12 13 19 0
1 1 7 12 18 19 13 20 15 14 0
1 1 7 12 20 19 16 15 13 18 14 0
1 1 7 13 19 12 15 0
1 1 7 13 20 14 16 18 15 0
1 1 7 14 13 15 12 0
1 1 7 14 19 20 13 15 12 16 18 0
1 1 7 14 20 19 13 18 12 16 15 0
1 1 7 16 19 13 12 18 20 15 0
1 1 7 16 19 13 18 20 15 12 0
1 1 7 16 19 18 13 15 20 14 12 0
1 1 7 18 13 16 19 12 15 14 20 0
1 1 7 18 14 12 16 15 13 0
1 1 7 18 16 14 12 15 19 20 0
1 1 7 18 20 16 13 12 14 15 19 0
1 1 7 19 13 18 12 15 0
1 1 7 19 14 18 12 15 20 16 0
1 1 7 19 14 18 20 13 16 12 0
1 1 7 19 20 16 12 18 0
1 1 7 19 20 16 13 12 14 15 18 0
1 1 7 20 14 12 15 16 18 13 0
1 1 7 20 14 16 12 15 18 19 13 0
1 1 7 20 14 18 13 16 12 19 15 0
1 1 7 20 19 14 12 16 13 15 18 0
1 1 7 20 19 14 13 18 12 16 15 0
1 1 12 7 14 13 15 16 19 18 0
1 1 12 7 14 13 15 19 0
1 1 12 7 14 15 13 20 18 19 16 0
1 1 12 7 14 16 13 18 15 19 20 0
1 1 12 7 14 16 13 20 15 19 18 0
1 1 12 7 14 16 13 20 18 19 15 0
1 1 12 7 14 16 18 13 20 15 0
1 1 12 7 14 16 20 15 18 19 13 0
1 1 12 7 14 18 13 20 16 19 15 0
1 1 12 7 14 19 13 15 18 16 20 0
1 1 12 7 14 19 13 16 15 20 18 0
1 1 12 7 14 19 13 16 18 20 15 0
2 1 12 7 14 19 13 18 16 20 15 0
1 1 12 7 14 19 13 18 20 15 16 0
1 1 12 7 14 19 13 20 15 18 16 0
1 1 12 7 14 19 15 13 16 20 18 0
1 1 12 7 14 19 15 16 13 20 18 0
1 1 12 7 14 19 15 18 13 16 20 0
1 1 12 7 14 19 20 15 13 18 16 0
4 1 12 7 14 20 13 15 16 19 18 0
3 1 12 7 14 20 13 15 18 19 16 0
1 1 12 7 14 20 13 16 15 19 18 0
1 1 12 7 14 20 13 16 18 19 0
3 1 12 7 14 20 13 16 18 19 15 0
1 1 12 7 14 20 15 16 13 19 18 0
1 1 12 7 14 20 18 13 16 19 15 0
1 1 12 7 14 20 18 16 15 19 13 0
1 1 12 7 16 13 15 18 20 0
1 1 12 7 16 13 18 20 14 15 0
1 1 12 7 16 14 15 18 13 19 20 0
1 1 12 7 16 14 19 13 15 20 18 0
1 1 12 7 16 19 13 15 18 14 20 0
1 1 12 7 16 19 13 20 18 14 15 0
1 1 12 7 16 19 18 14 13 15 0
1 1 12 7 16 20 13 15 18 0
1 1 12 7 18 19 13 20 16 0
1 1 12 7 19 13 0
1 1 12 7 19 13 18 15 20 16 0
1 1 12 7 19 13 18 16 20 15 0
1 1 12 7 19 13 20 18 16 15 0
1 1 12 7 19 14 13 16 15 20 18 0
4 1 12 7 19 14 13 16 18 20 15 0
1 1 12 7 19 14 13 18 15 20 16 0
2 1 12 7 19 14 13 20 18 16 15 0
1 1 12 7 19 14 15 16 13 20 18 0
1 1 12 7 19 14 15 18 13 20 16 0
1 1 12 7 19 14 20 13 18 16 15 0
1 1 12 7 19 15 13 14 20 18 16 0
1 1 12 7 19 16 13 15 20 14 18 0
1 1 12 7 19 16 13 18 15 14 20 0
2 1 12 7 19 16 13 18 20 14 15 0
2 1 12 7 19 16 13 20 15 14 18 0
1 1 12 7 19 16 13 20 18 14 15 0
1 1 12 7 19 18 13 15 20 14 16 0
1 1 12 7 19 20 13 14 18 16 15 0
1 1 12 7 19 20 13 15 16 14 18 0
2 1 12 7 19 20 13 16 15 14 18 0
2 1 12 7 19 20 13 16 18 14 15 0
1 1 12 7 19 20 13 16 18 15 0
1 1 12 7 19 20 15 16 18 14 13 0
1 1 12 7 19 20 16 18 13 14 15 0
2 1 12 7 19 20 18 16 13 14 15 0
1 1 12 7 20 13 16 18 14 15 0
1 1 12 7 20 13 18 16 15 0
1 1 12 7 20 14 13 19 15 0
1 1 12 7 20 14 15 13 19 18 16 0
1 1 12 7 20 16 14 18 13 19 15 0
1 1 12 7 20 16 18 13 15 0
1 1 12 7 20 19 13 14 0
1 1 12 7 20 19 13 18 15 16 0
1 1 12 7 20 19 18 16 13 14 15 0
2 1 12 13 0
1 1 12 13 7 14 15 18 20 19 16 0
1 1 12 13 15 0
1 1 12 13 19 0
1 1 12 14 7 16 13 15 20 19 18 0
1 1 12 14 7 16 13 20 18 19 15 0
2 1 12 14 7 16 15 20 18 19 13 0
1 1 12 14 7 18 15 16 13 19 20 0
1 1 12 14 7 19 13 15 18 20 16 0
1 1 12 14 7 19 13 16 15 18 20 0
1 1 12 14 7 19 13 16 15 20 18 0
1 1 12 14 7 19 13 18 15 20 16 0
1 1 12 14 7 19 13 18 16 20 15 0
1 1 12 14 7 19 15 16 13 20 18 0
1 1 12 14 7 19 15 18 16 20 13 0
1 1 12 14 7 19 18 15 13 16 0
1 1 12 14 7 19 18 16 15 20 13 0
1 1 12 14 7 20 13 15 16 19 18 0
1 1 12 14 7 20 13 16 15 19 18 0
2 1 12 14 7 20 13 16 18 19 15 0
3 1 12 14 7 20 13 18 16 19 15 0
1 1 12 14 7 20 18 15 16 19 13 0
1 1 12 14 7 20 18 16 13 19 15 0
1 1 12 14 16 7 18 13 19 15 0
1 1 12 14 16 13 7 15 19 20 0
1 1 12 14 16 19 7 13 20 18 15 0
1 1 12 14 16 19 13 18 15 7 20 0
1 1 12 14 18 15 13 16 19 7 20 0
1 1 12 14 18 19 13 16 15 7 20 0
1 1 12 14 19 0
1 1 12 14 19 7 13 15 16 18 20 0
2 1 12 14 19 7 13 16 18 20 15 0
2 1 12 14 19 7 13 18 16 20 15 0
1 1 12 14 19 7 15 13 0
1 1 12 14 19 7 15 18 16 20 13 0
1 1 12 14 19 7 15 20 13 16 18 0
1 1 12 14 19 13 0
1 1 12 14 19 15 16 7 13 20 18 0
1 1 12 14 19 16 13 18 20 7 15 0
1 1 12 14 19 20 13 7 18 15 16 0
1 1 12 14 19 20 13 15 7 16 18 0
1 1 12 14 19 20 13 16 18 7 15 0
1 1 12 14 19 20 13 18 16 7 15 0
1 1 12 14 19 20 18 16 15 13 0
1 1 12 14 20 7 13 18 15 19 16 0
1 1 12 14 20 7 16 15 18 13 0
1 1 12 14 20 7 18 16 13 19 15 0
1 1 12 14 20 13 16 15 7 18 0
1 1 12 14 20 16 13 18 7 19 15 0
1 1 12 14 20 19 13 18 16 7 15 0
1 1 12 14 20 19 15 16 18 7 13 0
1 1 12 15 7 14 20 13 19 16 0
2 1 12 15 13 0
1 1 12 15 13 18 0
1 1 12 15 14 7 13 16 18 19 20 0
1 1 12 15 14 16 19 7 13 20 0
1 1 12 15 14 19 13 16 20 18 7 0
1 1 12 15 19 13 0
1 1 12 15 19 13 16 18 0
2 1 12 15 19 13 18 0
1 1 12 15 20 7 13 16 18 19 14 0
1 1 12 15 20 7 13 16 19 14 18 0
1 1 12 15 20 13 0
1 1 12 16 7 19 13 14 18 20 0
1 1 12 16 7 19 13 15 18 20 14 0
1 1 12 16 7 19 14 18 15 20 13 0
1 1 12 16 7 20 13 15 18 0
1 1 12 16 7 20 14 15 18 19 13 0
1 1 12 16 7 20 19 18 13 14 15 0
1 1 12 16 13 15 18 0
1 1 12 16 14 7 13 15 20 19 18 0
1 1 12 16 14 7 13 18 15 19 20 0
2 1 12 16 14 7 15 20 13 19 18 0
1 1 12 16 14 7 18 15 20 13 0
1 1 12 16 14 19 13 15 7 18 0
1 1 12 16 14 19 13 18 15 7 20 0
2 1 12 16 14 20 13 15 7 19 18 0
1 1 12 16 14 20 13 18 7 19 15 0
1 1 12 16 14 20 15 18 7 0
1 1 12 16 18 15 13 0
1 1 12 16 19 7 13 18 20 14 15 0
1 1 12 16 19 7 13 20 18 14 15 0
1 1 12 16 19 7 15 18 13 14 20 0
