12 1.0
1 1 3 11 10 12 8 0
1 1 6 9 11 8 10 0
1 3 4 10 8 12 2 0
1 3 4 12 2 8 10 0
1 3 4 12 8 10 2 0
1 3 5 2 11 10 12 0
1 3 5 11 2 10 12 0
1 3 5 11 10 2 12 0
1 3 5 11 12 10 2 0
1 3 5 12 2 10 11 0
1 3 5 12 11 10 2 0
1 3 6 8 11 2 10 0
1 3 6 11 2 10 8 0
1 4 3 8 12 10 2 0
1 4 3 10 12 2 0
1 4 5 9 2 10 12 0
1 4 5 12 2 10 9 0
1 4 5 12 9 10 2 0
2 4 5 12 10 9 2 0
1 4 6 2 10 9 8 0
1 4 7 12 2 9 8 0
1 5 3 11 2 10 12 0
1 5 4 9 2 10 12 0
1 5 4 12 2 9 10 0
2 5 4 12 9 10 2 0
1 5 6 11 10 9 2 0
1 5 7 11 2 9 12 0
1 6 1 0
2 6 1 10 9 0
1 6 3 8 2 10 11 0
1 6 3 11 2 8 10 0
1 6 4 8 2 9 10 0
1 6 5 11 2 10 9 0
1 7 3 8 11 2 12 0
1 7 3 11 12 8 2 0
2 7 5 9 2 11 12 0
1 7 5 11 2 12 9 0
1 7 6 2 8 11 9 0
0
1
1
3
4
5
6
2
5
3
2
4
6
