34 1.0
1 1 4 22 7 31 24 30 9 23 33 14 29 26 27 34 32 21 0
1 1 7 26 23 22 31 24 34 32 14 4 30 0
1 1 9 7 26 32 23 33 27 24 22 0
1 1 9 31 26 32 33 14 7 24 4 34 22 23 27 29 21 30 0
1 1 14 4 33 21 30 32 24 9 29 31 22 23 26 27 7 0
1 1 14 22 31 33 23 21 26 32 27 7 34 4 29 9 30 24 0
1 1 14 22 33 24 34 23 29 32 31 7 26 4 27 30 9 21 0
1 1 14 30 26 21 33 29 32 9 23 0
1 1 14 33 32 4 24 34 22 7 27 21 9 31 23 29 30 26 0
1 1 14 33 34 27 24 29 26 22 21 31 0
1 1 21 4 33 7 14 27 31 26 22 24 32 29 30 23 34 9 0
1 1 21 7 14 22 31 30 34 24 23 33 9 4 29 26 27 32 0
1 1 21 14 30 29 24 9 7 26 34 23 27 33 22 32 31 4 0
1 1 21 22 7 24 34 26 9 31 27 29 14 32 4 23 33 30 0
1 1 21 24 33 7 29 22 30 9 27 14 4 26 31 34 32 23 0
1 1 21 29 32 7 22 9 4 31 26 23 14 34 33 24 27 30 0
1 1 22 0
1 1 22 14 21 0
1 1 22 26 7 34 21 9 4 31 33 23 24 32 30 27 29 14 0
1 1 23 21 27 31 4 34 7 14 22 33 26 9 29 24 30 32 0
1 1 23 32 27 4 21 33 34 14 22 29 7 24 26 30 9 31 0
1 1 24 26 9 34 14 7 31 30 27 23 33 21 29 32 22 4 0
1 1 24 27 26 9 34 7 4 21 31 32 22 30 14 29 33 23 0
1 1 26 21 4 22 23 29 7 30 24 31 32 34 0
1 1 26 27 29 22 4 34 31 32 33 14 9 23 24 7 21 30 0
1 1 26 31 32 30 7 22 9 14 21 0
1 1 29 14 33 27 32 4 22 34 30 9 31 24 23 7 26 21 0
1 1 29 30 7 32 27 33 22 4 26 14 23 31 24 9 34 21 0
1 1 31 21 27 29 9 7 24 23 30 4 14 33 32 34 22 26 0
1 1 33 14 21 24 22 32 26 9 30 7 29 34 23 27 0
1 1 33 32 14 23 24 29 4 34 26 9 21 22 31 30 7 27 0
1 1 34 14 7 22 9 26 29 31 23 4 32 21 30 27 33 24 0
