26 1.0
1 1 24 17 25 22 21 23 8 18 14 19 26 20 0
1 2 18 21 0
1 3 25 18 21 20 23 16 8 14 0
1 4 8 19 22 21 26 20 25 14 18 17 16 6 24 0
1 4 8 19 26 21 6 25 20 16 24 17 14 22 18 0
1 4 17 14 24 21 18 25 20 19 26 8 16 6 22 0
1 4 19 25 17 21 6 20 8 16 22 24 14 18 26 0
1 4 20 14 6 21 18 8 25 16 26 17 19 22 24 0
1 4 24 19 17 21 26 25 20 14 18 8 16 22 6 0
1 4 25 14 22 21 26 20 8 16 18 17 19 24 6 0
1 5 8 19 24 21 26 25 23 14 22 17 16 18 6 0
1 5 8 23 24 21 18 17 25 16 19 14 6 22 0
1 5 17 19 24 21 22 25 23 16 26 8 14 6 18 0
1 5 19 14 24 21 18 17 8 16 25 23 22 6 0
1 5 23 19 22 21 26 8 17 14 18 25 16 24 6 0
1 5 25 19 24 21 26 23 17 16 18 8 14 22 6 0
1 7 14 23 24 21 18 20 25 19 26 17 16 6 22 0
1 7 16 20 6 21 26 25 23 19 22 17 14 18 24 0
1 7 17 19 6 21 18 20 23 14 26 25 16 22 24 0
1 7 17 19 24 21 18 20 23 16 26 25 14 6 22 0
1 7 17 20 22 21 16 24 25 23 14 6 19 26 18 0
1 7 19 20 22 21 18 25 23 14 26 17 16 6 24 0
1 7 19 23 6 21 18 17 20 14 26 25 16 22 24 0
1 7 19 23 6 21 18 25 20 14 26 17 16 24 22 0
1 7 19 23 17 21 18 25 20 16 26 6 14 24 22 0
1 7 19 23 24 21 18 20 25 14 26 17 16 6 22 0
1 7 19 23 24 21 18 25 20 16 17 14 22 6 0
1 7 19 23 24 21 18 25 20 16 26 17 14 6 22 0
1 7 19 23 24 21 26 25 20 16 18 17 14 22 6 0
1 7 19 25 17 21 26 23 20 16 18 24 14 22 6 0
1 7 20 19 6 21 26 17 23 14 22 25 16 18 24 0
1 7 20 19 6 21 26 23 25 16 22 24 14 18 17 0
1 7 20 19 6 21 26 25 23 14 18 17 16 24 22 0
1 7 20 19 24 21 18 23 17 14 26 25 16 22 6 0
1 7 20 19 24 21 18 23 17 16 26 25 14 22 6 0
1 7 20 19 24 21 18 25 23 14 26 17 6 22 0
1 7 20 19 24 21 18 25 23 14 26 17 16 6 22 0
1 7 20 19 24 21 18 25 23 14 26 17 16 22 6 0
1 7 20 19 24 21 18 25 23 16 17 14 22 6 0
1 7 20 19 24 21 18 25 23 16 26 17 14 6 22 0
1 7 20 19 24 21 26 17 23 14 18 25 16 6 22 0
1 7 23 14 24 21 18 20 25 16 26 17 19 6 22 0
1 7 23 19 24 21 18 20 25 14 26 17 16 22 6 0
1 7 23 19 24 21 18 20 25 16 26 17 14 6 22 0
1 7 23 19 24 21 26 17 20 14 18 25 16 22 6 0
1 7 23 19 24 21 26 20 25 14 18 17 16 6 22 0
1 7 23 19 25 21 18 20 17 14 26 24 16 22 6 0
1 7 24 19 17 21 26 23 14 18 20 16 22 6 0
1 7 24 19 17 21 26 23 20 16 22 25 14 18 6 0
1 7 25 14 24 21 18 20 23 16 26 17 19 22 6 0
1 7 25 14 24 21 26 20 23 16 18 17 19 6 22 0
1 7 25 19 24 21 6 20 23 14 22 17 16 18 26 0
1 7 25 19 24 21 18 20 23 14 17 16 6 22 0
1 7 25 19 24 21 18 20 23 16 26 17 14 22 6 0
1 9 19 23 6 21 18 25 20 16 26 17 14 8 22 0
1 9 20 19 22 21 26 25 23 14 18 8 16 6 17 0
1 9 20 19 23 21 18 25 17 16 26 8 14 22 6 0
1 9 23 19 17 21 18 20 25 14 26 8 16 22 6 0
1 9 23 19 17 21 18 25 20 14 26 8 16 22 6 0
1 9 25 19 6 21 18 20 23 16 8 14 22 17 0
1 10 8 19 22 21 18 20 25 14 26 23 16 24 6 0
1 10 8 19 24 21 6 23 20 16 26 25 14 18 0
1 10 8 19 24 21 18 20 23 14 26 25 16 6 22 0
1 10 8 19 24 21 26 20 23 14 18 25 16 22 6 0
1 10 8 19 24 21 26 23 20 14 18 25 16 6 22 0
1 10 8 23 24 21 26 20 14 16 18 25 19 6 22 0
1 10 14 20 24 21 18 8 23 19 26 25 16 22 6 0
1 10 19 14 24 21 26 20 25 16 22 8 23 18 6 0
1 10 19 20 24 21 18 25 23 14 22 8 16 6 26 0
1 10 19 20 24 21 18 25 23 16 26 8 14 22 6 0
1 10 19 20 24 21 26 8 23 16 18 25 14 22 6 0
1 10 19 23 24 16 18 25 20 14 26 8 21 22 6 0
1 10 19 23 24 21 26 25 20 16 18 8 14 22 6 0
1 10 19 25 6 21 18 20 23 16 26 8 14 24 22 0
1 10 20 19 6 21 18 23 8 16 26 25 14 22 24 0
1 10 20 19 6 21 26 23 25 14 18 8 16 22 24 0
1 10 20 19 24 21 26 8 14 16 18 25 23 22 6 0
1 10 20 19 24 21 26 25 23 16 18 8 14 22 6 0
1 10 20 23 24 21 18 19 25 16 22 8 14 6 26 0
1 10 23 14 24 21 26 8 20 16 18 25 19 22 6 0
1 10 23 19 6 21 26 8 20 16 18 25 14 22 24 0
1 10 23 19 6 21 26 25 20 14 18 8 16 24 22 0
1 10 23 19 18 21 24 20 25 14 6 8 16 22 26 0
1 10 23 19 22 21 26 8 20 16 18 24 14 6 25 0
1 10 23 19 22 21 26 25 8 16 18 20 14 24 6 0
1 10 23 19 24 14 26 8 20 16 18 25 21 6 22 0
1 10 23 19 24 21 18 8 20 14 26 25 16 22 6 0
1 10 23 19 24 21 18 8 20 16 26 25 14 22 6 0
1 10 23 19 24 21 18 20 25 14 22 8 16 6 26 0
1 10 23 19 24 21 18 20 25 16 26 8 14 22 6 0
1 10 23 19 24 21 22 25 20 14 6 8 16 26 18 0
1 10 23 19 24 21 26 25 20 16 18 8 14 6 22 0
1 10 25 14 24 21 26 20 23 19 18 8 16 6 22 0
1 10 25 14 24 21 26 23 20 16 18 8 19 6 22 0
1 10 25 19 6 21 18 23 20 14 26 8 16 22 24 0
1 10 25 19 24 21 18 20 23 14 26 8 16 6 22 0
2 10 25 19 24 21 26 23 20 16 18 8 14 22 6 0
1 10 25 23 6 21 26 20 19 16 18 8 14 24 22 0
1 10 25 23 24 21 18 20 19 16 26 8 14 6 22 0
1 11 8 19 17 21 18 20 23 14 26 25 16 24 6 0
1 11 8 19 25 21 18 20 23 16 17 14 24 6 0
1 11 17 23 14 21 6 8 26 16 24 20 19 18 25 0
1 11 21 26 16 18 0
1 12 6 20 22 14 21 17 24 19 16 8 23 18 26 0
1 12 16 20 17 21 22 8 23 14 6 26 19 18 24 0
1 12 17 19 20 21 18 23 8 16 24 14 6 22 0
1 12 17 24 20 26 21 18 23 22 16 8 6 19 14 0
1 12 19 23 24 21 18 20 8 16 26 17 14 22 6 0
1 12 19 23 24 21 26 17 20 14 18 8 16 22 6 0
