18 1.0
1 3 6 9 15 16 2 17 10 1 0
1 3 6 10 15 16 9 2 1 0
1 4 5 10 14 16 18 15 2 1 0
1 4 6 2 15 16 10 14 9 1 0
1 4 6 10 14 16 2 15 9 1 0
1 4 6 10 14 16 9 15 2 1 0
1 4 7 9 15 16 10 14 18 1 0
1 4 7 10 14 16 9 15 18 1 0
1 4 8 18 14 16 2 15 9 1 0
1 4 11 9 15 18 14 1 0
1 5 4 18 14 16 10 15 2 1 0
1 5 6 2 1 10 17 15 14 16 0
1 5 6 2 15 16 10 17 14 1 0
1 5 6 15 16 2 14 10 1 0
2 5 7 10 15 16 18 14 17 1 0
1 5 8 18 15 16 2 14 17 1 0
2 6 4 2 15 16 10 14 9 1 0
1 6 4 10 15 16 2 14 9 1 0
1 6 4 15 16 10 14 1 0
1 6 5 2 14 16 17 15 10 1 0
1 6 5 2 15 16 17 14 1 0
1 6 5 2 15 16 17 14 10 1 0
1 6 5 10 14 16 2 15 17 1 0
1 6 5 10 14 16 17 15 2 1 0
1 6 5 10 15 16 2 14 17 1 0
1 6 5 14 1 16 2 15 17 10 0
1 6 5 14 16 15 17 1 0
1 6 7 9 14 16 15 17 10 1 0
1 6 7 10 14 16 9 15 17 1 0
2 6 7 10 15 16 9 14 17 1 0
1 6 7 10 15 16 17 14 9 1 0
1 6 8 2 14 16 9 15 17 1 0
1 6 8 2 15 16 9 14 17 1 0
1 6 8 9 15 16 2 14 17 1 0
1 7 3 10 15 16 18 17 9 1 0
1 7 3 18 17 16 9 15 10 1 0
2 7 4 10 15 16 18 14 9 1 0
2 7 5 10 14 16 17 15 18 1 0
1 7 5 10 14 16 18 15 17 1 0
1 7 5 10 14 16 18 17 15 1 0
2 7 5 10 15 16 17 14 18 1 0
4 7 5 10 15 16 18 14 17 1 0
1 7 5 14 17 16 10 15 18 1 0
1 7 5 16 15 10 17 14 18 1 0
1 7 5 17 15 16 10 14 18 1 0
1 7 5 18 15 16 17 14 10 1 0
3 7 6 10 14 16 9 15 17 1 0
3 7 6 10 15 16 9 14 17 1 0
1 7 6 10 15 16 17 14 9 1 0
1 7 6 17 14 16 10 15 9 1 0
1 7 6 17 15 16 9 14 10 1 0
1 7 8 17 15 16 9 14 18 1 0
1 7 8 18 14 16 17 15 9 1 0
1 7 8 18 15 16 17 14 9 1 0
1 7 12 18 9 16 14 17 1 0
1 8 3 2 1 16 15 17 0
1 8 4 2 14 16 18 15 9 1 0
5 8 4 2 15 16 9 14 18 1 0
3 8 4 2 15 16 18 14 9 1 0
1 8 4 9 14 16 2 15 18 1 0
2 8 4 9 15 16 2 14 18 1 0
2 8 4 9 15 16 18 14 2 1 0
4 8 4 18 15 16 2 14 9 1 0
1 8 4 18 15 16 9 14 2 1 0
1 8 5 2 1 16 18 14 17 0
1 8 5 2 14 16 18 15 17 1 0
1 8 5 2 15 16 17 14 18 1 0
7 8 5 2 15 16 18 14 17 1 0
1 8 5 17 14 16 18 15 2 1 0
1 8 5 17 15 16 18 14 2 1 0
1 8 5 18 14 16 2 15 17 1 0
1 8 5 18 14 16 17 15 2 1 0
2 8 5 18 15 16 2 14 17 1 0
1 8 6 2 14 16 17 15 9 1 0
3 8 6 2 15 16 9 14 17 1 0
2 8 6 2 15 16 17 14 9 1 0
3 8 6 9 15 16 2 14 17 1 0
1 8 6 9 15 16 14 1 0
1 8 6 9 15 16 17 2 14 1 0
3 8 6 9 15 16 17 14 2 1 0
1 8 6 17 15 2 14 9 1 0
1 8 6 17 15 16 9 14 2 1 0
3 8 7 9 15 16 17 14 18 1 0
1 8 7 9 15 16 18 14 17 1 0
1 8 7 9 15 16 18 17 14 1 0
1 8 7 17 15 16 18 14 9 1 0
3 8 7 18 14 16 9 15 17 1 0
1 8 7 18 14 16 17 15 9 1 0
1 8 7 18 15 16 9 14 17 1 0
1 8 7 18 15 16 17 14 9 1 0
1 8 11 0
1 11 4 9 14 15 1 0
1 11 4 14 15 1 0
1 11 5 17 15 14 1 0
1 11 12 9 14 17 1 0
1 11 13 0
0
1
7
3
4
5
6
7
8
5
8
9
2
1
3
2
9
4
6
