36 1.0
1 1 3 15 10 18 8 7 4 32 34 31 28 24 22 23 29 21 36 0
1 1 3 15 10 18 22 7 4 32 34 31 28 24 8 23 29 21 36 0
1 1 5 19 3 18 28 33 7 8 24 36 29 31 35 4 22 21 23 0
1 1 6 16 3 17 28 24 33 8 34 36 35 31 32 26 22 21 7 0
1 1 9 15 3 17 32 31 4 8 34 7 29 24 22 26 35 21 36 0
1 1 10 12 3 14 28 23 7 22 34 8 29 26 4 36 32 21 33 0
1 1 10 15 3 17 28 4 31 22 8 7 29 36 34 26 32 21 24 0
1 1 12 17 2 18 36 4 32 29 33 28 35 20 24 0
1 1 25 17 2 16 28 31 24 8 34 35 32 36 29 26 33 20 7 0
1 2 5 15 3 17 22 31 4 8 28 36 35 24 34 29 30 0
1 2 5 15 3 17 28 34 4 22 7 31 35 24 8 26 29 30 36 0
1 2 5 15 3 17 28 34 4 29 31 7 35 24 22 26 8 30 36 0
1 2 5 15 3 17 28 36 4 35 7 34 29 24 22 26 8 30 31 0
1 2 5 16 3 13 28 8 33 35 31 22 29 24 34 26 30 23 0
1 2 5 16 3 15 28 22 23 35 7 24 29 36 34 26 8 30 31 0
1 2 5 16 3 15 35 36 23 28 31 22 24 7 26 34 30 8 0
1 2 5 16 3 17 22 34 33 8 7 31 28 24 29 26 35 30 36 0
1 2 5 16 3 17 28 7 33 35 34 22 29 24 31 26 8 30 36 0
1 2 5 16 3 17 28 8 24 22 35 34 29 33 31 26 7 30 36 0
1 2 5 16 3 17 28 22 33 8 34 7 29 36 31 26 35 30 24 0
1 2 5 16 3 17 28 22 33 29 7 34 35 24 36 26 8 30 31 0
1 2 5 16 3 17 28 31 33 22 34 7 35 24 8 26 29 30 36 0
1 2 5 16 3 17 28 31 33 35 34 7 29 24 22 26 8 30 36 0
1 2 5 16 3 17 28 34 33 8 7 31 35 24 22 26 29 30 36 0
1 2 5 16 3 17 29 7 33 35 34 31 22 24 8 26 28 30 36 0
1 2 5 16 3 17 35 34 33 29 31 7 8 24 22 26 28 30 36 0
1 2 5 17 3 16 28 22 33 8 7 31 29 24 34 26 35 30 36 0
1 2 5 17 3 16 28 31 33 8 34 7 29 24 22 26 35 30 36 0
1 2 5 18 3 9 7 8 31 34 29 35 22 30 0
1 2 5 18 3 9 34 8 29 22 35 30 0
1 2 5 18 3 16 28 7 33 8 34 36 29 24 22 23 35 30 31 0
1 2 5 18 3 16 28 34 33 8 31 7 29 24 22 23 35 30 36 0
1 2 5 25 3 17 28 24 4 29 31 34 8 33 7 26 35 30 36 0
1 2 6 13 3 17 28 7 4 35 8 31 32 24 22 26 34 30 33 0
1 2 6 15 3 14 35 22 26 8 31 7 32 23 34 4 28 30 36 0
1 2 6 15 3 16 28 31 23 35 7 22 32 36 8 26 34 30 24 0
1 2 6 15 3 16 28 36 23 22 7 34 35 24 32 26 8 30 31 0
1 2 6 15 3 17 28 34 4 22 7 31 32 24 8 26 35 30 36 0
1 2 6 15 3 17 28 34 4 22 36 31 35 24 32 26 8 30 7 0
1 2 6 15 3 18 28 7 4 32 36 31 35 24 22 23 8 30 34 0
1 2 6 15 3 18 28 34 4 22 7 31 32 24 35 23 8 30 36 0
1 2 6 16 3 9 31 24 35 34 32 23 22 26 8 30 36 0
1 2 6 16 3 15 28 31 23 8 7 34 35 24 22 26 32 30 36 0
1 2 6 16 3 17 28 31 33 8 34 7 32 24 35 26 22 30 36 0
1 2 6 16 3 17 28 31 33 22 7 34 32 24 8 26 35 30 36 0
1 2 6 16 3 17 28 31 33 35 7 34 32 24 22 26 8 30 36 0
1 2 6 16 3 17 28 34 33 8 7 31 35 24 22 26 32 30 36 0
1 2 6 16 3 17 28 34 33 22 7 31 8 24 35 26 32 30 36 0
1 2 6 16 3 17 28 34 33 35 7 31 32 24 22 26 8 30 36 0
1 2 6 16 3 17 32 22 33 8 34 28 31 7 26 35 30 36 0
1 2 6 16 3 17 32 34 33 22 7 31 35 24 28 26 8 30 36 0
