11 1.0
1 1 4 3 2 0
1 1 11 8 6 7 9 5 3 4 2 0
1 3 11 4 5 1 2 0
1 4 2 3 1 0
1 5 4 1 7 2 8 11 3 6 0
1 6 10 2 4 3 8 7 9 11 1 5 0
1 8 2 3 4 9 7 10 5 6 0
1 8 2 6 1 4 11 5 7 9 10 3 0
1 9 4 1 7 5 2 10 3 8 11 6 0
1 9 4 6 1 5 10 2 8 11 7 3 0
1 10 2 4 8 1 7 9 6 11 5 3 0
1 10 3 4 7 5 6 11 8 2 1 9 0
1 10 7 4 2 8 5 1 11 9 6 3 0
1 10 9 1 11 0
1 10 11 1 0
1 11 0
14 11 1 0
5 11 1 2 0
1 11 1 2 3 4 5 0
1 11 1 3 2 0
1 11 1 3 4 2 0
1 11 1 5 3 4 6 8 9 10 7 2 0
6 11 2 1 0
2 11 2 4 1 3 0
1 11 2 4 1 5 3 0
1 11 2 4 3 5 7 6 0
1 11 2 5 4 1 6 7 8 3 0
1 11 2 7 4 1 5 3 0
1 11 3 1 2 0
1 11 3 1 2 4 6 5 0
1 11 3 4 2 0
1 11 6 2 5 10 3 8 1 7 4 9 0
1 11 7 1 6 2 5 3 4 0
0
1.0
2.0
3.0
4.0
5.0
6.0
7.0
8.0
9.0
10.0
11.0
