54 Unknown
10 1 2 0
1 1 2 4 3 0
3 1 3 4 2 0
1 1 3 6 4 5 0
1 1 3 11 15 5 9 0
1 1 4 2 0
1 1 4 11 6 5 0
1 1 5 6 4 0
1 1 7 3 2 4 0
1 1 9 10 7 15 6 0
1 1 9 11 5 0
1 1 10 9 11 7 0
2 1 11 0
1 1 11 9 0
1 1 11 14 0
1 1 11 21 27 36 0
1 1 13 3 0
1 1 16 9 11 0
1 1 21 33 0
1 1 23 47 37 34 12 30 0
1 1 25 36 11 0
1 1 29 8 45 51 39 0
1 1 29 45 0
1 1 33 48 38 0
1 1 36 25 0
1 1 40 48 18 51 49 0
1 1 43 47 48 35 0
3 1 48 0
1 1 48 36 0
3 1 49 0
1 2 1 3 0
1 2 3 0
1 2 4 3 0
1 2 4 3 1 0
1 2 6 10 16 9 3 7 0
1 2 49 45 18 43 0
1 3 17 14 7 11 5 4 0
1 4 6 5 3 1 2 0
1 4 6 9 11 0
1 7 3 4 6 2 10 9 5 15 0
1 11 1 5 6 0
1 11 21 1 27 0
1 11 25 36 1 6 0
1 21 44 48 41 33 6 0
1 24 1 46 38 25 36 0
1 27 1 33 48 11 21 0
1 28 52 22 49 26 32 50 42 54 0
1 35 51 18 49 1 0
1 43 48 51 18 49 35 40 45 0
1 48 1 29 0
1 48 39 51 29 18 45 0
1 53 19 43 48 31 20 0
0
0
1
2
3
4
5
6
900
8
7
10
11
12
13
9
15
16
400
140
130
20
144
22
24
25
155
30
133
800
33
160
166
40
44
300
50
55
60
700
450
70
777
200
80
600
90
99
100
999
111
500
888
120
122
