108 1.0
1 8 25 23 31 81 61 96 106 74 26 83 69 62 24 29 42 97 89 102 64 1 45 56 104 51 72 39 37 90 94 85 105 60 43 78 22 2 63 53 70 44 58 84 66 71 50 0
1 8 57 24 45 48 79 101 55 21 38 62 32 60 23 65 78 36 103 89 99 54 67 52 43 94 102 105 3 44 72 96 92 77 84 87 90 98 30 33 71 53 66 86 47 39 37 76 2 88 50 25 91 61 28 22 59 108 42 29 69 49 106 81 56 95 80 74 100 93 63 70 26 73 51 31 82 107 97 0
1 13 22 24 31 103 54 36 55 96 60 104 59 76 83 68 65 29 1 71 73 91 77 80 52 75 81 58 53 90 57 101 4 79 74 21 49 25 50 43 51 72 63 93 26 62 98 46 28 56 85 107 0
1 13 22 90 54 50 68 56 91 81 60 62 38 28 96 71 43 49 75 73 107 83 1 25 21 76 52 77 46 79 72 36 55 84 74 2 85 26 53 101 103 31 24 51 59 29 104 63 57 98 80 93 65 33 94 0
1 13 23 1 42 85 2 63 33 0
1 13 23 85 1 102 40 58 0
1 13 26 65 91 103 1 85 36 52 2 53 96 104 33 73 59 63 74 58 0
1 13 26 67 31 103 29 53 51 36 70 21 101 63 30 46 38 98 49 89 64 107 1 72 65 104 68 93 43 60 94 85 25 96 105 73 61 80 2 33 75 62 81 28 84 79 56 83 108 88 24 50 54 22 71 59 57 90 74 52 39 76 91 106 77 55 0
1 13 26 72 59 71 90 53 62 96 51 36 54 83 56 22 101 46 3 49 60 81 68 43 103 79 76 91 104 1 33 25 21 74 50 29 75 55 63 28 65 31 98 57 52 80 73 58 0
1 13 26 93 91 68 22 62 57 98 104 31 77 76 75 103 90 1 65 21 54 101 51 33 71 59 55 81 25 2 107 50 83 36 46 43 79 24 73 72 49 63 80 60 53 74 28 96 29 52 85 84 0
1 13 31 91 79 57 96 98 4 53 36 65 21 5 95 59 62 58 85 26 101 74 25 0
1 13 31 98 91 36 79 26 5 62 53 33 21 1 85 60 58 96 50 0
1 13 43 63 52 95 77 51 5 96 22 83 74 53 1 58 0
1 13 46 59 103 75 91 98 96 63 73 52 2 60 21 80 26 79 36 28 25 1 33 62 68 53 85 76 74 22 31 101 65 104 50 0
1 13 50 53 3 79 1 58 59 63 31 33 0
1 13 54 93 39 50 52 73 91 26 31 70 62 55 96 36 101 81 38 76 22 1 61 57 53 60 64 56 107 85 25 21 49 30 51 2 77 87 33 46 74 28 83 80 103 72 75 59 88 68 106 79 98 71 65 29 104 63 0
1 13 59 21 36 3 31 33 91 62 2 50 53 96 95 79 63 0
1 13 59 68 39 60 28 57 52 77 72 64 24 69 51 2 97 29 53 102 103 33 75 21 25 1 26 22 67 58 46 91 70 80 85 0
1 13 60 31 21 96 26 79 65 101 1 80 91 33 52 36 74 3 58 104 62 25 59 50 98 53 57 103 63 0
1 13 60 49 63 73 43 26 71 36 55 98 102 76 78 31 65 94 54 23 29 51 99 93 3 48 90 91 105 68 72 44 104 107 33 103 45 97 106 25 1 87 58 80 21 67 46 75 53 92 22 84 24 56 79 28 74 64 81 52 96 101 57 83 0
1 13 65 81 21 46 53 60 57 74 50 52 73 67 29 107 103 49 1 80 36 77 22 54 51 96 85 90 31 71 2 72 33 59 105 28 62 43 68 76 56 79 83 25 91 26 75 98 101 104 63 84 0
1 13 67 83 23 48 103 74 25 36 52 53 69 31 100 62 86 60 81 89 107 37 21 87 98 4 8 70 88 96 58 73 42 61 108 84 93 1 85 91 28 50 92 26 39 57 51 76 71 63 49 29 94 59 46 24 77 79 66 82 0
1 13 73 23 59 25 98 104 65 50 2 91 26 103 63 60 74 1 85 36 21 101 62 96 33 57 53 52 31 80 76 79 0
1 13 73 69 83 59 68 96 56 98 37 79 45 22 86 63 70 72 77 104 3 61 103 53 23 29 94 39 24 25 102 101 1 58 65 48 52 64 99 66 47 100 107 80 54 50 90 74 33 0
1 13 73 74 50 98 24 57 65 62 94 59 72 107 33 28 22 71 83 93 30 25 2 103 104 21 63 76 54 31 80 60 77 46 43 26 7 101 95 68 29 75 64 36 52 91 49 81 84 53 96 51 55 90 56 85 70 38 0
1 13 74 63 98 21 62 29 42 50 103 75 3 26 25 59 36 60 2 33 91 53 30 95 96 79 57 31 0
1 13 76 28 31 71 59 51 60 46 103 80 96 93 74 52 73 49 2 26 25 84 24 62 54 50 22 53 43 57 1 104 68 33 79 55 101 21 75 83 81 56 85 36 77 91 65 98 29 90 63 72 107 0
1 13 79 62 60 96 59 53 2 36 63 21 1 85 91 50 98 31 33 0
1 13 79 85 63 33 31 1 50 95 58 0
1 13 80 30 63 26 68 62 22 98 57 73 55 79 64 51 94 49 29 90 24 103 2 25 96 54 70 77 75 71 31 76 91 65 3 107 53 36 93 81 43 59 84 46 28 72 104 95 83 60 38 50 74 52 21 56 101 33 0
1 13 80 91 28 84 62 25 59 96 74 31 72 55 56 107 103 54 43 1 77 49 79 90 73 22 60 93 85 57 36 75 104 2 50 52 53 71 101 24 26 81 63 46 68 83 21 76 98 51 29 65 33 0
1 13 85 2 1 33 0
1 13 85 95 33 58 63 1 23 50 0
1 13 91 96 62 36 53 1 21 79 3 63 59 31 33 50 58 0
1 13 95 3 2 33 0
