40 1.0
1 1 10 14 33 35 32 26 28 38 40 39 4 7 29 27 21 24 8 37 23 0
1 1 12 36 40 21 37 24 32 26 4 23 39 8 28 35 7 27 33 14 38 0
1 1 19 14 33 0
1 1 20 28 21 14 0
1 1 22 14 21 28 33 0
1 1 25 23 27 32 26 36 28 21 40 14 39 24 29 8 4 7 33 35 38 0
1 2 5 40 28 36 14 31 29 0
1 2 6 40 14 35 33 31 26 37 32 29 4 39 36 27 8 24 23 7 38 0
1 2 10 40 28 29 14 7 33 8 37 24 31 0
1 2 10 40 31 8 32 37 29 28 24 33 7 14 0
1 2 15 39 32 26 14 28 24 36 38 8 29 4 37 7 33 27 31 23 40 0
1 2 20 14 31 0
1 2 20 31 0
1 2 20 31 14 0
1 2 20 31 14 28 33 0
1 2 20 31 28 14 0
1 2 20 31 28 14 33 0
1 2 20 31 29 28 33 14 0
1 2 22 7 31 36 37 26 32 35 24 28 4 39 23 14 8 29 40 33 38 0
1 3 9 27 21 39 32 37 31 24 23 33 36 4 35 26 28 38 29 7 40 0
1 3 13 38 31 35 37 33 36 7 29 21 40 27 4 32 24 28 26 23 8 0
1 3 19 40 35 23 36 4 8 31 27 0
1 3 20 21 28 33 31 0
1 3 20 28 21 31 33 0
2 3 20 31 21 0
2 3 20 31 21 28 0
1 3 20 31 37 28 21 29 33 0
1 3 22 40 21 33 39 24 37 38 31 28 23 4 35 7 36 26 8 32 29 0
1 3 30 7 31 27 26 28 29 37 39 33 36 23 4 38 24 21 35 8 40 0
1 3 30 27 31 26 28 29 35 8 23 36 7 4 38 40 37 24 21 33 39 0
1 5 11 39 40 8 24 29 21 14 4 37 35 26 27 23 28 32 38 36 31 0
1 5 15 23 36 21 29 31 14 32 8 7 4 38 27 26 24 40 39 28 37 0
1 5 16 36 40 7 37 29 21 14 35 28 23 4 38 26 8 39 27 32 31 0
1 5 18 36 24 37 28 14 29 40 7 8 26 23 27 31 39 32 21 35 0
1 5 19 28 31 37 29 21 14 40 8 24 0
1 5 19 31 14 28 40 37 8 21 0
1 5 20 21 14 31 28 0
1 5 20 31 28 14 21 0
1 5 20 31 28 29 14 21 0
1 5 20 37 29 14 21 31 28 0
1 5 34 4 21 35 36 32 8 23 39 31 27 7 14 38 29 40 24 37 28 0
1 6 13 40 37 8 33 14 32 31 7 36 24 26 29 21 0
1 6 20 14 29 37 33 21 31 0
1 6 20 21 14 31 33 0
1 6 20 31 14 21 0
1 6 20 31 33 0
1 6 22 33 40 38 31 0
1 9 10 26 14 35 7 21 4 27 39 38 23 32 29 40 28 24 37 33 31 0
1 9 10 35 28 31 7 39 23 40 26 29 38 32 27 21 4 14 24 37 33 0
1 9 11 27 24 32 29 21 37 14 38 31 26 23 4 33 36 39 35 28 40 0
1 9 11 32 33 26 37 14 36 23 29 31 35 39 4 40 24 21 27 28 38 0
1 9 13 32 31 7 36 14 28 29 23 33 27 4 26 40 37 24 35 38 21 0
1 9 13 32 37 29 24 14 21 23 27 33 38 7 36 35 31 26 28 4 40 0
1 9 20 39 31 21 28 14 36 29 37 35 26 7 32 24 33 0
1 10 9 38 4 29 37 14 32 33 23 31 39 24 7 27 35 40 21 28 26 0
1 10 11 26 31 27 28 33 29 23 14 35 4 39 38 40 37 32 24 8 21 0
1 10 15 38 40 7 8 21 31 26 4 32 24 23 33 27 0
1 10 18 40 31 39 29 37 28 24 33 14 26 23 27 38 21 35 32 7 8 0
1 10 20 33 31 28 14 29 21 7 24 0
1 11 9 39 21 35 26 29 38 33 36 14 40 32 37 27 28 31 23 24 4 0
1 11 12 26 33 21 35 32 23 40 28 8 27 36 37 4 14 31 24 39 38 0
1 11 12 35 24 4 31 28 33 38 21 8 27 26 36 40 14 37 39 32 23 0
1 11 20 21 14 31 28 33 0
1 11 20 21 33 28 32 31 0
1 11 20 31 24 29 37 33 28 32 36 8 21 39 14 0
1 12 16 35 8 26 37 14 39 32 40 28 4 27 7 21 33 38 31 36 23 0
1 12 16 39 38 27 36 21 31 14 32 33 4 26 28 40 35 7 8 37 23 0
1 12 19 40 33 21 31 14 28 0
1 12 20 31 14 33 21 28 0
1 12 25 33 40 8 32 7 26 24 39 21 35 27 28 14 23 36 38 4 31 0
1 15 5 38 31 39 4 28 24 7 27 37 36 23 26 32 8 29 14 21 40 0
1 15 18 32 31 39 29 8 7 37 40 28 23 38 24 36 14 21 26 33 27 0
1 15 20 4 28 36 31 33 37 24 39 21 32 27 23 7 14 8 26 29 38 0
1 15 25 8 14 4 23 21 32 24 38 31 26 27 39 36 28 33 7 29 40 0
1 16 9 40 26 32 14 33 37 31 39 21 35 28 36 29 7 0
1 16 10 40 31 21 28 8 37 33 14 29 0
1 16 11 26 40 35 33 28 4 14 39 21 27 32 8 31 37 29 36 23 0
1 16 12 39 28 21 32 14 8 4 23 7 26 38 27 37 35 31 33 40 0
1 16 13 33 26 36 4 35 27 40 31 7 28 8 14 38 32 37 21 29 23 0
1 16 19 27 21 4 35 29 28 31 8 14 7 40 39 36 23 33 32 37 0
1 16 20 32 31 33 37 14 7 28 39 21 8 29 36 0
1 17 1 28 38 40 14 27 37 33 29 21 0
1 17 5 7 14 27 37 29 4 36 38 21 8 26 32 24 35 28 31 39 40 0
1 17 25 4 40 14 28 31 8 21 36 38 27 33 24 29 7 0
1 18 2 24 35 33 27 37 7 36 32 38 31 23 39 29 40 28 26 14 0
1 18 9 39 36 33 27 31 7 29 40 14 32 26 23 24 28 21 35 37 38 0
1 19 6 4 24 26 29 39 8 23 36 21 35 40 27 7 37 33 32 31 14 0
1 19 6 37 40 4 24 14 29 35 27 23 7 39 32 26 21 36 31 8 33 0
1 19 10 39 26 37 14 28 24 23 35 27 8 4 33 0
1 19 12 31 14 21 8 33 28 37 40 0
1 19 13 26 31 35 36 4 37 8 32 33 23 7 24 40 21 14 28 29 27 0
1 19 25 40 33 27 21 31 35 8 14 36 0
1 19 30 4 26 29 27 21 37 36 40 28 8 14 7 31 35 39 24 33 23 0
38 20 1 0
6 20 1 14 21 0
1 20 1 14 21 28 0
3 20 1 14 28 21 0
1 20 1 14 33 21 29 28 0
12 20 1 21 0
2 20 1 21 14 0
2 20 1 21 28 14 0
2 20 1 21 28 33 14 0
1 20 1 21 29 28 33 14 0
1 20 1 21 33 28 14 0
2 20 1 28 14 21 0
1 20 1 28 14 33 21 0
1 20 1 28 21 0
1 20 1 28 21 14 0
1 20 1 28 29 33 14 21 0
1 20 1 28 33 14 21 0
1 20 1 28 33 21 14 0
1 20 1 29 28 33 0
1 20 1 33 0
1 20 1 33 14 28 21 0
1 20 1 33 14 37 28 29 21 0
1 20 1 33 21 0
1 20 1 33 21 14 28 0
1 20 1 33 21 28 0
1 20 1 33 28 14 37 21 29 0
2 20 1 38 0
1 20 1 38 27 0
1 20 2 14 31 0
1 20 2 14 33 28 31 0
4 20 2 28 14 31 0
1 20 2 28 31 33 14 0
1 20 2 28 33 31 29 14 0
1 20 2 29 28 31 33 14 0
4 20 2 31 0
3 20 2 31 14 0
2 20 2 31 14 28 0
1 20 2 31 33 14 29 28 0
1 20 3 21 28 31 0
2 20 3 21 31 0
1 20 3 28 31 21 0
1 20 3 28 33 31 29 21 0
1 20 3 29 31 28 33 21 0
1 20 3 31 0
1 20 3 31 21 0
1 20 3 31 28 21 33 0
1 20 3 31 29 28 8 37 33 21 0
1 20 5 14 28 29 36 0
1 20 5 21 28 14 31 29 0
1 20 6 21 14 31 0
1 20 6 21 31 14 0
1 20 6 31 21 14 33 0
1 20 6 31 29 14 33 21 32 0
1 20 12 28 33 21 31 37 14 0
1 20 12 31 14 33 37 28 21 0
1 20 12 31 28 21 33 14 0
1 20 17 38 31 27 21 35 0
1 20 19 14 21 28 31 0
1 20 19 31 32 29 33 7 24 21 26 8 36 14 39 37 28 0
1 20 22 33 21 31 8 28 38 0
1 20 25 28 21 14 31 0
1 22 19 29 8 35 23 36 31 33 28 0
1 22 25 26 36 24 7 28 14 33 39 21 38 23 4 31 8 40 29 32 35 0
1 25 20 31 8 14 28 24 29 33 21 0
1 30 9 7 4 28 24 36 29 39 35 23 33 31 14 27 26 38 21 37 40 0
1 34 9 4 31 29 39 33 36 27 38 24 35 23 37 7 28 21 14 32 40 0
1 34 11 37 40 38 32 33 35 21 14 28 23 8 36 27 39 24 31 29 4 0
0
1
2
3
16
5
4
11
8
8
10
11
6
13
3
15
9
17
16
19
20
2
18
17
9
7
14
18
4
6
12
1
12
5
14
15
10
7
19
13
20
