16 1.0
1 1 2 14 15 16 8 7 13 0
1 1 2 16 14 15 13 7 8 0
1 1 2 16 15 14 13 8 7 0
8 1 7 0
1 1 7 2 15 14 13 16 8 0
2 1 7 8 14 13 15 0
1 1 7 8 16 13 15 2 14 0
1 1 7 13 14 0
1 1 7 13 16 14 8 0
3 1 7 14 0
2 1 7 14 13 0
1 1 7 15 8 14 13 0
1 1 7 15 14 8 13 16 2 0
1 1 7 16 14 15 8 2 13 0
1 1 8 2 14 13 15 7 16 0
1 1 8 13 2 15 14 7 16 0
1 1 8 13 2 16 15 7 14 0
1 1 8 14 2 16 13 7 15 0
2 1 8 14 2 16 15 7 13 0
1 1 8 14 7 16 15 2 13 0
1 1 8 14 15 13 0
1 1 8 15 2 13 14 7 16 0
1 1 8 15 14 13 2 7 16 0
1 1 8 15 16 14 13 7 2 0
1 1 8 16 2 13 14 7 15 0
1 1 13 2 8 15 14 7 16 0
1 1 13 2 15 14 8 7 0
1 1 13 7 14 15 8 16 2 0
1 1 13 8 15 16 14 7 2 0
1 1 13 8 16 15 14 7 0
1 1 13 14 2 15 8 7 16 0
1 1 13 14 2 16 8 7 15 0
1 1 13 14 16 8 2 7 15 0
1 1 13 15 2 8 14 7 16 0
1 1 13 16 2 8 14 7 15 0
1 1 13 16 2 15 14 7 8 0
1 1 13 16 7 15 14 2 8 0
1 1 14 2 15 8 13 7 16 0
1 1 14 2 16 8 15 7 13 0
1 1 14 7 2 15 13 16 0
1 1 14 7 8 15 13 0
1 1 14 7 13 8 15 2 16 0
1 1 14 8 2 13 16 7 15 0
1 1 14 8 13 16 2 7 15 0
1 1 14 8 15 13 7 0
1 1 14 13 2 15 16 7 8 0
3 1 14 13 8 16 2 7 15 0
1 1 14 15 2 16 13 7 8 0
1 1 14 15 8 7 16 13 0
1 1 14 15 13 7 0
1 1 14 15 16 13 2 7 8 0
1 1 15 2 8 13 14 7 16 0
1 1 15 2 13 16 14 7 8 0
1 1 15 7 13 8 14 16 2 0
1 1 15 7 13 8 16 14 2 0
2 1 15 7 13 14 0
1 1 15 7 14 16 8 13 2 0
1 1 15 13 14 7 0
1 1 15 14 8 7 13 0
1 1 15 16 8 14 13 2 7 0
1 1 15 16 13 14 2 7 8 0
1 1 16 2 14 15 7 13 8 0
1 1 16 7 13 2 8 14 15 0
1 1 16 13 2 7 14 0
1 1 16 13 15 2 8 7 14 0
1 1 16 13 15 8 7 0
1 1 16 14 2 15 13 7 8 0
1 1 16 14 8 7 15 2 13 0
1 1 16 14 13 15 8 7 2 0
2 1 16 15 2 8 14 7 13 0
2 1 16 15 2 13 14 7 8 0
1 3 2 4 15 7 14 0
1 3 2 7 14 8 16 4 15 0
1 3 2 7 14 15 16 4 8 0
1 3 2 14 4 7 0
1 3 4 8 2 14 15 16 7 0
1 3 4 8 7 14 0
1 3 4 14 15 7 0
1 3 4 15 7 14 0
1 3 4 16 7 14 15 2 8 0
1 3 4 16 8 14 15 2 0
1 3 7 4 8 15 0
2 3 7 4 14 0
1 3 7 4 14 15 0
1 3 7 8 14 16 2 4 15 0
1 3 7 15 14 8 2 4 16 0
1 3 8 4 7 16 15 2 14 0
1 3 8 4 15 16 2 7 14 0
1 3 8 7 14 16 4 2 15 0
1 3 8 7 16 4 15 14 2 0
1 3 8 14 2 15 16 7 4 0
1 3 8 16 2 15 4 7 14 0
2 3 14 4 7 0
1 3 14 7 4 8 2 16 15 0
1 3 14 7 4 15 0
1 3 14 7 8 4 15 16 2 0
1 3 14 7 15 4 0
1 3 14 8 2 15 4 7 16 0
2 3 14 16 2 15 4 7 8 0
1 3 15 2 14 4 7 0
1 3 15 4 2 8 16 7 14 0
1 3 15 4 14 16 7 2 0
1 3 15 7 14 2 16 4 8 0
1 3 15 8 2 16 4 7 14 0
1 3 15 8 14 2 7 4 16 0
1 3 15 14 4 7 0
1 3 15 14 16 8 7 4 0
2 3 15 16 2 4 14 7 8 0
1 3 16 2 4 7 15 14 8 0
1 3 16 2 4 8 14 7 15 0
1 3 16 4 14 15 8 7 2 0
1 3 16 4 15 2 14 7 8 0
1 3 16 7 2 15 8 4 14 0
1 3 16 7 4 8 15 14 2 0
1 3 16 7 4 15 8 14 0
1 3 16 8 4 2 15 7 14 0
1 3 16 8 14 15 2 4 7 0
1 3 16 14 8 15 2 7 4 0
1 3 16 15 2 7 0
1 3 16 15 4 8 7 14 2 0
1 5 2 7 14 16 8 4 13 0
1 5 2 13 7 4 14 0
1 5 4 2 7 14 13 0
1 5 4 8 2 7 16 0
1 5 4 14 8 2 7 13 0
1 5 4 16 14 8 7 13 2 0
1 5 7 4 8 16 2 13 14 0
1 5 7 4 13 14 0
1 5 7 13 14 8 16 4 2 0
1 5 7 14 4 8 13 0
1 5 7 14 8 4 16 2 0
1 5 8 2 4 16 7 14 13 0
1 5 8 7 14 16 13 4 2 0
1 5 8 13 4 2 16 7 14 0
1 5 8 13 16 2 4 7 14 0
1 5 13 2 8 14 16 7 4 0
1 5 13 2 16 14 4 7 8 0
1 5 13 7 4 14 0
1 5 14 4 13 7 0
1 5 14 7 8 4 2 13 16 0
1 5 14 7 13 4 8 0
1 5 14 8 4 16 2 7 13 0
1 5 14 16 2 4 7 13 0
1 5 16 4 2 14 13 7 8 0
1 5 16 4 14 13 8 7 0
1 5 16 7 13 8 4 14 2 0
1 5 16 13 4 7 8 2 14 0
1 5 16 14 8 4 7 13 0
1 6 2 4 7 0
1 6 2 4 15 8 7 14 13 0
1 6 2 14 4 15 8 7 13 0
1 6 2 14 15 8 13 7 4 0
1 6 2 15 7 4 14 8 13 0
1 6 4 2 13 14 15 8 0
1 6 4 2 14 8 15 7 13 0
1 6 4 7 13 15 8 2 14 0
1 6 4 13 2 14 8 7 15 0
1 6 4 15 7 14 8 2 13 0
1 6 7 4 15 0
1 6 7 13 8 2 15 4 14 0
1 6 7 14 15 4 0
1 6 8 4 2 13 15 7 14 0
1 6 8 4 13 15 7 2 14 0
1 6 8 7 4 13 14 2 15 0
1 6 8 13 14 2 15 4 7 0
1 6 8 13 14 15 2 7 4 0
1 6 8 14 2 4 15 7 13 0
1 6 8 14 2 13 15 7 4 0
1 6 13 4 8 7 2 15 14 0
1 6 13 7 14 15 4 8 0
1 6 13 8 2 14 15 7 4 0
1 6 13 14 4 8 15 7 2 0
1 6 13 14 8 15 7 2 4 0
1 6 13 14 15 4 0
1 6 13 15 4 2 8 14 7 0
1 6 14 4 2 8 13 7 15 0
1 6 14 4 2 15 13 7 8 0
1 6 14 4 13 8 2 7 15 0
1 6 14 7 4 2 13 15 8 0
1 6 14 7 8 13 4 2 15 0
1 6 14 15 7 13 4 2 0
1 6 15 2 7 8 14 13 4 0
1 6 15 4 7 13 8 2 14 0
1 6 15 4 7 14 8 2 13 0
1 6 15 7 14 13 2 4 8 0
1 6 15 14 2 8 13 7 4 0
1 6 15 14 4 8 2 7 13 0
1 6 15 14 8 7 4 2 13 0
1 9 0
1 9 2 4 14 15 16 13 8 0
1 9 2 8 13 16 4 14 15 0
1 9 2 8 14 15 4 13 16 0
1 9 2 8 15 13 4 14 16 0
1 9 2 13 14 8 16 4 15 0
1 9 2 14 4 8 16 15 13 0
1 9 2 14 15 8 4 13 16 0
1 9 2 16 14 8 4 15 13 0
30 9 4 0
1 9 4 8 14 15 2 13 16 0
10 9 4 14 0
2 9 4 14 13 0
1 9 4 15 14 13 0
1 9 8 13 16 2 15 14 4 0
1 9 8 13 16 4 14 15 0
1 9 8 14 4 16 2 13 15 0
1 9 13 4 14 0
1 9 13 4 15 14 0
1 9 13 4 15 16 8 0
4 9 13 14 4 0
1 9 13 14 15 4 0
4 9 14 4 0
3 9 14 4 13 0
1 9 14 4 15 0
1 9 14 8 2 13 16 4 15 0
5 9 14 13 4 0
1 9 15 4 13 16 2 14 8 0
1 9 15 8 4 2 13 14 16 0
1 9 16 13 15 4 2 8 14 0
1 9 16 14 2 15 8 4 13 0
1 9 16 15 13 14 4 2 8 0
1 10 2 14 13 15 7 4 0
1 10 4 2 15 16 14 7 13 0
1 10 4 7 16 13 14 2 15 0
1 10 4 14 15 16 13 7 2 0
1 10 4 15 7 14 13 0
1 10 4 16 7 14 2 15 0
1 10 7 14 4 15 13 0
1 10 13 4 2 15 16 7 14 0
1 10 13 4 7 14 15 2 16 0
1 10 13 7 16 14 4 2 15 0
1 10 13 14 16 15 4 7 2 0
1 10 13 15 2 14 4 7 16 0
1 10 13 15 14 2 7 16 4 0
1 10 14 2 13 15 4 7 16 0
1 10 14 15 2 16 4 7 13 0
1 10 15 4 7 14 13 2 16 0
1 10 15 14 2 13 7 4 0
1 10 16 4 2 15 13 7 14 0
1 10 16 4 13 2 15 7 14 0
1 10 16 7 14 13 15 4 2 0
1 10 16 15 13 2 4 7 14 0
2 10 16 15 14 2 13 4 7 0
1 11 2 4 15 7 13 0
1 11 2 4 15 16 13 8 7 0
1 11 2 13 7 16 4 15 0
1 11 4 8 7 13 16 2 15 0
1 11 4 8 16 13 2 7 15 0
1 11 4 13 7 8 16 2 15 0
1 11 4 15 2 16 7 8 0
1 11 4 15 8 16 13 2 7 0
1 11 4 16 13 2 15 7 8 0
1 11 7 0
3 11 7 4 0
1 11 7 4 8 13 0
1 11 7 4 13 0
1 11 7 13 0
1 11 7 13 4 0
1 11 7 13 4 15 2 0
1 11 7 15 4 13 0
1 11 8 2 7 13 16 4 15 0
1 11 8 2 13 15 4 7 16 0
1 11 8 4 2 16 13 7 15 0
1 11 8 7 4 13 15 0
1 11 8 7 13 15 4 0
1 11 8 13 4 16 15 2 7 0
1 11 8 15 4 16 2 7 13 0
1 11 8 16 2 4 7 0
1 11 8 16 2 13 4 7 15 0
1 11 13 2 7 16 4 8 15 0
1 11 13 7 4 0
1 11 13 7 4 15 8 16 2 0
1 11 13 7 8 16 15 4 2 0
1 11 13 7 15 8 2 4 16 0
1 11 13 8 2 15 4 7 16 0
1 11 13 8 4 2 15 7 16 0
1 11 13 8 4 16 2 7 15 0
1 11 13 8 7 4 0
1 11 13 16 2 8 4 7 15 0
1 11 13 16 2 15 8 7 4 0
2 11 13 16 15 8 4 7 2 0
