10 1.0
2 2 5 1 0
2 2 6 7 0
1 3 2 7 1 0
2 3 5 1 9 0
1 3 5 9 1 0
1 4 2 1 7 0
1 4 2 1 8 7 0
1 4 2 8 1 7 0
1 4 5 9 1 8 0
1 4 6 7 8 9 0
1 4 6 8 7 9 0
1 4 6 9 7 8 0
5 5 2 1 0
1 5 2 1 8 0
2 5 2 1 8 10 0
3 5 2 1 10 0
5 5 2 1 10 8 0
4 5 2 8 1 10 0
3 5 2 8 10 1 0
2 5 2 10 1 8 0
1 5 3 1 9 0
1 5 3 1 9 10 0
5 5 3 1 10 9 0
1 5 3 9 1 0
5 5 3 9 1 10 0
3 5 3 9 10 1 0
1 5 3 10 1 9 0
1 5 4 0
3 5 4 1 8 9 0
1 5 4 1 9 8 0
2 5 4 8 9 1 0
1 5 4 9 1 8 0
4 5 4 9 8 1 0
5 5 6 0
1 5 6 8 10 0
2 5 6 8 10 9 0
1 5 6 9 0
1 5 6 9 8 0
2 5 6 9 8 10 0
5 5 6 9 10 8 0
2 5 6 10 8 9 0
1 5 6 10 9 0
2 5 6 10 9 8 0
0
1
2
3
4
5
1
5
3
2
4
