10 Unknown
1 1 2 7 0
1 1 2 7 10 8 0
1 1 2 8 7 0
1 1 2 8 7 10 0
1 1 2 8 10 0
4 1 2 8 10 7 0
3 1 2 10 7 8 0
1 1 2 10 8 0
2 1 2 10 8 7 0
1 1 3 7 9 10 0
1 1 3 9 7 0
2 1 3 9 7 10 0
1 1 3 9 10 0
2 1 3 9 10 7 0
1 1 3 10 7 9 0
1 1 4 7 8 9 0
1 1 4 8 7 9 0
1 1 4 9 8 7 0
3 1 6 0
1 1 6 9 8 0
1 1 6 9 8 10 0
1 1 6 9 10 8 0
1 1 6 10 0
1 1 6 10 8 9 0
1 1 6 10 9 8 0
1 2 1 7 0
1 2 1 7 8 0
3 2 1 7 8 10 0
1 2 1 7 10 0
2 2 1 8 7 0
5 2 1 8 7 10 0
6 2 1 8 10 7 0
1 2 1 10 7 8 0
7 2 1 10 8 7 0
2 2 3 5 0
1 2 3 5 7 0
5 2 3 5 7 10 0
4 2 3 5 10 7 0
2 2 3 7 5 10 0
7 2 3 10 5 7 0
4 2 3 10 7 5 0
1 2 4 5 7 8 0
2 2 4 5 8 7 0
1 2 4 7 5 8 0
1 2 4 8 5 7 0
3 2 4 8 7 5 0
2 2 6 5 0
2 2 6 5 8 0
1 2 6 5 8 10 0
1 2 6 5 10 8 0
1 2 6 8 5 0
3 2 6 8 5 10 0
4 2 6 10 5 8 0
1 3 1 7 0
1 3 1 7 9 0
3 3 1 7 9 10 0
4 3 1 7 10 9 0
2 3 1 9 7 0
1 3 1 9 7 10 0
1 3 1 9 10 0
6 3 1 9 10 7 0
3 3 1 10 7 0
4 3 1 10 7 9 0
4 3 1 10 9 7 0
2 3 2 5 7 0
2 3 2 5 7 10 0
4 3 2 5 10 7 0
1 3 2 7 5 0
6 3 2 7 5 10 0
5 3 2 7 10 5 0
7 3 2 10 5 7 0
2 3 2 10 7 5 0
1 3 4 5 7 0
1 3 4 5 7 9 0
1 3 4 5 9 0
1 3 4 5 9 7 0
1 3 4 7 0
1 3 4 7 5 0
4 3 4 7 5 9 0
1 3 4 7 9 5 0
1 3 4 9 5 7 0
2 3 4 9 7 5 0
1 3 6 0
2 3 6 5 9 0
2 3 6 9 5 0
2 3 6 9 5 10 0
2 3 6 9 10 5 0
6 3 6 10 5 9 0
7 3 6 10 9 5 0
3 4 1 7 8 9 0
1 4 1 7 9 0
3 4 1 7 9 8 0
1 4 1 8 0
4 4 1 8 7 9 0
8 4 1 8 9 7 0
1 4 1 9 7 0
2 4 1 9 7 8 0
6 4 1 9 8 7 0
1 4 2 5 7 8 0
1 4 2 5 8 7 0
4 4 2 7 5 8 0
5 4 2 7 8 5 0
9 4 2 8 5 7 0
2 4 2 8 7 5 0
1 4 3 5 7 9 0
1 4 3 5 9 0
3 4 3 5 9 7 0
12 4 3 7 5 9 0
5 4 3 7 9 5 0
6 4 3 9 5 7 0
3 4 3 9 7 5 0
2 4 6 5 0
1 4 6 5 9 8 0
8 4 6 8 5 9 0
1 4 6 9 5 0
1 4 6 9 5 8 0
1 4 6 9 8 5 0
32 6 1 0
1 6 1 8 0
4 6 1 8 9 0
2 6 1 8 9 10 0
2 6 1 8 10 9 0
27 6 1 9 0
3 6 1 9 8 0
5 6 1 9 8 10 0
3 6 1 9 10 8 0
1 6 1 10 0
1 6 1 10 8 9 0
4 6 1 10 9 8 0
17 6 2 5 0
4 6 2 5 8 0
1 6 2 5 8 10 0
2 6 2 5 10 8 0
9 6 2 8 5 0
7 6 2 8 5 10 0
4 6 2 8 10 5 0
9 6 2 10 5 8 0
3 6 2 10 8 5 0
1 6 3 5 9 0
2 6 3 5 9 10 0
3 6 3 9 5 0
1 6 3 9 5 10 0
6 6 3 10 5 9 0
7 6 3 10 9 5 0
1 6 4 5 9 8 0
3 6 4 8 5 9 0
7 6 4 8 9 5 0
1 6 4 9 8 5 0
0
1
2
3
4
1
5
5
3
2
4
