10 1.0
1 1 2 4 3 7 0
2 1 2 5 4 8 0
1 1 3 2 4 7 0
1 1 3 4 5 9 0
1 1 4 2 3 7 0
1 1 4 3 2 7 0
1 1 4 5 3 9 0
1 1 5 2 3 0
1 1 5 2 3 10 0
1 2 1 3 4 7 0
1 2 1 4 5 0
1 2 3 1 5 10 0
1 2 3 4 1 7 0
1 2 3 5 1 0
1 2 3 5 1 10 0
1 2 3 5 4 6 0
1 2 4 1 3 0
1 2 4 1 3 7 0
1 2 4 3 5 6 0
2 2 5 1 3 10 0
1 2 5 3 1 10 0
1 3 1 2 5 10 0
1 3 1 4 2 0
1 3 1 4 2 7 0
2 3 1 4 5 9 0
3 3 1 5 4 9 0
1 3 2 4 5 6 0
1 3 2 5 1 10 0
2 3 5 2 4 6 0
1 3 5 4 2 6 0
1 4 1 2 5 8 0
1 4 1 3 5 9 0
2 4 2 1 5 8 0
2 4 2 3 5 6 0
2 4 2 5 3 6 0
2 4 3 1 2 7 0
1 4 3 1 5 9 0
1 4 3 2 1 7 0
2 4 3 2 5 6 0
1 4 5 2 1 0
1 4 5 2 3 6 0
1 4 5 3 1 9 0
2 5 1 2 4 8 0
1 5 1 3 4 9 0
1 5 1 4 2 8 0
1 5 1 4 3 9 0
1 5 2 1 3 0
1 5 2 1 3 10 0
2 5 2 1 4 8 0
1 5 2 3 1 0
1 5 2 3 1 10 0
1 5 2 4 3 6 0
1 5 3 1 2 10 0
1 5 3 1 4 9 0
1 5 3 2 4 6 0
1 5 4 2 1 8 0
1 5 4 3 1 9 0
0
1
2
3
4
5
1
5
3
2
4
