16 Unknown
1 1 12 8 11 7 15 4 16 13 0
26 1 14 0
4 1 14 2 0
1 1 14 3 0
2 1 14 5 0
1 1 14 7 0
1 1 14 7 6 9 0
1 1 14 10 0
0
0
1
2
3
100
6
999
40
7
10
12
Skipped
21
0
25
123
