28 1.0
1 1 2 21 25 19 20 26 9 22 24 27 7 14 28 0
1 1 2 26 7 22 14 19 9 21 20 24 27 25 28 0
1 1 3 20 25 7 28 21 24 9 27 18 22 19 26 0
1 1 4 18 20 14 0
1 1 5 22 27 24 19 26 18 9 28 20 14 21 7 0
1 1 6 7 20 27 24 21 9 19 26 18 14 25 28 0
1 1 11 18 28 20 7 24 27 21 22 26 25 14 19 0
1 1 11 20 25 24 14 28 27 19 26 21 18 7 22 0
6 1 15 0
1 1 15 14 18 0
1 1 15 14 27 22 25 21 18 0
1 1 15 18 0
1 1 15 21 18 14 22 25 27 0
1 1 15 24 26 25 28 14 0
1 2 1 20 24 9 28 19 7 14 22 25 21 27 26 0
1 2 1 20 28 0
1 2 1 20 28 9 24 19 25 21 27 14 22 7 26 0
1 2 3 24 25 9 27 26 20 19 7 21 22 23 28 0
1 2 3 27 21 22 28 9 20 19 24 23 25 7 0
1 2 4 19 20 28 7 27 22 23 14 25 26 0
1 2 4 19 25 22 20 26 7 23 14 27 0
1 2 4 20 25 23 22 14 0
1 2 4 23 20 25 9 7 27 28 22 19 14 26 24 0
1 2 4 25 20 19 28 22 7 26 9 23 27 14 24 0
1 2 4 26 24 22 20 14 7 23 9 25 28 27 19 0
1 2 6 9 20 7 24 21 26 25 19 23 14 28 27 0
1 2 6 25 27 19 23 26 9 28 24 21 14 7 20 0
1 2 6 27 14 7 28 25 9 24 19 21 23 26 0
1 2 8 7 9 19 25 22 24 26 28 14 23 21 20 0
1 2 8 14 23 7 26 20 21 24 19 22 25 28 0
1 2 8 20 23 21 7 9 26 28 24 14 22 19 25 0
1 2 8 26 20 24 28 22 19 7 9 25 21 14 23 0
1 2 10 21 27 19 23 24 26 28 9 25 14 22 20 0
1 2 11 14 25 24 21 19 7 22 26 23 20 27 28 0
1 2 13 20 23 0
1 2 15 14 21 23 0
1 2 15 14 23 0
1 2 15 14 23 25 22 21 27 0
2 2 15 23 0
1 2 15 23 14 21 0
1 2 15 25 14 23 21 0
1 2 15 25 21 28 7 23 14 27 0
1 2 15 25 23 9 14 7 27 26 28 22 21 19 24 0
1 2 17 20 14 21 9 7 26 27 25 23 28 22 0
1 2 17 25 28 26 24 7 27 21 9 14 20 22 23 0
1 3 1 20 18 0
1 3 2 22 23 20 19 24 9 28 7 27 21 26 25 0
1 3 4 19 25 24 28 20 7 27 22 23 18 26 9 0
1 3 4 22 27 18 25 23 0
1 3 5 19 24 26 28 9 7 23 18 27 22 20 21 0
1 3 5 27 23 22 18 24 7 21 28 19 9 26 20 0
1 3 5 28 23 20 21 0
1 3 6 21 20 28 18 27 25 26 9 7 23 19 0
1 3 6 23 21 24 28 7 20 27 9 18 25 19 26 0
1 3 6 25 20 26 9 7 19 23 28 21 18 27 24 0
1 3 8 20 18 19 23 25 7 26 21 22 0
1 3 8 23 18 19 24 25 7 28 22 21 20 9 26 0
1 3 8 25 23 20 22 7 21 18 19 0
1 3 8 26 19 28 9 7 21 24 22 18 23 25 20 0
1 3 10 28 23 9 20 19 27 25 26 18 21 22 24 0
1 3 11 22 23 7 18 28 27 20 26 25 21 19 24 0
1 3 12 18 27 21 22 19 28 24 7 25 23 20 9 0
1 3 12 20 21 27 7 9 22 19 25 23 18 0
1 3 12 23 28 27 24 21 9 19 25 18 20 7 22 0
1 3 13 18 21 23 0
1 3 15 18 21 23 25 0
1 3 15 18 21 25 23 0
1 3 15 18 23 0
1 3 15 18 23 21 25 0
1 3 15 21 18 25 23 0
1 3 15 21 23 18 0
1 3 15 22 21 23 25 18 0
1 3 15 23 18 0
1 3 15 23 18 21 25 0
1 3 15 23 25 21 18 0
1 3 15 25 23 18 21 0
1 3 16 18 28 22 20 7 9 21 27 25 23 19 26 0
1 3 16 20 28 21 19 26 7 22 9 23 18 27 25 0
