56 1.0
1 16 38 56 8 49 54 48 5 46 33 21 42 34 14 24 53 51 41 36 43 7 39 35 25 40 45 50 17 0
1 16 43 25 56 39 42 53 48 17 46 5 21 7 36 14 24 38 34 35 40 33 50 8 41 54 51 49 45 0
1 16 46 7 25 8 56 48 24 17 49 35 45 51 38 5 14 40 53 43 50 21 42 54 41 34 39 36 33 0
1 16 54 24 45 53 8 34 42 56 35 43 21 38 48 41 50 49 51 5 39 46 25 40 7 17 33 14 36 0
1 18 24 40 33 49 41 53 8 34 50 39 43 5 36 54 14 7 4 38 45 46 21 51 56 17 25 48 42 0
1 18 36 14 25 39 4 51 24 50 21 40 7 54 42 48 34 33 43 17 41 56 53 38 8 5 46 49 45 0
1 18 43 24 42 8 56 46 36 34 50 40 5 7 21 54 38 39 14 17 48 51 49 33 41 4 45 53 25 0
1 18 48 54 7 46 53 4 42 17 14 5 45 21 24 56 8 39 41 50 49 40 36 34 33 25 43 51 38 0
1 18 50 4 49 51 7 53 56 24 54 21 41 34 39 25 17 42 8 5 43 38 40 14 46 33 36 48 45 0
1 19 4 40 45 25 53 46 51 41 38 21 17 50 33 56 42 39 24 7 43 8 54 48 14 35 5 34 36 0
1 19 5 8 45 21 56 33 41 25 7 48 39 4 38 14 42 35 34 46 43 24 50 36 54 17 53 40 51 0
1 19 8 7 56 46 5 34 48 38 4 36 17 39 33 35 43 25 24 53 51 42 50 54 21 14 45 40 41 0
1 19 17 14 41 21 0
1 19 24 7 45 4 5 48 35 40 53 41 34 54 14 8 25 36 38 33 21 17 56 50 42 51 46 39 43 0
1 19 24 51 17 39 7 42 40 43 56 41 8 14 21 0
1 19 36 48 34 24 7 33 5 21 35 53 45 54 39 14 40 56 43 25 41 46 4 51 42 17 38 50 8 0
1 19 48 51 42 56 43 35 5 38 50 54 36 34 21 53 24 17 41 33 14 46 45 40 4 8 7 25 39 0
1 20 4 38 25 46 33 51 5 43 14 41 21 50 8 40 17 49 24 53 45 39 36 35 7 0
1 20 5 4 17 43 48 45 49 8 21 25 41 24 50 42 14 53 33 46 40 36 7 38 34 51 35 54 39 0
1 20 5 40 24 17 25 36 35 42 51 21 41 8 34 7 14 43 54 38 49 46 39 50 4 48 33 53 45 0
1 20 17 53 21 33 5 38 45 46 14 36 41 0
1 20 21 25 39 53 40 42 45 38 7 17 35 33 41 5 54 24 50 48 14 43 51 49 46 34 8 36 4 0
1 20 34 43 36 17 46 38 49 5 21 50 39 40 4 24 7 41 35 25 54 33 14 45 48 51 53 8 42 0
1 20 35 33 25 36 17 40 34 38 51 21 39 46 24 49 50 4 43 5 42 14 8 48 41 54 53 7 45 0
1 20 40 34 51 53 17 25 36 21 7 41 46 45 43 50 33 54 14 48 8 5 24 42 49 35 38 39 4 0
1 20 40 48 45 41 25 46 54 14 35 39 21 34 38 51 43 50 49 33 42 5 8 17 24 53 36 7 4 0
1 20 42 53 7 35 50 21 38 17 14 51 41 5 45 33 40 49 39 48 36 8 43 54 24 46 34 0
1 20 51 43 4 39 54 35 21 8 34 14 17 24 33 42 38 53 40 5 41 25 46 49 7 45 36 50 48 0
1 22 7 25 48 17 50 24 38 14 35 49 33 21 40 4 46 42 39 51 8 36 56 34 5 43 54 41 53 0
1 22 8 24 14 17 41 38 46 43 33 36 50 39 5 40 21 0
1 22 8 51 35 50 24 38 43 21 33 49 7 4 34 40 41 36 25 5 14 17 39 53 54 56 46 48 42 0
1 22 14 43 50 42 17 36 21 8 35 51 39 49 7 41 24 0
1 22 35 54 33 40 5 36 7 24 56 34 38 42 51 43 39 48 14 17 21 53 50 49 41 46 4 8 25 0
1 22 41 4 8 38 33 51 46 5 34 53 17 7 21 56 14 24 25 50 42 43 35 48 39 36 40 49 54 0
1 22 49 14 4 17 48 35 5 38 56 21 51 33 43 46 54 36 41 25 50 42 39 40 8 7 24 53 34 0
1 22 50 24 7 17 33 36 4 53 49 38 34 40 21 41 51 25 56 35 54 39 43 14 42 46 8 48 0
1 22 50 54 17 8 34 48 33 24 25 40 21 4 35 36 14 49 41 5 51 53 39 56 43 38 46 7 42 0
1 23 4 21 50 17 56 53 5 38 7 41 46 40 48 54 49 42 39 14 35 43 33 51 24 45 8 34 25 0
1 23 21 54 33 25 53 46 7 51 34 50 39 35 41 40 49 24 14 8 42 38 4 17 56 5 45 43 48 0
1 23 25 43 42 39 54 35 33 14 7 21 41 45 51 53 50 48 49 8 46 34 40 24 38 5 4 56 17 0
1 23 33 17 25 43 50 5 24 49 53 41 21 8 46 14 4 56 42 51 38 54 7 45 34 35 48 39 40 0
1 23 39 35 21 38 48 50 46 5 42 17 43 45 41 33 24 8 7 49 56 25 4 14 53 54 40 51 0
1 23 48 41 25 24 42 4 40 5 38 43 50 39 33 14 35 46 21 53 7 45 49 54 17 51 34 56 8 0
1 23 49 38 24 33 46 42 43 17 50 14 41 21 39 5 40 0
1 23 54 49 42 14 5 53 4 41 50 33 17 7 35 8 39 40 43 34 24 38 21 46 51 45 56 48 25 0
1 26 21 34 36 35 48 25 42 51 38 41 24 56 39 50 5 49 40 4 43 45 17 7 53 33 54 14 8 0
1 26 25 42 36 50 7 56 39 40 49 53 43 8 5 41 34 35 4 33 14 17 21 24 54 48 38 51 45 0
1 26 35 43 48 49 25 53 42 54 50 17 4 41 56 24 40 39 51 33 21 45 7 38 8 36 5 14 34 0
1 26 38 5 21 17 43 39 41 14 0
1 26 38 45 14 35 17 5 39 42 8 41 7 25 49 34 50 24 56 51 4 48 36 54 21 33 40 43 53 0
1 26 40 38 5 17 43 41 21 14 39 0
1 26 41 21 40 5 39 38 17 43 14 0
1 26 41 38 14 21 39 17 40 5 43 0
1 26 49 39 21 5 24 38 41 40 8 50 17 14 43 0
1 26 50 43 42 5 24 38 17 41 35 56 7 45 8 40 34 25 39 53 21 36 4 33 49 51 48 14 54 0
1 26 53 36 5 24 35 17 51 8 56 41 14 25 40 49 50 7 21 45 48 4 39 54 43 34 38 42 33 0
1 27 5 7 42 8 48 36 45 39 33 4 54 24 49 43 40 56 21 25 14 53 35 34 41 51 46 50 17 0
1 27 8 48 17 50 4 43 49 34 21 7 39 14 24 54 41 5 42 40 0
1 27 17 41 40 21 43 14 39 50 5 8 0
1 27 40 56 21 46 49 7 33 17 8 14 48 51 41 5 45 53 4 34 43 24 36 50 25 42 39 54 35 0
1 27 49 50 40 51 42 4 21 41 43 25 7 54 14 35 48 39 17 8 24 34 0
2 28 0
1 28 4 41 0
1 28 5 41 49 0
1 28 7 8 42 43 41 50 24 49 40 39 21 14 0
1 28 7 21 41 39 14 0
1 28 7 41 0
1 28 8 14 40 41 24 7 50 43 49 21 39 0
1 28 8 14 41 43 0
1 28 8 21 14 43 7 40 39 50 24 42 54 41 49 0
1 28 8 21 39 14 40 49 41 24 43 7 50 0
1 28 8 43 40 41 39 50 14 0
1 28 8 43 40 42 14 41 50 7 21 24 39 49 0
1 28 14 4 21 40 50 54 39 41 25 42 43 49 7 0
1 28 14 7 42 40 49 21 8 43 41 50 39 24 0
1 28 14 8 53 42 38 5 46 49 25 41 39 21 7 48 4 51 45 34 43 50 35 40 36 33 54 24 56 0
1 28 14 21 38 46 5 41 33 0
1 28 14 21 39 41 0
5 28 14 21 41 0
2 28 14 21 41 39 0
1 28 14 21 41 39 43 0
1 28 14 21 41 39 50 40 43 0
1 28 14 21 49 43 40 39 7 24 41 0
1 28 14 39 7 49 24 21 40 8 41 50 43 0
2 28 14 39 21 41 0
1 28 14 39 21 43 41 0
1 28 14 39 21 43 50 8 38 40 5 24 41 0
1 28 14 39 41 0
1 28 14 39 41 43 21 0
1 28 14 39 43 50 21 49 41 8 40 0
1 28 14 40 41 21 43 0
1 28 14 40 43 39 21 41 0
1 28 14 41 0
7 28 14 41 21 0
1 28 14 41 21 4 0
2 28 14 41 21 39 0
1 28 14 41 21 43 39 0
3 28 14 41 39 21 0
1 28 14 41 40 43 42 0
1 28 14 41 43 21 39 40 50 0
1 28 14 43 21 40 8 50 39 41 0
1 28 14 43 39 21 41 0
1 28 14 43 39 41 21 0
1 28 14 45 46 51 50 43 39 5 24 33 42 21 8 41 40 0
1 28 14 50 43 39 8 21 40 41 0
1 28 21 8 49 39 34 50 14 43 0
1 28 21 14 39 41 0
9 28 21 14 41 0
3 28 21 14 41 39 0
1 28 21 14 41 40 0
1 28 21 14 50 43 41 8 39 40 0
1 28 21 39 14 41 0
2 28 21 39 41 14 0
1 28 21 39 43 14 41 0
1 28 21 39 43 14 41 40 0
1 28 21 39 43 41 14 0
1 28 21 39 46 33 43 41 0
1 28 21 40 39 14 41 0
1 28 21 40 41 39 43 14 0
39 28 21 41 0
9 28 21 41 14 0
1 28 21 41 14 43 39 0
1 28 21 41 39 0
2 28 21 41 39 14 0
1 28 21 42 33 25 24 43 45 41 5 50 46 0
1 28 21 43 25 7 48 4 34 24 35 49 39 41 0
2 28 21 43 41 14 39 0
1 28 21 43 41 39 14 0
1 28 21 46 5 41 0
1 28 21 50 40 39 41 24 0
1 28 21 56 39 41 14 0
1 28 24 8 42 43 39 21 40 7 41 49 14 50 0
1 28 24 21 39 41 14 8 43 50 40 0
1 28 24 40 41 43 8 14 21 49 50 39 0
1 28 24 41 0
1 28 24 42 21 14 7 43 49 39 8 40 41 50 0
1 28 24 49 41 14 21 40 50 43 8 39 0
1 28 24 49 50 8 21 43 40 14 41 39 7 0
1 28 24 54 7 8 21 41 39 50 43 40 42 14 49 0
3 28 39 14 21 41 0
1 28 39 14 21 43 41 0
1 28 39 14 41 21 0
1 28 39 14 43 40 41 21 0
3 28 39 21 14 41 0
2 28 39 21 14 43 41 0
1 28 39 21 14 50 41 0
1 28 39 21 40 43 41 50 14 0
1 28 39 21 41 0
2 28 39 21 41 14 0
1 28 39 21 41 14 43 0
1 28 39 41 14 21 0
1 28 39 41 21 14 0
1 28 39 41 21 43 14 40 0
1 28 39 41 21 50 14 43 8 40 24 49 0
1 28 39 43 14 21 41 50 0
1 28 39 43 21 41 0
1 28 39 43 40 8 21 50 14 41 0
1 28 39 43 41 21 14 40 0
1 28 39 50 21 14 40 43 41 8 0
1 28 40 8 41 39 21 14 50 43 0
1 28 40 14 43 41 50 39 21 0
1 28 40 21 24 8 7 50 43 14 41 39 49 0
1 28 40 34 49 7 54 39 43 4 8 50 41 24 48 42 21 14 0
1 28 40 39 21 43 41 0
1 28 40 39 43 41 14 21 0
1 28 40 41 49 39 14 7 43 8 21 24 50 42 0
1 28 40 43 21 39 14 41 0
1 28 40 43 39 21 8 14 41 50 0
1 28 40 43 41 39 0
58 28 41 0
1 28 41 8 43 24 39 50 21 40 14 0
1 28 41 14 0
5 28 41 14 21 0
4 28 41 14 21 39 0
1 28 41 14 39 21 0
1 28 41 14 39 21 40 43 0
1 28 41 14 43 21 40 39 8 50 0
27 28 41 21 0
1 28 41 21 8 0
2 28 41 21 14 0
2 28 41 21 14 39 0
1 28 41 21 39 43 14 0
4 28 41 39 21 14 0
1 28 41 39 21 40 43 14 0
1 28 41 39 43 21 14 40 0
1 28 41 40 0
1 28 41 40 21 14 39 43 0
1 28 41 43 49 7 39 14 21 24 8 50 40 0
1 28 41 50 21 8 43 39 14 40 0
1 28 42 21 56 7 41 48 25 0
1 28 42 41 21 7 14 0
1 28 42 50 8 34 54 41 24 14 40 7 21 49 39 43 0
1 28 43 7 39 40 49 42 14 50 21 24 41 8 0
1 28 43 8 49 14 24 50 21 40 41 39 0
1 28 43 14 21 39 41 0
1 28 43 14 24 50 39 40 41 21 8 0
1 28 43 14 39 41 21 0
1 28 43 14 50 41 40 8 39 21 0
1 28 43 21 39 41 14 0
1 28 43 21 41 39 14 0
1 28 43 24 14 40 41 0
1 28 43 39 21 14 41 0
1 28 43 40 8 41 39 14 21 50 0
1 28 43 41 14 39 21 0
1 28 43 41 39 14 21 0
1 28 43 41 39 21 50 14 40 0
1 28 43 41 50 14 39 40 21 0
1 28 43 50 39 21 7 41 14 0
1 28 45 21 41 51 0
1 28 45 35 46 34 43 53 40 54 5 48 8 33 36 50 4 38 41 14 51 25 7 56 0
1 28 49 24 40 39 7 43 41 50 21 42 14 0
1 28 49 40 50 8 21 39 41 54 14 48 24 43 42 7 34 0
1 28 50 39 40 21 43 41 8 14 0
1 28 50 39 41 21 43 14 40 0
1 28 50 40 24 49 14 41 43 21 39 8 7 42 0
1 28 50 41 14 8 21 39 43 40 0
1 28 50 43 24 21 8 39 14 40 41 0
1 28 50 43 40 8 39 14 41 21 0
1 28 51 50 40 21 53 14 4 41 38 56 43 0
1 28 53 34 21 41 38 42 48 5 0
1 28 54 14 50 21 40 8 43 7 39 49 48 42 41 24 34 0
1 29 7 46 45 33 35 4 34 36 8 38 14 56 49 40 43 39 41 48 21 42 25 53 50 17 51 54 24 0
1 29 8 50 42 38 53 56 35 33 51 46 45 7 34 4 14 40 41 48 21 25 49 36 39 17 54 43 24 0
1 29 14 17 38 21 41 0
1 29 14 34 17 42 50 49 41 24 21 43 8 40 39 48 7 54 4 0
1 29 21 17 14 41 0
1 29 21 17 39 14 43 40 41 0
1 29 21 41 14 17 0
1 29 24 46 40 21 43 14 39 8 50 41 38 17 0
1 29 39 21 41 14 17 0
1 29 40 17 43 8 21 39 14 24 50 41 49 38 0
1 29 41 17 21 39 40 43 14 0
1 29 41 39 7 40 54 49 43 24 50 8 14 42 21 17 0
1 29 41 43 40 8 50 39 24 7 14 42 21 17 49 0
1 29 48 42 51 14 4 17 43 21 56 36 39 24 45 41 40 35 25 46 49 33 8 54 7 53 38 50 34 0
1 29 51 53 50 46 45 42 56 4 38 54 7 39 14 43 41 35 21 25 48 33 17 36 24 0
1 30 17 14 40 21 24 8 41 39 50 0
1 30 17 21 14 41 39 40 4 8 50 0
1 30 17 41 21 49 0
1 30 17 41 39 21 14 0
1 30 17 54 7 42 21 14 40 41 50 8 24 39 0
1 30 24 17 49 7 50 21 41 42 40 8 39 14 0
1 30 25 36 8 5 56 35 46 17 7 33 38 49 4 34 39 24 50 54 14 42 21 53 41 45 48 51 40 0
1 30 33 46 36 21 4 25 39 8 14 49 56 24 38 53 45 41 54 5 7 35 48 51 50 34 40 42 17 0
1 30 34 25 5 49 4 36 8 7 45 41 24 56 39 50 51 53 17 33 21 46 42 48 14 35 38 40 54 0
1 30 36 4 35 41 54 8 24 40 14 25 17 34 56 46 7 50 42 53 38 51 21 48 39 49 33 5 45 0
1 30 39 5 8 54 40 49 24 17 7 34 50 41 14 42 0
1 30 40 17 7 45 49 48 33 54 51 14 36 56 8 24 34 50 41 35 42 53 5 25 38 39 4 21 46 0
1 30 42 54 50 38 25 39 45 5 53 34 8 40 51 17 56 35 7 33 24 46 21 14 36 49 48 41 0
1 30 48 25 17 41 54 51 45 34 56 49 4 7 21 14 42 24 40 8 53 35 39 50 0
1 30 56 49 48 46 21 53 33 50 40 4 38 54 34 5 36 42 14 35 41 24 39 25 8 7 51 17 45 0
1 31 14 25 56 17 35 53 36 41 7 24 54 21 50 8 45 34 40 48 49 42 46 39 43 0
1 31 14 50 48 5 7 49 17 46 53 40 51 38 39 54 35 56 41 45 42 25 24 8 21 36 43 4 34 0
1 31 17 38 5 41 46 0
1 31 34 42 43 7 5 17 41 24 49 50 8 46 48 21 54 39 14 40 38 0
1 31 42 51 40 25 49 4 21 45 54 17 5 50 48 35 7 34 41 8 39 43 46 56 38 24 36 14 53 0
1 31 50 14 38 46 49 51 36 45 24 5 17 8 39 25 7 43 21 54 4 42 53 56 41 35 34 40 48 0
1 31 56 17 36 46 53 21 38 14 41 5 45 0
1 31 56 54 38 35 42 46 21 49 48 41 34 8 7 50 43 51 24 45 40 36 17 5 39 4 25 14 53 0
1 32 7 43 17 49 40 41 8 14 21 24 39 0
1 32 17 40 21 41 14 43 39 0
1 32 17 49 46 8 33 38 25 21 35 41 43 14 40 36 24 42 7 56 39 51 48 5 53 4 45 34 54 0
1 32 33 24 45 49 54 17 8 7 35 48 41 56 5 39 34 42 25 38 14 46 51 36 21 53 4 40 43 0
1 32 36 14 42 48 7 54 17 40 46 39 49 25 45 53 35 34 41 38 21 51 56 4 43 24 33 5 8 0
1 32 38 7 40 39 17 8 14 45 49 21 5 41 46 42 54 53 43 24 0
1 32 38 42 35 41 34 33 17 21 4 7 14 54 48 43 49 51 24 36 46 5 8 39 40 0
1 32 39 17 14 21 40 41 8 43 0
1 32 48 56 33 49 46 38 24 17 54 8 14 7 5 25 51 34 4 35 39 45 21 42 41 40 36 43 53 0
1 37 4 51 56 45 8 5 34 38 50 41 48 42 40 53 35 33 39 46 21 24 49 36 14 54 25 43 17 0
1 37 4 54 8 33 17 25 35 46 34 36 41 49 51 38 39 21 53 50 48 14 40 24 56 45 43 42 5 0
1 37 14 49 40 56 38 4 46 5 53 43 41 51 24 33 17 35 21 54 36 25 34 8 42 48 50 45 39 0
1 37 35 48 33 21 38 45 53 4 14 17 41 25 34 40 50 43 56 36 39 46 24 42 49 5 8 54 0
1 37 43 17 14 49 42 39 21 41 8 0
1 37 49 17 24 8 21 41 42 0
1 44 5 53 45 17 7 4 41 54 34 46 33 35 24 25 38 49 51 36 42 56 0
1 44 7 50 41 14 4 5 34 40 25 39 43 35 53 8 54 46 49 56 42 38 24 45 33 17 36 21 51 0
1 44 8 25 43 35 45 21 51 17 42 38 50 14 7 34 39 33 40 54 49 46 53 5 41 24 4 56 36 0
1 44 14 7 43 5 40 34 33 17 51 41 24 36 35 39 8 38 54 42 45 56 49 46 25 4 53 50 0
1 44 17 25 4 35 21 43 39 41 14 0
1 44 34 36 39 4 7 35 38 46 50 42 17 8 43 14 25 5 41 45 49 53 56 33 21 40 51 54 24 0
1 44 51 33 42 35 5 56 34 25 49 43 17 36 40 54 41 8 46 21 45 24 7 4 38 53 50 14 39 0
1 44 51 45 35 40 49 25 42 53 38 41 17 14 34 7 46 24 21 50 43 39 33 54 36 4 8 5 56 0
