58 1.0
1 1 0
1 1 14 21 58 0
1 1 14 46 21 41 42 51 0
1 1 42 7 46 51 21 52 14 0
1 1 45 7 8 14 35 11 46 52 42 24 41 55 51 21 50 0
1 2 4 45 46 14 34 8 18 11 48 41 44 52 55 53 38 42 51 50 54 58 5 7 23 40 35 24 37 47 0
1 2 41 7 44 14 11 46 42 52 0
1 2 42 52 14 46 11 44 0
1 2 44 14 41 0
1 3 21 41 44 46 0
2 3 21 44 0
1 3 40 41 44 18 21 48 5 0
1 3 46 44 51 41 45 42 8 7 21 5 0
1 3 52 7 21 42 41 46 24 44 0
1 3 52 21 41 44 46 42 0
1 6 7 21 14 41 46 52 51 44 24 0
1 6 7 41 8 21 14 46 44 51 52 0
1 6 11 52 7 21 14 51 44 4 41 46 0
1 6 14 8 21 41 44 11 24 52 7 46 51 0
1 6 14 41 21 52 23 5 4 40 44 18 7 0
1 6 23 53 8 41 46 37 4 50 21 52 14 55 35 51 45 7 24 58 44 0
1 6 24 48 52 21 44 51 5 11 18 53 41 14 4 7 54 8 23 38 46 34 45 47 55 37 40 35 58 50 0
1 6 41 7 52 14 24 46 44 8 45 21 51 0
1 6 41 14 46 44 21 52 0
1 6 41 35 7 52 14 24 51 46 50 21 55 4 45 44 8 0
1 6 46 41 24 52 14 55 45 21 8 51 44 0
1 6 46 51 44 14 0
1 6 50 54 52 7 4 38 24 21 46 23 41 37 14 47 35 53 55 44 58 45 51 8 0
1 6 52 21 24 7 51 44 41 14 46 11 0
1 9 7 11 14 35 51 42 41 46 44 8 45 21 55 0
1 9 35 41 7 52 58 50 42 44 55 45 46 51 21 8 23 14 0
1 9 41 52 8 14 45 51 35 48 42 46 7 50 44 58 0
1 9 44 21 14 58 51 50 0
1 9 45 53 21 8 23 42 14 7 4 46 51 41 35 58 37 54 44 52 50 55 0
1 9 46 42 14 41 52 7 21 44 0
1 9 51 52 47 46 45 42 40 11 8 41 21 54 44 58 4 5 50 7 48 18 0
1 9 52 4 21 45 41 55 7 14 46 42 35 51 50 44 8 0
1 9 52 14 7 46 42 51 41 21 44 0
1 9 53 41 40 46 52 8 4 11 38 44 42 55 21 14 48 50 34 23 35 5 58 47 45 54 37 7 51 18 0
1 9 55 8 11 41 42 14 7 52 44 4 50 21 51 45 0
1 9 58 11 51 42 5 7 46 44 38 52 55 21 4 14 23 0
1 10 14 24 42 41 52 51 46 50 44 45 21 0
1 10 21 52 46 42 14 41 44 51 0
1 10 24 34 14 35 51 38 52 21 8 50 41 42 46 58 55 23 53 4 44 54 45 47 37 0
1 10 41 21 46 42 14 35 45 52 58 8 51 44 54 0
1 10 41 44 45 14 21 51 46 0
1 10 41 58 44 24 45 42 55 14 46 21 8 51 0
