26 1.0
1 1 8 23 22 24 14 20 7 19 25 18 26 17 0
1 1 17 22 14 26 24 8 0
1 1 17 26 14 19 23 25 20 0
1 1 19 26 25 24 20 7 17 18 14 8 23 0
1 1 22 19 26 17 0
1 1 23 26 8 14 17 19 20 25 0
3 1 26 0
1 1 26 17 14 7 24 22 0
1 1 26 19 17 14 20 23 0
1 1 26 19 24 20 18 22 14 25 8 17 7 23 0
1 1 26 19 25 14 8 24 20 17 18 22 7 23 0
1 1 26 20 19 25 14 8 24 7 22 18 23 0
1 1 26 23 17 19 14 0
1 2 8 23 24 22 20 26 25 14 7 21 18 19 0
1 2 20 8 26 7 25 24 22 18 23 14 21 19 0
1 2 20 26 25 19 18 22 0
1 2 21 26 0
1 2 22 20 24 14 7 19 23 21 18 8 26 25 0
1 2 22 24 23 21 19 8 26 7 25 18 20 14 0
1 2 24 21 18 26 8 22 20 19 14 7 23 25 0
1 2 25 21 23 26 18 8 7 14 24 20 22 19 0
2 2 26 14 21 0
1 2 26 14 21 19 0
1 2 26 23 22 21 7 19 24 18 8 25 14 20 0
1 2 26 24 23 22 8 25 21 18 20 14 7 19 0
1 3 8 17 7 25 23 26 22 20 19 18 21 24 0
1 3 8 23 26 21 17 22 18 7 24 20 19 25 0
1 3 18 26 8 21 20 19 23 25 0
1 3 19 18 23 22 24 7 17 21 20 25 8 0
1 3 21 8 20 22 25 7 18 23 24 17 26 19 0
1 3 21 8 25 23 22 7 18 17 24 26 19 20 0
1 3 21 22 17 26 0
1 3 22 7 20 18 25 21 19 24 8 17 26 23 0
1 3 23 17 8 21 24 22 18 26 25 19 20 0
1 3 23 19 26 25 18 7 17 21 22 20 8 24 0
1 3 25 8 22 7 26 20 17 19 18 24 21 23 0
1 3 25 17 19 21 23 22 18 8 7 20 26 24 0
1 3 26 18 25 19 8 23 21 7 24 22 17 20 0
1 3 26 19 21 17 0
1 3 26 20 22 25 17 7 21 0
1 3 26 21 17 0
1 3 26 21 17 23 0
1 3 26 21 20 17 23 25 19 0
1 3 26 22 7 21 25 20 19 17 23 24 8 18 0
1 4 14 24 18 21 7 22 8 26 17 23 20 25 0
1 4 17 14 7 22 8 23 26 25 20 21 18 24 0
1 4 20 7 18 21 8 26 17 25 22 23 14 24 0
1 4 20 17 24 21 8 25 23 18 26 7 14 22 0
1 4 21 22 14 26 17 0
1 4 22 14 25 26 24 8 20 21 18 7 23 17 0
1 4 24 21 14 23 17 7 22 26 0
1 4 24 25 23 21 20 17 26 18 7 14 22 8 0
1 4 26 7 8 21 14 22 17 20 24 25 18 23 0
1 4 26 14 8 21 7 23 24 18 20 22 17 25 0
1 4 26 18 14 21 8 23 7 24 17 22 20 25 0
1 4 26 18 17 8 25 7 22 20 14 24 21 23 0
1 4 26 18 23 21 20 8 7 17 24 22 14 25 0
1 4 26 20 17 14 25 21 8 23 0
1 4 26 21 17 0
1 5 7 19 20 17 21 8 25 26 22 24 18 14 0
1 5 7 22 25 26 14 17 20 24 8 19 18 21 0
1 5 7 24 14 26 22 8 18 20 21 19 17 25 0
1 5 8 18 26 21 22 14 17 25 7 20 19 24 0
1 5 8 21 26 20 17 19 25 14 0
1 5 8 25 7 26 17 22 20 14 21 18 19 0
1 5 17 21 24 19 7 18 14 22 26 20 25 8 0
1 5 18 8 7 24 21 17 25 26 20 19 22 14 0
1 5 19 20 14 21 17 26 0
1 5 19 25 7 21 24 22 26 8 20 14 17 18 0
1 5 20 18 26 21 19 22 17 14 8 25 7 24 0
