35 1.0
1 1 5 26 24 32 21 20 35 33 8 22 14 30 31 4 34 25 23 28 0
1 3 11 32 4 24 29 25 27 30 20 22 33 35 34 31 7 28 21 8 23 0
1 3 12 24 30 32 25 29 27 34 20 26 22 21 4 28 33 31 35 8 23 0
1 3 12 32 35 25 29 27 20 33 22 8 26 28 31 0
1 3 15 35 26 20 27 31 25 29 0
1 5 3 4 30 32 7 25 27 28 20 26 33 24 8 22 21 23 35 31 34 0
1 5 3 23 30 22 33 27 34 20 25 26 28 7 31 35 8 0
1 5 6 24 4 32 7 14 27 34 20 26 33 21 30 31 22 28 35 8 23 0
1 5 6 24 30 32 7 14 27 34 20 33 26 21 4 31 22 28 35 8 23 0
1 5 6 32 4 24 33 14 27 23 20 22 26 21 34 8 7 28 35 31 30 0
1 5 6 35 4 21 14 26 27 34 20 33 22 32 30 28 7 8 24 31 23 0
1 5 6 35 4 21 33 14 27 30 20 26 7 32 23 8 22 28 24 31 34 0
1 5 6 35 4 32 7 20 14 24 22 26 27 21 31 23 33 28 34 8 30 0
1 5 9 24 4 21 14 25 27 34 20 26 22 32 23 8 7 31 35 28 30 0
1 5 9 32 4 21 25 14 27 23 20 28 24 34 8 26 35 30 0
1 5 9 35 4 21 26 20 27 23 14 7 25 24 34 8 22 31 32 28 30 0
1 5 9 35 4 24 7 25 27 34 20 26 22 21 30 8 14 28 32 31 23 0
1 5 9 35 4 24 14 25 27 34 20 7 26 21 23 8 22 31 32 28 30 0
1 5 10 35 30 32 25 14 27 23 20 33 7 24 4 31 26 28 21 8 34 0
1 5 11 21 4 32 25 14 27 34 20 22 33 24 30 28 7 8 35 31 23 0
1 5 11 24 23 21 7 20 27 4 25 14 33 32 30 35 0
1 5 11 24 23 21 14 20 27 30 25 33 22 32 34 31 7 28 35 8 4 0
1 5 11 30 21 32 33 14 20 23 27 25 22 24 4 28 7 8 35 31 34 0
1 5 11 32 4 24 7 14 27 23 20 33 25 21 28 31 22 34 35 8 30 0
1 5 11 32 35 21 22 14 27 34 20 25 7 4 23 28 33 8 24 31 30 0
1 5 11 35 4 21 7 14 27 34 20 25 33 24 23 22 31 8 32 28 30 0
1 5 11 35 21 4 25 20 27 30 14 33 22 32 34 28 7 31 24 8 23 0
1 5 12 4 21 32 25 14 27 34 20 33 26 30 8 22 28 35 31 23 0
1 5 12 21 30 4 33 20 27 28 14 26 25 24 32 22 8 35 31 34 0
1 5 12 24 32 21 25 20 27 23 14 26 22 4 35 31 33 8 30 28 34 0
1 5 12 31 21 32 26 14 27 23 20 25 33 4 8 22 28 35 34 30 0
1 5 17 4 32 24 25 20 27 28 14 26 33 23 30 8 7 31 35 22 34 0
1 5 18 4 35 26 27 23 20 33 7 24 34 31 22 8 21 28 30 0
1 6 3 24 4 32 29 26 27 34 20 22 33 21 30 31 7 8 35 28 23 0
1 6 3 35 27 31 20 29 8 33 26 22 7 0
1 6 5 21 4 24 7 14 27 34 20 33 26 32 30 8 22 28 35 31 23 0
1 6 5 21 4 32 26 14 27 34 20 33 22 24 23 31 7 8 35 28 30 0
1 6 5 24 4 35 26 14 27 34 20 7 22 21 23 8 33 28 32 31 30 0
1 6 5 24 23 21 33 14 27 34 20 26 7 4 28 31 22 35 8 30 0
1 6 5 32 23 21 22 14 27 34 20 26 33 24 30 7 31 28 35 8 4 0
1 6 5 32 30 24 7 20 27 23 14 33 26 21 4 31 22 8 35 28 34 0
1 6 5 35 24 30 26 14 20 34 27 33 22 21 32 31 7 28 4 8 23 0
1 6 5 35 30 26 14 20 34 27 33 7 4 8 31 28 22 23 0
1 6 9 24 4 32 29 14 20 34 27 26 7 30 22 31 28 35 8 23 0
1 6 9 35 4 14 29 27 23 20 7 22 34 31 26 28 8 30 0
1 6 9 35 29 27 20 14 26 0
1 6 10 23 21 24 29 20 26 8 14 7 33 35 34 28 30 27 32 31 4 0
1 6 11 4 28 30 27 7 20 29 14 33 31 34 21 22 8 24 35 23 32 0
1 6 11 24 4 30 29 14 27 34 20 33 7 21 35 31 22 28 32 8 23 0
1 6 12 32 4 35 29 14 27 34 20 22 26 24 23 8 33 31 21 28 30 0
1 6 13 8 32 35 27 14 29 34 7 26 23 30 31 22 4 20 21 33 24 0
1 6 19 30 20 27 34 7 4 31 0
1 9 3 24 23 30 25 27 8 20 29 4 34 7 26 22 21 28 31 0
1 9 3 32 4 24 29 25 20 23 27 7 22 21 34 8 26 28 35 31 30 0
1 9 3 35 30 21 29 27 23 20 22 24 34 31 26 32 28 4 0
1 9 5 4 32 24 14 20 27 23 25 26 22 21 28 31 7 8 35 34 30 0
1 9 5 21 4 24 26 14 27 23 20 7 25 32 34 31 22 28 35 8 30 0
1 9 5 21 24 23 25 14 27 28 20 22 31 30 32 7 26 34 35 8 4 0
1 9 5 24 4 21 25 20 27 34 14 26 7 32 30 31 22 8 35 28 23 0
1 9 5 35 21 32 26 20 27 28 25 14 7 24 23 34 22 31 30 8 4 0
1 9 5 35 30 24 26 14 27 34 20 25 7 21 4 31 22 8 32 28 23 0
1 9 6 4 21 24 29 14 27 34 20 26 7 32 30 31 22 28 35 8 23 0
1 9 6 21 4 24 26 14 20 23 27 22 29 35 34 8 7 31 32 28 30 0
1 9 6 21 30 24 7 14 20 34 27 29 22 32 4 8 26 31 35 28 23 0
1 9 6 24 4 32 7 14 27 34 20 29 26 21 23 8 22 28 35 31 30 0
1 9 6 32 21 35 26 20 27 28 14 7 29 24 34 8 22 31 4 23 30 0
1 9 6 35 4 32 29 14 27 28 20 7 22 21 34 31 26 8 24 23 30 0
1 9 10 30 32 21 25 14 27 34 20 7 26 24 35 8 29 28 23 31 4 0
1 9 10 35 30 21 26 14 27 34 20 25 29 4 24 31 7 28 32 8 23 0
1 9 11 21 4 24 25 29 20 28 27 14 7 35 23 31 22 8 32 34 30 0
1 9 11 21 4 35 25 14 27 23 20 22 7 24 34 8 29 28 32 31 30 0
1 9 11 24 4 21 25 14 27 23 20 29 7 35 34 8 22 31 32 28 30 0
1 9 11 35 23 25 20 27 34 14 7 22 31 29 8 28 0
1 9 11 35 25 14 27 20 29 22 34 31 7 28 8 0
1 9 11 35 30 20 29 14 27 25 7 28 34 8 22 31 23 0
1 9 12 24 4 21 29 20 27 23 14 25 26 32 30 22 31 35 8 0
1 9 12 32 4 21 29 20 27 23 14 22 26 24 30 8 25 28 35 31 34 0
1 9 12 32 4 24 25 14 20 34 27 26 22 21 30 28 29 8 35 31 23 0
1 9 17 28 30 25 14 27 23 20 22 29 24 34 8 26 31 35 32 4 0
1 10 2 35 26 29 14 25 7 27 33 31 0
1 11 3 21 4 32 29 25 27 8 20 33 22 24 23 31 7 28 35 34 30 0
1 11 3 35 4 21 33 25 27 34 20 29 22 24 30 31 7 28 32 8 23 0
1 11 3 35 4 24 33 25 27 34 20 7 22 21 30 31 29 8 32 28 23 0
1 11 5 21 4 24 25 14 20 23 27 33 7 32 34 8 22 28 35 31 30 0
1 11 5 21 24 4 25 14 27 34 20 33 7 35 30 31 22 28 32 8 23 0
1 11 5 21 32 4 33 14 27 34 20 25 7 24 23 8 22 28 35 31 30 0
1 11 5 24 4 21 25 14 20 23 27 33 7 32 30 31 22 8 35 28 0
1 11 5 32 4 21 7 14 27 34 20 25 33 24 30 22 31 28 35 8 23 0
1 11 5 32 4 21 14 25 27 8 20 22 33 24 23 34 7 28 35 31 30 0
1 11 5 32 4 24 25 14 27 34 20 7 22 21 30 8 33 28 35 31 23 0
1 11 5 35 4 21 25 14 27 34 20 22 33 24 30 31 7 28 32 8 23 0
1 11 5 35 4 32 25 14 27 34 20 7 33 24 23 31 22 8 21 28 30 0
1 11 5 35 30 21 25 14 27 23 20 33 22 32 34 28 7 31 24 8 4 0
1 11 6 4 21 32 33 14 27 34 20 29 7 24 23 28 22 31 35 8 30 0
1 11 6 4 32 21 29 14 27 23 20 33 7 35 30 31 22 8 24 28 34 0
1 11 6 21 23 24 29 14 27 34 20 33 22 4 35 8 7 28 32 31 30 0
1 11 6 21 24 4 7 14 27 34 20 33 29 35 23 28 22 31 32 8 30 0
1 11 6 24 4 21 20 23 27 34 14 29 8 32 28 7 33 22 35 31 30 0
1 11 6 24 4 32 7 14 27 34 20 33 29 21 30 31 22 28 35 8 23 0
1 11 6 24 4 32 29 14 27 34 20 7 33 21 30 31 22 28 35 8 23 0
1 11 6 24 30 21 7 14 27 34 20 22 33 23 32 8 31 29 35 28 4 0
1 11 6 32 4 21 29 14 20 23 27 33 7 24 34 31 22 28 35 8 30 0
1 11 6 32 4 21 29 20 27 30 14 33 7 24 28 34 22 31 35 8 23 0
1 11 6 32 21 24 29 14 27 23 20 22 7 4 28 34 33 8 35 31 30 0
1 11 6 35 24 21 33 14 20 34 27 29 7 4 30 31 22 28 32 8 23 0
1 11 9 21 32 4 14 20 27 34 25 29 7 35 30 28 22 31 24 23 0
1 11 9 24 23 32 25 14 27 34 20 29 7 21 30 8 22 28 35 31 4 0
1 11 9 35 4 24 14 25 27 28 20 7 22 32 23 31 29 8 21 34 30 0
1 11 10 21 4 24 25 14 27 30 20 7 33 32 23 31 29 28 35 8 34 0
1 11 10 21 4 35 25 14 27 34 20 33 29 24 30 31 7 28 32 8 0
1 11 12 4 30 24 20 14 27 34 25 29 22 32 35 28 33 8 21 31 23 0
1 11 12 21 24 35 25 20 27 23 14 29 33 4 34 8 22 31 32 28 30 0
1 11 16 21 4 24 29 14 20 8 25 7 27 32 30 33 22 28 35 34 23 0
1 12 5 21 4 35 25 14 27 34 20 26 22 24 23 8 33 28 32 31 30 0
1 12 5 21 30 24 22 14 27 34 20 26 33 32 4 28 25 8 35 31 23 0
1 12 5 24 4 21 25 14 27 34 20 26 33 32 23 31 22 8 35 28 30 0
1 12 6 4 21 32 26 20 27 30 14 33 29 34 28 8 22 31 35 23 24 0
1 12 6 4 30 24 29 14 27 21 20 26 22 32 34 8 33 31 35 28 23 0
1 12 6 4 32 30 33 14 27 23 20 22 29 21 34 8 26 31 35 28 24 0
1 12 6 21 30 24 26 14 27 34 20 22 29 35 4 8 33 31 32 28 23 0
1 12 6 21 32 35 26 14 27 34 20 33 22 24 23 31 29 28 4 8 30 0
1 12 6 32 4 24 26 20 27 34 14 33 29 21 23 8 22 28 35 31 30 0
1 12 9 24 4 32 20 25 27 23 14 22 29 21 34 28 26 31 35 8 30 0
1 12 9 32 30 21 25 14 27 34 20 22 26 24 4 31 29 28 35 8 23 0
1 12 9 35 21 32 14 25 27 34 20 22 26 4 23 8 29 31 24 28 30 0
1 12 10 24 4 32 27 25 20 23 26 14 33 21 34 8 29 28 35 31 30 0
1 12 11 4 8 28 29 20 27 31 25 14 33 21 23 30 22 24 34 0
1 12 11 21 4 30 33 25 27 28 14 29 20 24 35 8 22 34 32 31 23 0
1 12 11 21 4 32 25 14 27 23 20 29 33 35 34 28 22 24 30 0
1 12 11 24 4 21 25 14 20 23 27 29 33 32 28 34 22 8 35 31 30 0
1 16 5 32 4 21 14 25 27 23 20 26 22 24 34 7 33 8 35 28 30 0
3 19 1 0
1 19 2 14 27 0
0
1
2
3
16
5
4
8
11
7
9
6
8
12
3
15
10
17
19
20
2
17
9
14
18
4
6
1
12
5
15
10
19
7
13
20
