1 6 44 7 42 37 41 14 24 31 39 43 35 4 36 8 21 29 45 33 46 23 40 0
1 6 45 29 44 40 24 35 23 4 37 14 33 32 21 39 43 7 31 8 42 41 0
1 9 24 4 37 33 21 46 23 29 40 35 8 7 14 45 41 43 31 36 34 0
1 9 24 14 37 8 35 41 46 36 43 45 4 7 32 39 33 34 40 44 31 29 23 21 0
1 9 32 24 33 35 34 14 46 7 37 8 44 21 39 41 0
1 9 33 32 36 24 37 21 41 45 8 34 35 14 0
1 9 33 41 34 21 24 14 37 39 46 7 29 8 43 31 35 23 45 40 4 44 36 0
1 9 34 4 8 31 40 35 14 32 45 37 33 24 21 36 41 23 7 29 43 0
1 9 34 8 14 7 35 44 43 46 24 41 37 45 31 21 23 40 29 39 4 36 33 0
1 9 36 41 45 35 37 4 31 39 24 34 21 23 43 33 32 46 8 44 40 29 14 0
1 9 40 36 34 21 14 44 43 24 7 37 29 8 23 46 31 41 39 33 32 45 4 35 0
1 9 40 44 43 14 34 21 45 4 23 7 8 41 33 46 35 32 39 36 24 31 29 37 0
1 9 45 14 23 34 40 21 46 36 43 44 8 4 29 7 33 32 41 24 39 37 31 35 0
1 10 8 7 43 45 35 21 37 40 23 31 14 33 4 39 34 32 36 24 46 44 29 42 0
1 10 8 29 37 31 4 42 33 23 46 36 7 21 39 32 34 35 24 44 40 45 43 14 0
1 10 8 31 39 24 23 40 4 46 32 34 35 42 14 44 29 45 7 21 36 37 43 33 0
1 10 21 24 44 14 8 35 34 45 32 42 7 33 40 29 39 37 0
1 10 33 4 46 35 37 14 40 29 43 36 7 34 23 32 24 39 45 42 44 8 31 21 0
1 10 33 14 7 42 35 8 34 44 21 32 36 37 39 0
1 10 33 37 40 14 34 35 44 29 43 36 7 24 46 32 21 31 4 8 39 23 45 0
1 10 34 7 4 14 33 21 40 29 31 45 23 24 8 39 35 32 44 43 36 37 42 0
1 10 34 40 46 35 24 21 7 37 32 29 8 36 42 45 14 44 43 39 31 23 33 4 0
1 10 44 35 40 45 8 42 39 34 46 37 7 24 29 32 21 43 4 31 23 33 36 14 0
1 11 21 41 43 34 37 35 8 23 40 33 42 14 45 39 29 44 32 36 31 24 4 46 0
1 11 21 45 35 29 34 4 36 37 24 42 23 40 8 33 31 41 14 0
1 11 24 34 40 43 37 35 36 14 39 29 45 41 33 32 21 31 44 4 46 23 8 42 0
1 11 24 42 41 21 37 34 40 39 36 29 31 33 46 32 35 45 44 43 23 8 4 14 0
1 11 29 42 23 40 46 14 31 44 32 37 33 8 34 39 35 43 45 41 36 24 4 21 0
1 11 33 31 36 34 21 29 43 39 24 42 35 41 32 45 46 44 14 8 37 0
1 11 34 29 35 42 33 41 36 14 8 21 4 24 37 40 45 0
1 11 34 29 36 37 42 35 24 43 23 31 8 14 41 44 21 40 46 45 39 32 4 33 0
1 11 37 40 46 34 33 42 4 23 43 8 14 21 36 31 35 39 32 41 44 29 45 24 0
1 11 40 4 42 29 21 14 36 44 33 45 41 35 37 43 8 24 31 32 23 39 46 34 0
1 11 45 42 23 36 33 8 41 37 34 14 24 31 29 43 4 35 40 21 0
1 12 4 42 39 35 45 21 29 40 23 41 14 8 34 43 33 32 44 7 46 24 31 37 0
1 12 7 40 43 41 33 35 29 4 31 42 37 34 8 39 21 32 46 24 44 45 23 14 0
1 12 8 34 43 37 35 42 46 4 7 40 24 29 32 39 14 44 41 21 45 31 23 33 0
1 12 14 29 23 33 37 35 40 4 31 24 8 34 45 46 21 39 43 41 44 7 42 0
1 12 14 29 23 33 37 35 40 4 31 41 8 34 45 46 21 39 43 24 44 7 42 0
1 12 14 44 43 37 8 21 40 45 42 24 34 7 32 35 46 4 33 39 29 41 0
1 12 14 45 32 33 35 37 24 8 39 43 34 7 40 44 21 46 41 4 23 29 31 42 0
1 12 24 43 46 33 41 21 4 31 23 37 34 42 8 32 35 39 44 7 29 40 45 14 0
1 12 33 29 43 42 8 37 31 23 44 41 21 24 40 4 35 39 34 45 7 32 46 14 0
1 12 34 41 44 33 8 21 31 4 43 42 45 37 46 32 35 39 23 24 40 14 29 7 0
1 12 35 7 46 14 33 24 31 4 44 34 41 40 8 32 21 43 45 23 29 37 42 0
1 12 41 29 40 35 34 42 23 43 24 8 7 46 37 44 45 33 31 21 4 14 0
1 12 42 7 45 24 34 37 44 31 46 43 35 21 33 4 8 39 40 41 32 23 29 14 0
1 12 42 41 39 33 34 21 7 40 43 29 31 37 45 44 35 32 4 8 46 23 24 14 0
1 12 43 37 40 32 34 35 45 23 39 41 24 14 33 29 21 44 46 7 31 8 4 42 0
1 13 14 4 29 35 42 33 40 36 39 23 24 41 7 32 21 43 46 37 44 8 31 34 0
1 13 14 40 31 33 34 21 4 23 43 7 8 37 29 44 39 46 24 32 41 36 42 0
1 13 14 40 46 33 34 35 4 23 43 7 24 37 29 44 21 32 31 42 39 41 36 8 0
1 13 21 4 29 32 35 31 46 24 34 14 39 43 33 36 37 0
1 13 33 40 31 14 37 35 4 23 43 41 8 34 29 44 21 32 46 24 39 36 42 0
1 13 33 44 46 40 4 35 14 31 41 37 7 24 23 39 21 32 42 36 43 34 29 8 0
1 13 34 7 44 33 42 35 36 4 46 29 37 14 8 32 21 39 23 31 43 41 40 24 0
1 13 36 7 8 37 35 40 32 23 24 34 33 21 42 39 4 31 29 41 14 0
1 13 37 4 23 34 41 14 36 43 29 8 33 21 44 35 32 40 24 39 7 46 42 0
1 13 39 37 21 41 32 36 42 14 24 33 7 34 8 35 0
1 13 40 42 39 31 35 14 32 21 36 24 34 23 8 43 41 46 44 7 29 37 33 4 0
1 13 42 31 36 34 37 35 44 23 40 41 8 14 29 32 21 39 46 24 43 7 4 33 0
1 13 42 31 44 14 34 21 29 4 46 24 37 33 23 39 35 32 7 41 43 36 40 8 0
1 13 43 14 34 31 21 42 44 7 39 4 33 29 32 23 24 36 41 35 8 46 37 40 0
1 15 4 8 44 23 37 35 43 31 40 24 34 7 36 32 14 39 41 45 46 33 21 0
1 15 8 36 43 35 14 37 42 4 46 45 41 33 24 21 40 7 44 23 31 34 0
1 15 14 23 31 34 24 35 45 46 43 42 33 8 7 39 21 32 4 41 44 36 40 37 0
1 15 14 42 31 24 34 33 4 43 39 23 37 45 36 32 35 44 8 40 46 41 7 21 0
1 15 21 35 31 14 33 37 45 23 4 41 8 24 46 39 42 44 7 40 32 36 43 34 0
1 15 21 36 4 42 34 35 41 23 31 24 37 8 45 39 33 44 40 7 46 43 14 0
1 15 23 31 43 34 7 35 41 33 4 14 45 42 46 32 24 37 36 44 8 40 21 0
1 15 33 40 39 35 24 42 36 31 44 37 45 21 41 32 8 43 4 34 46 7 23 14 0
1 15 34 42 43 45 8 14 46 7 39 41 23 44 37 32 33 31 40 36 4 24 21 35 0
1 15 34 45 43 21 33 14 40 4 32 7 42 37 36 44 35 39 23 24 46 41 31 8 0
1 15 34 46 32 35 24 33 41 36 4 8 42 43 7 44 21 39 40 37 23 45 31 0
1 15 41 43 46 35 42 37 31 45 4 24 8 14 23 32 34 39 36 21 44 7 40 33 0
1 15 43 42 45 31 34 37 23 40 41 44 35 8 21 32 14 4 36 33 46 39 24 7 0
1 15 44 43 7 21 37 45 46 40 24 14 34 36 39 32 4 35 23 41 33 0
1 16 7 21 46 41 14 35 43 33 32 40 45 29 36 39 37 44 23 31 42 24 34 8 0
1 16 14 23 31 42 7 33 29 40 37 21 43 35 41 32 34 39 44 24 46 8 45 36 0
1 16 14 29 44 42 24 33 7 23 31 34 45 21 36 32 35 39 46 41 43 8 40 37 0
1 16 14 31 23 24 34 35 37 43 36 45 7 8 40 46 21 44 41 42 39 29 33 0
1 16 24 45 31 34 35 33 23 40 46 42 8 41 29 32 21 44 43 37 39 7 36 14 0
1 16 32 29 35 45 39 43 34 33 40 21 44 41 36 7 42 23 0
1 16 33 36 8 37 34 14 23 45 41 29 46 42 44 32 21 31 43 35 39 40 7 24 0
1 16 33 40 24 42 21 29 8 45 37 34 32 35 43 41 7 39 36 14 0
1 16 37 31 36 8 35 33 7 23 44 41 34 21 24 32 14 39 45 43 29 42 40 46 0
1 16 40 7 23 21 41 35 45 32 42 34 37 14 29 24 36 8 33 0
1 16 41 21 23 33 35 34 31 29 39 14 42 36 40 44 37 32 46 7 43 24 45 8 0
1 16 42 7 46 34 14 35 33 43 8 24 41 37 45 32 21 39 31 29 23 40 36 44 0
1 16 42 8 43 45 21 34 36 40 33 41 14 31 35 23 37 29 7 24 0
1 16 45 7 24 36 14 34 31 44 33 35 41 21 43 8 46 40 29 23 42 39 37 0
1 17 8 7 29 4 37 35 31 40 43 42 41 34 45 14 32 46 24 44 33 36 21 0
1 17 8 34 44 14 41 21 40 31 4 46 36 24 42 32 35 39 29 37 45 43 7 33 0
1 17 14 45 4 37 35 33 43 44 36 29 8 34 40 32 42 46 31 7 39 41 24 21 0
1 17 33 31 32 14 41 35 4 43 40 7 34 8 45 46 21 44 24 37 39 42 29 36 0
1 17 33 36 43 42 34 35 7 31 44 46 41 14 29 39 21 32 4 8 40 24 45 37 0
1 17 36 31 43 33 8 21 45 4 44 41 34 37 7 39 35 32 29 24 46 42 40 14 0
1 17 37 40 46 33 24 35 4 45 29 7 41 34 31 39 21 32 43 42 44 8 36 14 0
1 17 37 41 31 24 4 44 8 29 36 35 7 21 43 33 32 46 42 39 34 14 45 0
1 17 41 31 44 14 7 35 40 46 33 45 4 24 36 32 34 43 37 21 42 8 39 29 0
1 17 42 8 31 21 37 14 36 4 46 7 33 24 41 32 35 39 29 40 43 45 44 34 0
1 17 42 14 36 40 33 8 46 31 44 41 43 34 35 32 37 39 24 29 45 4 7 21 0
1 18 33 40 46 34 37 35 36 45 4 8 41 21 23 32 14 39 43 42 44 7 29 24 0
1 18 34 29 4 7 8 21 43 36 46 42 14 33 40 39 41 32 23 35 44 24 45 37 0
1 18 35 29 7 37 23 41 21 24 33 8 46 34 44 39 14 45 43 32 36 4 40 42 0
1 18 36 41 40 4 14 32 44 24 46 35 21 45 29 42 39 23 34 7 33 8 37 43 0
1 18 37 24 23 21 33 42 29 44 39 36 34 14 45 32 35 46 40 7 4 41 43 8 0
1 18 41 45 7 39 8 35 4 23 43 36 37 33 42 32 21 44 29 34 46 24 40 14 0
1 19 8 23 41 33 7 37 34 29 32 39 4 21 45 46 14 44 31 36 40 42 24 35 0
1 19 14 7 31 24 34 35 23 36 29 41 37 33 4 42 40 21 8 45 0
1 19 14 37 23 34 42 35 4 46 40 8 7 41 29 32 21 39 45 24 44 36 31 33 0
1 19 33 24 44 35 36 21 41 31 23 42 37 14 8 46 45 32 4 34 39 7 29 40 0
1 19 34 24 46 29 33 35 23 41 44 37 45 42 4 39 21 32 40 36 31 14 7 8 0
1 19 34 29 46 37 42 21 40 23 44 8 33 14 4 32 35 39 36 24 7 41 31 45 0
1 19 34 36 29 23 7 21 41 46 32 45 14 37 40 39 35 31 42 24 8 4 44 33 0
1 19 37 8 31 33 35 14 36 4 39 41 34 24 42 44 21 32 23 45 46 7 29 40 0
1 19 42 14 7 41 37 29 44 31 23 36 33 34 24 39 35 32 46 40 45 4 21 0
1 20 8 29 43 41 14 34 23 4 31 21 7 37 24 32 33 39 45 40 44 42 36 35 0
1 20 8 45 44 40 35 4 31 43 41 33 37 42 36 39 34 32 29 21 23 24 7 14 0
1 20 33 21 32 41 35 42 23 4 45 34 29 36 24 31 37 39 44 40 43 8 7 14 0
1 20 34 29 40 41 8 14 43 32 35 24 37 42 33 39 21 44 31 7 36 45 4 23 0
1 20 37 41 43 35 7 42 23 4 31 8 24 33 40 32 14 39 29 21 44 36 45 34 0
1 20 44 14 29 31 21 42 41 32 39 45 8 7 37 40 24 43 4 33 23 36 34 35 0
1 20 45 43 44 40 34 24 36 29 14 33 41 37 39 8 32 23 42 4 7 35 0
1 22 0
1 22 8 41 43 37 33 35 36 4 29 45 34 21 31 39 14 32 23 24 46 7 40 42 0
1 22 33 4 46 24 37 35 7 23 41 34 29 8 32 21 31 45 42 40 36 43 14 0
1 22 33 29 39 14 8 21 45 41 31 42 36 34 4 32 35 46 43 24 23 7 40 37 0
1 22 35 41 23 42 34 37 8 31 4 45 29 21 36 40 33 39 32 43 46 24 7 14 0
1 22 37 8 36 21 31 34 40 46 23 7 42 14 41 32 35 39 4 33 43 45 29 24 0
1 22 37 14 39 7 34 33 8 42 45 41 24 35 46 43 21 36 40 32 23 29 4 31 0
1 22 41 42 39 36 37 24 40 31 43 14 7 23 34 46 33 32 4 8 45 35 29 21 0
1 22 42 41 43 8 7 45 39 36 4 34 40 29 24 32 21 31 46 33 23 14 37 35 0
50 25 0
1 25 4 35 0
1 25 14 35 33 21 0
1 25 21 14 0
1 25 21 33 35 0
1 25 21 33 35 14 0
1 25 21 35 37 33 34 14 0
1 25 21 37 35 14 33 34 0
1 25 24 35 46 34 21 8 29 45 40 36 41 42 31 14 44 7 43 23 4 37 33 0
1 25 33 35 23 37 44 36 40 0
1 25 33 37 14 21 35 42 34 0
1 25 34 33 37 14 21 35 0
22 25 35 0
1 25 35 14 21 0
1 25 35 14 33 21 34 42 37 0
2 25 35 21 0
1 25 35 39 21 0
1 25 43 41 35 39 0
1 26 21 32 34 14 35 37 0
1 26 24 34 21 45 41 42 36 37 7 8 35 29 14 0
1 26 37 32 35 21 14 0
1 26 40 14 24 4 41 7 23 44 43 36 21 29 35 32 42 39 46 34 31 8 45 37 0
1 26 42 34 8 21 37 23 46 7 39 36 14 35 29 43 40 31 4 44 32 45 41 24 0
1 27 21 36 14 45 8 24 31 32 37 23 42 33 34 35 0
1 27 32 35 0
1 27 33 42 4 32 14 35 29 45 34 37 8 36 41 46 21 43 44 40 31 7 24 23 0
1 27 42 45 44 8 34 35 29 43 23 24 21 33 36 4 14 32 31 40 46 41 7 37 0
1 27 44 7 40 24 42 31 23 41 43 8 21 29 34 32 4 46 37 45 33 36 14 35 0
1 28 7 29 23 35 33 41 46 43 36 14 24 4 31 32 34 44 40 37 39 45 42 21 0
1 28 14 7 24 33 36 21 41 43 46 4 40 37 42 31 35 29 32 34 39 44 23 45 0
1 28 14 24 46 21 43 35 33 41 23 29 42 34 40 37 31 7 44 36 45 4 0
1 28 24 36 41 37 40 29 4 14 45 42 35 21 7 34 33 0
1 28 33 39 7 24 42 21 45 32 4 23 43 34 29 44 35 46 36 37 31 40 41 14 0
1 28 33 39 24 29 32 21 41 4 31 46 42 34 37 7 35 23 44 14 40 43 45 36 0
1 28 37 35 33 21 7 41 36 29 42 14 34 24 45 0
1 28 37 40 31 21 29 34 41 39 7 14 36 24 45 32 42 43 23 35 4 33 44 46 0
1 28 37 42 36 14 34 21 41 39 4 29 23 24 44 32 35 7 31 46 40 45 43 33 0
1 28 41 23 4 21 24 37 43 46 36 31 35 33 14 32 34 39 7 44 29 40 42 0
1 28 41 24 34 45 33 42 40 31 32 35 46 23 4 44 14 43 36 39 37 21 29 7 0
1 28 45 21 41 33 37 44 31 43 40 36 7 24 29 42 23 46 34 14 32 39 4 35 0
1 30 4 33 36 14 21 23 29 31 32 43 35 37 8 41 40 39 7 46 45 44 34 42 0
1 30 8 14 23 31 42 4 41 46 21 35 7 39 33 29 34 45 43 36 44 37 32 40 0
1 30 33 7 41 14 37 34 4 31 46 23 45 8 36 39 35 44 42 43 40 29 21 0
1 30 33 40 23 34 42 21 36 43 32 45 8 14 29 39 35 44 46 41 31 7 4 37 0
1 30 34 23 40 41 42 37 44 4 45 33 8 35 31 32 7 39 46 21 43 36 29 14 0
1 30 37 42 39 14 45 35 8 31 43 41 34 33 7 44 29 23 46 4 32 40 36 0
1 30 37 45 43 35 42 14 29 40 31 36 41 7 4 32 21 39 46 34 44 8 23 33 0
1 30 41 29 46 14 7 35 36 39 31 43 33 8 34 32 21 23 45 37 42 4 44 40 0
1 38 8 29 23 21 42 33 45 44 31 24 14 35 41 32 37 39 46 7 4 36 43 34 0
1 38 14 7 43 37 8 35 41 4 29 24 36 42 31 44 21 39 23 34 46 45 33 0
1 38 14 7 45 33 8 35 4 29 37 31 23 21 44 43 34 39 41 42 46 32 36 24 0
1 38 33 23 7 45 41 42 8 34 24 21 37 14 36 4 29 35 0
1 38 37 29 46 33 24 21 23 43 31 7 36 42 41 39 35 32 4 8 44 14 45 34 0
1 38 37 31 23 34 33 8 29 45 4 7 42 14 24 46 21 44 43 41 39 36 35 0
1 38 42 36 46 8 33 35 31 29 23 7 14 37 45 32 21 39 43 24 44 41 4 34 0
0
1
2
3
16
5
6
11
8
7
10
11
12
13
3
14
16
17
18
19
20
2
21
17
9
23
4
22
8
14
9
18
23
4
6
1
12
5
15
22
15
10
7
19
21
13
20
