18 Unknown
1 1 2 15 16 11 3 14 8 17 18 6 10 4 5 13 9 7 12 0
1 1 3 18 2 4 0
1 1 4 18 6 2 5 9 7 8 3 0
1 1 7 13 11 4 2 17 15 12 14 10 16 3 5 8 6 9 18 0
1 1 9 17 16 10 2 11 7 6 12 3 14 18 13 4 5 8 15 0
1 1 12 14 8 9 2 18 11 3 7 16 4 13 10 6 5 15 17 0
1 1 13 18 6 2 8 12 9 5 7 4 10 3 0
1 1 18 2 3 0
1 2 4 10 12 9 3 17 5 16 15 18 7 11 1 14 8 13 6 0
1 2 5 4 8 9 1 16 17 6 10 13 11 7 12 18 0
1 2 9 17 13 11 1 6 8 10 4 3 15 18 12 5 14 7 16 0
1 2 18 1 4 3 0
1 2 18 1 17 11 5 3 4 0
1 3 10 4 16 15 1 18 14 17 7 12 6 9 5 11 8 13 2 0
1 3 18 2 1 0
1 4 2 15 16 8 1 13 3 14 10 11 9 5 6 7 12 17 18 0
1 4 10 8 9 16 1 17 13 15 11 6 7 18 2 12 5 14 3 0
1 5 7 17 11 14 13 12 15 6 2 18 9 3 1 4 10 16 8 0
1 11 10 4 18 12 7 2 1 5 6 0
1 14 1 18 17 16 15 0
4 18 0
6 18 1 0
1 18 3 2 1 0
1 18 5 4 3 2 17 1 0
1 18 13 1 12 5 2 16 0
0
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
