18 1.0
1 1 2 6 8 13 9 16 7 17 0
1 1 5 2 10 13 17 3 16 18 0
1 1 11 6 12 3 7 17 9 15 0
1 2 1 4 10 18 13 16 3 9 0
1 2 1 4 11 0
1 2 1 8 12 7 17 18 9 13 0
1 2 1 10 8 13 17 16 18 9 0
1 2 1 11 6 3 7 9 17 16 0
1 2 5 1 4 13 18 16 3 7 0
1 2 5 1 6 17 3 16 13 0
1 2 11 1 10 18 9 16 3 17 0
1 2 11 8 1 17 16 7 18 9 0
1 4 1 6 5 13 15 16 3 7 0
1 4 1 10 11 18 3 0
1 4 2 1 8 18 13 16 7 9 0
1 4 2 8 6 14 9 16 13 7 0
1 4 6 11 1 7 9 16 3 15 0
1 4 8 1 2 18 9 7 16 13 0
1 4 8 1 6 13 7 15 9 16 0
1 4 11 2 8 14 9 16 7 18 0
1 4 11 2 8 18 14 16 7 9 0
1 4 11 5 12 15 3 18 14 0
1 4 11 8 10 9 15 16 18 14 0
1 4 11 10 12 15 18 9 14 0
1 4 11 12 8 7 14 18 9 15 0
1 5 1 2 6 3 17 13 7 16 0
1 5 1 2 10 3 16 17 13 18 0
1 5 1 2 10 3 17 18 16 13 0
1 5 1 11 6 7 17 3 16 15 0
1 5 8 2 6 14 16 13 17 7 0
1 6 1 2 10 16 13 17 3 9 0
1 6 1 2 10 16 13 17 9 3 0
1 6 1 2 12 17 13 9 7 3 0
1 6 1 4 8 15 7 9 13 16 0
1 6 2 1 8 7 9 13 17 16 0
1 6 2 1 10 3 17 13 16 0
1 6 11 1 10 17 15 16 3 9 0
1 8 1 2 12 7 17 13 18 9 0
1 8 1 5 4 13 7 18 15 0
1 8 11 2 10 16 17 14 9 18 0
1 8 11 5 12 14 17 7 18 15 0
1 10 1 2 4 9 13 16 0
1 10 2 1 5 17 13 16 0
1 10 5 2 4 14 16 18 13 3 0
1 11 1 2 4 7 9 16 3 0
1 11 1 2 12 9 3 18 17 7 0
1 11 1 4 6 9 15 16 7 3 0
1 11 1 5 12 15 0
1 11 1 6 5 7 15 16 3 17 0
1 11 1 8 10 15 9 16 18 17 0
1 11 2 1 5 18 17 16 7 3 0
1 11 2 8 10 18 14 16 17 9 0
1 11 5 1 4 15 18 16 7 3 0
1 11 5 2 4 3 14 7 18 16 0
1 11 5 2 10 14 3 16 17 18 0
1 11 6 1 5 7 3 15 17 0
1 11 6 4 10 14 15 16 3 9 0
1 11 6 5 4 16 7 15 14 3 0
1 11 6 5 8 14 16 7 15 17 0
1 11 8 1 6 15 9 16 7 17 0
1 12 1 2 10 3 13 18 9 17 0
1 12 1 6 10 17 13 3 9 15 0
1 12 10 11 6 3 15 14 9 17 0
1 12 11 10 4 9 18 15 14 3 0
0
1
2
7
4
5
6
8
7
5
8
3
9
3
1
2
9
4
6
