43 1.0
1 1 14 36 30 22 29 34 0
1 1 22 38 7 34 29 14 40 30 0
1 1 25 39 8 42 7 37 26 38 43 36 33 29 4 40 27 34 23 30 22 14 0
1 1 26 42 30 8 29 33 41 34 43 25 22 14 27 38 37 4 23 40 39 7 36 0
3 1 36 0
1 1 36 14 22 29 0
1 1 36 27 43 41 22 39 0
1 1 41 36 22 30 34 14 29 0
1 2 14 23 33 36 7 40 31 8 38 30 34 29 0
1 2 23 37 14 33 29 40 25 36 27 38 31 7 42 30 8 26 39 34 4 0
1 2 29 31 14 34 0
1 2 36 14 29 34 31 41 0
1 2 36 14 31 29 0
1 2 36 23 34 31 7 30 40 41 14 8 29 0
1 2 36 31 0
1 2 36 31 41 43 39 0
1 3 8 30 27 33 29 37 34 39 41 31 25 36 26 23 7 42 40 4 43 38 0
1 3 31 22 0
1 3 34 43 29 22 31 37 0
1 3 36 22 29 31 0
1 3 36 22 31 34 29 0
1 3 36 22 31 40 34 30 29 0
1 3 36 29 31 22 0
1 3 36 34 29 22 31 0
1 3 38 27 31 7 25 29 23 41 33 43 36 22 34 30 42 26 40 4 37 39 8 0
1 3 39 23 38 22 33 36 7 8 34 42 40 30 29 31 37 25 0
1 3 41 8 29 43 25 34 27 30 26 31 22 33 7 42 36 37 39 23 4 38 40 0
1 3 41 33 25 36 37 39 42 23 31 27 7 43 26 0
1 5 7 40 14 23 34 30 31 22 0
1 5 25 34 4 40 39 27 36 31 30 37 26 42 7 23 41 0
1 5 30 40 23 14 31 22 34 7 0
1 5 36 7 38 34 23 31 14 22 30 0
1 5 36 22 34 14 31 30 0
1 5 41 22 34 30 31 42 23 33 36 40 0
1 6 14 7 40 34 31 22 29 0
1 6 25 36 39 31 27 14 22 41 43 37 4 38 7 42 23 0
1 6 40 34 14 7 22 29 31 0
1 6 43 36 40 31 14 41 22 7 29 34 0
1 9 26 25 30 14 34 22 27 43 41 31 36 40 23 39 33 42 38 37 4 29 8 0
1 9 29 22 40 31 30 34 14 0
1 9 29 30 31 22 23 34 40 14 0
1 9 34 40 23 30 31 22 14 29 38 0
1 9 36 30 34 43 40 31 22 29 14 41 0
1 9 37 27 40 14 43 8 29 25 38 36 41 33 23 22 42 26 31 4 30 34 39 0
1 9 40 42 26 31 33 8 38 23 34 29 14 22 0
1 10 8 30 43 37 29 39 7 31 33 27 4 34 41 40 38 42 26 14 22 25 36 0
1 10 33 26 43 14 29 36 22 40 4 41 39 27 7 30 25 34 38 42 31 8 37 0
1 10 34 7 31 14 40 29 22 30 36 0
1 10 36 40 29 30 22 38 7 33 31 14 34 8 0
1 11 14 29 31 22 30 0
1 11 30 23 29 14 7 34 22 31 0
1 11 30 33 22 29 14 26 34 42 8 23 7 31 38 0
1 11 31 36 41 22 34 43 14 29 0
1 11 36 23 7 27 31 0
1 11 36 38 22 43 34 14 29 31 0
1 11 42 29 36 7 22 26 38 8 34 30 14 31 23 0
1 12 4 30 26 8 23 37 29 40 25 41 43 42 22 14 36 7 31 34 27 39 38 0
1 12 4 31 38 26 37 36 7 29 39 41 27 30 8 40 25 34 14 23 22 42 43 0
1 12 29 8 34 31 40 23 7 22 38 14 30 0
1 12 37 7 26 8 31 29 34 22 23 38 40 14 42 30 0
1 12 37 43 40 26 7 42 14 22 4 36 34 23 31 29 25 27 38 8 30 41 39 0
1 13 22 14 30 29 0
1 13 26 40 41 25 22 38 30 39 23 43 33 7 36 29 37 14 4 8 31 42 27 0
1 13 36 22 14 31 30 29 0
1 13 39 41 36 8 29 43 22 31 0
1 13 42 31 29 23 4 39 25 22 37 27 33 43 30 41 7 26 40 36 38 14 0
1 15 4 25 27 22 14 8 29 42 43 23 40 38 39 34 37 30 33 7 31 0
1 15 33 27 36 8 7 37 29 31 14 43 42 40 30 4 25 23 34 22 39 38 0
1 16 22 34 27 31 40 38 25 37 8 33 7 23 14 42 29 30 26 0
1 16 25 14 43 42 26 33 29 38 22 36 39 37 23 34 30 8 7 40 31 27 41 0
1 16 25 29 27 8 42 36 34 14 33 41 39 37 7 30 23 40 38 22 31 26 43 0
1 16 25 30 8 26 41 38 29 27 23 43 37 7 40 42 31 34 36 14 33 22 0
1 17 4 8 26 30 41 23 14 42 36 33 40 31 38 29 22 34 7 0
1 17 8 42 43 38 14 41 30 34 29 36 27 26 22 31 4 37 23 33 40 7 39 0
1 17 23 37 42 14 31 27 33 30 7 4 38 8 22 26 34 40 39 0
1 17 30 7 8 36 22 34 38 40 31 4 29 14 27 0
1 17 33 42 37 23 34 36 8 31 27 43 4 26 7 22 39 29 38 40 14 30 41 0
1 17 37 40 33 23 22 36 29 31 8 41 27 26 38 30 4 39 14 7 42 34 43 0
1 17 39 31 29 33 42 34 27 14 37 36 8 4 40 30 41 23 7 38 22 26 43 0
1 17 43 41 36 29 8 39 42 22 34 27 4 7 40 38 30 23 37 14 31 33 26 0
1 18 14 23 41 30 22 43 8 34 7 39 37 25 29 40 4 33 42 31 38 26 36 0
1 18 25 29 36 8 7 43 33 40 23 4 41 42 31 30 37 14 22 38 34 26 39 0
1 18 26 38 36 40 37 41 22 8 14 39 4 42 29 30 25 34 31 7 43 23 33 0
1 18 33 7 39 8 31 36 22 34 38 41 43 37 42 14 29 26 4 23 30 40 25 0
1 18 36 23 39 7 29 31 42 41 14 22 26 38 43 34 30 33 0
1 18 37 33 7 39 8 30 34 29 26 41 42 43 40 14 4 38 36 31 22 25 23 0
1 18 41 8 4 38 36 39 30 7 31 37 25 29 33 22 42 34 14 40 26 23 0
1 18 42 26 36 7 33 43 14 30 8 39 41 23 4 40 38 25 22 29 31 37 34 0
1 19 25 14 26 30 27 36 38 29 8 41 43 4 23 40 42 22 33 7 31 34 37 0
1 19 25 26 41 27 43 8 37 36 38 0
1 19 30 36 41 29 22 27 43 34 31 14 0
1 19 37 29 36 42 30 41 26 40 38 43 4 33 23 34 8 31 22 7 14 25 27 0
1 19 41 22 42 27 7 26 30 34 38 37 36 4 29 33 43 14 23 40 31 25 8 0
1 20 25 4 41 8 23 33 22 7 39 38 42 31 14 26 29 30 37 40 27 0
1 20 36 22 31 4 14 0
1 20 36 38 8 42 31 0
1 20 38 34 36 30 8 37 41 27 4 7 22 40 31 14 29 25 0
1 20 42 39 22 37 34 40 7 4 27 33 23 14 26 31 29 8 38 25 0
1 21 4 23 27 7 31 43 29 22 42 39 26 8 34 14 38 37 30 40 33 25 0
1 21 4 29 39 30 42 36 14 31 40 43 27 23 8 33 25 26 38 34 22 7 37 0
1 21 7 27 43 30 26 25 31 37 23 36 34 38 40 22 8 29 42 33 4 14 0
1 21 22 25 39 4 36 43 27 31 0
1 21 23 36 25 30 14 40 22 29 39 38 27 31 34 8 7 0
1 21 26 25 36 40 34 33 14 42 8 39 43 37 23 30 29 4 22 7 31 27 38 0
1 21 26 29 36 42 7 40 34 22 8 30 37 14 23 38 31 33 0
1 21 26 30 39 33 7 25 38 14 23 27 4 42 8 29 37 40 34 31 22 43 36 0
1 21 29 30 22 40 14 34 31 0
1 21 31 27 43 23 33 26 7 8 42 29 36 37 34 22 39 14 40 25 30 38 4 0
1 21 33 30 7 43 36 38 23 40 29 31 26 34 8 42 14 22 0
1 21 33 30 25 38 26 43 14 31 42 8 23 29 37 22 7 34 40 39 4 0
1 21 34 22 29 31 36 14 0
1 21 34 38 36 29 30 39 31 14 4 27 43 37 8 22 26 42 7 33 23 40 25 0
1 21 36 31 25 39 27 4 43 0
1 21 38 36 23 39 14 34 27 43 37 7 25 22 40 31 4 30 0
1 21 40 7 36 39 30 14 43 34 23 22 29 31 0
1 21 40 22 43 42 33 39 29 14 36 27 25 26 37 34 7 38 30 8 31 4 23 0
1 21 40 26 43 42 38 39 37 14 4 27 36 33 8 22 30 29 7 34 31 23 25 0
1 21 40 39 43 7 29 27 33 34 23 25 36 30 8 14 4 26 22 31 42 38 37 0
1 21 43 8 39 23 38 36 34 31 37 30 22 0
1 21 43 14 36 31 22 0
1 21 43 36 7 34 29 30 40 31 22 14 0
