14 Unknown
1 1 2 3 13 0
1 1 3 2 0
1 1 3 9 12 13 14 10 0
1 1 7 6 11 12 0
1 2 1 3 8 14 13 10 0
1 3 1 2 13 10 8 0
1 3 1 4 12 8 0
1 3 4 1 10 14 8 12 0
1 3 4 2 14 5 8 10 0
1 3 9 2 10 13 5 14 0
1 4 1 2 14 8 11 10 0
1 4 2 1 10 11 8 14 0
1 4 3 7 5 12 0
1 6 1 2 10 11 8 0
1 6 2 1 10 11 13 8 0
1 6 3 2 13 8 5 10 0
1 7 1 2 13 8 11 14 0
1 7 1 2 13 11 0
1 7 1 2 13 11 8 0
1 7 1 2 13 11 14 0
1 7 1 3 8 13 0
1 7 1 3 12 13 0
1 7 1 3 13 12 0
1 7 1 3 14 8 0
1 7 1 6 11 12 13 8 0
1 7 1 6 12 13 11 8 0
1 7 1 9 12 13 11 14 0
1 7 2 1 11 13 14 0
1 7 2 3 5 13 8 14 0
1 7 3 1 12 0
1 7 3 1 13 8 12 0
1 7 3 2 5 8 14 13 0
1 7 3 6 5 8 12 13 0
1 7 3 9 12 5 0
1 7 3 9 14 12 13 5 0
1 7 4 1 8 12 11 0
1 7 4 1 11 12 14 8 0
1 7 4 1 12 8 11 14 0
1 7 4 2 5 11 8 14 0
1 7 4 2 5 11 14 0
1 7 6 2 5 11 8 13 0
1 7 6 2 13 11 5 8 0
1 7 9 1 13 12 11 0
1 7 9 3 5 13 12 14 0
1 7 9 3 5 13 14 12 0
1 7 9 3 14 13 5 12 0
1 7 9 6 5 13 11 12 0
1 9 1 2 13 11 0
1 9 1 2 13 11 14 0
1 9 1 2 13 11 14 10 0
0
1
2
3
4
1
6
7
5
5
7
3
2
4
6
