18 1.0
1 3 4 5 8 9 6 18 1 2 0
1 3 4 5 10 6 9 16 18 2 0
1 3 4 5 10 7 6 12 16 2 0
1 3 4 5 10 7 9 11 16 2 0
1 3 4 5 10 9 6 16 18 2 0
4 3 4 5 10 9 7 11 16 2 0
3 3 4 5 10 9 7 16 11 2 0
7 3 4 5 10 9 8 11 18 2 0
5 3 4 5 10 9 8 18 11 2 0
1 3 4 6 10 7 9 16 17 2 0
2 3 4 6 10 8 5 18 12 2 0
1 3 4 6 10 8 9 18 17 2 0
1 3 4 6 10 9 5 18 16 2 0
4 3 4 6 10 9 7 16 17 2 0
3 3 4 6 10 9 7 17 16 2 0
6 3 4 6 10 9 8 17 18 2 0
7 3 4 6 10 9 8 18 17 2 0
1 3 4 7 10 5 6 16 12 2 0
1 3 4 7 10 5 9 11 16 2 0
2 3 4 7 10 8 9 11 17 2 0
1 3 4 7 10 9 5 11 16 2 0
1 3 4 7 10 9 6 16 17 2 0
3 3 4 7 10 9 6 17 16 2 0
3 3 4 7 10 9 8 11 17 2 0
6 3 4 7 10 9 8 17 11 2 0
1 3 4 8 10 7 5 12 11 2 0
2 3 4 8 10 9 5 18 11 2 0
3 3 4 8 10 9 7 11 17 2 0
1 3 4 9 10 6 7 16 17 2 0
1 3 4 9 10 7 5 16 11 2 0
1 3 4 9 10 7 6 16 17 2 0
2 3 4 9 10 8 7 11 17 2 0
1 3 5 4 9 10 8 18 11 2 0
1 3 5 8 10 9 7 14 11 2 0
1 3 6 4 10 9 5 16 18 2 0
1 3 6 5 10 9 8 14 18 2 0
1 4 3 5 10 8 6 18 12 2 0
1 4 3 5 10 8 9 11 18 2 0
1 4 3 5 10 9 8 11 18 2 0
1 4 3 6 10 8 7 17 12 2 0
1 4 3 6 10 9 5 18 16 2 0
2 4 3 6 10 9 7 16 17 2 0
1 4 3 6 10 9 8 17 18 2 0
3 4 3 6 10 9 8 18 17 2 0
1 4 3 7 10 9 6 17 16 2 0
1 4 3 7 10 9 8 17 2 0
1 4 3 8 10 6 9 18 17 2 0
1 4 3 8 10 9 6 17 18 2 0
1 4 3 8 10 9 7 11 17 2 0
1 5 8 10 6 4 3 18 2 0
1 9 5 6 3 13 10 0
1 13 3 6 10 9 7 16 17 14 0
1 13 4 8 10 9 6 17 18 15 0
0
9
1
2
3
4
5
6
7
8
9
5
8
1
3
2
7
4
6
