18 1.0
1 2 3 16 5 8 9 17 18 14 0
1 2 3 16 9 17 5 14 18 8 0
1 2 4 16 1 8 5 18 9 14 0
1 2 4 16 1 14 5 18 8 9 0
1 2 4 16 5 8 18 1 14 9 0
1 2 4 16 5 14 9 1 8 18 0
2 2 4 16 8 14 9 1 5 18 0
1 2 4 16 18 1 5 14 9 8 0
1 2 4 16 18 14 5 8 9 1 0
1 2 4 16 18 14 9 1 5 8 0
1 2 6 16 5 14 9 1 17 18 0
1 2 6 16 9 1 5 17 18 14 0
1 2 6 16 9 14 1 17 0
1 2 6 16 14 1 5 17 18 9 0
1 2 6 16 17 1 5 14 18 9 0
1 2 6 16 17 1 9 14 5 18 0
1 2 6 16 17 5 18 1 9 14 0
1 2 6 16 18 14 9 1 17 5 0
1 2 7 16 1 14 9 17 18 8 0
1 2 7 16 8 1 9 14 17 18 0
1 2 7 16 8 1 9 17 18 14 0
1 2 7 16 8 14 9 1 18 17 0
1 2 7 16 8 14 18 1 17 9 0
1 2 7 16 14 17 9 1 8 18 0
1 2 7 16 17 8 18 1 14 9 0
1 2 7 16 17 14 18 1 8 9 0
1 2 7 16 18 14 17 1 9 8 0
1 2 11 16 9 1 5 18 8 17 0
1 2 11 16 18 17 5 1 8 9 0
1 2 12 16 14 17 9 1 8 5 0
1 2 12 16 17 1 5 14 8 9 0
1 2 12 16 17 14 5 1 8 9 0
1 2 12 16 17 14 9 1 5 8 0
1 2 13 14 16 5 1 18 17 8 0
1 2 13 16 14 17 5 1 18 8 0
1 2 13 16 18 1 5 17 14 8 0
1 3 2 16 5 17 9 14 18 8 0
1 3 2 16 8 14 5 17 18 9 0
1 3 2 16 8 14 9 17 18 5 0
1 3 2 16 14 5 0
1 3 4 16 5 14 9 15 18 8 0
1 3 4 16 8 14 5 15 9 18 0
1 3 4 16 8 14 9 15 18 5 0
1 3 4 16 8 15 18 14 9 5 0
1 3 4 16 9 14 18 15 8 5 0
1 3 4 16 14 15 5 8 9 18 0
1 3 4 16 14 18 5 15 8 9 0
1 3 4 16 15 8 9 14 5 18 0
1 3 4 16 15 14 5 8 9 18 0
1 3 4 16 18 15 9 14 8 5 0
1 3 6 16 5 14 9 15 18 17 0
1 3 6 16 9 14 5 15 17 18 0
1 3 6 16 9 17 15 14 18 5 0
1 3 6 16 14 15 5 17 9 18 0
1 3 6 16 14 15 18 17 9 5 0
1 3 6 16 14 17 5 15 9 18 0
1 3 6 16 15 17 9 14 18 5 0
