27 1.0
1 1 14 23 18 8 24 27 19 7 21 20 17 25 26 0
1 1 14 25 23 21 8 7 27 19 20 18 17 26 24 0
1 1 19 25 20 17 21 7 18 27 8 26 14 24 23 0
1 1 19 25 21 20 24 18 27 26 7 14 17 8 23 0
1 1 19 25 26 24 20 8 27 7 18 21 17 14 23 0
1 1 20 17 19 14 24 0
1 1 20 19 24 27 21 14 17 23 0
1 1 23 7 24 20 17 25 27 8 26 18 14 21 19 0
1 2 7 8 26 21 14 27 19 23 25 22 20 24 18 0
1 2 8 27 7 21 24 19 23 18 26 22 14 20 25 0
1 2 14 18 7 8 20 19 23 25 26 21 22 24 27 0
1 2 19 18 14 21 26 23 27 8 20 25 0
1 2 23 25 27 20 14 18 19 26 24 22 21 7 0
1 2 25 7 20 21 14 19 27 23 22 24 26 18 8 0
1 2 25 18 21 14 26 27 7 19 20 24 22 8 23 0
1 2 25 18 26 21 8 27 19 7 20 24 14 22 23 0
1 2 25 19 8 26 18 14 20 22 24 21 0
1 2 26 14 20 21 18 27 19 7 23 8 22 25 24 0
1 2 27 26 25 20 8 7 19 23 18 24 14 22 21 0
1 3 7 25 26 21 24 19 23 27 8 20 17 22 18 0
1 3 7 27 21 24 20 18 19 23 25 8 17 22 26 0
1 3 19 25 24 26 21 8 27 23 7 20 17 22 18 0
1 3 19 26 8 20 21 23 27 7 25 24 22 0
1 3 23 25 18 20 21 26 27 19 8 24 22 17 7 0
1 3 23 26 8 21 20 25 19 18 27 24 17 22 7 0
1 3 24 8 17 19 18 21 20 22 0
1 3 25 21 24 17 26 19 20 22 0
1 3 27 7 18 17 25 26 20 23 21 24 22 8 19 0
1 3 27 18 8 25 20 7 19 24 21 22 17 23 26 0
1 3 27 21 18 24 22 25 23 19 7 8 26 17 20 0
1 3 27 25 18 8 21 7 19 23 20 24 17 22 26 0
1 4 19 22 14 17 0
1 4 19 24 26 21 8 23 27 7 18 17 22 0
1 4 19 25 7 24 26 23 27 8 14 17 22 21 0
1 4 19 26 17 24 7 8 18 21 25 22 14 0
1 4 19 27 26 14 25 18 7 23 8 17 22 24 21 0
1 4 21 18 24 17 19 8 14 22 26 0
1 4 23 7 26 21 17 25 19 27 14 24 22 8 18 0
1 4 23 8 26 17 14 7 19 25 27 18 24 22 21 0
1 4 24 18 25 26 22 23 27 19 7 17 21 14 8 0
