1 15 35 31 29 21 14 24 42 8 40 34 41 23 38 4 32 7 33 30 37 39 0
1 15 35 34 29 14 21 24 42 37 40 39 41 23 38 4 32 30 8 7 33 31 0
1 16 12 41 34 7 38 32 28 8 39 24 40 21 42 23 36 30 14 37 31 0
1 16 13 39 37 38 14 32 7 8 31 30 29 28 40 36 24 34 23 21 33 42 0
1 16 15 39 37 38 21 32 7 8 31 30 28 41 40 29 24 34 23 14 33 42 0
1 16 15 39 37 38 21 32 7 8 31 30 41 29 40 23 24 34 28 14 33 42 0
1 16 17 34 38 14 31 37 29 41 40 7 8 36 42 28 32 30 24 21 33 39 0
1 16 17 39 37 29 21 32 7 8 31 30 36 40 42 28 24 34 41 14 33 38 0
1 16 17 39 37 38 21 32 7 8 31 30 36 41 40 28 24 34 29 14 33 42 0
1 16 18 24 8 33 32 21 28 30 42 40 34 31 23 7 36 37 39 41 14 38 0
1 16 18 39 37 38 21 32 7 33 31 30 36 28 40 8 24 34 14 23 42 0
1 16 20 32 7 8 31 14 41 24 28 30 38 23 40 29 39 34 36 21 33 37 0
1 16 35 39 37 38 21 32 7 8 31 30 36 29 40 23 24 34 41 14 33 42 0
1 16 35 39 37 38 21 32 7 8 31 30 41 29 40 36 24 34 23 14 33 42 0
1 17 6 29 14 7 38 40 34 42 32 21 30 39 0
1 17 13 39 37 38 21 32 7 8 31 30 29 36 40 28 24 34 4 14 33 42 0
1 17 13 39 37 38 21 32 7 8 34 30 28 29 40 4 24 31 36 14 33 42 0
1 17 15 39 37 38 21 32 7 8 31 30 28 29 40 4 24 34 41 14 33 42 0
1 17 16 39 37 38 21 32 7 8 31 30 28 36 40 41 24 34 29 14 33 42 0
1 17 18 39 37 38 21 32 7 8 31 30 4 36 42 28 24 34 41 14 33 40 0
1 17 18 39 37 38 21 32 7 8 31 30 28 41 40 4 24 34 36 14 33 42 0
1 17 18 39 37 38 21 32 7 8 31 30 36 28 40 4 24 34 41 14 33 42 0
1 17 18 39 37 38 21 32 7 8 31 30 36 41 40 4 24 34 28 14 33 42 0
2 17 18 39 37 38 21 32 7 8 31 30 41 36 40 28 24 34 4 14 33 42 0
1 17 18 39 37 38 34 32 7 8 30 31 4 36 42 41 24 14 28 21 33 40 0
1 17 19 40 38 31 39 8 4 24 29 32 33 28 14 36 34 42 41 21 7 30 0
16 17 35 21 4 8 39 14 32 33 30 31 29 40 37 42 34 24 41 7 38 36 0
1 17 35 21 4 8 39 14 32 33 30 31 29 42 37 40 34 24 41 7 38 36 0
1 18 5 33 7 38 24 21 36 14 37 32 23 42 31 40 41 4 30 8 28 39 0
1 18 9 40 32 21 30 34 39 31 14 0
1 18 10 33 38 32 8 31 7 30 41 40 14 39 34 21 37 42 0
1 18 11 24 36 4 32 21 37 30 38 41 34 31 23 7 40 33 39 42 14 28 0
1 18 12 4 37 24 31 34 42 39 23 41 40 8 38 36 7 28 0
1 18 12 39 21 38 14 28 24 8 31 32 7 4 40 37 34 36 30 41 42 0
1 18 13 39 37 38 21 32 7 8 31 30 23 28 40 4 24 34 36 14 33 42 0
1 18 13 39 37 38 21 32 7 8 31 30 40 24 34 14 33 42 0
1 18 15 24 37 28 32 21 41 30 23 40 34 31 42 7 4 33 39 38 14 8 0
1 18 17 24 8 41 32 21 4 30 37 40 34 31 33 7 36 42 39 28 14 38 0
1 18 17 31 39 8 32 21 38 34 24 40 41 28 7 33 36 4 30 37 14 42 0
1 18 17 33 24 30 31 32 4 7 39 42 41 36 8 40 21 37 28 14 34 38 0
3 18 17 39 37 38 21 32 7 8 31 30 28 4 40 36 24 34 41 14 33 42 0
1 18 17 39 37 38 21 32 7 8 31 30 28 36 40 4 24 34 41 14 33 42 0
1 18 17 39 37 38 21 32 7 8 31 30 28 41 40 36 24 34 4 14 33 42 0
1 18 17 39 37 38 21 32 7 8 31 30 41 4 40 28 24 34 36 14 33 42 0
1 18 25 24 8 36 32 21 42 30 28 40 34 31 37 7 33 41 39 4 14 23 0
1 18 35 39 37 38 21 32 7 8 31 30 4 36 40 41 24 34 23 14 33 42 0
1 18 35 39 37 38 21 32 7 8 31 30 41 23 40 4 24 34 36 14 33 42 0
1 19 6 4 38 23 28 14 40 34 21 41 7 24 42 8 33 36 39 32 30 29 0
1 19 10 30 32 31 21 28 38 39 36 34 7 40 14 42 23 29 33 4 8 41 0
1 19 11 7 4 30 40 34 38 31 41 42 33 28 36 23 32 21 24 14 39 29 0
1 19 11 24 36 33 32 21 40 30 42 38 34 31 29 7 23 41 39 28 14 4 0
1 19 25 34 30 33 8 32 23 24 29 14 4 42 31 40 28 36 41 39 7 21 0
1 19 26 23 38 36 28 14 42 31 39 41 24 8 40 33 21 29 7 32 34 4 0
1 19 35 36 41 38 31 42 8 21 40 39 14 32 23 4 24 33 30 7 34 29 0
1 20 10 32 21 40 30 34 31 7 39 14 0
1 20 16 21 32 7 8 14 38 30 23 33 36 39 34 40 28 29 31 41 37 24 0
1 20 16 31 41 36 39 21 7 37 40 34 30 24 8 23 28 33 32 29 14 38 0
1 20 18 21 39 40 14 32 30 31 33 37 28 36 34 7 41 23 8 24 4 0
1 20 19 24 32 21 30 40 34 31 7 39 14 0
1 20 22 24 37 36 32 21 29 30 41 23 34 31 33 7 28 4 39 8 14 38 0
1 20 22 36 8 37 31 32 41 30 28 7 23 4 24 29 38 14 33 34 21 39 0
1 20 25 7 28 39 21 32 4 30 24 36 37 40 8 29 41 14 33 31 34 23 0
1 20 35 7 30 38 21 32 23 24 37 14 8 41 36 40 31 39 29 34 33 4 0
8 22 1 0
1 22 1 7 34 0
1 22 1 21 30 14 0
2 22 1 30 21 14 0
1 22 1 30 21 14 42 38 0
1 22 2 32 0
1 22 3 21 32 0
1 22 3 32 34 31 21 30 0
1 22 6 21 32 34 39 7 30 24 0
1 22 6 39 24 32 14 7 34 37 30 21 0
1 22 9 32 24 37 34 8 21 14 33 41 31 30 28 39 0
3 22 10 32 21 30 34 31 7 39 14 0
1 22 10 32 21 37 30 31 39 8 7 33 0
1 22 10 37 32 21 41 30 28 34 31 8 7 33 39 14 0
1 22 11 39 14 21 24 23 33 34 4 28 41 32 31 36 30 37 7 0
1 22 18 24 36 37 32 21 30 8 34 31 4 7 28 41 39 33 14 23 0
1 22 19 32 21 7 34 14 24 8 33 39 30 31 0
1 22 19 33 32 21 30 34 31 8 24 41 39 14 0
1 22 19 33 32 21 34 39 14 8 24 28 41 7 31 30 0
2 22 20 14 29 32 21 8 30 38 0
1 22 20 24 36 8 32 21 23 30 4 29 34 31 37 7 41 28 39 33 14 38 0
1 22 20 30 37 31 36 32 28 8 33 29 4 41 14 23 7 39 24 34 21 38 0
1 22 25 24 8 29 32 21 37 30 33 42 34 31 23 7 28 41 39 14 0
1 22 26 28 36 14 31 21 39 4 37 34 32 0
1 22 26 31 32 21 39 33 34 24 7 8 14 37 0
1 22 26 32 21 14 34 0
1 22 26 39 14 32 34 31 21 0
1 25 5 31 39 24 14 21 40 28 7 30 23 36 37 4 8 42 29 32 41 33 0
1 25 17 39 36 42 21 32 28 33 31 30 41 37 40 4 7 34 8 14 24 29 0
1 25 20 24 4 41 32 14 29 30 33 23 34 31 36 7 37 8 39 28 21 40 0
1 25 22 23 30 39 21 32 29 31 14 34 41 36 28 4 24 7 37 33 8 42 0
1 25 22 39 37 23 21 32 7 8 31 30 36 4 42 41 24 34 28 14 33 29 0
1 26 1 24 41 23 34 31 40 33 37 14 39 4 8 29 38 42 7 36 28 21 0
1 26 1 31 24 8 29 33 41 42 23 39 7 4 21 34 28 40 37 36 38 14 0
1 26 3 32 23 40 41 21 8 31 37 7 33 24 4 34 39 0
1 26 3 32 41 42 28 34 29 31 23 21 24 8 36 37 40 38 39 4 7 33 0
1 27 3 29 23 40 37 32 34 33 30 21 28 7 8 4 24 41 31 36 0
1 27 5 37 40 8 33 30 31 32 14 21 7 41 36 24 28 0
1 27 6 32 8 40 41 21 36 34 42 33 24 7 23 14 29 38 30 4 37 28 0
1 35 12 24 41 36 32 21 37 30 4 40 34 31 23 7 29 38 39 8 14 42 0
1 35 12 30 40 7 21 36 4 14 24 32 39 8 42 41 37 31 34 23 0
1 35 13 21 42 14 39 8 29 36 40 7 24 23 38 33 32 34 4 30 37 31 0
1 35 13 39 37 38 21 32 7 8 31 30 23 4 40 29 24 34 36 14 33 42 0
1 35 13 39 37 40 21 32 7 8 31 30 4 23 29 24 34 36 14 33 0
1 35 15 24 8 41 32 21 40 30 34 31 37 7 33 39 14 0
1 35 15 39 37 38 21 32 7 8 31 30 23 41 40 29 24 34 4 14 33 42 0
0
1
2
3
16
5
6
8
11
8
9
11
12
13
3
15
16
17
18
10
20
2
21
17
9
19
4
7
14
18
4
6
1
12
5
14
15
10
19
7
21
13
20
